Period,Scenario,LoadLevel,P_Coal_Hardcoal,P_Oil,RES_Hydro_Large
2022,sc01,06-03 20:00:00+01:00,3.06327007710408e-05,0.0005158626945815679,0.0
2022,sc01,06-03 21:00:00+01:00,3.06327007710408e-05,0.0004710243846093253,0.0
2022,sc01,06-03 22:00:00+01:00,3.06327007710408e-05,0.00043229018057143226,0.0
2022,sc01,06-03 23:00:00+01:00,3.06327007710408e-05,0.00038192066575872425,0.0
2022,sc01,06-04 00:00:00+01:00,3.06327007710408e-05,0.00035113787800013913,0.0
2022,sc01,06-04 01:00:00+01:00,3.06327007710408e-05,0.00033755260915481705,0.0
2022,sc01,06-04 02:00:00+01:00,3.06327007710408e-05,0.0003319711577921258,0.0
2022,sc01,06-04 03:00:00+01:00,3.06327007710408e-05,0.00032680496830363653,0.0
2022,sc01,06-04 04:00:00+01:00,3.06327007710408e-05,0.0003531820573906043,0.0
2022,sc01,06-04 05:00:00+01:00,3.06327007710408e-05,0.0004189776680644814,0.0
2022,sc01,06-04 06:00:00+01:00,3.06327007710408e-05,0.00047207125798127443,0.0
2022,sc01,06-04 07:00:00+01:00,3.06327007710408e-05,0.0005240888389391862,0.0
2022,sc01,06-04 08:00:00+01:00,3.06327007710408e-05,0.0005376322927457133,0.0
2022,sc01,06-04 09:00:00+01:00,3.06327007710408e-05,0.0005034480444261805,0.0
2022,sc01,06-04 10:00:00+01:00,3.06327007710408e-05,0.00045859337406623765,0.0
2022,sc01,06-04 11:00:00+01:00,3.06327007710408e-05,0.0004622861681123964,0.0
2022,sc01,06-04 12:00:00+01:00,3.06327007710408e-05,0.0004643632148368539,0.0
2022,sc01,06-04 13:00:00+01:00,3.06327007710408e-05,0.0004309224653864312,0.0
2022,sc01,06-04 14:00:00+01:00,3.06327007710408e-05,0.00040193832001554473,0.0
2022,sc01,06-04 15:00:00+01:00,3.06327007710408e-05,0.00038638232857117987,0.0
2022,sc01,06-04 16:00:00+01:00,3.06327007710408e-05,0.00041892643656993804,0.0
2022,sc01,06-04 17:00:00+01:00,3.06327007710408e-05,0.00046492341285586593,0.0
2022,sc01,06-04 18:00:00+01:00,3.06327007710408e-05,0.0005222164673910591,0.0
2022,sc01,06-04 19:00:00+01:00,3.06327007710408e-05,0.0005302293412200298,0.0
2022,sc01,06-04 20:00:00+01:00,3.06327007710408e-05,0.0005109646421289889,0.0
2022,sc01,06-04 21:00:00+01:00,3.06327007710408e-05,0.00046900902693927546,0.0
2022,sc01,06-04 22:00:00+01:00,3.06327007710408e-05,0.00042926648991415393,0.0
2022,sc01,06-04 23:00:00+01:00,3.06327007710408e-05,0.00038132001812562154,0.0
2022,sc01,06-05 00:00:00+01:00,3.06327007710408e-05,0.00035532263702041795,0.0
2022,sc01,06-05 01:00:00+01:00,3.06327007710408e-05,0.0003429337198416319,0.0
2022,sc01,06-05 02:00:00+01:00,3.06327007710408e-05,0.00033581480828281506,0.0
2022,sc01,06-05 03:00:00+01:00,3.06327007710408e-05,0.00032646138797045855,0.0
2022,sc01,06-05 04:00:00+01:00,3.06327007710408e-05,0.0003485795640038188,0.0
2022,sc01,06-05 05:00:00+01:00,3.06327007710408e-05,0.00041202700360989095,0.0
2022,sc01,06-05 06:00:00+01:00,3.06327007710408e-05,0.00046864995442801564,0.0
2022,sc01,06-05 07:00:00+01:00,3.06327007710408e-05,0.0005240893471001471,0.0
2022,sc01,06-05 08:00:00+01:00,3.06327007710408e-05,0.0005442290217949361,0.0
2022,sc01,06-05 09:00:00+01:00,3.06327007710408e-05,0.0005137632800422483,0.0
2022,sc01,06-05 10:00:00+01:00,3.06327007710408e-05,0.0004788033361150416,0.0
2022,sc01,06-05 11:00:00+01:00,3.06327007710408e-05,0.00047804368746799994,0.0
2022,sc01,06-05 12:00:00+01:00,3.06327007710408e-05,0.0004835391736740281,0.0
2022,sc01,06-05 13:00:00+01:00,3.06327007710408e-05,0.00045994615676247835,0.0
2022,sc01,06-05 14:00:00+01:00,3.06327007710408e-05,0.00044288516011280096,0.0
2022,sc01,06-05 15:00:00+01:00,3.06327007710408e-05,0.0004218754833995695,0.0
2022,sc01,06-05 16:00:00+01:00,3.06327007710408e-05,0.0004309966777086835,0.0
2022,sc01,06-05 17:00:00+01:00,3.06327007710408e-05,0.00045703031725676126,0.0
2022,sc01,06-05 18:00:00+01:00,3.06327007710408e-05,0.0005177241747932489,0.0
2022,sc01,06-05 19:00:00+01:00,3.06327007710408e-05,0.0005302305461132932,0.0
2022,sc01,06-05 20:00:00+01:00,3.06327007710408e-05,0.0005169601415463278,0.0
2022,sc01,06-05 21:00:00+01:00,3.06327007710408e-05,0.00047612978879626804,0.0
2022,sc01,06-05 22:00:00+01:00,3.06327007710408e-05,0.00043729482412519264,0.0
2022,sc01,06-05 23:00:00+01:00,3.06327007710408e-05,0.0003880012961148221,0.0
2022,sc01,06-06 00:00:00+01:00,3.06327007710408e-05,0.0003587930455648981,0.0
2022,sc01,06-06 01:00:00+01:00,3.06327007710408e-05,0.0003455736032640288,0.0
2022,sc01,06-06 02:00:00+01:00,3.06327007710408e-05,0.00033872658981090164,0.0
2022,sc01,06-06 03:00:00+01:00,3.06327007710408e-05,0.0003291210458012927,0.0
2022,sc01,06-06 04:00:00+01:00,3.06327007710408e-05,0.00035300408772217634,0.0
2022,sc01,06-06 05:00:00+01:00,3.06327007710408e-05,0.00041749195339608797,0.0
2022,sc01,06-06 06:00:00+01:00,3.06327007710408e-05,0.00047364662539233534,0.0
2022,sc01,06-06 07:00:00+01:00,3.06327007710408e-05,0.0005240900414666573,0.0
2022,sc01,06-06 08:00:00+01:00,3.06327007710408e-05,0.0005394166177730784,0.0
2022,sc01,06-06 09:00:00+01:00,3.06327007710408e-05,0.000518194979261478,0.0
2022,sc01,06-06 10:00:00+01:00,3.06327007710408e-05,0.000484198540576572,0.0
2022,sc01,06-06 11:00:00+01:00,3.06327007710408e-05,0.0004816627974064078,0.0
2022,sc01,06-06 12:00:00+01:00,3.06327007710408e-05,0.0004853958290741539,0.0
2022,sc01,06-06 13:00:00+01:00,3.06327007710408e-05,0.00046834466760467417,0.0
2022,sc01,06-06 14:00:00+01:00,3.06327007710408e-05,0.00043264415831641053,0.0
2022,sc01,06-06 15:00:00+01:00,3.06327007710408e-05,0.00040407418602341416,0.0
2022,sc01,06-06 16:00:00+01:00,3.06327007710408e-05,0.0004361420177960379,0.0
2022,sc01,06-06 17:00:00+01:00,3.06327007710408e-05,0.00047943605925412566,0.0
2022,sc01,06-06 18:00:00+01:00,3.06327007710408e-05,0.0005305738265486759,0.0
2022,sc01,06-06 19:00:00+01:00,3.06327007710408e-05,0.0005302323323898848,0.0
2022,sc01,06-06 20:00:00+01:00,3.06327007710408e-05,0.0005150611031389745,0.0
2022,sc01,06-06 21:00:00+01:00,3.06327007710408e-05,0.0004663260978395168,0.0
2022,sc01,06-06 22:00:00+01:00,3.06327007710408e-05,0.0004241150169353283,0.0
2022,sc01,06-06 23:00:00+01:00,3.06327007710408e-05,0.00037558296810645493,0.0
2022,sc01,06-07 00:00:00+01:00,3.06327007710408e-05,0.0003457246338997077,0.0
2022,sc01,06-07 01:00:00+01:00,3.06327007710408e-05,0.0003321270060514583,0.0
2022,sc01,06-07 02:00:00+01:00,3.06327007710408e-05,0.00032933621797615466,0.0
2022,sc01,06-07 03:00:00+01:00,3.06327007710408e-05,0.0003229019945883862,0.0
2022,sc01,06-07 04:00:00+01:00,3.06327007710408e-05,0.00034823845547347844,0.0
2022,sc01,06-07 05:00:00+01:00,3.06327007710408e-05,0.0004142540962767113,0.0
2022,sc01,06-07 06:00:00+01:00,3.06327007710408e-05,0.00046959062325275836,0.0
2022,sc01,06-07 07:00:00+01:00,3.06327007710408e-05,0.0005241454389560447,0.0
2022,sc01,06-07 08:00:00+01:00,3.06327007710408e-05,0.0005262724265889993,0.0
2022,sc01,06-07 09:00:00+01:00,3.06327007710408e-05,0.00045407944766382623,0.0
2022,sc01,06-07 10:00:00+01:00,3.06327007710408e-05,0.0004233566166329616,0.0
2022,sc01,06-07 11:00:00+01:00,3.06327007710408e-05,0.00042997159823445353,0.0
2022,sc01,06-07 12:00:00+01:00,3.06327007710408e-05,0.0004422399156207623,0.0
2022,sc01,06-07 13:00:00+01:00,3.06327007710408e-05,0.00041250608720580566,0.0
2022,sc01,06-07 14:00:00+01:00,3.06327007710408e-05,0.0003893996965679508,0.0
2022,sc01,06-07 15:00:00+01:00,3.06327007710408e-05,0.00037299636043398176,0.0
2022,sc01,06-07 16:00:00+01:00,3.06327007710408e-05,0.00039620174441119864,0.0
2022,sc01,06-07 17:00:00+01:00,3.06327007710408e-05,0.0004461807413056811,0.0
2022,sc01,06-07 18:00:00+01:00,3.06327007710408e-05,0.0005031099586947805,0.0
2022,sc01,06-07 19:00:00+01:00,3.06327007710408e-05,0.0005301543456988124,0.0
2022,sc01,06-07 20:00:00+01:00,3.06327007710408e-05,0.0005147172027124697,0.0
2022,sc01,06-07 21:00:00+01:00,3.06327007710408e-05,0.00047202068438846384,0.0
2022,sc01,06-07 22:00:00+01:00,3.06327007710408e-05,0.0004337037248472731,0.0
2022,sc01,06-07 23:00:00+01:00,3.06327007710408e-05,0.00038320353045551045,0.0
2022,sc01,06-08 00:00:00+01:00,3.06327007710408e-05,0.00035259376876268107,0.0
2022,sc01,06-08 01:00:00+01:00,3.06327007710408e-05,0.0003349423873447005,0.0
2022,sc01,06-08 02:00:00+01:00,3.06327007710408e-05,0.000324277487739235,0.0
2022,sc01,06-08 03:00:00+01:00,3.06327007710408e-05,0.0003143186260768714,0.0
2022,sc01,06-08 04:00:00+01:00,3.06327007710408e-05,0.00033583248646728783,0.0
2022,sc01,06-08 05:00:00+01:00,3.06327007710408e-05,0.00039976934266134923,0.0
2022,sc01,06-08 06:00:00+01:00,3.06327007710408e-05,0.0004642175660767868,0.0
2022,sc01,06-08 07:00:00+01:00,3.06327007710408e-05,0.0005237757566295006,0.0
2022,sc01,06-08 08:00:00+01:00,3.06327007710408e-05,0.0005343267651001885,0.0
2022,sc01,06-08 09:00:00+01:00,3.06327007710408e-05,0.0004985782615233046,0.0
2022,sc01,06-08 10:00:00+01:00,3.06327007710408e-05,0.00045408898431308233,0.0
2022,sc01,06-08 11:00:00+01:00,3.06327007710408e-05,0.0004583212596087972,0.0
2022,sc01,06-08 12:00:00+01:00,3.06327007710408e-05,0.00046408204598925683,0.0
2022,sc01,06-08 13:00:00+01:00,3.06327007710408e-05,0.00043654928847488926,0.0
2022,sc01,06-08 14:00:00+01:00,3.06327007710408e-05,0.00041329158805263944,0.0
2022,sc01,06-08 15:00:00+01:00,3.06327007710408e-05,0.0004009267133895203,0.0
2022,sc01,06-08 16:00:00+01:00,3.06327007710408e-05,0.0004308793254513261,0.0
2022,sc01,06-08 17:00:00+01:00,3.06327007710408e-05,0.00046816153030507755,0.0
2022,sc01,06-08 18:00:00+01:00,3.06327007710408e-05,0.0005143133898795595,0.0
2022,sc01,06-08 19:00:00+01:00,3.06327007710408e-05,0.0005250646081121245,0.0
2022,sc01,06-08 20:00:00+01:00,3.06327007710408e-05,0.0005075306951794474,0.0
2022,sc01,06-08 21:00:00+01:00,3.06327007710408e-05,0.0004649479674373456,0.0
2022,sc01,06-08 22:00:00+01:00,3.06327007710408e-05,0.00042401298292825895,0.0
2022,sc01,06-08 23:00:00+01:00,3.06327007710408e-05,0.0003780695998647772,0.0
2022,sc01,06-09 00:00:00+01:00,3.06327007710408e-05,0.00035203761354687295,0.0
2022,sc01,06-09 01:00:00+01:00,3.06327007710408e-05,0.0003396215065578932,0.0
2022,sc01,06-09 02:00:00+01:00,3.06327007710408e-05,0.0003327497750951579,0.0
2022,sc01,06-09 03:00:00+01:00,3.06327007710408e-05,0.0003256728834665859,0.0
2022,sc01,06-09 04:00:00+01:00,3.06327007710408e-05,0.00035190413629423826,0.0
2022,sc01,06-09 05:00:00+01:00,3.06327007710408e-05,0.000418512293453177,0.0
2022,sc01,06-09 06:00:00+01:00,3.06327007710408e-05,0.00047479717462762643,0.0
2022,sc01,06-09 07:00:00+01:00,3.06327007710408e-05,0.0005240904114751096,0.0
2022,sc01,06-09 08:00:00+01:00,3.06327007710408e-05,0.0005354402398793636,0.0
2022,sc01,06-09 09:00:00+01:00,3.06327007710408e-05,0.0005015893942569293,0.0
2022,sc01,06-09 10:00:00+01:00,3.06327007710408e-05,0.00045038715791663263,0.0
2022,sc01,06-09 11:00:00+01:00,3.06327007710408e-05,0.000453786069129758,0.0
2022,sc01,06-09 12:00:00+01:00,3.06327007710408e-05,0.00045894302760756875,0.0
2022,sc01,06-09 13:00:00+01:00,3.06327007710408e-05,0.0004280460801287591,0.0
2022,sc01,06-09 14:00:00+01:00,3.06327007710408e-05,0.00040262668730820574,0.0
2022,sc01,06-09 15:00:00+01:00,3.06327007710408e-05,0.00038802912830328794,0.0
2022,sc01,06-09 16:00:00+01:00,3.06327007710408e-05,0.0004169447881154901,0.0
2022,sc01,06-09 17:00:00+01:00,3.06327007710408e-05,0.00045776460111106597,0.0
2022,sc01,06-09 18:00:00+01:00,3.06327007710408e-05,0.0005139540202572303,0.0
2022,sc01,06-09 19:00:00+01:00,3.06327007710408e-05,0.0005283889110203927,0.0
2022,sc01,06-09 20:00:00+01:00,3.06327007710408e-05,0.0005045215664110516,0.0
2022,sc01,06-09 21:00:00+01:00,3.06327007710408e-05,0.00046422617003870527,0.0
2022,sc01,06-09 22:00:00+01:00,3.06327007710408e-05,0.00042316435863385565,0.0
2022,sc01,06-09 23:00:00+01:00,3.06327007710408e-05,0.0003758079019912617,0.0
2022,sc01,06-10 00:00:00+01:00,3.06327007710408e-05,0.00034821620926971065,0.0
2022,sc01,06-10 01:00:00+01:00,3.06327007710408e-05,0.000337132402995232,0.0
2022,sc01,06-10 02:00:00+01:00,3.06327007710408e-05,0.000332561918222136,0.0
2022,sc01,06-10 03:00:00+01:00,3.06327007710408e-05,0.0003254405341755186,0.0
2022,sc01,06-10 04:00:00+01:00,3.06327007710408e-05,0.0003501714038270879,0.0
2022,sc01,06-10 05:00:00+01:00,3.06327007710408e-05,0.0004140662394006865,0.0
2022,sc01,06-10 06:00:00+01:00,3.06327007710408e-05,0.0004676233104947268,0.0
2022,sc01,06-10 07:00:00+01:00,3.06327007710408e-05,0.0005240870645804753,0.0
2022,sc01,06-10 08:00:00+01:00,3.06327007710408e-05,0.0005343277054977333,0.0
2022,sc01,06-10 09:00:00+01:00,3.06327007710408e-05,0.0004982359041388629,0.0
2022,sc01,06-10 10:00:00+01:00,3.06327007710408e-05,0.00046485090436494155,0.0
2022,sc01,06-10 11:00:00+01:00,3.06327007710408e-05,0.0004541107654106667,0.0
2022,sc01,06-10 12:00:00+01:00,3.06327007710408e-05,0.0004568037636447676,0.0
2022,sc01,06-10 13:00:00+01:00,3.06327007710408e-05,0.000427902650419588,0.0
2022,sc01,06-10 14:00:00+01:00,3.06327007710408e-05,0.00040257496052706847,0.0
2022,sc01,06-10 15:00:00+01:00,3.06327007710408e-05,0.0003903395870696042,0.0
2022,sc01,06-10 16:00:00+01:00,3.06327007710408e-05,0.00042174324977033547,0.0
2022,sc01,06-10 17:00:00+01:00,3.06327007710408e-05,0.00045646130360471555,0.0
2022,sc01,06-10 18:00:00+01:00,3.06327007710408e-05,0.0005074805860394068,0.0
2022,sc01,06-10 19:00:00+01:00,3.06327007710408e-05,0.0005215492783591291,0.0
2022,sc01,06-10 20:00:00+01:00,3.06327007710408e-05,0.0005037958353538344,0.0
2022,sc01,06-10 21:00:00+01:00,3.06327007710408e-05,0.0004642333797819888,0.0
2022,sc01,06-10 22:00:00+01:00,3.06327007710408e-05,0.0004188885276681737,0.0
2022,sc01,06-10 23:00:00+01:00,3.06327007710408e-05,0.00036555239981722674,0.0
2022,sc01,06-11 00:00:00+01:00,3.06327007710408e-05,0.00033709310495355014,0.0
2022,sc01,06-11 01:00:00+01:00,3.06327007710408e-05,0.0003227360859424054,0.0
2022,sc01,06-11 02:00:00+01:00,3.06327007710408e-05,0.0003142067475586238,0.0
2022,sc01,06-11 03:00:00+01:00,3.06327007710408e-05,0.0003090984039329132,0.0
2022,sc01,06-11 04:00:00+01:00,3.06327007710408e-05,0.0003344340541661879,0.0
2022,sc01,06-11 05:00:00+01:00,3.06327007710408e-05,0.00039825165687065804,0.0
2022,sc01,06-11 06:00:00+01:00,3.06327007710408e-05,0.00045431934604631455,0.0
2022,sc01,06-11 07:00:00+01:00,3.06327007710408e-05,0.0005056097221103346,0.0
2022,sc01,06-11 08:00:00+01:00,3.06327007710408e-05,0.0005292378366818306,0.0
2022,sc01,06-11 09:00:00+01:00,3.06327007710408e-05,0.0004943278978449712,0.0
2022,sc01,06-11 10:00:00+01:00,3.06327007710408e-05,0.0004691338362754883,0.0
2022,sc01,06-11 11:00:00+01:00,3.06327007710408e-05,0.000460910156779483,0.0
2022,sc01,06-11 12:00:00+01:00,3.06327007710408e-05,0.00046475980327814374,0.0
2022,sc01,06-11 13:00:00+01:00,3.06327007710408e-05,0.0004336339779569055,0.0
2022,sc01,06-11 14:00:00+01:00,3.06327007710408e-05,0.00040688600982428843,0.0
2022,sc01,06-11 15:00:00+01:00,3.06327007710408e-05,0.00038877840612952795,0.0
2022,sc01,06-11 16:00:00+01:00,3.06327007710408e-05,0.00041418471333112757,0.0
2022,sc01,06-11 17:00:00+01:00,3.06327007710408e-05,0.0004510071359225005,0.0
2022,sc01,06-11 18:00:00+01:00,3.06327007710408e-05,0.0005072870000173543,0.0
2022,sc01,06-11 19:00:00+01:00,3.06327007710408e-05,0.0005230341530480711,0.0
2022,sc01,06-11 20:00:00+01:00,3.06327007710408e-05,0.0005039247980128137,0.0
2022,sc01,06-11 21:00:00+01:00,3.06327007710408e-05,0.0004642341836557887,0.0
2022,sc01,06-11 22:00:00+01:00,3.06327007710408e-05,0.0004204136288576184,0.0
2022,sc01,06-11 23:00:00+01:00,3.06327007710408e-05,0.0003736846249670477,0.0
2022,sc01,06-12 00:00:00+01:00,3.06327007710408e-05,0.0003465230256134291,0.0
2022,sc01,06-12 01:00:00+01:00,3.06327007710408e-05,0.00033439117573456765,0.0
2022,sc01,06-12 02:00:00+01:00,3.06327007710408e-05,0.0003282337947483819,0.0
2022,sc01,06-12 03:00:00+01:00,3.06327007710408e-05,0.0003229415434067621,0.0
2022,sc01,06-12 04:00:00+01:00,3.06327007710408e-05,0.00034959547420359335,0.0
2022,sc01,06-12 05:00:00+01:00,3.06327007710408e-05,0.00041632727254633525,0.0
2022,sc01,06-12 06:00:00+01:00,3.06327007710408e-05,0.0004729107796180919,0.0
2022,sc01,06-12 07:00:00+01:00,3.06327007710408e-05,0.0005240899609778058,0.0
2022,sc01,06-12 08:00:00+01:00,3.06327007710408e-05,0.0005354202259725181,0.0
2022,sc01,06-12 09:00:00+01:00,3.06327007710408e-05,0.0005027252570460696,0.0
2022,sc01,06-12 10:00:00+01:00,3.06327007710408e-05,0.0004614805077886204,0.0
2022,sc01,06-12 11:00:00+01:00,3.06327007710408e-05,0.0004587303887464384,0.0
2022,sc01,06-12 12:00:00+01:00,3.06327007710408e-05,0.0004619061684720037,0.0
2022,sc01,06-12 13:00:00+01:00,3.06327007710408e-05,0.0004326096651102236,0.0
2022,sc01,06-12 14:00:00+01:00,3.06327007710408e-05,0.00040894945692504373,0.0
2022,sc01,06-12 15:00:00+01:00,3.06327007710408e-05,0.00039938815396503704,0.0
2022,sc01,06-12 16:00:00+01:00,3.06327007710408e-05,0.0004303916553564696,0.0
2022,sc01,06-12 17:00:00+01:00,3.06327007710408e-05,0.00047322862091607096,0.0
2022,sc01,06-12 18:00:00+01:00,3.06327007710408e-05,0.0005322868105871293,0.0
2022,sc01,06-12 19:00:00+01:00,3.06327007710408e-05,0.0005302324290544025,0.0
2022,sc01,06-12 20:00:00+01:00,3.06327007710408e-05,0.0005172408249837392,0.0
2022,sc01,06-12 21:00:00+01:00,3.06327007710408e-05,0.0004735960517995247,0.0
2022,sc01,06-12 22:00:00+01:00,3.06327007710408e-05,0.00043498039423672466,0.0
2022,sc01,06-12 23:00:00+01:00,3.06327007710408e-05,0.00038359160320598307,0.0
2022,sc01,06-13 00:00:00+01:00,3.06327007710408e-05,0.00035201289554101826,0.0
2022,sc01,06-13 01:00:00+01:00,3.06327007710408e-05,0.00033737463948713977,0.0
2022,sc01,06-13 02:00:00+01:00,3.06327007710408e-05,0.0003302532561299897,0.0
2022,sc01,06-13 03:00:00+01:00,3.06327007710408e-05,0.0003232233287170457,0.0
2022,sc01,06-13 04:00:00+01:00,3.06327007710408e-05,0.0003484955227779074,0.0
2022,sc01,06-13 05:00:00+01:00,3.06327007710408e-05,0.0004136806384553036,0.0
2022,sc01,06-13 06:00:00+01:00,3.06327007710408e-05,0.0004700609576651298,0.0
2022,sc01,06-13 07:00:00+01:00,3.06327007710408e-05,0.0005240898072080597,0.0
2022,sc01,06-13 08:00:00+01:00,3.06327007710408e-05,0.0005412657496065178,0.0
2022,sc01,06-13 09:00:00+01:00,3.06327007710408e-05,0.0005079297048121196,0.0
2022,sc01,06-13 10:00:00+01:00,3.06327007710408e-05,0.00046480833332273886,0.0
2022,sc01,06-13 11:00:00+01:00,3.06327007710408e-05,0.0004644992559518831,0.0
2022,sc01,06-13 12:00:00+01:00,3.06327007710408e-05,0.00046639168864948854,0.0
2022,sc01,06-13 13:00:00+01:00,3.06327007710408e-05,0.00043430437110377997,0.0
2022,sc01,06-13 14:00:00+01:00,3.06327007710408e-05,0.00040507719549433036,0.0
2022,sc01,06-13 15:00:00+01:00,3.06327007710408e-05,0.00039020807218098023,0.0
2022,sc01,06-13 16:00:00+01:00,3.06327007710408e-05,0.00042032046537824073,0.0
2022,sc01,06-13 17:00:00+01:00,3.06327007710408e-05,0.00046152829856768273,0.0
2022,sc01,06-13 18:00:00+01:00,3.06327007710408e-05,0.000520493630905222,0.0
2022,sc01,06-13 19:00:00+01:00,3.06327007710408e-05,0.0005302302393530515,0.0
2022,sc01,06-13 20:00:00+01:00,3.06327007710408e-05,0.0005154867988705348,0.0
2022,sc01,06-13 21:00:00+01:00,3.06327007710408e-05,0.0004722406795175742,0.0
2022,sc01,06-13 22:00:00+01:00,3.06327007710408e-05,0.00043529893942598723,0.0
2022,sc01,06-13 23:00:00+01:00,3.06327007710408e-05,0.0003808998119630336,0.0
2022,sc01,06-14 00:00:00+01:00,3.06327007710408e-05,0.0003500013036521308,0.0
2022,sc01,06-14 01:00:00+01:00,3.06327007710408e-05,0.0003373097836131822,0.0
2022,sc01,06-14 02:00:00+01:00,3.06327007710408e-05,0.000331263112098159,0.0
2022,sc01,06-14 03:00:00+01:00,3.06327007710408e-05,0.0003247937619301992,0.0
2022,sc01,06-14 04:00:00+01:00,3.06327007710408e-05,0.00035130394275885565,0.0
2022,sc01,06-14 05:00:00+01:00,3.06327007710408e-05,0.0004184276798872791,0.0
2022,sc01,06-14 06:00:00+01:00,3.06327007710408e-05,0.00047399558318196106,0.0
2022,sc01,06-14 07:00:00+01:00,3.06327007710408e-05,0.0005240890948216548,0.0
2022,sc01,06-14 08:00:00+01:00,3.06327007710408e-05,0.0005360114132679959,0.0
2022,sc01,06-14 09:00:00+01:00,3.06327007710408e-05,0.0005042439627441359,0.0
2022,sc01,06-14 10:00:00+01:00,3.06327007710408e-05,0.0004585415248383827,0.0
2022,sc01,06-14 11:00:00+01:00,3.06327007710408e-05,0.00047300952871500725,0.0
2022,sc01,06-14 12:00:00+01:00,3.06327007710408e-05,0.0004880337296829567,0.0
2022,sc01,06-14 13:00:00+01:00,3.06327007710408e-05,0.00044950416440289254,0.0
2022,sc01,06-14 14:00:00+01:00,3.06327007710408e-05,0.0004229525646910533,0.0
2022,sc01,06-14 15:00:00+01:00,3.06327007710408e-05,0.0004098806834452056,0.0
2022,sc01,06-14 16:00:00+01:00,3.06327007710408e-05,0.0004437893514765606,0.0
2022,sc01,06-14 17:00:00+01:00,3.06327007710408e-05,0.0004891031407277841,0.0
2022,sc01,06-14 18:00:00+01:00,3.06327007710408e-05,0.0005343305542373949,0.0
2022,sc01,06-14 19:00:00+01:00,3.06327007710408e-05,0.0005309895567029553,0.0
2022,sc01,06-14 20:00:00+01:00,3.06327007710408e-05,0.0005179471585322267,0.0
2022,sc01,06-14 21:00:00+01:00,3.06327007710408e-05,0.0004738236329671729,0.0
2022,sc01,06-14 22:00:00+01:00,3.06327007710408e-05,0.0004271486621350618,0.0
2022,sc01,06-14 23:00:00+01:00,3.06327007710408e-05,0.0003792906695401705,0.0
2022,sc01,06-15 00:00:00+01:00,3.06327007710408e-05,0.0003506328548677976,0.0
2022,sc01,06-15 01:00:00+01:00,3.06327007710408e-05,0.00033679689098812057,0.0
2022,sc01,06-15 02:00:00+01:00,3.06327007710408e-05,0.00033131131829157765,0.0
2022,sc01,06-15 03:00:00+01:00,3.06327007710408e-05,0.00032913301458783925,0.0
2022,sc01,06-15 04:00:00+01:00,3.06327007710408e-05,0.0003584635203041526,0.0
2022,sc01,06-15 05:00:00+01:00,3.06327007710408e-05,0.00042383248601294583,0.0
2022,sc01,06-15 06:00:00+01:00,3.06327007710408e-05,0.00047950810479218173,0.0
2022,sc01,06-15 07:00:00+01:00,3.06327007710408e-05,0.000526616854744883,0.0
2022,sc01,06-15 08:00:00+01:00,3.06327007710408e-05,0.0005484017546826984,0.0
2022,sc01,06-15 09:00:00+01:00,3.06327007710408e-05,0.0005156128913928953,0.0
2022,sc01,06-15 10:00:00+01:00,3.06327007710408e-05,0.00046516989851441557,0.0
2022,sc01,06-15 11:00:00+01:00,3.06327007710408e-05,0.0004776084434452813,0.0
2022,sc01,06-15 12:00:00+01:00,3.06327007710408e-05,0.00047983000141910766,0.0
2022,sc01,06-15 13:00:00+01:00,3.06327007710408e-05,0.0004489215020825188,0.0
2022,sc01,06-15 14:00:00+01:00,3.06327007710408e-05,0.00042050272321762913,0.0
2022,sc01,06-15 15:00:00+01:00,3.06327007710408e-05,0.0004065248333001698,0.0
2022,sc01,06-15 16:00:00+01:00,3.06327007710408e-05,0.0004391187557476489,0.0
2022,sc01,06-15 17:00:00+01:00,3.06327007710408e-05,0.00048168145473150595,0.0
2022,sc01,06-15 18:00:00+01:00,3.06327007710408e-05,0.0005273449581669887,0.0
2022,sc01,06-15 19:00:00+01:00,3.06327007710408e-05,0.0005302292279553229,0.0
2022,sc01,06-15 20:00:00+01:00,3.06327007710408e-05,0.0005132917801319642,0.0
2022,sc01,06-15 21:00:00+01:00,3.06327007710408e-05,0.00047238228557283624,0.0
2022,sc01,06-15 22:00:00+01:00,3.06327007710408e-05,0.0004319187289972891,0.0
2022,sc01,06-15 23:00:00+01:00,3.06327007710408e-05,0.0003799786191903837,0.0
2022,sc01,06-16 00:00:00+01:00,3.06327007710408e-05,0.00034829992699853647,0.0
2022,sc01,06-16 01:00:00+01:00,3.06327007710408e-05,0.0003350893287540633,0.0
2022,sc01,06-16 02:00:00+01:00,3.06327007710408e-05,0.0003279674238267157,0.0
2022,sc01,06-16 03:00:00+01:00,3.06327007710408e-05,0.0003159257068681742,0.0
2022,sc01,06-16 04:00:00+01:00,3.06327007710408e-05,0.00033555779305867233,0.0
2022,sc01,06-16 05:00:00+01:00,3.06327007710408e-05,0.0003993787467247929,0.0
2022,sc01,06-16 06:00:00+01:00,3.06327007710408e-05,0.0004631260047615777,0.0
2022,sc01,06-16 07:00:00+01:00,3.06327007710408e-05,0.0005240854848152106,0.0
2022,sc01,06-16 08:00:00+01:00,3.06327007710408e-05,0.0005343284727979762,0.0
2022,sc01,06-16 09:00:00+01:00,3.06327007710408e-05,0.0005012629965104889,0.0
2022,sc01,06-16 10:00:00+01:00,3.06327007710408e-05,0.00044787030342897916,0.0
