Period,Scenario,LoadLevel,Centrale_C_Cap_CTag,Diesel_Bel_Air,Gas_Turbines,Boutoute,Secondary_Plants,Kounoune_Power,Tobene_Power,ICS,Contour_Global,KPS_KarPowerShip,Aggreko_Boutoute,CES_Sendou,Solar_CICAD,Solar_DIASS,Manantali,PETN_Taiba_Ndiaye_Wind,PV_Bokhol,PV_Malicounda,PV_Senergy_or_Santhiou_Mekhe,PV_Ten_Merina,PV_Kahone,PV_Sakal,Malicounda_Power,Centrale_Kahone_Solaire,Centrale_Kael_Solaire,Felou_Gouina
2022,sc01,06-23 11:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.560479735,5.186203321,,11.12596064,11.5006868,27.05845216,6.764613057,6.651869487,9.147986261,4.509742027,,15.24664377,11.83825824,6.753038121
2022,sc01,06-23 12:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.601912728,5.059078195,,6.792795737,13.50339626,26.39519063,6.598797675,6.488817695,10.8410179,4.39919844,,18.06836317,13.67080595,6.753038121
2022,sc01,06-23 13:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.738629664,6.285724146,,6.769746988,14.77043199,32.79508256,8.198770661,8.06212446,12.26065363,5.465847094,,20.43442271,17.02436827,6.753038121
2022,sc01,06-23 14:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.744838642,6.642009038,,7.780599286,14.67040319,34.65396026,8.663490087,8.519098561,12.27360495,5.775660044,,20.45600826,17.43880598,6.753038121
2022,sc01,06-23 15:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.697793688,6.136017583,,10.1513278,14.04147397,32.01400484,8.003501231,7.87010952,11.52353084,5.335667474,,19.20588473,17.06383853,6.753038121
2022,sc01,06-23 16:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.604300797,5.937523966,,13.3518113,12.26116576,30.97838596,7.744596511,7.61551988,9.889678255,5.163064328,,16.48279709,14.97614378,6.753038121
2022,sc01,06-23 17:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.491942162,4.662369744,,19.39387634,9.423473302,24.3254074,6.081351866,5.979995984,7.410554567,4.054234568,,12.35092428,11.40126609,6.753038121
2022,sc01,06-23 18:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.306866834,2.817382721,,26.72996403,5.786838004,14.69938814,3.674847044,3.613599583,4.400331892,2.449898023,,7.333886486,6.934078622,6.753038121
2022,sc01,06-23 19:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.113433266,0.962359505,,33.24946745,1.920416704,5.02100612,1.255251533,1.234330671,1.398207735,0.836834354,,2.330346225,2.390769941,6.753038121
2022,sc01,06-23 20:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.004776137,0.038472078,,36.01531739,0.038653228,0.200723883,0.050180971,0.049344621,0.004096527,0.033453981,,0.006827545,0.001,6.753038121
2022,sc01,06-23 21:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,35.86385418,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,6.753038121
2022,sc01,06-23 22:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,26.26898904,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,6.753038121
2022,sc01,06-23 23:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,23.86204106,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,6.753038121
2022,sc01,06-24 00:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,19.74290026,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,7.571137689
2022,sc01,06-24 01:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,14.78412645,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,7.571137689
2022,sc01,06-24 02:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,12.18291044,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,7.571137689
2022,sc01,06-24 03:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,9.147060862,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,7.571137689
2022,sc01,06-24 04:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,4.863286139,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,7.571137689
2022,sc01,06-24 05:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,5.054261491,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,7.571137689
2022,sc01,06-24 06:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,9.094378006,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,7.571137689
2022,sc01,06-24 07:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,10.89547314,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,7.571137689
2022,sc01,06-24 08:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.048597199,0.478670704,,7.981452674,1.395227619,2.497412372,0.624353095,0.613947208,0.860680351,0.416235395,,1.434467252,1.298289573,7.571137689
2022,sc01,06-24 09:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.214926187,1.901858789,,7.586331255,5.107035995,9.922741526,2.480685388,2.439340625,3.299721097,1.653790255,,5.499535162,5.317207676,7.571137689
2022,sc01,06-24 10:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.392120888,3.370488532,,4.296945437,8.721782088,17.58515759,4.396289408,4.323017906,6.212383403,2.930859599,,10.35397234,9.668803673,7.571137689
2022,sc01,06-24 11:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.61624114,5.674073869,,7.388770545,12.02994066,29.60386372,7.400965949,7.277616496,8.965879874,4.933977288,,14.94313312,14.38690921,7.571137689
2022,sc01,06-24 12:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.73779384,6.863362875,,12.25205668,14.16937552,35.80884984,8.952212485,8.803008918,10.99403895,5.968141642,,18.32339825,17.16392383,7.571137689
2022,sc01,06-24 13:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.794988086,7.426783663,,19.86472937,15.21325259,38.74843657,9.687109168,9.52565732,11.9086359,6.458072763,,19.8477265,18.46644235,7.571137689
2022,sc01,06-24 14:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.805017975,7.455777112,,28.25776685,15.17289517,38.89970674,9.724926711,9.562844571,11.94600883,6.483284459,,19.91001472,18.48053888,7.571137689
2022,sc01,06-24 15:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.76107751,7.047080984,,35.84739079,14.29487859,36.76737911,9.191844803,9.038647363,11.4035341,6.12789652,,19.00589017,17.34153999,7.571137689
2022,sc01,06-24 16:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.662450271,6.155811188,,37.88885145,12.46889846,32.11727582,8.029318976,7.89549697,9.63131344,5.352879305,,16.05218907,15.09455456,7.571137689
2022,sc01,06-24 17:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.510927309,4.734295802,,38.74494786,9.609203202,24.70067379,6.175168464,6.072248972,7.376679439,4.116778966,,12.29446573,11.62399112,7.571137689
2022,sc01,06-24 18:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.318329564,2.952592559,,38.876655,5.910094093,15.40483077,3.851207703,3.787020896,4.546483375,2.567471796,,7.577472292,7.097598264,7.571137689
2022,sc01,06-24 19:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.114746703,1.046830805,,39.17628874,2.037916474,5.46172595,1.365431491,1.342674296,1.515368411,0.910287659,,2.525614019,2.433059504,7.571137689
2022,sc01,06-24 20:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.005014944,0.039308427,,35.48190347,0.042086824,0.205087446,0.051271862,0.05041733,0.004254086,0.034181241,,0.007090143,0.042289563,7.571137689
2022,sc01,06-24 21:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,28.90971719,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,7.571137689
2022,sc01,06-24 22:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,20.97436202,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,7.571137689
2022,sc01,06-24 23:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,17.93851245,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,7.571137689
2022,sc01,06-25 00:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,15.59741804,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,8.535657783
2022,sc01,06-25 01:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,16.27241713,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,8.535657783
2022,sc01,06-25 02:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,23.50643178,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,8.535657783
2022,sc01,06-25 03:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,36.76934076,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,8.535657783
2022,sc01,06-25 04:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,44.82981772,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,8.535657783
2022,sc01,06-25 05:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,41.04653013,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,8.535657783
2022,sc01,06-25 06:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,33.7927594,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,8.535657783
2022,sc01,06-25 07:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,29.04471701,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,8.535657783
2022,sc01,06-25 08:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.050149444,0.578196296,,24.67203997,1.448410524,3.01667633,0.754169085,0.741599598,0.979637197,0.502779389,,1.632728662,1.567533122,8.535657783
2022,sc01,06-25 09:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.236179999,2.428201415,,22.71948162,5.245591788,12.66887697,3.167219251,3.114432255,4.006466563,2.111479496,,6.677444272,6.272951792,8.535657783
2022,sc01,06-25 10:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.447285276,4.358774871,,24.24069909,9.110700248,22.74143415,5.685358552,5.59060256,7.197944809,3.790239026,,11.99657468,11.01079246,8.535657783
2022,sc01,06-25 11:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.626629239,5.92469994,,27.63545062,12.15655461,30.911478,7.727869521,7.599071673,9.753452972,5.151913002,,16.25575495,14.79711797,8.535657783
2022,sc01,06-25 12:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.749017763,7.019202667,,31.45166499,14.23051124,36.62192702,9.15548178,9.002890391,11.59235249,6.103654506,,19.32058749,17.47122798,8.535657783
2022,sc01,06-25 13:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.811704567,7.610780555,,29.39044825,15.27466603,39.70842036,9.927105116,9.761653335,12.52333555,6.618070061,,20.87222592,18.87665111,8.535657783
2022,sc01,06-25 14:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.823764315,7.546939209,,22.47911609,15.03051445,39.37533507,9.843833794,9.679769869,12.42530251,6.562555847,,20.70883751,18.67366121,8.535657783
2022,sc01,06-25 15:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.777555184,7.175600026,,19.02180367,14.1470445,37.43791324,9.359478336,9.203487003,11.65172062,6.239652209,,19.41953437,17.60091597,8.535657783
2022,sc01,06-25 16:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.675823456,6.269554722,,17.93851245,12.21625125,32.71072034,8.177680108,8.041385416,10.08271922,5.451786726,,16.80453203,15.29472516,8.535657783
2022,sc01,06-25 17:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.513315377,4.841348539,,17.81009798,9.396610437,25.25920981,6.31480247,6.209555744,7.67500115,4.209868303,,12.79166858,11.65218416,8.535657783
2022,sc01,06-25 18:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.328359453,3.027864015,,18.2052194,5.741948753,15.79755141,3.949387863,3.883564721,4.667898137,2.632925236,,7.779830229,7.199093214,8.535657783
2022,sc01,06-25 19:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.122985541,1.088927064,,16.92436747,2.027577808,5.681358605,1.420339655,1.396667323,1.541554673,0.946893101,,2.569257789,2.492264892,8.535657783
2022,sc01,06-25 20:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.005253751,0.040144777,,14.78741913,0.049825054,0.209451008,0.052362752,0.05149004,0.004254086,0.034908501,,0.007090143,0.040879911,8.535657783
2022,sc01,06-25 21:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,12.89083631,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,8.535657783
2022,sc01,06-25 22:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,9.193158361,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,8.535657783
2022,sc01,06-25 23:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,1.834021922,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,8.535657783
2022,sc01,06-26 00:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,0.125121783,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,9.229578336
2022,sc01,06-26 01:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,6.661088597,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,9.229578336
2022,sc01,06-26 02:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,25.02435657,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,9.229578336
2022,sc01,06-26 03:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,19.91082687,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,9.229578336
2022,sc01,06-26 04:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,17.10875746,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,9.229578336
2022,sc01,06-26 05:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,29.97983771,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,9.229578336
2022,sc01,06-26 06:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,20.29936293,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,9.229578336
2022,sc01,06-26 07:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,9.232670503,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,9.229578336
2022,sc01,06-26 08:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.025313529,0.551433111,,3.309141888,1.310990836,2.877042325,0.719260583,0.707272905,0.879020188,0.479507054,,1.465033647,1.47872504,9.229578336
2022,sc01,06-26 09:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.185672345,2.143006232,,1.412559075,4.435098428,11.1809021,2.795225532,2.748638432,3.597633155,1.863483684,,5.996055258,5.513149317,9.229578336
2022,sc01,06-26 10:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.360120767,3.836892776,,0.001,8.448028352,20.01857104,5.004642773,4.921232046,6.556680753,3.336428507,,10.92780125,9.878841834,9.229578336
2022,sc01,06-26 11:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.560957349,5.33117057,,0.059268213,11.22502691,27.81480302,6.953700774,6.837805741,8.579640388,4.635800505,,14.29940065,13.33671841,9.229578336
2022,sc01,06-26 12:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.701853405,6.454666747,,2.555118513,13.44181871,33.67652222,8.419130577,8.278811709,10.58646601,5.612753704,,17.64411002,16.5380383,9.229578336
2022,sc01,06-26 13:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.7572566,6.884550396,,5.683163084,14.45278625,35.91939343,8.979848382,8.830184216,11.56121889,5.986565574,,19.26869814,17.26682843,9.229578336
2022,sc01,06-26 14:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.766928278,6.777776442,,7.023283232,14.52212726,35.36231193,8.840578006,8.693235014,11.46797563,5.893718657,,19.11329271,17.41202259,9.229578336
2022,sc01,06-26 15:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.731584861,6.599355212,,7.31303894,13.68925241,34.43141856,8.607854663,8.464390394,11.1186364,5.738569762,,18.53106066,16.86507758,9.229578336
2022,sc01,06-26 16:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.635226287,5.592669184,,10.48388833,11.86166909,29.17914362,7.294785924,7.173206138,9.062431867,4.863190604,,15.10405311,14.59694737,9.229578336
2022,sc01,06-26 17:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.497315317,4.182305124,,16.20985624,9.112290812,21.82072242,5.455180621,5.364260928,6.056085137,3.636787072,,10.09347523,10.31160502,9.229578336
2022,sc01,06-26 18:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.297075752,2.618331537,,19.12716938,5.554034975,13.66086022,3.415215064,3.358294803,3.07469571,2.276810037,,5.12449285,5.844417557,9.229578336
2022,sc01,06-26 19:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.108418321,0.823804269,,21.88643396,1.894222898,4.298109236,1.074527312,1.05661852,1.125347516,0.71635154,,1.875579194,1.838186323,9.229578336
2022,sc01,06-26 20:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.004417927,0.037635728,,46.77908339,0.040736117,0.19636032,0.04909008,0.048271912,0.012919816,0.03272672,,0.021533027,0.042289563,9.229578336
2022,sc01,06-26 21:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,55.29724266,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,9.229578336
2022,sc01,06-26 22:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,13.69095719,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,9.229578336
2022,sc01,06-26 23:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,8.294257131,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,9.229578336
2022,sc01,06-27 00:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,11.85693526,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,9.441106861
2022,sc01,06-27 01:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,13.42754291,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,9.441106861
2022,sc01,06-27 02:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,16.99022104,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,9.441106861
2022,sc01,06-27 03:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,22.59106716,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,9.441106861
2022,sc01,06-27 04:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,23.59862678,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,9.441106861
2022,sc01,06-27 05:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,20.68789899,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,9.441106861
2022,sc01,06-27 06:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,15.33400376,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,9.441106861
2022,sc01,06-27 07:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,11.71535009,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,9.441106861
2022,sc01,06-27 08:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.04620913,0.524391144,,9.9834012,1.259625719,2.735953798,0.683988451,0.672588642,0.910342865,0.4559923,,1.517238108,1.412471392,9.441106861
2022,sc01,06-27 09:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.221015763,2.189563021,,14.80388252,4.557420379,11.42380709,2.855951779,2.808352575,3.702882391,1.903967848,,6.171470651,5.700633044,9.441106861
2022,sc01,06-27 10:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.404180636,3.818493087,,21.33655665,8.186620416,19.92257266,4.980643178,4.897632444,6.031127833,3.320428778,,10.05187972,9.351631953,9.441106861
2022,sc01,06-27 11:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.587942526,5.360442803,,23.42411482,10.79416078,27.96752771,6.991881947,6.875350561,8.685614394,4.66125462,,14.47602399,13.31134467,9.441106861
2022,sc01,06-27 12:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.704360877,6.473902786,,15.25827215,13.25444773,33.77688416,8.444221062,8.30348402,9.448135653,5.629480695,,15.74689276,16.04043111,9.441106861
2022,sc01,06-27 13:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.77636115,6.891519975,,12.49900757,14.01574722,35.95575645,8.988939138,8.839123459,9.303811851,5.992626077,,15.50635308,16.04466007,9.441106861
2022,sc01,06-27 14:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.778032798,7.086389411,,14.5470536,14.26642517,36.97246656,9.243116664,9.089064693,8.42438201,6.162077761,,14.04063668,15.95162303,9.441106861
2022,sc01,06-27 15:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.738987874,6.674905452,,10.32583976,13.62857112,34.82559372,8.706398454,8.561291788,7.472979338,5.804265622,,12.45496556,14.16982279,9.441106861
2022,sc01,06-27 16:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.644897965,5.997183564,,8.547793375,12.2669852,31.28965343,7.822413379,7.6920398,6.988360178,5.21494224,,11.64726696,13.59186543,9.441106861
2022,sc01,06-27 17:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.499822789,4.741822947,,6.526088779,9.352301867,24.73994585,6.18498648,6.081903354,5.674194272,4.12332431,,9.456990454,10.75705508,9.441106861
2022,sc01,06-27 18:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.295762314,2.657639965,,13.76339611,5.336405427,13.86594766,3.466486926,3.408712133,2.329316842,2.310991278,,3.882194736,4.367102169,9.441106861
2022,sc01,06-27 19:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.029731456,0.164203287,,28.93605862,1.274534098,0.856712805,0.214178202,0.210608565,0.23734648,0.142785468,,0.395577467,0.504655448,9.441106861
2022,sc01,06-27 20:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.00083635,,30.32556895,0.032253105,0.004363563,0.001090891,0.001072709,0.001,0.00072726,,0.001,0.001,9.441106861
2022,sc01,06-27 21:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,40.79299389,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,9.441106861
2022,sc01,06-27 22:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,13.46376237,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,9.441106861
2022,sc01,06-27 23:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,21.30692255,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,9.441106861
2022,sc01,06-28 00:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,19.11729135,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,9.067098831
2022,sc01,06-28 01:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,20.72411845,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,9.067098831
2022,sc01,06-28 02:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,32.1859323,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,9.067098831
2022,sc01,06-28 03:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,44.13506256,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,9.067098831
2022,sc01,06-28 04:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,52.27127112,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,9.067098831
2022,sc01,06-28 05:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,55.22809641,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,9.067098831
2022,sc01,06-28 06:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,59.11345704,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,9.067098831
2022,sc01,06-28 07:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.001,0.001,,54.48395107,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,9.067098831
2022,sc01,06-28 08:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.029850859,0.440477409,,30.94788518,1.230389641,2.29814301,0.574535754,0.564960156,0.714245262,0.383023835,,1.19040877,1.295470269,9.067098831
2022,sc01,06-28 09:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.141851284,1.696395593,,5.544870587,4.488609546,8.850759629,2.212689913,2.175811742,3.211299134,1.475126605,,5.352165224,4.142967487,9.067098831
2022,sc01,06-28 10:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.240478523,2.706148236,,0.001,8.546592821,14.1190343,3.529758584,3.470929265,5.501257804,2.353172384,,9.168763006,9.066882231,9.067098831
2022,sc01,06-28 11:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.525494528,5.695818957,,0.003292678,12.03557076,29.71731635,7.429329107,7.305506934,8.8015146,4.952886059,,14.669191,14.42637947,9.067098831
2022,sc01,06-28 12:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.69994295,6.841896571,,0.125121783,14.20599636,35.69685174,8.924212958,8.775476049,10.68223021,5.949475291,,17.80371701,16.96234358,9.067098831
2022,sc01,06-28 13:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.760599896,7.40810519,,3.167556713,15.23741401,38.65098367,9.662745943,9.501700149,11.74676005,6.441830613,,19.57793342,18.40864662,9.067098831
2022,sc01,06-28 14:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.798092576,7.476407067,,6.028894326,15.30051901,39.00734129,9.751835348,9.58930473,12.05021818,6.50122355,,20.08369696,18.59754,9.067098831
2022,sc01,06-28 15:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.7607193,7.072729036,,7.938647854,14.41144421,36.90119503,9.225298783,9.071543777,11.60546138,6.150199174,,19.34243563,17.51069824,9.067098831
2022,sc01,06-28 16:00:00+01:00,,,,,,,,1.784568169,,,,38.99378749,0.664002515,6.164453466,,8.715719979,12.52146282,32.16236597,8.040591513,7.906581632,10.02896018,5.360394329,,16.71493363,15.19463986,9.067098831
