Period,Scenario,LoadLevel,Manantali
2022,sc01,01-04 09:00:00+01:00,0.001888359657971643
2022,sc01,01-04 10:00:00+01:00,0.0018984812932515212
2022,sc01,01-04 11:00:00+01:00,0.0019086029285313997
2022,sc01,01-04 12:00:00+01:00,0.001918724563811278
2022,sc01,01-04 13:00:00+01:00,0.0019288461990911562
2022,sc01,01-04 14:00:00+01:00,0.0019389678343710347
2022,sc01,01-04 15:00:00+01:00,0.001949089469650913
2022,sc01,01-04 16:00:00+01:00,0.0019592111049307913
2022,sc01,01-04 17:00:00+01:00,0.0019693327402106695
2022,sc01,01-04 18:00:00+01:00,0.0019794543754905482
2022,sc01,01-04 19:00:00+01:00,0.0019895760107704265
2022,sc01,01-04 20:00:00+01:00,0.0019996976460503048
2022,sc01,01-04 21:00:00+01:00,0.002009819281330183
2022,sc01,01-04 22:00:00+01:00,0.0020199409166100613
2022,sc01,01-04 23:00:00+01:00,0.00203006255188994
2022,sc01,01-05 00:00:00+01:00,0.002039996204024006
2022,sc01,01-05 01:00:00+01:00,0.002049929856158072
2022,sc01,01-05 02:00:00+01:00,0.0020598635082921383
2022,sc01,01-05 03:00:00+01:00,0.002069797160426205
2022,sc01,01-05 04:00:00+01:00,0.002079730812560271
2022,sc01,01-05 05:00:00+01:00,0.002089664464694337
2022,sc01,01-05 06:00:00+01:00,0.0020995981168284036
2022,sc01,01-05 07:00:00+01:00,0.0021095317689624696
2022,sc01,01-05 08:00:00+01:00,0.0021194654210965357
2022,sc01,01-05 09:00:00+01:00,0.0021293990732306023
2022,sc01,01-05 10:00:00+01:00,0.0021393327253646684
2022,sc01,01-05 11:00:00+01:00,0.0021492663774987345
2022,sc01,01-05 12:00:00+01:00,0.002159200029632801
2022,sc01,01-05 13:00:00+01:00,0.002169133681766867
2022,sc01,01-05 14:00:00+01:00,0.002179067333900933
2022,sc01,01-05 15:00:00+01:00,0.0021890009860349993
2022,sc01,01-05 16:00:00+01:00,0.002198934638169066
2022,sc01,01-05 17:00:00+01:00,0.002208868290303132
2022,sc01,01-05 18:00:00+01:00,0.002218801942437198
2022,sc01,01-05 19:00:00+01:00,0.0022287355945712645
2022,sc01,01-05 20:00:00+01:00,0.0022386692467053306
2022,sc01,01-05 21:00:00+01:00,0.0022486028988393967
2022,sc01,01-05 22:00:00+01:00,0.0022585365509734633
2022,sc01,01-05 23:00:00+01:00,0.0022684702031075294
2022,sc01,01-06 00:00:00+01:00,0.0022780131433819866
2022,sc01,01-06 01:00:00+01:00,0.002287556083656444
2022,sc01,01-06 02:00:00+01:00,0.002297099023930901
2022,sc01,01-06 03:00:00+01:00,0.0023066419642053583
2022,sc01,01-06 04:00:00+01:00,0.0023161849044798155
2022,sc01,01-06 05:00:00+01:00,0.0023257278447542727
2022,sc01,01-06 06:00:00+01:00,0.00233527078502873
2022,sc01,01-06 07:00:00+01:00,0.002344813725303187
2022,sc01,01-06 08:00:00+01:00,0.0023543566655776444
2022,sc01,01-06 09:00:00+01:00,0.0023638996058521016
2022,sc01,01-06 10:00:00+01:00,0.002373442546126559
2022,sc01,01-06 11:00:00+01:00,0.002382985486401016
2022,sc01,01-06 12:00:00+01:00,0.0023925284266754733
2022,sc01,01-06 13:00:00+01:00,0.0024020713669499305
2022,sc01,01-06 14:00:00+01:00,0.0024116143072243877
2022,sc01,01-06 15:00:00+01:00,0.002421157247498845
2022,sc01,01-06 16:00:00+01:00,0.002430700187773302
2022,sc01,01-06 17:00:00+01:00,0.0024402431280477594
2022,sc01,01-06 18:00:00+01:00,0.0024497860683222166
2022,sc01,01-06 19:00:00+01:00,0.002459329008596674
2022,sc01,01-06 20:00:00+01:00,0.002468871948871131
2022,sc01,01-06 21:00:00+01:00,0.0024784148891455883
2022,sc01,01-06 22:00:00+01:00,0.0024879578294200455
2022,sc01,01-06 23:00:00+01:00,0.0024975007696945027
2022,sc01,01-07 00:00:00+01:00,0.002506817023750186
2022,sc01,01-07 01:00:00+01:00,0.0025161332778058697
2022,sc01,01-07 02:00:00+01:00,0.002525449531861553
2022,sc01,01-07 03:00:00+01:00,0.0025347657859172367
2022,sc01,01-07 04:00:00+01:00,0.0025440820399729204
2022,sc01,01-07 05:00:00+01:00,0.0025533982940286037
2022,sc01,01-07 06:00:00+01:00,0.0025627145480842874
2022,sc01,01-07 07:00:00+01:00,0.002572030802139971
2022,sc01,01-07 08:00:00+01:00,0.0025813470561956544
2022,sc01,01-07 09:00:00+01:00,0.002590663310251338
2022,sc01,01-07 10:00:00+01:00,0.0025999795643070218
2022,sc01,01-07 11:00:00+01:00,0.002609295818362705
2022,sc01,01-07 12:00:00+01:00,0.0026186120724183888
2022,sc01,01-07 13:00:00+01:00,0.0026279283264740725
2022,sc01,01-07 14:00:00+01:00,0.0026372445805297557
2022,sc01,01-07 15:00:00+01:00,0.0026465608345854394
2022,sc01,01-07 16:00:00+01:00,0.0026558770886411227
2022,sc01,01-07 17:00:00+01:00,0.0026651933426968064
2022,sc01,01-07 18:00:00+01:00,0.00267450959675249
2022,sc01,01-07 19:00:00+01:00,0.0026838258508081734
2022,sc01,01-07 20:00:00+01:00,0.002693142104863857
2022,sc01,01-07 21:00:00+01:00,0.002702458358919541
2022,sc01,01-07 22:00:00+01:00,0.002711774612975224
2022,sc01,01-07 23:00:00+01:00,0.002721090867030908
2022,sc01,01-08 00:00:00+01:00,0.0027303186582226797
2022,sc01,01-08 01:00:00+01:00,0.002739546449414452
2022,sc01,01-08 02:00:00+01:00,0.002748774240606224
2022,sc01,01-08 03:00:00+01:00,0.0027580020317979964
2022,sc01,01-08 04:00:00+01:00,0.0027672298229897683
2022,sc01,01-08 05:00:00+01:00,0.0027764576141815407
2022,sc01,01-08 06:00:00+01:00,0.0027856854053733126
2022,sc01,01-08 07:00:00+01:00,0.002794913196565085
2022,sc01,01-08 08:00:00+01:00,0.002804140987756857
2022,sc01,01-08 09:00:00+01:00,0.0028133687789486292
2022,sc01,01-08 10:00:00+01:00,0.002822596570140401
2022,sc01,01-08 11:00:00+01:00,0.0028318243613321735
2022,sc01,01-08 12:00:00+01:00,0.0028410521525239455
2022,sc01,01-08 13:00:00+01:00,0.002850279943715718
2022,sc01,01-08 14:00:00+01:00,0.0028595077349074897
2022,sc01,01-08 15:00:00+01:00,0.002868735526099262
2022,sc01,01-08 16:00:00+01:00,0.002877963317291034
2022,sc01,01-08 17:00:00+01:00,0.0028871911084828064
2022,sc01,01-08 18:00:00+01:00,0.0028964188996745783
2022,sc01,01-08 19:00:00+01:00,0.0029056466908663502
2022,sc01,01-08 20:00:00+01:00,0.0029148744820581226
2022,sc01,01-08 21:00:00+01:00,0.0029241022732498945
2022,sc01,01-08 22:00:00+01:00,0.002933330064441667
2022,sc01,01-08 23:00:00+01:00,0.002942557855633439
2022,sc01,01-09 00:00:00+01:00,0.002951715613461281
2022,sc01,01-09 01:00:00+01:00,0.0029608733712891233
2022,sc01,01-09 02:00:00+01:00,0.0029700311291169655
2022,sc01,01-09 03:00:00+01:00,0.0029791888869448078
2022,sc01,01-09 04:00:00+01:00,0.0029883466447726496
