Period,Scenario,LoadLevel,Aggreko_Boutoute,Boutoute,CES_Sendou,Centrale_C_Cap_CTag,Centrale_Kael_Solaire,Centrale_Kahone_Solaire,Contour_Global,Diesel_Bel_Air,Felou_Gouina,Gas_Turbines,ICS,KPS_KarPowerShip,Kounoune_Power,Malicounda_Power,Manantali,PETN_Taiba_Ndiaye_Wind,PV_Bokhol,PV_Kahone,PV_Malicounda,PV_Sakal,PV_Senergy_or_Santhiou_Mekhe,PV_Ten_Merina,Secondary_Plants,Solar_CICAD,Solar_DIASS,Tobene_Power
2022,sc01,08-28 14:00:00+01:00,0.007124999999999999,0.006175,0.03899378749,0.12067324275031517,0.011349108960000001,0.0152199113,0.0684,0.0,0.07844270447,0.0,0.001784568169,0.14882452182445835,0.053959999999999994,0.0209,0.031216073296781964,0.008949500152,0.01034981273,0.009131946782,0.01960985067,0.0032683084459999997,0.0049024626800000005,0.004820754955,0.013176499999999997,0.000390568644,0.003758554705,0.10925
2022,sc01,08-28 15:00:00+01:00,0.007124999999999999,0.006175,0.03899378749,0.1519458197618627,0.01306888451,0.014245358,0.0,0.143803592994332,0.07844270447,0.029673802282499998,0.001784568169,0.0,0.053959999999999994,0.016980309286606158,0.023438649703437432,0.0026769476170000004,0.008487300128,0.008547214800000001,0.023461421990000002,0.0039102370000000004,0.005865355513,0.005767599571,0.013176499999999997,0.000391285064,0.00449677254,0.10925
2022,sc01,08-28 16:00:00+01:00,0.007124999999999999,0.006175,0.03899378749,0.177725446815,0.01369477004,0.01391180616,0.010837220054230892,0.1488529319113871,0.07844270447,0.0,0.001784568169,0.0,0.053959999999999994,0.0209,0.033921206010360236,0.001547558893,0.007958589079,0.008347083694,0.02523157392,0.004205262321,0.006307893496,0.006202761920000001,0.013176499999999997,0.000398449271,0.004836051659,0.10925
2022,sc01,08-28 17:00:00+01:00,0.007124999999999999,0.006175,0.03899378749,0.16338862664661888,0.010135398510000001,0.007705882662,0.0684,0.0,0.07844270447,0.0,0.001784568169,0.15946257241270403,0.053959999999999994,0.0209,0.0594926202458579,0.003035849573,0.006504927172000001,0.004623529597,0.022892704320000002,0.003815450721,0.0057231760960000004,0.005627789811000001,0.013176499999999997,0.000360837188,0.004387768321,0.10925
2022,sc01,08-28 18:00:00+01:00,0.007124999999999999,0.006175,0.03899378749,0.177725446815,0.002651555578,0.002440952458,0.0684,0.0,0.07844270447,0.02745454175815971,0.001784568169,0.16656931111816747,0.053959999999999994,0.0209,0.10755529661694911,0.0052452368440000004,0.004062792834,0.001464571475,0.006987518366,0.001164586395,0.0017468795960000002,0.001717764931,0.013176499999999997,0.000183642487,0.001339274351,0.10925
2022,sc01,08-28 19:00:00+01:00,0.007124999999999999,0.006175,0.03899378749,0.177725446815,0.00122216836,0.000874240907,0.0684,0.0,0.07844270447,0.021321656217939106,0.001784568169,0.16327191909340139,0.053959999999999994,0.0209,0.11575955587238998,0.004352920972,0.001323324024,0.0005245445439999999,0.002558502249,0.00042641704200000006,0.000639625564,0.0006289651360000001,0.013176499999999997,6.7940556e-05,0.000490379597,0.10925
2022,sc01,08-28 20:00:00+01:00,0.007124999999999999,0.006175,0.03899378749,0.177725446815,0.0,0.0,0.05495083412876185,0.15408181092826043,0.07844270447,0.0,0.001784568169,0.0,0.053959999999999994,0.0209,0.11848006993773116,0.002024997275,0.0,0.0,0.0,0.0,0.0,0.0,0.013176499999999997,0.0,0.0,0.10925
2022,sc01,08-28 21:00:00+01:00,0.007124999999999999,0.006175,0.03899378749,0.177725446815,0.0,0.0,0.0,0.14320968410693163,0.07844270447,0.017783747570486712,0.001784568169,0.0,0.053959999999999994,0.0209,0.09558903110558511,0.004333164901,0.0,0.0,0.0,0.0,0.0,0.0,0.013176499999999997,0.0,0.0,0.10925
2022,sc01,08-28 22:00:00+01:00,0.007124999999999999,0.006175,0.03899378749,0.1695230579939447,0.0,0.0,0.0,0.0,0.07844270447,0.0,0.001784568169,0.1265143412694344,0.053959999999999994,0.0209,0.04474364046015507,0.0035495074190000004,0.0,0.0,0.0,0.0,0.0,0.0,0.013176499999999997,0.0,0.0,0.10925
2022,sc01,08-28 23:00:00+01:00,0.007124999999999999,0.006175,0.03899378749,0.13714255373361733,0.0,0.0,0.0,0.11009358872340928,0.07844270447,0.0,0.001784568169,0.0,0.053959999999999994,0.0209,0.023213915437878985,0.001738534246,0.0,0.0,0.0,0.0,0.0,0.0,0.013176499999999997,0.0,0.0,0.10925
2022,sc01,08-29 00:00:00+01:00,0.007124999999999999,0.006175,0.03899378749,0.10910688784819284,0.0,0.0,0.0,0.0,0.07844270447,0.0,0.001784568169,0.10237321795166533,0.053959999999999994,0.0209,0.01872974967276378,0.000905486586,0.0,0.0,0.0,0.0,0.0,0.0,0.013176499999999997,0.0,0.0,0.10925
2022,sc01,08-29 01:00:00+01:00,0.007124999999999999,0.006175,0.03899378749,0.09722641252111361,0.0,0.0,0.0,0.0,0.07844270447,0.0,0.001784568169,0.09931285969664676,0.053959999999999994,0.0209,0.01589043749465758,0.000141585175,0.0,0.0,0.0,0.0,0.0,0.0,0.013176499999999997,0.0,0.0,0.10925
2022,sc01,08-29 02:00:00+01:00,0.007124999999999999,0.006175,0.03899378749,0.0,0.0,0.0,0.06133397531817212,0.0977941846144399,0.07844270447,0.029673802282499998,0.001784568169,0.0,0.053959999999999994,0.0209,0.014431021270671897,4.9390177000000004e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.013176499999999997,0.0,0.0,0.10925
2022,sc01,08-29 03:00:00+01:00,0.007124999999999999,0.006175,0.03899378749,0.08466892582362275,0.0,0.0,0.0,0.0,0.07844270447,0.0,0.001784568169,0.09628047722244343,0.053959999999999994,0.0209,0.012954435929164093,8.2316962e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.013176499999999997,0.0,0.0,0.10925
