Period,Scenario,LoadLevel,P_Coal_Hardcoal,P_Oil,RES_Hydro_Large,RES_Hydro_Small,RES_PV_Utility_Opt,RES_Wind_Onshore_Opt
2022,sc01,01-05 06:00:00+01:00,7.105427357601002e-15,-40.033495129656956,-30.949489462588307,-22.027196694703292,-42.48868766549291,17.315553955587234
2022,sc01,01-05 07:00:00+01:00,7.105427357601002e-15,33.491167226339314,-30.949489462588307,-22.027196694703292,-42.48868766549291,11.237269455587239
2022,sc01,01-05 08:00:00+01:00,7.105427357601002e-15,63.05335747634689,-30.949489462588307,-22.027196694703292,-42.48868766549291,11.000196605587227
2022,sc01,01-05 09:00:00+01:00,7.105427357601002e-15,18.63389909019628,-30.949489462588307,-22.027196694703292,-22.804323369492906,4.22386425558723
2022,sc01,01-05 10:00:00+01:00,7.105427357601002e-15,-21.964167946581483,-30.949489462588307,-22.027196694703292,7.017481677507085,-18.38695897441277
2022,sc01,01-05 11:00:00+01:00,7.105427357601002e-15,-32.48217166009937,-30.949489462588307,-22.027196694703292,34.523602232507095,-23.839634564412773
2022,sc01,01-05 12:00:00+01:00,7.105427357601002e-15,-27.64667557839425,-30.949489462588307,-22.027196694703292,52.289765515507106,-26.974264494412772
2022,sc01,01-05 13:00:00+01:00,7.105427357601002e-15,-60.76261434848135,-30.949489462588307,-22.027196694703292,67.16026202750709,-30.727917974412772
2022,sc01,01-05 14:00:00+01:00,7.105427357601002e-15,-79.05726217635674,-30.949489462588307,-22.027196694703292,64.03461883750708,-34.71864431441277
2022,sc01,01-05 15:00:00+01:00,7.105427357601002e-15,-91.54270865387178,-30.949489462588307,-22.027196694703292,60.5918735955071,-37.356079789412775
2022,sc01,01-05 16:00:00+01:00,7.105427357601002e-15,-48.69817483426044,-30.949489462588307,-22.027196694703292,39.072193626507094,-36.21352035141277
2022,sc01,01-05 17:00:00+01:00,7.105427357601002e-15,13.099082930398652,-30.949489462588307,-22.027196694703292,17.984368588507095,-29.94755317441277
2022,sc01,01-05 18:00:00+01:00,7.105427357601002e-15,67.80060201229884,-30.949489462588307,-22.027196694703292,-11.692726437492912,-16.07879134441277
2022,sc01,01-05 19:00:00+01:00,7.105427357601002e-15,59.2238992439581,-30.949489462588307,-22.027196694703292,-34.56192694249291,2.8771587555872387
2022,sc01,01-05 20:00:00+01:00,7.105427357601002e-15,19.930500208261776,-30.949489462588307,-22.027196694703292,-42.48868766549291,9.916905375587234
2022,sc01,01-05 21:00:00+01:00,7.105427357601002e-15,-27.857664205065305,-30.949489462588307,-22.027196694703292,-42.48868766549291,5.893252255587228
2022,sc01,01-05 22:00:00+01:00,7.105427357601002e-15,-110.66652343834056,-30.949489462588307,-22.027196694703292,-42.48868766549291,17.85226055558723
2022,sc01,01-05 23:00:00+01:00,7.105427357601002e-15,-164.5914466273357,-30.949489462588307,-22.027196694703292,-42.48868766549291,19.027746775587232
2022,sc01,01-06 00:00:00+01:00,7.105427357601002e-15,-196.6446152189942,-30.949489462588307,-22.25847869570329,-42.48868766549291,21.075792795587226
2022,sc01,01-06 01:00:00+01:00,7.105427357601002e-15,-212.64000636031165,-30.949489462588307,-22.25847869570329,-42.48868766549291,23.426765245587227
2022,sc01,01-06 02:00:00+01:00,7.105427357601002e-15,-218.45512145572133,-30.949489462588307,-22.25847869570329,-42.48868766549291,22.422498305587233
2022,sc01,01-06 03:00:00+01:00,7.105427357601002e-15,-226.76608685113104,-30.949489462588307,-22.25847869570329,-42.48868766549291,23.914081665587226
2022,sc01,01-06 04:00:00+01:00,7.105427357601002e-15,-206.8881380189943,-30.949489462588307,-22.25847869570329,-42.48868766549291,31.319315595587234
2022,sc01,01-06 05:00:00+01:00,7.105427357601002e-15,-147.30249551107482,-30.949489462588307,-22.25847869570329,-42.48868766549291,40.25564503558723
2022,sc01,01-06 06:00:00+01:00,7.105427357601002e-15,-62.338235081783125,-30.949489462588307,-22.25847869570329,-42.48868766549291,38.84967132558723
2022,sc01,01-06 07:00:00+01:00,7.105427357601002e-15,4.962962898015803,-30.949489462588307,-22.25847869570329,-42.48868766549291,38.039672415587226
2022,sc01,01-06 08:00:00+01:00,7.105427357601002e-15,32.88561341463634,-30.949489462588307,-22.25847869570329,-42.48868766549291,39.19540256558722
2022,sc01,01-06 09:00:00+01:00,7.105427357601002e-15,-22.47030435623884,-30.949489462588307,-22.25847869570329,-9.31800667149291,28.820172625587226
2022,sc01,01-06 10:00:00+01:00,7.105427357601002e-15,-74.39963443042387,-30.949489462588307,-22.25847869570329,31.183555313507078,6.588007415587228
2022,sc01,01-06 11:00:00+01:00,7.105427357601002e-15,-81.65947153548444,-30.949489462588307,-22.25847869570329,64.1545411395071,-7.211608154412772
2022,sc01,01-06 12:00:00+01:00,7.105427357601002e-15,-75.17447357618704,-30.949489462588307,-22.25847869570329,85.3840551365071,-15.420255654412767
2022,sc01,01-06 13:00:00+01:00,7.105427357601002e-15,-109.52553844583548,-30.949489462588307,-22.25847869570329,101.17258302550712,-17.72513059441277
2022,sc01,01-06 14:00:00+01:00,7.105427357601002e-15,-146.11632354416486,-30.949489462588307,-22.25847869570329,102.55812942650712,-7.63307100441277
2022,sc01,01-06 15:00:00+01:00,7.105427357601002e-15,-175.7837145986793,-30.949489462588307,-22.25847869570329,94.61105679650709,11.872756405587225
2022,sc01,01-06 16:00:00+01:00,7.105427357601002e-15,-141.57343615694958,-30.949489462588307,-22.25847869570329,70.1015850785071,23.07115596558723
2022,sc01,01-06 17:00:00+01:00,7.105427357601002e-15,-57.744833909222166,-30.949489462588307,-22.25847869570329,27.6115647915071,27.763222825587228
2022,sc01,01-06 18:00:00+01:00,7.105427357601002e-15,3.6776519562662315,-30.949489462588307,-22.25847869570329,5.090319320507085,26.278224825587223
2022,sc01,01-06 19:00:00+01:00,7.105427357601002e-15,19.734621000467484,-30.949489462588307,-22.25847869570329,-33.57878630149291,38.734427575587226
2022,sc01,01-06 20:00:00+01:00,7.105427357601002e-15,-28.922547969056154,-30.949489462588307,-22.25847869570329,-42.48868766549291,55.81355093558722
2022,sc01,01-06 21:00:00+01:00,7.105427357601002e-15,-90.74066938434646,-30.949489462588307,-22.25847869570329,-42.48868766549291,66.61353640558724
