Period,Scenario,LoadLevel,Centrale_Kael_Solaire,Centrale_Kahone_Solaire,Felou_Gouina,PETN_Taiba_Ndiaye_Wind,PV_Bokhol,PV_Kahone,PV_Malicounda,PV_Sakal,PV_Senergy_or_Santhiou_Mekhe,PV_Ten_Merina,Solar_CICAD,Solar_DIASS
2022,sc01,06-14 11:00:00+01:00,4.460673070251415e-06,4.629684868204629e-06,2.1280183471110824e-06,8.789127142475823e-06,4.4584670293206065e-06,2.7778109217390757e-06,1.1495654666815786e-05,1.9159424448774465e-06,2.873913674050627e-06,2.826015104367767e-06,2.3431492894535147e-07,2.2033338070582027e-06
2022,sc01,06-14 12:00:00+01:00,4.578044064575696e-06,5.7758576433643595e-06,2.1280183471110824e-06,4.875680928751076e-06,5.21196191072477e-06,3.4655145872430626e-06,1.1832854201852516e-05,1.9721423676556672e-06,2.9582135586261074e-06,2.908909990914607e-06,2.6667456121948394e-07,2.2679637184164162e-06
2022,sc01,06-14 13:00:00+01:00,6.771846000507743e-06,7.382793163178767e-06,2.1280183471110824e-06,2.542664917068219e-06,5.451692250802628e-06,4.429675897090962e-06,1.4531637828223184e-05,2.4219396384453463e-06,3.6329094664432212e-06,3.572360964880419e-06,3.1014563407162055e-07,2.7852305788449897e-06
2022,sc01,06-14 14:00:00+01:00,7.068150220033099e-06,7.902890229159308e-06,2.1280183471110824e-06,6.1066962890282256e-06,5.5554745833411605e-06,4.741734135046691e-06,1.4004466720760016e-05,2.3340777870654352e-06,3.501116688965206e-06,3.4427647343807545e-06,2.801739865457786e-07,2.6841894496764623e-06
2022,sc01,06-14 15:00:00+01:00,6.8966965159590375e-06,7.5705922975764986e-06,2.1280183471110824e-06,8.05266817083156e-06,5.069707516389225e-06,4.5423553785459e-06,1.3084885583608096e-05,2.1808142648870303e-06,3.2712214048813e-06,3.2167010390655698e-06,2.9123669209978776e-07,2.5079363993753704e-06
2022,sc01,06-14 16:00:00+01:00,5.785699522384117e-06,6.462017933248062e-06,2.1280183471110824e-06,6.1712036442802455e-06,4.6208307585937835e-06,3.877210759540689e-06,1.1190512830978187e-05,1.8650854721017972e-06,2.7976282150912272e-06,2.751001070166519e-06,2.5814604385315473e-07,2.1448482885906878e-06
2022,sc01,06-14 17:00:00+01:00,4.539495748312512e-06,4.570607774584242e-06,2.1280183471110824e-06,9.547088565870754e-06,3.035093574266375e-06,2.7423646659749923e-06,9.28070488546117e-06,1.5467841479850107e-06,2.320176227283452e-06,2.2815066169105917e-06,1.8908941849388158e-07,1.7788017665502367e-06
2022,sc01,06-14 18:00:00+01:00,2.8117256924858985e-06,2.596433956603974e-06,2.1280183471110824e-06,1.5008711304011381e-05,1.8462878805070526e-06,1.5578603738807547e-06,5.925925681792399e-06,9.876542802987331e-07,1.4814814239173657e-06,1.4567900624712776e-06,1.2432141932977055e-07,1.1358024199966867e-06
2022,sc01,06-14 19:00:00+01:00,7.870760687584034e-07,8.390833578902951e-07,2.1280183471110824e-06,1.1159772445538656e-05,5.777609912468384e-07,5.034500148158069e-07,1.8902171274804245e-06,3.150361881174786e-07,4.7255428299251573e-07,4.6467837700390963e-07,4.093688425630777e-08,3.622916154779876e-07
2022,sc01,06-14 20:00:00+01:00,0.0,0.0,2.1280183471110824e-06,1.1745714254928203e-05,0.0,0.0,1.3060545629826882e-08,0.0,0.0,0.0,0.0,0.0
2022,sc01,06-14 21:00:00+01:00,0.0,0.0,2.1280183471110824e-06,1.409485710460777e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,06-14 22:00:00+01:00,0.0,0.0,2.1280183471110824e-06,2.479232683260916e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,06-14 23:00:00+01:00,0.0,0.0,2.1280183471110824e-06,1.9975777650253926e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,06-15 00:00:00+01:00,0.0,0.0,2.547793878255704e-06,1.8346966939119702e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,06-15 01:00:00+01:00,0.0,0.0,2.547793878255704e-06,1.9728499456753775e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,06-15 02:00:00+01:00,0.0,0.0,2.547793878255704e-06,1.7304098027579454e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,06-15 03:00:00+01:00,0.0,0.0,2.547793878255704e-06,7.687126491070115e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,06-15 04:00:00+01:00,0.0,0.0,2.547793878255704e-06,1.3170251689124392e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,06-15 05:00:00+01:00,0.0,0.0,2.547793878255704e-06,2.8329480140697124e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,06-15 06:00:00+01:00,0.0,0.0,2.547793878255704e-06,2.0104792354227578e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,06-15 07:00:00+01:00,0.0,0.0,2.547793878255704e-06,9.192298115249839e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,06-15 08:00:00+01:00,2.6696147359725357e-07,4.3135281047277555e-07,2.547793878255704e-06,7.095809061396218e-07,4.603611852808435e-07,2.5881168620203557e-07,5.307330754920443e-07,8.845551258200739e-08,1.3268326907708555e-07,1.3047188098703483e-07,1.7008300933110115e-08,1.0172383908156703e-07
2022,sc01,06-15 09:00:00+01:00,1.7415784062273743e-06,1.9715157794461105e-06,2.547793878255704e-06,8.600980700269304e-08,1.71414740707061e-06,1.1829094676676664e-06,4.017898717840928e-06,6.696497865789205e-07,1.0044746821132002e-06,9.877334346631106e-07,8.582125402945046e-08,7.700972529127555e-07
2022,sc01,06-15 10:00:00+01:00,2.9900835733929365e-06,3.707644925933215e-06,2.547793878255704e-06,1.3976593637937617e-07,3.1939795235759093e-06,2.2245869557231883e-06,7.691473964587372e-06,1.2819123275672782e-06,1.92286849604463e-06,1.890820682212789e-06,1.679386948049988e-07,1.47419917382492e-06
2022,sc01,06-15 11:00:00+01:00,4.223629692998534e-06,4.937524539954928e-06,2.547793878255704e-06,1.0697469737796967e-06,4.214939459267963e-06,2.962514724381105e-06,1.090674279596717e-05,1.8177904665387268e-06,2.7266857065425476e-06,2.681240936848749e-06,2.4172255545315567e-07,2.0904590324584542e-06
2022,sc01,06-15 12:00:00+01:00,5.758082818317402e-06,6.060610949982985e-06,2.547793878255704e-06,2.859826079574352e-06,4.962349501201186e-06,3.6363665695816416e-06,1.3610869369483365e-05,2.268478229335625e-06,3.4027173519623417e-06,3.3460053863415424e-06,2.9021327006480607e-07,2.608749958164736e-06
2022,sc01,06-15 13:00:00+01:00,6.484747347644128e-06,6.423905062924327e-06,2.547793878255704e-06,5.198217705011175e-06,5.764116080006992e-06,3.8543430373464465e-06,1.5207817884759976e-05,2.5346363152150595e-06,3.8019544820059407e-06,3.738588563013709e-06,3.163349008973565e-07,2.9148317565179365e-06
2022,sc01,06-15 14:00:00+01:00,6.8316821899312965e-06,7.11896121197379e-06,2.547793878255704e-06,8.783751528721855e-06,5.829606683193981e-06,4.271376727184273e-06,1.5027344893199678e-05,2.5045574832883437e-06,3.756836233503643e-06,3.6942222856667098e-06,3.168709792227704e-07,2.8802410997001757e-06
2022,sc01,06-15 15:00:00+01:00,6.2931564606303655e-06,6.68199221578345e-06,2.547793878255704e-06,1.3455159165841535e-05,5.523468633345936e-06,4.009195330694517e-06,1.4237775555633567e-05,2.3729625931497932e-06,3.5594438978876686e-06,3.5001198227327558e-06,2.816360180826308e-07,2.7289069763265474e-06
2022,sc01,06-15 16:00:00+01:00,5.364544783325977e-06,6.118080357179303e-06,2.547793878255704e-06,2.0631602433547247e-05,4.6150705158920984e-06,3.670848213899433e-06,1.1172109334121342e-05,1.8620182230338051e-06,2.7930273410810904e-06,2.7464768771381923e-06,2.3835988287758081e-07,2.141320951999237e-06
2022,sc01,06-15 17:00:00+01:00,4.172423719004152e-06,4.585462791918328e-06,2.547793878255704e-06,2.80929531779701e-05,3.336110261843873e-06,2.7512776755591458e-06,7.565617798722173e-06,1.2609363001951778e-06,1.891404454782405e-06,1.8598810417267e-06,1.645760222294239e-07,1.4500767422041523e-06
2022,sc01,06-15 18:00:00+01:00,2.6903272636144222e-06,2.788884661191487e-06,2.547793878255704e-06,3.772605154268057e-05,2.107369258058698e-06,1.6733307969597815e-06,5.265774470773682e-06,8.776290791425286e-07,1.3164436215708358e-06,1.294502890918932e-06,1.086289469022721e-07,1.0092734385650144e-06
2022,sc01,06-15 19:00:00+01:00,8.808577931550165e-07,9.487275275235243e-07,2.547793878255704e-06,4.0112823696800876e-05,5.983185786131593e-07,5.692365165957444e-07,1.9252431355470805e-06,3.2087385585648853e-07,4.813107850091796e-07,4.7328893720465357e-07,3.625838317512122e-08,3.690049337043682e-07
2022,sc01,06-15 20:00:00+01:00,0.0,0.0,2.547793878255704e-06,3.027007641364428e-05,0.0,0.0,2.9683058064084303e-08,4.9471761399395815e-09,7.4207644139838415e-09,7.297085081911416e-09,0.0,5.68925294867201e-09
2022,sc01,06-15 21:00:00+01:00,0.0,0.0,2.547793878255704e-06,1.715895647744611e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,06-15 22:00:00+01:00,0.0,0.0,2.547793878255704e-06,1.3799198393852309e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,06-15 23:00:00+01:00,0.0,0.0,2.547793878255704e-06,1.7648137249059842e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,06-16 00:00:00+01:00,0.0,0.0,3.0868974395184517e-06,2.2222783853301493e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,06-16 01:00:00+01:00,0.0,0.0,3.0868974395184517e-06,2.2244286314847742e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,06-16 02:00:00+01:00,0.0,0.0,3.0868974395184517e-06,2.337854063898167e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,06-16 03:00:00+01:00,0.0,0.0,3.0868974395184517e-06,3.52532696076791e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,06-16 04:00:00+01:00,0.0,0.0,3.0868974395184517e-06,4.993406851841123e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,06-16 05:00:00+01:00,0.0,0.0,3.0868974395184517e-06,5.468073473339307e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,06-16 06:00:00+01:00,0.0,0.0,3.0868974395184517e-06,4.68162130145636e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,06-16 07:00:00+01:00,0.0,0.0,3.0868974395184517e-06,3.539841115781244e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,06-16 08:00:00+01:00,6.581981159028709e-07,7.02387195796393e-07,3.0868974395184517e-06,2.040045106988083e-05,5.899924953654691e-07,4.2143231747783577e-07,1.2745905062108033e-06,2.1243175096710908e-07,3.1864762747103595e-07,3.133368326662821e-07,2.2222879931561602e-08,2.4429651326524883e-07
2022,sc01,06-16 09:00:00+01:00,2.574682314824869e-06,2.6228428749031688e-06,3.0868974395184517e-06,1.5363501756264892e-05,2.1371442716704656e-06,1.573705725023531e-06,5.1381373225266415e-06,8.563562209653056e-07,1.2845343343050009e-06,1.2631254249850832e-06,9.897953826926899e-08,9.848096519877269e-07
2022,sc01,06-16 10:00:00+01:00,4.316260723092988e-06,4.369111157730793e-06,3.0868974395184517e-06,1.6911678283945965e-05,3.6776650664507313e-06,2.6214666958629227e-06,9.05689462737227e-06,1.5094824385756266e-06,2.264223663169376e-06,2.2264865955725654e-06,1.8177926040147175e-07,1.7359048004845556e-06
2022,sc01,06-16 11:00:00+01:00,5.831727363855803e-06,6.237627871021675e-06,3.0868974395184517e-06,1.8997416090700504e-05,4.841889243887769e-06,3.7425767222048554e-06,1.2339247169283045e-05,2.0565411956968055e-06,3.0848118008918894e-06,3.033398261938563e-06,2.5117702643907214e-07,2.365022370235169e-06
2022,sc01,06-16 12:00:00+01:00,6.8713812045781305e-06,7.5533364706381806e-06,3.0868974395184517e-06,2.1319680876508024e-05,5.6531617747295435e-06,4.532001880750312e-06,1.4240150198809356e-05,2.373358367012425e-06,3.560037559089765e-06,3.5007035895882864e-06,2.990341939017653e-07,2.7293621166767224e-06
2022,sc01,06-16 13:00:00+01:00,7.507140749345131e-06,8.269013867268338e-06,3.0868974395184517e-06,2.30721306925553e-05,5.9891521236397465e-06,4.9614083219936e-06,1.5888747235811327e-05,2.6481245401181854e-06,3.972186819156555e-06,3.905983694449912e-06,3.2661785627116786e-07,3.0453432148912347e-06
2022,sc01,06-16 14:00:00+01:00,7.4841268265685435e-06,8.279131569259207e-06,3.0868974395184517e-06,2.8743402345876856e-05,6.05327737475338e-06,4.967478941555525e-06,1.5986701323953538e-05,2.66445022174732e-06,3.996675342008406e-06,3.930064074893701e-06,3.3105268549757054e-07,3.0641177489279987e-06
2022,sc01,06-16 15:00:00+01:00,7.035930734676257e-06,7.75193925029571e-06,3.0868974395184517e-06,3.6360645871206185e-05,5.723531586238201e-06,4.6511635509937235e-06,1.5063558226119422e-05,2.5105930383668183e-06,3.7658895663254303e-06,3.7031247294992933e-06,3.129722283217816e-07,2.8871819883057187e-06
2022,sc01,06-16 16:00:00+01:00,6.078551654921505e-06,6.669795239840566e-06,3.0868974395184517e-06,5.514303744439996e-05,4.939468239074061e-06,4.001877145128786e-06,1.3079542636462566e-05,2.1799237732879597e-06,3.2698856672786205e-06,3.2153875635385885e-06,2.723277501279549e-07,2.5069123340976618e-06
2022,sc01,06-16 17:00:00+01:00,4.6620448710779984e-06,5.057200669690782e-06,3.0868974395184517e-06,8.49723136085836e-05,3.78127737801857e-06,3.034320401814469e-06,1.0080366464687368e-05,1.6800610778560439e-06,2.5200916229063e-06,2.4780900886744403e-06,2.0965532964965326e-07,1.932070235493776e-06
2022,sc01,06-16 18:00:00+01:00,2.851424704683838e-06,3.0244213448017765e-06,3.0868974395184517e-06,9.600844695247439e-05,2.3123268738321856e-06,1.814652806881066e-06,6.207321069546135e-06,1.0345535115910226e-06,1.5518302712639485e-06,1.5259664289335161e-06,1.295847329440682e-07,1.1897365361868938e-06
2022,sc01,06-16 19:00:00+01:00,9.545023374689713e-07,9.639255169002239e-07,3.0868974395184517e-06,9.215950808257349e-05,7.656645660601307e-07,5.783553099768748e-07,2.1520216980138672e-06,3.586702830023112e-07,5.38005425931988e-07,5.290386672141309e-07,4.610272945521099e-08,4.124708246975824e-07
2022,sc01,06-16 20:00:00+01:00,0.0,0.0,3.0868974395184517e-06,8.050517926309532e-05,5.729335215172043e-09,0.0,3.5026008474804585e-08,5.83766814715892e-09,8.756502016663913e-09,8.61056020074398e-09,0.0,6.713318226380629e-09
2022,sc01,06-16 21:00:00+01:00,0.0,0.0,3.0868974395184517e-06,6.429233065288325e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,06-16 22:00:00+01:00,0.0,0.0,3.0868974395184517e-06,4.89019508376441e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,06-16 23:00:00+01:00,0.0,0.0,3.0868974395184517e-06,6.451810640116312e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,06-17 00:00:00+01:00,0.0,0.0,3.3961695540483098e-06,9.269706937634032e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,06-17 01:00:00+01:00,0.0,0.0,3.3961695540483098e-06,0.00011609711247686823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,06-17 02:00:00+01:00,0.0,0.0,3.3961695540483098e-06,0.00014057227814860386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,06-17 03:00:00+01:00,0.0,0.0,3.3961695540483098e-06,0.0001424913719600048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,06-17 04:00:00+01:00,0.0,0.0,3.3961695540483098e-06,0.00012500987870629857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,06-17 05:00:00+01:00,0.0,0.0,3.3961695540483098e-06,0.00011181274897289329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,06-17 06:00:00+01:00,0.0,0.0,3.3961695540483098e-06,0.00010607696996758491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,06-17 07:00:00+01:00,0.0,0.0,3.3961695540483098e-06,9.997564929557582e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,sc01,06-17 08:00:00+01:00,6.616502037071357e-07,7.504034107374195e-07,3.3961695540483098e-06,7.68658892953146e-05,5.811717964185752e-07,4.5024204619756233e-07,1.260342638584932e-06,2.1005710656687167e-07,3.1508566066660543e-07,3.098342319412464e-07,2.1881739253234393e-08,2.415656719804939e-07
