Period,Scenario,LoadLevel,Centrale_C_Cap_CTag,Contour_Global,Diesel_Bel_Air,Gas_Turbines,KPS_KarPowerShip,Kounoune_Power,Malicounda_Power,Manantali,Secondary_Plants,Tobene_Power
2022,sc01,08-23 14:00:00+01:00,7.111435712750469,68.4,265.79475307000007,29.6738022825,116.41133352020408,,19.122365666521766,177.8768348181191,,
2022,sc01,08-23 15:00:00+01:00,23.708684775840677,68.4,265.79475307000007,29.6738022825,121.05525879080551,,17.189419516857697,178.29144016307617,,
2022,sc01,08-23 16:00:00+01:00,0.7175427817739943,68.4,116.47198836862371,29.6738022825,266.0,,5.672046817893041,171.18422754460565,,
2022,sc01,08-23 17:00:00+01:00,28.660207188680094,,105.72432501650123,29.6738022825,266.0,,,147.2941174969028,,
2022,sc01,08-23 18:00:00+01:00,,,265.79475307000007,1.2671745185058487,99.47627800983454,,,116.46844856652864,,
2022,sc01,08-23 19:00:00+01:00,,,102.56930675555826,7.377863064053754,266.0,,,98.02094527462936,,
2022,sc01,08-23 20:00:00+01:00,5.159944901420049,,265.79475307000007,29.6738022825,112.27998594396055,,,100.69121719119003,,
2022,sc01,08-23 21:00:00+01:00,,39.89756624420514,123.04934665022682,29.6738022825,266.0,,,121.57707408920102,,
2022,sc01,08-23 22:00:00+01:00,16.309022237526534,68.4,265.79475307000007,29.6738022825,139.1367057935275,,,146.95480654344496,,
2022,sc01,08-23 23:00:00+01:00,39.028856158682984,68.4,155.76537706796182,29.6738022825,266.0,,,176.56206813756182,,
2022,sc01,08-24 00:00:00+01:00,67.82133139236895,68.4,163.4544787481112,29.6738022825,266.0,,,181.15639196907057,,
2022,sc01,08-24 01:00:00+01:00,81.36269750008819,68.4,166.44620444107233,29.6738022825,266.0,,,184.23290906010197,,
2022,sc01,08-24 02:00:00+01:00,86.80625005603888,68.4,265.79475307000007,29.6738022825,168.2021549822472,,,185.58162965802845,,
2022,sc01,08-24 03:00:00+01:00,177.725446815,,169.50630139746227,13.597856150228079,266.0,,,187.0731250227159,,
2022,sc01,08-24 04:00:00+01:00,72.11433860857838,68.4,265.79475307000007,29.6738022825,163.4823268463433,,,181.76951019139935,,
2022,sc01,08-24 05:00:00+01:00,26.723080801612507,68.4,265.79475307000007,29.6738022825,147.59425863447666,,,153.48196597462072,,
2022,sc01,08-24 06:00:00+01:00,39.1150925510868,,123.08284033416003,29.6738022825,266.0,,,121.97505446934129,,
2022,sc01,08-24 07:00:00+01:00,17.830318594470317,,265.79475307000007,,107.66715235834693,,,99.36633910508091,,
2022,sc01,08-24 08:00:00+01:00,,,265.79475307000007,0.5374366212493181,99.5052140816163,,,88.41556107303805,,
2022,sc01,08-24 09:00:00+01:00,,,107.42584338289299,18.61757288497439,266.0,,,115.58298788085246,,
2022,sc01,08-24 10:00:00+01:00,6.543621269969463,,115.57470220482371,29.6738022825,266.0,,,145.86210645665776,,
2022,sc01,08-24 11:00:00+01:00,5.382479568214471,,112.06411711923268,29.6738022825,266.0,,,137.55760270036143,,
2022,sc01,08-24 12:00:00+01:00,4.911667123653595,,265.79475307000007,29.6738022825,106.9467074437626,,,144.66353310578117,,
2022,sc01,08-24 13:00:00+01:00,,31.401138921245977,110.94541767554006,29.6738022825,266.0,,,162.61821587461029,,
2022,sc01,08-24 14:00:00+01:00,,68.4,116.88672673446227,20.31346432731016,266.0,,8.192271377769343,172.41877252411325,,
2022,sc01,08-24 15:00:00+01:00,,68.053333126798,121.8438714512122,29.6738022825,266.0,,5.775977689559805,176.56135029656258,,
2022,sc01,08-24 16:00:00+01:00,,68.4,117.00644049201372,17.374215030492095,266.0,,,163.00182804648585,,
2022,sc01,08-24 17:00:00+01:00,10.376076920295601,,106.50453022588898,29.6738022825,266.0,,,135.8917742125947,,
2022,sc01,08-24 18:00:00+01:00,,,99.21006984486492,2.5800379357936896,266.0,,,105.1538474249137,,
2022,sc01,08-24 19:00:00+01:00,8.015052836855025,,265.79475307000007,,102.74436320293134,,,91.21139482713713,,
2022,sc01,08-24 20:00:00+01:00,,22.127681027630192,265.79475307000007,29.6738022825,111.54933607848494,,,82.74198935412025,,
2022,sc01,08-24 21:00:00+01:00,35.47121999895833,,265.79475307000007,29.6738022825,123.4440627514222,,,123.82839445537901,,
2022,sc01,08-24 22:00:00+01:00,16.316166219002394,68.4,265.79475307000007,29.6738022825,139.1367057935275,,,147.60657069808414,,
2022,sc01,08-24 23:00:00+01:00,43.49176906469462,68.4,265.79475307000007,29.6738022825,155.78621719614202,,,177.2056494803144,,
2022,sc01,08-25 00:00:00+01:00,73.18032685307348,68.4,163.23303271354172,29.6738022825,266.0,,,181.9228751463169,,
2022,sc01,08-25 01:00:00+01:00,177.725446815,,166.24828120503415,6.500745617196754,266.0,,,184.9169628468604,,
2022,sc01,08-25 02:00:00+01:00,177.725446815,14.336477847815326,167.7001343616908,,266.0,,,186.60779205744186,,
2022,sc01,08-25 03:00:00+01:00,101.13638878958194,68.4,169.18039469129496,29.6738022825,266.0,,,188.20005735447612,,
2022,sc01,08-25 04:00:00+01:00,77.14355270666233,68.4,163.06927314117937,29.6738022825,266.0,,,182.49451537456392,,
2022,sc01,08-25 05:00:00+01:00,26.73140097868476,68.4,265.79475307000007,29.6738022825,147.59425863447666,,,154.2351589489046,,
2022,sc01,08-25 06:00:00+01:00,38.272901435653175,,265.79475307000007,29.6738022825,123.32357076752639,,,121.18952461964643,,
2022,sc01,08-25 07:00:00+01:00,17.088713259082013,,265.79475307000007,,107.6986777835461,,,99.27438996812027,,
2022,sc01,08-25 08:00:00+01:00,,0.6431335054065401,265.79475307000007,,99.50075021034202,,,94.14743103798098,,
2022,sc01,08-25 09:00:00+01:00,,18.237488776535326,107.4457507820298,,266.0,,,147.64887141791607,,
2022,sc01,08-25 10:00:00+01:00,,68.4,113.71924631211338,11.006076870238577,266.0,,,157.10463435504982,,
2022,sc01,08-25 11:00:00+01:00,49.42857384341562,,110.17577881508744,29.6738022825,266.0,,9.541882762616575,162.89076518935897,,
2022,sc01,08-25 12:00:00+01:00,,68.4,265.79475307000007,4.480870517056868,105.30649389898586,,12.333154589652773,159.18424918064966,,
2022,sc01,08-25 13:00:00+01:00,53.59080765279463,,265.79475307000007,29.6738022825,110.21265927368567,,13.939473396701908,170.30797249452814,,
2022,sc01,08-25 14:00:00+01:00,4.146591776126584,68.4,265.79475307000007,29.6738022825,116.53565501007832,,13.420643766521769,176.3988734041076,,
2022,sc01,08-25 15:00:00+01:00,14.399134930949103,68.4,121.23611517682164,29.6738022825,266.0,,12.953854676857695,177.10435442644192,,
2022,sc01,08-25 16:00:00+01:00,,68.4,116.76323745269588,23.343285223467237,266.0,,7.54384257973059,171.18422754460565,,
2022,sc01,08-25 17:00:00+01:00,,26.724528568217796,105.80602397108613,29.6738022825,266.0,,,147.2012857325135,,
2022,sc01,08-25 18:00:00+01:00,,,98.84238060047417,11.310917451725803,266.0,,,125.21563052219037,,
2022,sc01,08-25 19:00:00+01:00,27.68425356179391,,101.70030135427652,,266.0,,,91.59358614331819,,
2022,sc01,08-25 20:00:00+01:00,31.7522412148587,,265.79475307000007,29.6738022825,111.14027441645571,,,84.09726534256201,,
2022,sc01,08-25 21:00:00+01:00,63.107908278868905,,122.05415041678364,29.6738022825,266.0,,,106.16997303581707,,
2022,sc01,08-25 22:00:00+01:00,16.48233719372402,68.4,138.93145886352755,29.6738022825,266.0,,,162.67650904452924,,
2022,sc01,08-25 23:00:00+01:00,77.24226999589737,68.4,265.79475307000007,29.6738022825,154.38925033448504,,,176.82413490909605,,
2022,sc01,08-26 00:00:00+01:00,177.725446815,20.26337969862469,265.79475307000007,,162.34032185026825,,,198.51098530340985,,
2022,sc01,08-26 01:00:00+01:00,177.725446815,,165.31609254656493,29.21728816473881,266.0,,,200.0,,
2022,sc01,08-26 02:00:00+01:00,101.26336736094089,68.4,265.79475307000007,29.6738022825,167.6084361603666,,,195.4869548559493,,
2022,sc01,08-26 03:00:00+01:00,102.53905067072851,68.4,265.79475307000007,29.6738022825,169.327683957939,,,188.40237182948036,,
2022,sc01,08-26 04:00:00+01:00,75.91661580325996,68.4,265.79475307000007,29.6738022825,163.32521681924246,,,182.31754678447703,,
2022,sc01,08-26 05:00:00+01:00,26.72852390810837,68.4,147.3890117044767,29.6738022825,266.0,,,153.97470904190925,,
2022,sc01,08-26 06:00:00+01:00,,49.026425904059636,122.65858700832827,29.6738022825,266.0,,,116.93396970163066,,
2022,sc01,08-26 07:00:00+01:00,,21.00506846381986,106.05582745650672,29.6738022825,266.0,,,82.65896684780839,,
2022,sc01,08-26 08:00:00+01:00,12.385707996469264,,265.79475307000007,29.6738022825,97.73251935040477,,,79.6806115074878,,
2022,sc01,08-26 09:00:00+01:00,,68.4,105.1012469689859,4.918686770111473,266.0,,,132.7550021947862,,
2022,sc01,08-26 10:00:00+01:00,29.213007008110527,68.4,111.75212264736548,29.6738022825,266.0,,,170.06856914642188,,
2022,sc01,08-26 11:00:00+01:00,13.680158385674407,68.4,265.79475307000007,29.6738022825,109.03849649388498,,,188.27788042697563,,
2022,sc01,08-26 12:00:00+01:00,3.321098303420672,68.4,103.9271078204288,29.6738022825,266.0,,13.874917841093398,168.9288820805162,,
2022,sc01,08-26 13:00:00+01:00,12.042099465450818,68.4,265.79475307000007,29.6738022825,109.10099587971042,,14.777846337186139,187.64645300867687,,
2022,sc01,08-26 14:00:00+01:00,34.362253513238876,68.4,115.07958939270027,29.6738022825,266.0,,18.21283740950512,193.44701649105463,,
2022,sc01,08-26 15:00:00+01:00,53.49715504103654,68.4,119.61963890380319,29.6738022825,266.0,,19.002694367926452,196.0365086751746,,
2022,sc01,08-26 16:00:00+01:00,22.05723896074252,68.4,265.79475307000007,29.6738022825,115.79389296095127,,15.126871964644424,177.80456996229083,,
2022,sc01,08-26 17:00:00+01:00,,43.207156810689504,105.1012469689859,29.6738022825,266.0,,,151.6877532962322,,
2022,sc01,08-26 18:00:00+01:00,,6.220059487763365,99.06047482175553,,266.0,,,136.15757640674536,,
2022,sc01,08-26 19:00:00+01:00,,,265.79475307000007,23.58526357893049,102.08080269354302,,,91.81524524528875,,
2022,sc01,08-26 20:00:00+01:00,10.046569773917213,,111.86556767642028,29.6738022825,266.0,,,98.20579072706319,,
2022,sc01,08-26 21:00:00+01:00,36.92876902213954,,123.17642562641763,29.6738022825,266.0,,,123.08705845977893,,
2022,sc01,08-26 22:00:00+01:00,7.496628241409592,68.4,139.3106217897258,29.6738022825,266.0,,,155.61532223245132,,
2022,sc01,08-26 23:00:00+01:00,47.85037611939899,68.4,265.79475307000007,29.6738022825,155.6061205643218,,,177.83431794979717,,
2022,sc01,08-27 00:00:00+01:00,81.87557534443373,68.4,265.79475307000007,29.6738022825,163.0789939941405,,,183.1770438502692,,
2022,sc01,08-27 01:00:00+01:00,94.16382203888509,68.4,165.91724945413588,29.6738022825,266.0,,,186.0719070398461,,
2022,sc01,08-27 02:00:00+01:00,177.725446815,18.309117543837175,167.5359858115441,,266.0,,,187.18079010157817,,
2022,sc01,08-27 03:00:00+01:00,101.3623209040967,68.4,265.79475307000007,29.6738022825,169.37630615876446,,,188.23264492083763,,
2022,sc01,08-27 04:00:00+01:00,71.46263670266538,68.4,265.79475307000007,29.6738022825,163.50925695639143,,,181.67643550181273,,
2022,sc01,08-27 05:00:00+01:00,9.70705971071939,68.4,265.79475307000007,29.6738022825,148.32235644032892,,,161.56081482199986,,
2022,sc01,08-27 06:00:00+01:00,,46.487763387725444,265.79475307000007,29.6738022825,122.96578433591154,,,103.82961847860008,,
2022,sc01,08-27 07:00:00+01:00,,,107.44146526363733,18.19614040483171,266.0,,,88.93298014029408,,
2022,sc01,08-27 08:00:00+01:00,,,265.79475307000007,1.5679074400850277,99.45704915886338,,,82.92187350018479,,
2022,sc01,08-27 09:00:00+01:00,18.87942400959214,,265.79475307000007,,107.61946953351759,,,126.5542494599703,,
2022,sc01,08-27 10:00:00+01:00,,33.294834417463875,265.79475307000007,29.6738022825,114.62905146008279,,,150.85408811372025,,
2022,sc01,08-27 11:00:00+01:00,8.564198073338163,68.4,110.26036177937509,,266.0,,,148.50416667423934,,
2022,sc01,08-27 12:00:00+01:00,42.987195868529284,,105.1012469689859,29.6738022825,266.0,,,151.80449745273543,,
2022,sc01,08-27 13:00:00+01:00,,68.4,110.17577881508744,10.749925264452473,266.0,,16.119885300854712,164.2265430093724,,
2022,sc01,08-27 14:00:00+01:00,5.502043016023167,68.4,116.27158788830566,29.6738022825,266.0,,18.147002547582446,172.41877252411325,,
2022,sc01,08-27 15:00:00+01:00,16.958186141645708,68.4,265.79475307000007,29.6738022825,121.33372923913672,,10.868802144099215,176.56135029656258,,
2022,sc01,08-27 16:00:00+01:00,,68.4,116.65511805472784,25.95106919570959,266.0,,2.182542587006172,171.18422754460565,,
2022,sc01,08-27 17:00:00+01:00,4.5476675062501855,,106.76142902286523,29.6738022825,266.0,,,142.4461199862239,,
2022,sc01,08-27 18:00:00+01:00,,1.6821425570927306,265.79475307000007,,99.45787659068145,,,107.12669045832625,,
2022,sc01,08-27 19:00:00+01:00,,8.050014629958726,102.53688818830825,,266.0,,,87.21613672740807,,
2022,sc01,08-27 20:00:00+01:00,,,112.37548535139427,27.750489156875226,266.0,,,99.03952828333065,,
2022,sc01,08-27 21:00:00+01:00,26.196605437950744,,265.79475307000007,29.6738022825,123.84106141277132,,,128.54563244191687,,
2022,sc01,08-27 22:00:00+01:00,5.3179760196160055,68.4,139.40387871268555,29.6738022825,266.0,,,156.7234244562685,,
2022,sc01,08-27 23:00:00+01:00,39.041510564641726,68.4,155.76485415320286,29.6738022825,266.0,,,176.56387541309044,,
2022,sc01,08-28 00:00:00+01:00,67.80234978343086,68.4,265.79475307000007,29.6738022825,163.66051005024968,,,181.1536810557776,,
2022,sc01,08-28 01:00:00+01:00,82.30861434406087,68.4,265.79475307000007,29.6738022825,166.6123634928976,,,184.3680029056603,,
2022,sc01,08-28 02:00:00+01:00,177.725446815,,265.79475307000007,14.665962182395981,167.89176707546278,,,186.65531559185078,,
2022,sc01,08-28 03:00:00+01:00,103.53377956656675,68.4,169.08133506085042,29.6738022825,266.0,,,188.54584764288774,,
2022,sc01,08-28 04:00:00+01:00,77.9217633237478,68.4,265.79475307000007,29.6738022825,163.24236458911247,,,182.60676143653697,,
2022,sc01,08-28 05:00:00+01:00,26.763243151667893,68.4,147.3890117044767,29.6738022825,266.0,,,157.11770589093925,,
2022,sc01,08-28 06:00:00+01:00,,68.4,265.79475307000007,5.206477925392826,123.08187125099798,,,119.52474391309318,,
2022,sc01,08-28 07:00:00+01:00,3.244162428381464,,265.79475307000007,29.6738022825,107.01543611014577,,,79.06550084966452,,
2022,sc01,08-28 08:00:00+01:00,,1.5008128961604417,99.25429676585232,,266.0,,,76.51176906358998,,
2022,sc01,08-28 09:00:00+01:00,,,107.46026960430241,17.79540527708582,266.0,,,101.82510503811088,,
2022,sc01,08-28 10:00:00+01:00,4.736224720962773,,265.79475307000007,29.6738022825,115.85832942840499,,,143.18098491312386,,
2022,sc01,08-28 11:00:00+01:00,,12.101080586222098,111.77750035809242,29.6738022825,266.0,,,152.8603893198986,,
2022,sc01,08-28 12:00:00+01:00,,24.33024788482321,265.79475307000007,29.6738022825,106.11423088798439,,,146.52475521143282,,
2022,sc01,08-28 13:00:00+01:00,8.276184918232094,68.4,265.79475307000007,,110.48246369420472,,,160.79429917903144,,
2022,sc01,08-28 14:00:00+01:00,57.05220406468482,,265.79475307000007,29.6738022825,117.17547817554167,,,168.78392670321804,,
2022,sc01,08-28 15:00:00+01:00,25.7796270531373,68.4,121.99116007566805,,266.0,,3.9196907133938406,176.56135029656258,,
2022,sc01,08-28 16:00:00+01:00,,57.56277994576911,116.94182115861295,29.6738022825,266.0,,,166.07879398963976,,
2022,sc01,08-28 17:00:00+01:00,14.336820168381115,,265.79475307000007,29.6738022825,106.53742758729598,,,140.50737975414214,,
2022,sc01,08-28 18:00:00+01:00,,,265.79475307000007,2.219260524340287,99.43068888183254,,,92.44470338305089,,
2022,sc01,08-28 19:00:00+01:00,,,265.79475307000007,8.352146064560893,102.72808090659863,,,84.24044412761003,,
2022,sc01,08-28 20:00:00+01:00,,13.44916587123815,111.71294214173963,29.6738022825,266.0,,,81.51993006226884,,
2022,sc01,08-28 21:00:00+01:00,,68.4,122.58506896306842,11.890054712013285,266.0,,,104.41096889441489,,
2022,sc01,08-28 22:00:00+01:00,8.202388821055283,68.4,265.79475307000007,29.6738022825,139.48565873056563,,,155.25635953984496,,
2022,sc01,08-28 23:00:00+01:00,40.58289308138266,68.4,155.70116434659076,29.6738022825,266.0,,,176.78608456212103,,
2022,sc01,08-29 00:00:00+01:00,68.61855896680716,68.4,265.79475307000007,29.6738022825,163.6267820483347,,,181.27025032723623,,
2022,sc01,08-29 01:00:00+01:00,80.49903429388638,68.4,265.79475307000007,29.6738022825,166.68714030335323,,,184.10956250534244,,
2022,sc01,08-29 02:00:00+01:00,177.725446815,7.066024681827883,168.00056845556017,,266.0,,,185.5689787293281,,
2022,sc01,08-29 03:00:00+01:00,93.05652099137725,68.4,265.79475307000007,29.6738022825,169.7195227775566,,,187.04556407083592,,
2022,sc01,08-29 04:00:00+01:00,67.86878541519455,68.4,163.4525178177451,29.6738022825,266.0,,,181.16316925237146,,
2022,sc01,08-29 05:00:00+01:00,9.047326994963717,68.4,148.14534928280472,29.6738022825,266.0,,,161.89636690421884,,
2022,sc01,08-29 06:00:00+01:00,,68.4,122.76081093427172,7.755129989716943,266.0,,,103.82871224256512,,
2022,sc01,08-29 07:00:00+01:00,,18.172459031220924,107.44257650292217,,266.0,,,89.15412226303856,,
2022,sc01,08-29 08:00:00+01:00,,,99.24557252285172,1.7062543919787558,266.0,,,83.03795902079376,,
2022,sc01,08-29 09:00:00+01:00,,19.050337422749106,107.4069164213691,,266.0,,,127.3909093244581,,
2022,sc01,08-29 10:00:00+01:00,,31.96173605048841,114.4813032035319,29.6738022825,266.0,,,152.2305650777801,,
2022,sc01,08-29 11:00:00+01:00,33.85532725276494,,265.79475307000007,29.6738022825,111.04361843742231,,,150.82792962594442,,
2022,sc01,08-29 12:00:00+01:00,,41.118012323822924,105.18149812859193,29.6738022825,266.0,,,147.45126444729323,,
2022,sc01,08-29 13:00:00+01:00,,49.37926055011478,110.17577881508744,29.6738022825,266.0,,6.76014313447716,162.28230379666238,,
2022,sc01,08-29 14:00:00+01:00,,68.4,265.79475307000007,19.4767452244756,117.12874150114725,,10.538851204672124,172.41877252411325,,
2022,sc01,08-29 15:00:00+01:00,,64.97321477772012,265.79475307000007,29.6738022825,122.17867694104287,,5.866134507297907,176.56135029656258,,
2022,sc01,08-29 16:00:00+01:00,,26.504417267217335,118.28059291805515,29.6738022825,266.0,,,157.57129949471116,,
2022,sc01,08-29 17:00:00+01:00,,,265.79475307000007,19.815758784828077,107.57896272237086,,,109.03414101006,,
2022,sc01,08-29 18:00:00+01:00,,2.6559853242444085,99.20348949572782,,266.0,,,71.57975083757759,,
2022,sc01,08-29 19:00:00+01:00,,8.762687538265139,265.79475307000007,,102.70798567191412,,,72.50678290589163,,
2022,sc01,08-29 20:00:00+01:00,,,265.79475307000007,28.30764729325908,112.5545878516312,,,93.83665724177378,,
2022,sc01,08-29 21:00:00+01:00,,21.401485878623117,123.83980435167908,29.6738022825,266.0,,,128.27418167717238,,
2022,sc01,08-29 22:00:00+01:00,16.355668329828628,68.4,138.93145886352755,29.6738022825,266.0,,,151.20967396181527,,
2022,sc01,08-29 23:00:00+01:00,43.34742354647911,68.4,265.79475307000007,29.6738022825,155.7921815194505,,,177.18482964616223,,
2022,sc01,08-30 00:00:00+01:00,70.79195318781429,68.4,163.33172450857802,29.6738022825,266.0,,,181.58064989893322,,
2022,sc01,08-30 01:00:00+01:00,80.96408371238869,68.4,265.79475307000007,29.6738022825,166.66792318598033,,,184.17597988095054,,
2022,sc01,08-30 02:00:00+01:00,86.68286959842185,68.4,168.00200647112752,29.6738022825,266.0,,,185.56400872169303,,
2022,sc01,08-30 03:00:00+01:00,92.99957616456304,68.4,169.516628963972,29.6738022825,266.0,,,187.03743133095713,,
2022,sc01,08-30 04:00:00+01:00,67.78969537747221,68.4,265.79475307000007,29.6738022825,163.66103296500862,,,181.151873780249,,
2022,sc01,08-30 05:00:00+01:00,8.924586024590536,68.4,148.15060319396295,29.6738022825,266.0,,,161.95879519858516,,
2022,sc01,08-30 06:00:00+01:00,21.400194167265603,,265.79475307000007,29.6738022825,124.04511189473413,,,128.2862439754216,,
2022,sc01,08-30 07:00:00+01:00,28.812000551361905,,265.79475307000007,,107.18994720370759,,,78.48732226004098,,
2022,sc01,08-30 08:00:00+01:00,1.3298983479332338,,99.26270538350431,,266.0,,,83.05037995352141,,
2022,sc01,08-30 09:00:00+01:00,,17.736700288015335,107.46441729474019,,266.0,,,125.18940117590665,,
2022,sc01,08-30 10:00:00+01:00,,21.42481881567811,114.93367282411451,29.6738022825,266.0,,,152.21343480475835,,
2022,sc01,08-30 11:00:00+01:00,,43.56612478072908,265.79475307000007,29.6738022825,110.6248770547861,,,138.62442345350425,,
2022,sc01,08-30 12:00:00+01:00,35.33458984806245,,105.43224453187358,29.6738022825,266.0,,,137.51804531635105,,
2022,sc01,08-30 13:00:00+01:00,10.673291748763415,68.4,265.79475307000007,,110.3810257450874,,3.8354273564868215,152.97932743911662,,
2022,sc01,08-30 14:00:00+01:00,,68.4,116.5647866091735,28.119247623878625,266.0,,5.183452625305039,172.41877252411325,,
2022,sc01,08-30 15:00:00+01:00,4.192354827933481,68.4,121.65724269327258,29.6738022825,266.0,,,174.55597199323614,,
2022,sc01,08-30 16:00:00+01:00,,68.4,117.16084311642433,13.866863055322021,266.0,,,147.2799351945883,,
2022,sc01,08-30 17:00:00+01:00,,22.749701302214376,107.25252813751939,,266.0,,,130.59809169997695,,
2022,sc01,08-30 18:00:00+01:00,2.1762581201563993,,97.96139912903546,29.6738022825,266.0,,,76.29205561078182,,
2022,sc01,08-30 19:00:00+01:00,,27.51771497941665,265.79475307000007,29.6738022825,100.64724897630758,,,74.4452037152739,,
2022,sc01,08-30 20:00:00+01:00,,68.4,265.79475307000007,11.039730760712956,110.3810257450874,,,100.10715801746504,,
2022,sc01,08-30 21:00:00+01:00,,64.56198876180282,265.79475307000007,29.6738022825,122.22159975779923,,,156.9353100411804,,
2022,sc01,08-30 22:00:00+01:00,16.47281175738577,68.4,138.93145886352755,29.6738022825,266.0,,,161.81420867944664,,
2022,sc01,08-30 23:00:00+01:00,52.77067551338915,68.4,265.79475307000007,29.6738022825,155.40281493541718,,,178.54400272995608,,
2022,sc01,08-31 00:00:00+01:00,78.56190432329123,68.4,163.01066718159507,29.6738022825,266.0,,,182.6990928757755,,
2022,sc01,08-31 01:00:00+01:00,177.725446815,14.355280199211874,265.79475307000007,,166.1289793444506,,,186.0492767846456,,
2022,sc01,08-31 02:00:00+01:00,101.00535951354475,68.4,265.79475307000007,29.6738022825,167.62003933122975,,,197.4622298658974,,
2022,sc01,08-31 03:00:00+01:00,177.725446815,7.12527645835747,168.55306240029012,29.6738022825,266.0,,,200.0,,0.4737990779147966
2022,sc01,08-31 04:00:00+01:00,99.61773491051001,68.4,162.14736420834143,29.6738022825,266.0,,,198.52884404146303,,
2022,sc01,08-31 05:00:00+01:00,60.128870583046655,68.4,265.79475307000007,29.6738022825,146.21766385364015,,,166.24630400687224,,
2022,sc01,08-31 06:00:00+01:00,25.644942126546887,68.4,265.79475307000007,,122.22159975779923,,,140.0550661311472,,
2022,sc01,08-31 07:00:00+01:00,41.712411134303906,,265.79475307000007,29.6738022825,105.3805214327696,,,84.50898779959455,,
2022,sc01,08-31 08:00:00+01:00,,17.022387443106393,265.79475307000007,29.6738022825,97.53517655815047,,,83.56625457685205,,
2022,sc01,08-31 09:00:00+01:00,,39.62452763865934,105.2610045289114,29.6738022825,266.0,,,125.32349432015063,,
2022,sc01,08-31 10:00:00+01:00,15.007352670115075,68.4,112.32533099828035,29.6738022825,266.0,,,170.06856914642185,,
2022,sc01,08-31 11:00:00+01:00,38.104098386806115,68.4,107.82077617250674,29.6738022825,266.0,,4.675335123570649,189.6895865646211,,
2022,sc01,08-31 12:00:00+01:00,35.830706921729686,68.4,102.58514050126385,29.6738022825,266.0,,8.461334634246299,186.78953425602407,,16.756121622461887
2022,sc01,08-31 13:00:00+01:00,47.875791414565356,68.4,265.79475307000007,29.6738022825,107.62304617669483,,10.971474153219805,191.61894653074162,,22.90080912866152
2022,sc01,08-31 14:00:00+01:00,60.36015137050596,68.4,114.01033619920081,29.6738022825,266.0,,12.298649076727633,199.95807205515075,,17.1596259315963
2022,sc01,08-31 15:00:00+01:00,66.98663974732683,68.4,119.06484345553953,29.6738022825,266.0,,11.118653725544773,199.68792426936076,,20.93394562640681
2022,sc01,08-31 16:00:00+01:00,60.113015623281555,68.4,114.0195091355832,29.6738022825,266.0,,5.835176417218284,196.23946070507543,,0.2519183169749223
2022,sc01,08-31 17:00:00+01:00,0.3581662125244911,68.4,104.05891249801377,29.6738022825,266.0,,,179.334622699242,,
2022,sc01,08-31 18:00:00+01:00,33.19362157103164,,265.79475307000007,29.6738022825,96.84894088112154,,,117.37946989764438,,
2022,sc01,08-31 19:00:00+01:00,,33.6555128910109,265.79475307000007,29.6738022825,100.38603697117088,,,83.9110108817863,,
2022,sc01,08-31 20:00:00+01:00,7.392134817664347,68.4,265.79475307000007,,110.52971789861688,,,86.13369962221489,,
2022,sc01,08-31 21:00:00+01:00,64.05049225271088,,265.79475307000007,29.6738022825,122.22159975779923,,,111.14061442396114,,
2022,sc01,08-31 22:00:00+01:00,16.319484461761206,68.4,138.93145886352755,29.6738022825,266.0,,,147.9093026821897,,
2022,sc01,08-31 23:00:00+01:00,43.39135479115336,68.4,155.58511936061757,29.6738022825,266.0,,,177.19116611742598,,
2022,sc01,09-01 00:00:00+01:00,72.81173452841038,68.4,162.6660998376616,29.6738022825,266.0,,,181.65331013244082,,
2022,sc01,09-01 01:00:00+01:00,87.82368441767846,68.4,165.61646514235056,29.6738022825,266.0,,,184.94716342019174,,
2022,sc01,09-01 02:00:00+01:00,96.36831995620845,68.4,265.79475307000007,29.6738022825,167.2539776958034,,,186.74390228993792,,
2022,sc01,09-01 03:00:00+01:00,177.725446815,,265.79475307000007,23.372266920600328,168.76429799484154,,,188.26817288554673,,
2022,sc01,09-01 04:00:00+01:00,75.61392034799086,68.4,162.55031417001436,29.6738022825,266.0,,,182.05748647784011,,
2022,sc01,09-01 05:00:00+01:00,25.947332995757023,68.4,265.79475307000007,29.6738022825,146.9472327746798,,,153.36842871628073,,
2022,sc01,09-01 06:00:00+01:00,38.17684563515156,,122.29612332045924,29.6738022825,266.0,,,120.07299575776464,,
2022,sc01,09-01 07:00:00+01:00,15.334171154213733,,106.64438937941767,,266.0,,,97.55225856819702,,
2022,sc01,09-01 08:00:00+01:00,,,265.79475307000007,,98.55407631054092,,,87.77360133816589,,
2022,sc01,09-01 09:00:00+01:00,,16.204986155792195,265.79475307000007,,106.81351168524586,,,137.74561764517077,,
2022,sc01,09-01 10:00:00+01:00,0.8246749210288895,68.4,113.28208783378612,,266.0,,,156.30135698189113,,
2022,sc01,09-01 11:00:00+01:00,,68.4,109.32540182925074,9.562771826904015,266.0,,,162.9680094336578,,
2022,sc01,09-01 12:00:00+01:00,42.054400829509646,,104.22314044497585,29.6738022825,266.0,,3.2704683143367186,160.20996088342147,,
2022,sc01,09-01 13:00:00+01:00,51.81749994062296,,265.79475307000007,29.6738022825,109.39233822812933,,15.390700193767884,169.59060501040088,,
2022,sc01,09-01 14:00:00+01:00,,68.4,115.87329950360386,24.21395739685356,266.0,,9.316191789089563,171.58385045519398,,
