Period,Scenario,LoadLevel,P_Coal_Hardcoal,P_Oil,RES_Hydro_Large,RES_Hydro_Small,RES_PV_Utility_Opt,RES_Wind_Onshore_Opt
2022,sc01,01-03 20:00:00+01:00,0.040778355659,0.5604847184831091,0.0,0.006800337189000001,0.0,0.01581802749
2022,sc01,01-03 21:00:00+01:00,0.040778355659,0.5024378765034763,0.0,0.006800337189000001,0.0,0.02118838612
2022,sc01,01-03 22:00:00+01:00,0.040778355659,0.4171963295767573,0.0,0.006800337189000001,0.0,0.034490807250000005
2022,sc01,01-03 23:00:00+01:00,0.040778355659,0.3588723551488593,0.0,0.006800337189000001,0.0,0.03923555696
2022,sc01,01-04 00:00:00+01:00,0.040778355659,0.32215307544476923,0.0,0.006522723539,0.0,0.0457517677
2022,sc01,01-04 01:00:00+01:00,0.040778355659,0.29797208556345195,0.0,0.006522723539,0.0,0.05628833889
2022,sc01,01-04 02:00:00+01:00,0.040778355659,0.28411295690804217,0.0,0.006522723539,0.0,0.06332808551
2022,sc01,01-04 03:00:00+01:00,0.040778355659,0.2699937066426325,0.0,0.006522723539,0.0,0.07062795374
2022,sc01,01-04 04:00:00+01:00,0.040778355659,0.2872539760647693,0.0,0.006522723539,0.0,0.08065086708
2022,sc01,01-04 05:00:00+01:00,0.040778355659,0.3449385714430139,0.0,0.006522723539,0.0,0.09148707201
2022,sc01,01-04 06:00:00+01:00,0.040778355659,0.42301492949244224,0.0,0.006522723539,0.0,0.09638657761000001
2022,sc01,01-04 07:00:00+01:00,0.040778355659,0.4870430363619121,0.0,0.006522723539,0.0,0.0983029165
2022,sc01,01-04 08:00:00+01:00,0.040778355659,0.514828800916815,0.0,0.006522723539,0.0,0.09958706111
2022,sc01,01-04 09:00:00+01:00,0.040778355659,0.46103618779561795,0.0,0.006522723539,0.027390058366,0.09427926336999999
2022,sc01,01-04 10:00:00+01:00,0.040778355659,0.4019575208313766,0.0,0.006522723539,0.070990653539,0.07660416521
2022,sc01,01-04 11:00:00+01:00,0.040778355659,0.38275861235612224,0.0,0.006522723539,0.10841991282299998,0.06995624732
2022,sc01,01-04 12:00:00+01:00,0.040778355659,0.39111315375765143,0.0,0.006522723539,0.132642479617,0.05679541138
2022,sc01,01-04 13:00:00+01:00,0.040778355659,0.3726296721919425,0.0,0.006522723539,0.142781090333,0.04457628148
2022,sc01,01-04 14:00:00+01:00,0.040778355659,0.3644192387636704,0.0,0.006522723539,0.139399241589,0.03120142143
2022,sc01,01-04 15:00:00+01:00,0.040778355659,0.3652048019010858,0.0,0.006522723539,0.132428226407,0.019288510630000002
2022,sc01,01-04 16:00:00+01:00,0.040778355659,0.41242187182286855,0.0,0.006522723539,0.11299089215899999,0.01249571489
2022,sc01,01-04 17:00:00+01:00,0.040778355659,0.49566751804771514,0.0,0.006522723539,0.08232681509999999,0.007579745898
2022,sc01,01-04 18:00:00+01:00,0.040778355659,0.5808800614194005,0.0,0.006522723539,0.038650321044000006,0.0073591364380000005
2022,sc01,01-04 19:00:00+01:00,0.040778355659,0.6055382136954192,0.0,0.006522723539,0.003636443177,0.008333769273
2022,sc01,01-04 20:00:00+01:00,0.040778355659,0.5675075778335844,0.0,0.006522723539,0.0,0.009634377279000001
2022,sc01,01-04 21:00:00+01:00,0.040778355659,0.512474100997918,0.0,0.006522723539,0.0,0.0122191299
2022,sc01,01-04 22:00:00+01:00,0.040778355659,0.43029213046448156,0.0,0.006522723539,0.0,0.02229143342
2022,sc01,01-04 23:00:00+01:00,0.040778355659,0.3690433947653455,0.0,0.006522723539,0.0,0.02976910628
2022,sc01,01-05 00:00:00+01:00,0.040778355659,0.3305441747147645,0.0,0.006271932031,0.0,0.03763860789
2022,sc01,01-05 01:00:00+01:00,0.040778355659,0.3063434287634471,0.0,0.006271932031,0.0,0.04819493515
2022,sc01,01-05 02:00:00+01:00,0.040778355659,0.2930012506280374,0.0,0.006271932031,0.0,0.05471773125
2022,sc01,01-05 03:00:00+01:00,0.040778355659,0.2805250469426277,0.0,0.006271932031,0.0,0.060374552899999996
2022,sc01,01-05 04:00:00+01:00,0.040778355659,0.3019867741247645,0.0,0.006271932031,0.0,0.06619600848
2022,sc01,01-05 05:00:00+01:00,0.040778355659,0.371052940854035,0.0,0.006271932031,0.0,0.06567576527999999
2022,sc01,01-05 06:00:00+01:00,0.040778355659,0.4602799420707587,0.0,0.006271932031,0.0,0.06101003985
2022,sc01,01-05 07:00:00+01:00,0.040778355659,0.5338046044267549,0.0,0.006271932031,0.0,0.05493175535000001
2022,sc01,01-05 08:00:00+01:00,0.040778355659,0.5633667946767625,0.0,0.006271932031,0.0,0.0546946825
2022,sc01,01-05 09:00:00+01:00,0.040778355659,0.518947336290612,0.0,0.006271932031,0.019684364296000005,0.047918350150000004
2022,sc01,01-05 10:00:00+01:00,0.040778355659,0.47834926925383414,0.0,0.006271932031,0.049506169343,0.02530752692
2022,sc01,01-05 11:00:00+01:00,0.040778355659,0.4678312655403163,0.0,0.006271932031,0.077012289898,0.01985485133
2022,sc01,01-05 12:00:00+01:00,0.040778355659,0.4726667616220214,0.0,0.006271932031,0.09477845318100002,0.0167202214
2022,sc01,01-05 13:00:00+01:00,0.040778355659,0.4395508228519343,0.0,0.006271932031,0.109648949693,0.01296656792
2022,sc01,01-05 14:00:00+01:00,0.040778355659,0.42125617502405893,0.0,0.006271932031,0.106523306503,0.008975841580000001
2022,sc01,01-05 15:00:00+01:00,0.040778355659,0.40877072854654384,0.0,0.006271932031,0.10308056126100001,0.006338406105
2022,sc01,01-05 16:00:00+01:00,0.040778355659,0.45161526236615523,0.0,0.006271932031,0.08156088129200001,0.007480965543
2022,sc01,01-05 17:00:00+01:00,0.040778355659,0.5134125201308143,0.0,0.006271932031,0.060473056254000006,0.01374693272
2022,sc01,01-05 18:00:00+01:00,0.040778355659,0.5681140392127145,0.0,0.006271932031,0.030795961228,0.02761569455
2022,sc01,01-05 19:00:00+01:00,0.040778355659,0.5595373364443738,0.0,0.006271932031,0.007926760723000002,0.04657164465000001
2022,sc01,01-05 20:00:00+01:00,0.040778355659,0.5202439374086775,0.0,0.006271932031,0.0,0.05361139127
2022,sc01,01-05 21:00:00+01:00,0.040778355659,0.47245577299535035,0.0,0.006271932031,0.0,0.04958773815
2022,sc01,01-05 22:00:00+01:00,0.040778355659,0.3896469137620751,0.0,0.006271932031,0.0,0.06154674645
2022,sc01,01-05 23:00:00+01:00,0.040778355659,0.33572199057307994,0.0,0.006271932031,0.0,0.06272223267
2022,sc01,01-06 00:00:00+01:00,0.040778355659,0.3036688219814214,0.0,0.006040650030000001,0.0,0.06477027869
2022,sc01,01-06 01:00:00+01:00,0.040778355659,0.287673430840104,0.0,0.006040650030000001,0.0,0.06712125114
2022,sc01,01-06 02:00:00+01:00,0.040778355659,0.28185831574469433,0.0,0.006040650030000001,0.0,0.0661169842
2022,sc01,01-06 03:00:00+01:00,0.040778355659,0.2735473503492846,0.0,0.006040650030000001,0.0,0.06760856756
2022,sc01,01-06 04:00:00+01:00,0.040778355659,0.29342529918142135,0.0,0.006040650030000001,0.0,0.07501380149
2022,sc01,01-06 05:00:00+01:00,0.040778355659,0.35301094168934083,0.0,0.006040650030000001,0.0,0.08395013093
2022,sc01,01-06 06:00:00+01:00,0.040778355659,0.4379752021186325,0.0,0.006040650030000001,0.0,0.08254415722
2022,sc01,01-06 07:00:00+01:00,0.040778355659,0.5052764000984314,0.0,0.006040650030000001,0.0,0.08173415831
2022,sc01,01-06 08:00:00+01:00,0.040778355659,0.533199050615052,0.0,0.006040650030000001,0.0,0.08288988845999999
2022,sc01,01-06 09:00:00+01:00,0.040778355659,0.4778431328441768,0.0,0.006040650030000001,0.033170680994,0.07251465852
2022,sc01,01-06 10:00:00+01:00,0.040778355659,0.4259138027699918,0.0,0.006040650030000001,0.07367224297899999,0.05028249331
2022,sc01,01-06 11:00:00+01:00,0.040778355659,0.4186539656649312,0.0,0.006040650030000001,0.10664322880500002,0.03648287774
2022,sc01,01-06 12:00:00+01:00,0.040778355659,0.4251389636242286,0.0,0.006040650030000001,0.127872742802,0.028274230240000003
2022,sc01,01-06 13:00:00+01:00,0.040778355659,0.39078789875458014,0.0,0.006040650030000001,0.14366127069100001,0.0259693553
2022,sc01,01-06 14:00:00+01:00,0.040778355659,0.3541971136562508,0.0,0.006040650030000001,0.145046817092,0.036061414890000004
2022,sc01,01-06 15:00:00+01:00,0.040778355659,0.32452972260173635,0.0,0.006040650030000001,0.137099744462,0.0555672423
2022,sc01,01-06 16:00:00+01:00,0.040778355659,0.35874000104346604,0.0,0.006040650030000001,0.112590272744,0.06676564186
2022,sc01,01-06 17:00:00+01:00,0.040778355659,0.44256860329119346,0.0,0.006040650030000001,0.07010025245700001,0.07145770872
2022,sc01,01-06 18:00:00+01:00,0.040778355659,0.5039910891566819,0.0,0.006040650030000001,0.047579006986,0.06997271072
