Period,Scenario,LoadLevel,MW
2022,sc01,07-05 08:00:00+01:00,830.9560600043644
2022,sc01,07-05 09:00:00+01:00,772.9002853664249
2022,sc01,07-05 10:00:00+01:00,694.6034058283583
2022,sc01,07-05 11:00:00+01:00,683.7576685531651
2022,sc01,07-05 12:00:00+01:00,689.5628069320418
2022,sc01,07-05 13:00:00+01:00,652.1230331601652
2022,sc01,07-05 14:00:00+01:00,618.1382007300266
2022,sc01,07-05 15:00:00+01:00,594.7024267119583
2022,sc01,07-05 16:00:00+01:00,623.7743254818349
2022,sc01,07-05 17:00:00+01:00,687.7350203010418
2022,sc01,07-05 18:00:00+01:00,758.0736401267393
2022,sc01,07-05 19:00:00+01:00,779.0570139789327
2022,sc01,07-05 20:00:00+01:00,747.9724226186403
2022,sc01,07-05 21:00:00+01:00,687.4533894166748
2022,sc01,07-05 22:00:00+01:00,610.6484526692943
2022,sc01,07-05 23:00:00+01:00,545.350310535047
2022,sc01,07-06 00:00:00+01:00,509.22322762698
2022,sc01,07-06 01:00:00+01:00,491.72134145882615
2022,sc01,07-06 02:00:00+01:00,487.0599044790892
2022,sc01,07-06 03:00:00+01:00,479.6820079890194
2022,sc01,07-06 04:00:00+01:00,508.40335068698
2022,sc01,07-06 05:00:00+01:00,593.976690926347
2022,sc01,07-06 06:00:00+01:00,704.8144611746748
2022,sc01,07-06 07:00:00+01:00,790.7634461904249
2022,sc01,07-06 08:00:00+01:00,821.3833350683644
2022,sc01,07-06 09:00:00+01:00,751.7036302814249
2022,sc01,07-06 10:00:00+01:00,672.9060596563583
2022,sc01,07-06 11:00:00+01:00,653.4852211091651
2022,sc01,07-06 12:00:00+01:00,651.1885475470417
2022,sc01,07-06 13:00:00+01:00,611.0363017951651
2022,sc01,07-06 14:00:00+01:00,577.7179902120266
2022,sc01,07-06 15:00:00+01:00,565.9434226349583
2022,sc01,07-06 16:00:00+01:00,610.4500748078349
2022,sc01,07-06 17:00:00+01:00,689.0590720710418
2022,sc01,07-06 18:00:00+01:00,759.5836220557394
2022,sc01,07-06 19:00:00+01:00,773.7976366969326
2022,sc01,07-06 20:00:00+01:00,749.3920834126402
2022,sc01,07-06 21:00:00+01:00,692.7237457346748
2022,sc01,07-06 22:00:00+01:00,615.5368582872943
2022,sc01,07-06 23:00:00+01:00,547.397134613047
2022,sc01,07-07 00:00:00+01:00,510.08818649798
2022,sc01,07-07 01:00:00+01:00,497.09726985982616
2022,sc01,07-07 02:00:00+01:00,490.85205452008915
2022,sc01,07-07 03:00:00+01:00,483.81988928001937
2022,sc01,07-07 04:00:00+01:00,519.15293039798
2022,sc01,07-07 05:00:00+01:00,606.728219157347
2022,sc01,07-07 06:00:00+01:00,717.4046481586748
2022,sc01,07-07 07:00:00+01:00,805.2403379584249
2022,sc01,07-07 08:00:00+01:00,834.7319863513644
2022,sc01,07-07 09:00:00+01:00,772.203504610425
2022,sc01,07-07 10:00:00+01:00,709.6569714153583
2022,sc01,07-07 11:00:00+01:00,707.1492819601651
2022,sc01,07-07 12:00:00+01:00,721.4646986460417
2022,sc01,07-07 13:00:00+01:00,694.4702739461651
2022,sc01,07-07 14:00:00+01:00,653.2232298580266
2022,sc01,07-07 15:00:00+01:00,638.0626547999583
2022,sc01,07-07 16:00:00+01:00,659.9141454158349
2022,sc01,07-07 17:00:00+01:00,732.8548426010418
2022,sc01,07-07 18:00:00+01:00,798.3681843597393
2022,sc01,07-07 19:00:00+01:00,795.7512798709326
2022,sc01,07-07 20:00:00+01:00,764.3922298536402
2022,sc01,07-07 21:00:00+01:00,707.5957589156748
2022,sc01,07-07 22:00:00+01:00,614.5348684382943
2022,sc01,07-07 23:00:00+01:00,561.327441746047
2022,sc01,07-08 00:00:00+01:00,524.52460944298
2022,sc01,07-08 01:00:00+01:00,510.25942622782617
2022,sc01,07-08 02:00:00+01:00,503.22067537608916
2022,sc01,07-08 03:00:00+01:00,493.0538802030194
2022,sc01,07-08 04:00:00+01:00,523.71461053298
2022,sc01,07-08 05:00:00+01:00,610.397583425347
2022,sc01,07-08 06:00:00+01:00,714.9430450666748
2022,sc01,07-08 07:00:00+01:00,798.6595940674249
2022,sc01,07-08 08:00:00+01:00,834.0916208983645
2022,sc01,07-08 09:00:00+01:00,778.826587279425
2022,sc01,07-08 10:00:00+01:00,704.0204078773583
2022,sc01,07-08 11:00:00+01:00,692.2049757361651
2022,sc01,07-08 12:00:00+01:00,707.1020754480418
2022,sc01,07-08 13:00:00+01:00,681.3958091431651
2022,sc01,07-08 14:00:00+01:00,654.6983743630267
2022,sc01,07-08 15:00:00+01:00,626.8299551379582
2022,sc01,07-08 16:00:00+01:00,670.5493204408349
2022,sc01,07-08 17:00:00+01:00,748.6208333580418
2022,sc01,07-08 18:00:00+01:00,814.6754426907394
2022,sc01,07-08 19:00:00+01:00,814.5179384759326
2022,sc01,07-08 20:00:00+01:00,779.1198797646402
2022,sc01,07-08 21:00:00+01:00,715.5060930896748
2022,sc01,07-08 22:00:00+01:00,626.6203189452943
2022,sc01,07-08 23:00:00+01:00,560.936933428047
2022,sc01,07-09 00:00:00+01:00,521.48435878298
2022,sc01,07-09 01:00:00+01:00,504.41052080982615
2022,sc01,07-09 02:00:00+01:00,495.72872338908917
2022,sc01,07-09 03:00:00+01:00,487.55070602801936
2022,sc01,07-09 04:00:00+01:00,521.91240698698
2022,sc01,07-09 05:00:00+01:00,607.479161869347
2022,sc01,07-09 06:00:00+01:00,711.6130387026748
2022,sc01,07-09 07:00:00+01:00,792.175201698425
2022,sc01,07-09 08:00:00+01:00,818.7280307103645
2022,sc01,07-09 09:00:00+01:00,751.581289158425
2022,sc01,07-09 10:00:00+01:00,675.0496429493583
2022,sc01,07-09 11:00:00+01:00,681.6227237011651
2022,sc01,07-09 12:00:00+01:00,694.4282110480417
2022,sc01,07-09 13:00:00+01:00,670.7984059331651
2022,sc01,07-09 14:00:00+01:00,626.9123031920266
2022,sc01,07-09 15:00:00+01:00,599.7020398229582
2022,sc01,07-09 16:00:00+01:00,637.9127513828349
2022,sc01,07-09 17:00:00+01:00,714.8822285990418
2022,sc01,07-09 18:00:00+01:00,780.5660211667393
2022,sc01,07-09 19:00:00+01:00,788.0976203049327
2022,sc01,07-09 20:00:00+01:00,753.2976006756402
2022,sc01,07-09 21:00:00+01:00,688.2481920926748
2022,sc01,07-09 22:00:00+01:00,606.9520418752943
2022,sc01,07-09 23:00:00+01:00,534.640494551047
2022,sc01,07-10 00:00:00+01:00,489.11014423498
2022,sc01,07-10 01:00:00+01:00,472.67837857682616
2022,sc01,07-10 02:00:00+01:00,465.3795061170892
2022,sc01,07-10 03:00:00+01:00,457.15539125701935
2022,sc01,07-10 04:00:00+01:00,487.76673141498003
2022,sc01,07-10 05:00:00+01:00,571.670683654347
2022,sc01,07-10 06:00:00+01:00,675.8506579826748
2022,sc01,07-10 07:00:00+01:00,758.3950134384249
2022,sc01,07-10 08:00:00+01:00,787.5758167623644
2022,sc01,07-10 09:00:00+01:00,723.5422308264249
2022,sc01,07-10 10:00:00+01:00,647.3403379333582
2022,sc01,07-10 11:00:00+01:00,664.9596188441651
2022,sc01,07-10 12:00:00+01:00,703.6210884690418
2022,sc01,07-10 13:00:00+01:00,650.5012905491651
2022,sc01,07-10 14:00:00+01:00,619.9813926140266
2022,sc01,07-10 15:00:00+01:00,594.3459442419583
2022,sc01,07-10 16:00:00+01:00,636.3582690278349
2022,sc01,07-10 17:00:00+01:00,698.4084078560418
2022,sc01,07-10 18:00:00+01:00,780.6233577327394
2022,sc01,07-10 19:00:00+01:00,803.7749117719327
2022,sc01,07-10 20:00:00+01:00,773.2690746316403
2022,sc01,07-10 21:00:00+01:00,713.9271921096748
2022,sc01,07-10 22:00:00+01:00,628.6962910962943
2022,sc01,07-10 23:00:00+01:00,560.793640273047
2022,sc01,07-11 00:00:00+01:00,515.51448985698
2022,sc01,07-11 01:00:00+01:00,497.88748189682616
2022,sc01,07-11 02:00:00+01:00,486.5945904290892
2022,sc01,07-11 03:00:00+01:00,476.48706346901935
2022,sc01,07-11 04:00:00+01:00,512.91985920198
2022,sc01,07-11 05:00:00+01:00,602.355511317347
2022,sc01,07-11 06:00:00+01:00,710.2891391306748
2022,sc01,07-11 07:00:00+01:00,793.2977622554249
2022,sc01,07-11 08:00:00+01:00,820.3892469933644
2022,sc01,07-11 09:00:00+01:00,755.868632175425
2022,sc01,07-11 10:00:00+01:00,685.3133448603583
2022,sc01,07-11 11:00:00+01:00,676.7471483561651
2022,sc01,07-11 12:00:00+01:00,678.7411298600417
2022,sc01,07-11 13:00:00+01:00,637.1809317551651
2022,sc01,07-11 14:00:00+01:00,612.3921875320266
2022,sc01,07-11 15:00:00+01:00,586.7918957669583
2022,sc01,07-11 16:00:00+01:00,630.8855476258349
2022,sc01,07-11 17:00:00+01:00,714.6155662300417
2022,sc01,07-11 18:00:00+01:00,775.5740185427394
2022,sc01,07-11 19:00:00+01:00,783.3715641989327
2022,sc01,07-11 20:00:00+01:00,744.5012934246403
2022,sc01,07-11 21:00:00+01:00,688.9986799726748
2022,sc01,07-11 22:00:00+01:00,608.5388701052943
2022,sc01,07-11 23:00:00+01:00,544.531457940047
2022,sc01,07-12 00:00:00+01:00,503.07060198298
2022,sc01,07-12 01:00:00+01:00,486.8034702418262
2022,sc01,07-12 02:00:00+01:00,477.16350337808916
2022,sc01,07-12 03:00:00+01:00,467.79682908001934
2022,sc01,07-12 04:00:00+01:00,502.67218788498
2022,sc01,07-12 05:00:00+01:00,588.736137220347
2022,sc01,07-12 06:00:00+01:00,695.1551329256748
2022,sc01,07-12 07:00:00+01:00,777.650098208425
2022,sc01,07-12 08:00:00+01:00,807.2128041973644
2022,sc01,07-12 09:00:00+01:00,738.3365083034249
2022,sc01,07-12 10:00:00+01:00,663.2127688823583
2022,sc01,07-12 11:00:00+01:00,654.4064789951651
2022,sc01,07-12 12:00:00+01:00,666.5026285870417
2022,sc01,07-12 13:00:00+01:00,634.3567931901651
2022,sc01,07-12 14:00:00+01:00,580.5043051280267
2022,sc01,07-12 15:00:00+01:00,550.7146196719583
2022,sc01,07-12 16:00:00+01:00,583.9546611008349
2022,sc01,07-12 17:00:00+01:00,657.4945436400418
2022,sc01,07-12 18:00:00+01:00,730.4093378177394
2022,sc01,07-12 19:00:00+01:00,747.9197178649326
2022,sc01,07-12 20:00:00+01:00,722.0126254336402
2022,sc01,07-12 21:00:00+01:00,662.1032261826748
2022,sc01,07-12 22:00:00+01:00,584.5903635652943
2022,sc01,07-12 23:00:00+01:00,505.54528871104696
2022,sc01,07-13 00:00:00+01:00,448.50147954498
2022,sc01,07-13 01:00:00+01:00,421.16107001682616
2022,sc01,07-13 02:00:00+01:00,416.2559748370892
2022,sc01,07-13 03:00:00+01:00,417.12623797701934
2022,sc01,07-13 04:00:00+01:00,455.09342189498
2022,sc01,07-13 05:00:00+01:00,546.412486104347
2022,sc01,07-13 06:00:00+01:00,658.8439127426748
2022,sc01,07-13 07:00:00+01:00,747.542284308425
2022,sc01,07-13 08:00:00+01:00,784.4063401623644
2022,sc01,07-13 09:00:00+01:00,715.3374444474249
2022,sc01,07-13 10:00:00+01:00,648.4862881853583
2022,sc01,07-13 11:00:00+01:00,645.9743754091651
2022,sc01,07-13 12:00:00+01:00,655.3750120640418
2022,sc01,07-13 13:00:00+01:00,620.347641234165
2022,sc01,07-13 14:00:00+01:00,587.5986913250266
2022,sc01,07-13 15:00:00+01:00,570.9251228079582
2022,sc01,07-13 16:00:00+01:00,612.9714482378349
2022,sc01,07-13 17:00:00+01:00,690.9315149060418
2022,sc01,07-13 18:00:00+01:00,764.9134746327394
2022,sc01,07-13 19:00:00+01:00,781.2624135889326
2022,sc01,07-13 20:00:00+01:00,750.5123276206402
2022,sc01,07-13 21:00:00+01:00,687.9215565426748
2022,sc01,07-13 22:00:00+01:00,605.0910181542944
2022,sc01,07-13 23:00:00+01:00,537.629586249047
2022,sc01,07-14 00:00:00+01:00,504.58092618498
2022,sc01,07-14 01:00:00+01:00,488.03391677182617
2022,sc01,07-14 02:00:00+01:00,478.1074868790892
2022,sc01,07-14 03:00:00+01:00,468.0065452760194
2022,sc01,07-14 04:00:00+01:00,505.59836383998004
2022,sc01,07-14 05:00:00+01:00,595.277674163347
2022,sc01,07-14 06:00:00+01:00,701.8909379006748
2022,sc01,07-14 07:00:00+01:00,786.6710220554249
2022,sc01,07-14 08:00:00+01:00,816.0530927633644
2022,sc01,07-14 09:00:00+01:00,749.735598751425
2022,sc01,07-14 10:00:00+01:00,676.8146332793583
2022,sc01,07-14 11:00:00+01:00,666.5087791701651
2022,sc01,07-14 12:00:00+01:00,672.4651451890418
2022,sc01,07-14 13:00:00+01:00,635.1478125721651
2022,sc01,07-14 14:00:00+01:00,599.8924445030266
2022,sc01,07-14 15:00:00+01:00,582.5948919869583
2022,sc01,07-14 16:00:00+01:00,631.3161249098349
2022,sc01,07-14 17:00:00+01:00,711.2497883710417
2022,sc01,07-14 18:00:00+01:00,776.7166413237394
2022,sc01,07-14 19:00:00+01:00,781.3712610379326
2022,sc01,07-14 20:00:00+01:00,743.0460590236402
2022,sc01,07-14 21:00:00+01:00,685.3090089926748
2022,sc01,07-14 22:00:00+01:00,603.6967616452944
2022,sc01,07-14 23:00:00+01:00,541.013006240047
2022,sc01,07-15 00:00:00+01:00,505.14571617898
2022,sc01,07-15 01:00:00+01:00,486.96224555382616
2022,sc01,07-15 02:00:00+01:00,475.8636221160892
2022,sc01,07-15 03:00:00+01:00,461.52829596701935
2022,sc01,07-15 04:00:00+01:00,490.12122420498
2022,sc01,07-15 05:00:00+01:00,570.314327774347
2022,sc01,07-15 06:00:00+01:00,675.6105201126747
2022,sc01,07-15 07:00:00+01:00,759.182191268425
2022,sc01,07-15 08:00:00+01:00,794.2972066603644
2022,sc01,07-15 09:00:00+01:00,733.6587542564249
2022,sc01,07-15 10:00:00+01:00,657.1101759053582
2022,sc01,07-15 11:00:00+01:00,632.9175937191651
2022,sc01,07-15 12:00:00+01:00,628.7796991220417
2022,sc01,07-15 13:00:00+01:00,575.2780512241651
2022,sc01,07-15 14:00:00+01:00,528.8310017550266
2022,sc01,07-15 15:00:00+01:00,493.7423235539583
2022,sc01,07-15 16:00:00+01:00,526.5832012958349
2022,sc01,07-15 17:00:00+01:00,606.7776379460418
2022,sc01,07-15 18:00:00+01:00,688.4719062457393
2022,sc01,07-15 19:00:00+01:00,724.5313607919327
2022,sc01,07-15 20:00:00+01:00,706.9320637416403
2022,sc01,07-15 21:00:00+01:00,643.8822701326748
2022,sc01,07-15 22:00:00+01:00,566.2640417952944
2022,sc01,07-15 23:00:00+01:00,489.263720291047
2022,sc01,07-16 00:00:00+01:00,442.69928289498
2022,sc01,07-16 01:00:00+01:00,419.4088679268262
2022,sc01,07-16 02:00:00+01:00,409.4297551770892
2022,sc01,07-16 03:00:00+01:00,403.58295418701937
2022,sc01,07-16 04:00:00+01:00,444.44769517498
2022,sc01,07-16 05:00:00+01:00,538.239560944347
2022,sc01,07-16 06:00:00+01:00,646.2225789326748
2022,sc01,07-16 07:00:00+01:00,729.909493828425
2022,sc01,07-16 08:00:00+01:00,760.5335801453645
2022,sc01,07-16 09:00:00+01:00,682.498368122425
2022,sc01,07-16 10:00:00+01:00,629.8336857623583
2022,sc01,07-16 11:00:00+01:00,622.8392504471651
2022,sc01,07-16 12:00:00+01:00,636.7307649510418
2022,sc01,07-16 13:00:00+01:00,601.4594967321651
2022,sc01,07-16 14:00:00+01:00,561.6125185580266
2022,sc01,07-16 15:00:00+01:00,538.4814938269583
2022,sc01,07-16 16:00:00+01:00,573.9151348598349
2022,sc01,07-16 17:00:00+01:00,653.1291723100418
2022,sc01,07-16 18:00:00+01:00,737.0033347267394
2022,sc01,07-16 19:00:00+01:00,758.0173175579326
2022,sc01,07-16 20:00:00+01:00,727.9541268796402
2022,sc01,07-16 21:00:00+01:00,669.3174259026748
2022,sc01,07-16 22:00:00+01:00,599.9901620252944
2022,sc01,07-16 23:00:00+01:00,535.969579151047
2022,sc01,07-17 00:00:00+01:00,497.26416342498
2022,sc01,07-17 01:00:00+01:00,478.86008333682616
2022,sc01,07-17 02:00:00+01:00,467.1424363370892
2022,sc01,07-17 03:00:00+01:00,453.75210891701937
2022,sc01,07-17 04:00:00+01:00,480.69540522498
2022,sc01,07-17 05:00:00+01:00,562.347165384347
2022,sc01,07-17 06:00:00+01:00,673.2540818726748
2022,sc01,07-17 07:00:00+01:00,761.188552028425
2022,sc01,07-17 08:00:00+01:00,793.1797572623644
2022,sc01,07-17 09:00:00+01:00,718.0388359344249
2022,sc01,07-17 10:00:00+01:00,652.8408319713583
2022,sc01,07-17 11:00:00+01:00,641.2340664581651
2022,sc01,07-17 12:00:00+01:00,647.3203407410417
2022,sc01,07-17 13:00:00+01:00,606.727412084165
2022,sc01,07-17 14:00:00+01:00,570.7167469940266
2022,sc01,07-17 15:00:00+01:00,552.7078360749583
2022,sc01,07-17 16:00:00+01:00,593.3248557718349
2022,sc01,07-17 17:00:00+01:00,667.3105098480418
2022,sc01,07-17 18:00:00+01:00,731.0443002297393
2022,sc01,07-17 19:00:00+01:00,740.3167960529327
2022,sc01,07-17 20:00:00+01:00,709.6768444346402
2022,sc01,07-17 21:00:00+01:00,651.9142325426748
2022,sc01,07-17 22:00:00+01:00,588.5467167452944
2022,sc01,07-17 23:00:00+01:00,528.944908411047
2022,sc01,07-18 00:00:00+01:00,494.68763255498
2022,sc01,07-18 01:00:00+01:00,479.29306061682615
2022,sc01,07-18 02:00:00+01:00,470.3577269570892
2022,sc01,07-18 03:00:00+01:00,460.45763873701935
2022,sc01,07-18 04:00:00+01:00,495.20787576498003
2022,sc01,07-18 05:00:00+01:00,582.190482394347
2022,sc01,07-18 06:00:00+01:00,690.2492319926748
2022,sc01,07-18 07:00:00+01:00,774.008585818425
2022,sc01,07-18 08:00:00+01:00,804.1556915883644
2022,sc01,07-18 09:00:00+01:00,735.7874620154249
2022,sc01,07-18 10:00:00+01:00,670.1217020783582
2022,sc01,07-18 11:00:00+01:00,663.0125799251651
2022,sc01,07-18 12:00:00+01:00,667.4732704830418
2022,sc01,07-18 13:00:00+01:00,642.0300744181651
2022,sc01,07-18 14:00:00+01:00,612.4238571350267
2022,sc01,07-18 15:00:00+01:00,594.1849250519583
2022,sc01,07-18 16:00:00+01:00,624.4872427068349
2022,sc01,07-18 17:00:00+01:00,694.5964638400418
2022,sc01,07-18 18:00:00+01:00,758.4821808817394
2022,sc01,07-18 19:00:00+01:00,751.2523420079326
2022,sc01,07-18 20:00:00+01:00,708.1423656686402
2022,sc01,07-18 21:00:00+01:00,647.4740456526748
2022,sc01,07-18 22:00:00+01:00,581.0377534952943
2022,sc01,07-18 23:00:00+01:00,519.3483869910469
2022,sc01,07-19 00:00:00+01:00,490.75214015498
2022,sc01,07-19 01:00:00+01:00,480.20109828682615
2022,sc01,07-19 02:00:00+01:00,473.6924686730892
2022,sc01,07-19 03:00:00+01:00,464.5661599050194
2022,sc01,07-19 04:00:00+01:00,499.44151870998
2022,sc01,07-19 05:00:00+01:00,591.168875057347
2022,sc01,07-19 06:00:00+01:00,703.0142049246748
2022,sc01,07-19 07:00:00+01:00,786.569412679425
2022,sc01,07-19 08:00:00+01:00,819.2236282553644
2022,sc01,07-19 09:00:00+01:00,765.9104663084249
2022,sc01,07-19 10:00:00+01:00,694.8882078323583
2022,sc01,07-19 11:00:00+01:00,689.6357509941652
2022,sc01,07-19 12:00:00+01:00,707.9198383890417
2022,sc01,07-19 13:00:00+01:00,668.1546362431651
2022,sc01,07-19 14:00:00+01:00,633.4064370270266
2022,sc01,07-19 15:00:00+01:00,620.3885150739583
2022,sc01,07-19 16:00:00+01:00,667.3680542288349
2022,sc01,07-19 17:00:00+01:00,746.7832048960418
2022,sc01,07-19 18:00:00+01:00,807.5435141697394
2022,sc01,07-19 19:00:00+01:00,812.8190723609326
2022,sc01,07-19 20:00:00+01:00,767.6026455906402
2022,sc01,07-19 21:00:00+01:00,703.6463991956748
2022,sc01,07-19 22:00:00+01:00,615.4850143202943
2022,sc01,07-19 23:00:00+01:00,546.057853353047
2022,sc01,07-20 00:00:00+01:00,504.12407787598
2022,sc01,07-20 01:00:00+01:00,485.8385342168262
2022,sc01,07-20 02:00:00+01:00,477.1205173320892
2022,sc01,07-20 03:00:00+01:00,469.7031087030194
2022,sc01,07-20 04:00:00+01:00,506.28407496898
2022,sc01,07-20 05:00:00+01:00,594.7450942493471
2022,sc01,07-20 06:00:00+01:00,701.0653095996748
2022,sc01,07-20 07:00:00+01:00,783.968567012425
2022,sc01,07-20 08:00:00+01:00,812.9804928663644
2022,sc01,07-20 09:00:00+01:00,749.3173800424249
2022,sc01,07-20 10:00:00+01:00,679.9659894443582
2022,sc01,07-20 11:00:00+01:00,670.1573122181651
2022,sc01,07-20 12:00:00+01:00,683.4944034430417
2022,sc01,07-20 13:00:00+01:00,652.7405043441651
2022,sc01,07-20 14:00:00+01:00,620.8459180140267
2022,sc01,07-20 15:00:00+01:00,596.6960040989583
2022,sc01,07-20 16:00:00+01:00,635.1078921938349
2022,sc01,07-20 17:00:00+01:00,709.2341803040417
2022,sc01,07-20 18:00:00+01:00,775.8543512117393
2022,sc01,07-20 19:00:00+01:00,776.5719813099327
2022,sc01,07-20 20:00:00+01:00,743.8001100646402
2022,sc01,07-20 21:00:00+01:00,684.2956980226749
2022,sc01,07-20 22:00:00+01:00,599.9176007352944
2022,sc01,07-20 23:00:00+01:00,527.405200021047
2022,sc01,07-21 00:00:00+01:00,480.42800566498
2022,sc01,07-21 01:00:00+01:00,459.64990438682617
2022,sc01,07-21 02:00:00+01:00,450.0198155570892
2022,sc01,07-21 03:00:00+01:00,439.6389962870194
2022,sc01,07-21 04:00:00+01:00,475.39350024498
2022,sc01,07-21 05:00:00+01:00,565.751102344347
2022,sc01,07-21 06:00:00+01:00,672.7364387526748
2022,sc01,07-21 07:00:00+01:00,757.7733518284249
2022,sc01,07-21 08:00:00+01:00,791.9624703853644
2022,sc01,07-21 09:00:00+01:00,727.417482350425
2022,sc01,07-21 10:00:00+01:00,655.6898237993582
2022,sc01,07-21 11:00:00+01:00,642.0712705161651
2022,sc01,07-21 12:00:00+01:00,647.7387371470418
2022,sc01,07-21 13:00:00+01:00,608.4630421911651
2022,sc01,07-21 14:00:00+01:00,573.8045105090266
2022,sc01,07-21 15:00:00+01:00,553.5321141169583
2022,sc01,07-21 16:00:00+01:00,588.7452757518349
2022,sc01,07-21 17:00:00+01:00,667.3254673270418
2022,sc01,07-21 18:00:00+01:00,750.1124705707393
2022,sc01,07-21 19:00:00+01:00,776.5997394119327
2022,sc01,07-21 20:00:00+01:00,749.9711433966402
2022,sc01,07-21 21:00:00+01:00,688.4853199946748
2022,sc01,07-21 22:00:00+01:00,600.4194227962944
2022,sc01,07-21 23:00:00+01:00,531.999821449047
2022,sc01,07-22 00:00:00+01:00,494.07246695498003
2022,sc01,07-22 01:00:00+01:00,470.6305887668262
2022,sc01,07-22 02:00:00+01:00,464.2931784370892
2022,sc01,07-22 03:00:00+01:00,466.2829522720194
2022,sc01,07-22 04:00:00+01:00,503.14708888798003
2022,sc01,07-22 05:00:00+01:00,586.698724531347
2022,sc01,07-22 06:00:00+01:00,696.0811308826748
2022,sc01,07-22 07:00:00+01:00,782.8631635634249
2022,sc01,07-22 08:00:00+01:00,810.6829397693643
2022,sc01,07-22 09:00:00+01:00,743.2355995824249
2022,sc01,07-22 10:00:00+01:00,669.1262717023583
2022,sc01,07-22 11:00:00+01:00,659.0116482191651
2022,sc01,07-22 12:00:00+01:00,663.3339351290417
2022,sc01,07-22 13:00:00+01:00,632.777911037165
2022,sc01,07-22 14:00:00+01:00,601.0297626570266
2022,sc01,07-22 15:00:00+01:00,588.4380859779583
2022,sc01,07-22 16:00:00+01:00,631.3740519068349
2022,sc01,07-22 17:00:00+01:00,708.8891682910418
2022,sc01,07-22 18:00:00+01:00,774.8433581267393
2022,sc01,07-22 19:00:00+01:00,775.3902588839327
2022,sc01,07-22 20:00:00+01:00,744.8841866866402
2022,sc01,07-22 21:00:00+01:00,682.4066370926748
2022,sc01,07-22 22:00:00+01:00,602.7206066652943
2022,sc01,07-22 23:00:00+01:00,539.289413236047
2022,sc01,07-23 00:00:00+01:00,502.74451226798
2022,sc01,07-23 01:00:00+01:00,486.35884410082616
2022,sc01,07-23 02:00:00+01:00,474.87826995908915
2022,sc01,07-23 03:00:00+01:00,466.4895211740194
2022,sc01,07-23 04:00:00+01:00,500.11036947198
2022,sc01,07-23 05:00:00+01:00,591.235165655347
2022,sc01,07-23 06:00:00+01:00,700.1829384456748
2022,sc01,07-23 07:00:00+01:00,783.188268891425
2022,sc01,07-23 08:00:00+01:00,813.7799856343644
2022,sc01,07-23 09:00:00+01:00,761.536330701425
2022,sc01,07-23 10:00:00+01:00,706.6775698263583
2022,sc01,07-23 11:00:00+01:00,703.4118840781651
2022,sc01,07-23 12:00:00+01:00,728.8410694270417
2022,sc01,07-23 13:00:00+01:00,695.0891522471651
2022,sc01,07-23 14:00:00+01:00,659.5586185870267
2022,sc01,07-23 15:00:00+01:00,629.0616885649583
2022,sc01,07-23 16:00:00+01:00,664.2969992248348
2022,sc01,07-23 17:00:00+01:00,712.5771214520418
2022,sc01,07-23 18:00:00+01:00,767.3648881077394
2022,sc01,07-23 19:00:00+01:00,783.8965651379326
2022,sc01,07-23 20:00:00+01:00,743.7537398116402
2022,sc01,07-23 21:00:00+01:00,684.3319841626748
2022,sc01,07-23 22:00:00+01:00,601.2874216752944
2022,sc01,07-23 23:00:00+01:00,531.978797131047
2022,sc01,07-24 00:00:00+01:00,488.22403752498
2022,sc01,07-24 01:00:00+01:00,473.39909896682616
2022,sc01,07-24 02:00:00+01:00,468.2602236080892
2022,sc01,07-24 03:00:00+01:00,458.1625746840194
2022,sc01,07-24 04:00:00+01:00,492.80744599398
2022,sc01,07-24 05:00:00+01:00,580.781148857347
2022,sc01,07-24 06:00:00+01:00,688.1616066836748
2022,sc01,07-24 07:00:00+01:00,771.120839629425
2022,sc01,07-24 08:00:00+01:00,801.6759284663644
2022,sc01,07-24 09:00:00+01:00,742.0707512154249
2022,sc01,07-24 10:00:00+01:00,676.9957563363582
2022,sc01,07-24 11:00:00+01:00,669.1288940581651
2022,sc01,07-24 12:00:00+01:00,684.1270112850417
2022,sc01,07-24 13:00:00+01:00,638.7827687821651
2022,sc01,07-24 14:00:00+01:00,602.1948232330267
2022,sc01,07-24 15:00:00+01:00,579.1369365709583
2022,sc01,07-24 16:00:00+01:00,621.835296177835
2022,sc01,07-24 17:00:00+01:00,710.3712149630418
2022,sc01,07-24 18:00:00+01:00,782.7798573047394
2022,sc01,07-24 19:00:00+01:00,783.2429346039327
2022,sc01,07-24 20:00:00+01:00,739.2083121306403
2022,sc01,07-24 21:00:00+01:00,672.4654082926749
2022,sc01,07-24 22:00:00+01:00,593.5103524952943
2022,sc01,07-24 23:00:00+01:00,522.552096021047
2022,sc01,07-25 00:00:00+01:00,469.72770213498
2022,sc01,07-25 01:00:00+01:00,447.8103340968262
2022,sc01,07-25 02:00:00+01:00,431.0318402570892
2022,sc01,07-25 03:00:00+01:00,417.7501712270194
2022,sc01,07-25 04:00:00+01:00,451.02199560498
2022,sc01,07-25 05:00:00+01:00,542.054596794347
2022,sc01,07-25 06:00:00+01:00,657.9038237026748
2022,sc01,07-25 07:00:00+01:00,744.461954248425
2022,sc01,07-25 08:00:00+01:00,773.7135154043644
2022,sc01,07-25 09:00:00+01:00,707.2487670964249
2022,sc01,07-25 10:00:00+01:00,642.9763750653583
2022,sc01,07-25 11:00:00+01:00,628.1832207621651
2022,sc01,07-25 12:00:00+01:00,626.8318376270418
