Region,Sector,Technology,Type,PathwayScenario,Year,Value
MTKK,Industry,HMI_Steam_Electric,NewCapacity,BAU_BAU,2035,0.00741515503735132
MTKK,Industry,HMI_Steam_Electric,NewCapacity,BAU_BAU,2040,0.016311060604548032
MTKK,Industry,HMI_Steam_Electric,NewCapacity,BAU_BAU,2045,0.049038762513699895
MTKK,Industry,HMI_Steam_Electric,NewCapacity,BAU_BAU,2050,0.07206422909441632
MTKK,Industry,HMI_HardCoal,NewCapacity,BAU_BAU,2025,0.005437056557140538
MTKK,Industry,HMI_HardCoal,NewCapacity,BAU_BAU,2030,0.033356968177884784
MTKK,Industry,HMI_HardCoal,NewCapacity,BAU_BAU,2035,0.029553319788999048
MTKK,Industry,HMI_HardCoal,NewCapacity,BAU_BAU,2040,0.046075696975654515
MTKK,Industry,HMI_HardCoal,NewCapacity,BAU_BAU,2045,0.0510783208218209
MTKK,Industry,HMI_HardCoal,NewCapacity,BAU_BAU,2050,0.07218740093445464
MTKK,Industry,HMI_Biomass,NewCapacity,BAU_BAU,2025,0.0004569126684722466
MTKK,Industry,HMI_Biomass,NewCapacity,BAU_BAU,2030,0.008015389032886134
MTKK,Industry,HMI_Biomass,NewCapacity,BAU_BAU,2035,0.019963866400137906
MTKK,Industry,HMI_Biomass,NewCapacity,BAU_BAU,2040,0.016275031329869613
MTKK,Industry,HMI_Biomass,NewCapacity,BAU_BAU,2050,0.002871097365972901
Dakar,Industry,HLI_Biomass,ResidualCapacity,BAU_BAU,2022,0.004465256422203576
Diourbel,Industry,HLI_Biomass,ResidualCapacity,BAU_BAU,2022,0.01116314105550894
Thies,Industry,HLI_Biomass,ResidualCapacity,BAU_BAU,2022,0.00725604168608082
LS,Industry,HLI_Biomass,ResidualCapacity,BAU_BAU,2022,0.008930512844407164
FKK,Industry,HLI_Biomass,ResidualCapacity,BAU_BAU,2022,0.013395769266610678
ZS,Industry,HLI_Biomass,ResidualCapacity,BAU_BAU,2022,0.01116314105550894
MTKK,Industry,HLI_Biomass,ResidualCapacity,BAU_BAU,2022,0.008930512844407164
Dakar,Industry,HLI_Hardcoal,ResidualCapacity,BAU_BAU,2022,0.06812687131199256
Diourbel,Industry,HLI_Hardcoal,ResidualCapacity,BAU_BAU,2022,0.02329699002888816
Thies,Industry,HLI_Hardcoal,ResidualCapacity,BAU_BAU,2022,0.06012238224753888
LS,Industry,HLI_Hardcoal,ResidualCapacity,BAU_BAU,2022,0.0194141583574068
FKK,Industry,HLI_Hardcoal,ResidualCapacity,BAU_BAU,2022,0.007765663342962756
ZS,Industry,HLI_Hardcoal,ResidualCapacity,BAU_BAU,2022,0.012035594225948399
MTKK,Industry,HLI_Hardcoal,ResidualCapacity,BAU_BAU,2022,0.010095362345851584
Dakar,Industry,HLI_Oil_Boiler,ResidualCapacity,BAU_BAU,2022,0.01767645442715016
Diourbel,Industry,HLI_Oil_Boiler,ResidualCapacity,BAU_BAU,2022,0.01941454550235516
Thies,Industry,HLI_Oil_Boiler,ResidualCapacity,BAU_BAU,2022,0.022408167941066277
LS,Industry,HLI_Oil_Boiler,ResidualCapacity,BAU_BAU,2022,0.01960379096039556
FKK,Industry,HLI_Oil_Boiler,ResidualCapacity,BAU_BAU,2022,0.02045115935237424
ZS,Industry,HLI_Oil_Boiler,ResidualCapacity,BAU_BAU,2022,0.009395444053527791
MTKK,Industry,HLI_Oil_Boiler,ResidualCapacity,BAU_BAU,2022,0.01756268547384396
Dakar,Industry,HMI_Oil,ResidualCapacity,BAU_BAU,2022,0.048041514410212434
Diourbel,Industry,HMI_Oil,ResidualCapacity,BAU_BAU,2022,0.03912729913791828
Thies,Industry,HMI_Oil,ResidualCapacity,BAU_BAU,2022,0.05509571108118612
LS,Industry,HMI_Oil,ResidualCapacity,BAU_BAU,2022,0.042107831086737844
FKK,Industry,HMI_Oil,ResidualCapacity,BAU_BAU,2022,0.04580301776712132
ZS,Industry,HMI_Oil,ResidualCapacity,BAU_BAU,2022,0.008193471986087303
MTKK,Industry,HMI_Oil,ResidualCapacity,BAU_BAU,2022,0.035463035929866236
Dakar,Industry,HMI_HardCoal,ResidualCapacity,BAU_BAU,2022,0.1456061876805516
Diourbel,Industry,HMI_HardCoal,ResidualCapacity,BAU_BAU,2022,0.02717982170036964
Thies,Industry,HMI_HardCoal,ResidualCapacity,BAU_BAU,2022,0.12716273724101398
FKK,Industry,HMI_HardCoal,ResidualCapacity,BAU_BAU,2022,0.011648495014444126
ZS,Industry,HMI_HardCoal,ResidualCapacity,BAU_BAU,2022,0.007765663342962756
MTKK,Industry,HMI_HardCoal,ResidualCapacity,BAU_BAU,2022,0.01747274252166612
Dakar,Industry,HMI_Biomass,ResidualCapacity,BAU_BAU,2022,0.008930512844407164
Diourbel,Industry,HMI_Biomass,ResidualCapacity,BAU_BAU,2022,0.02009365389991596
Thies,Industry,HMI_Biomass,ResidualCapacity,BAU_BAU,2022,0.01674471158326332
LS,Industry,HMI_Biomass,ResidualCapacity,BAU_BAU,2022,0.022326282111017757
FKK,Industry,HMI_Biomass,ResidualCapacity,BAU_BAU,2022,0.033489423166526755
ZS,Industry,HMI_Biomass,ResidualCapacity,BAU_BAU,2022,0.01679819926902672
MTKK,Industry,HMI_Biomass,ResidualCapacity,BAU_BAU,2022,0.017861025688814158
Dakar,Industry,HLI_Biomass,ResidualCapacity,BAU_BAU,2025,0.0040187307799832185
Diourbel,Industry,HLI_Biomass,ResidualCapacity,BAU_BAU,2025,0.010046826949958046
Thies,Industry,HLI_Biomass,ResidualCapacity,BAU_BAU,2025,0.006530437517472738
LS,Industry,HLI_Biomass,ResidualCapacity,BAU_BAU,2025,0.008037461559966447
FKK,Industry,HLI_Biomass,ResidualCapacity,BAU_BAU,2025,0.01205619233994961
ZS,Industry,HLI_Biomass,ResidualCapacity,BAU_BAU,2025,0.010046826949958046
MTKK,Industry,HLI_Biomass,ResidualCapacity,BAU_BAU,2025,0.008037461559966447
Dakar,Industry,HLI_Hardcoal,ResidualCapacity,BAU_BAU,2025,0.061314184180793305
Diourbel,Industry,HLI_Hardcoal,ResidualCapacity,BAU_BAU,2025,0.020967291025999344
Thies,Industry,HLI_Hardcoal,ResidualCapacity,BAU_BAU,2025,0.054110144022784995
LS,Industry,HLI_Hardcoal,ResidualCapacity,BAU_BAU,2025,0.01747274252166612
FKK,Industry,HLI_Hardcoal,ResidualCapacity,BAU_BAU,2025,0.00698909700866648
ZS,Industry,HLI_Hardcoal,ResidualCapacity,BAU_BAU,2025,0.01083203480335356
MTKK,Industry,HLI_Hardcoal,ResidualCapacity,BAU_BAU,2025,0.009085826111266425
Dakar,Industry,HLI_Oil_Boiler,ResidualCapacity,BAU_BAU,2025,0.015908808984435144
Diourbel,Industry,HLI_Oil_Boiler,ResidualCapacity,BAU_BAU,2025,0.017473090952119644
Thies,Industry,HLI_Oil_Boiler,ResidualCapacity,BAU_BAU,2025,0.02016735114695965
LS,Industry,HLI_Oil_Boiler,ResidualCapacity,BAU_BAU,2025,0.017643411864356005
FKK,Industry,HLI_Oil_Boiler,ResidualCapacity,BAU_BAU,2025,0.01840604341713682
ZS,Industry,HLI_Oil_Boiler,ResidualCapacity,BAU_BAU,2025,0.008455899648175011
MTKK,Industry,HLI_Oil_Boiler,ResidualCapacity,BAU_BAU,2025,0.015806416926459562
Dakar,Industry,HMI_Oil,ResidualCapacity,BAU_BAU,2025,0.043237362969191194
Diourbel,Industry,HMI_Oil,ResidualCapacity,BAU_BAU,2025,0.035214569224126455
Thies,Industry,HMI_Oil,ResidualCapacity,BAU_BAU,2025,0.04958613997306751
LS,Industry,HMI_Oil,ResidualCapacity,BAU_BAU,2025,0.03789704797806406
FKK,Industry,HMI_Oil,ResidualCapacity,BAU_BAU,2025,0.041222715990409185
ZS,Industry,HMI_Oil,ResidualCapacity,BAU_BAU,2025,0.007374124787478573
MTKK,Industry,HMI_Oil,ResidualCapacity,BAU_BAU,2025,0.03191673233687961
Dakar,Industry,HMI_HardCoal,ResidualCapacity,BAU_BAU,2025,0.13104556891249647
Diourbel,Industry,HMI_HardCoal,ResidualCapacity,BAU_BAU,2025,0.024461839530332676
Thies,Industry,HMI_HardCoal,ResidualCapacity,BAU_BAU,2025,0.1144464635169126
FKK,Industry,HMI_HardCoal,ResidualCapacity,BAU_BAU,2025,0.010483645512999714
ZS,Industry,HMI_HardCoal,ResidualCapacity,BAU_BAU,2025,0.00698909700866648
MTKK,Industry,HMI_HardCoal,ResidualCapacity,BAU_BAU,2025,0.01572546826949951
Dakar,Industry,HMI_Biomass,ResidualCapacity,BAU_BAU,2025,0.008037461559966447
Diourbel,Industry,HMI_Biomass,ResidualCapacity,BAU_BAU,2025,0.018084288509924364
Thies,Industry,HMI_Biomass,ResidualCapacity,BAU_BAU,2025,0.015070240424936987
LS,Industry,HMI_Biomass,ResidualCapacity,BAU_BAU,2025,0.02009365389991598
FKK,Industry,HMI_Biomass,ResidualCapacity,BAU_BAU,2025,0.03014048084987408
ZS,Industry,HMI_Biomass,ResidualCapacity,BAU_BAU,2025,0.015118379342124049
MTKK,Industry,HMI_Biomass,ResidualCapacity,BAU_BAU,2025,0.016074923119932742
Dakar,Industry,HLI_Biomass,ResidualCapacity,BAU_BAU,2030,0.0026791538533221452
Diourbel,Industry,HLI_Biomass,ResidualCapacity,BAU_BAU,2030,0.006697884633305363
Thies,Industry,HLI_Biomass,ResidualCapacity,BAU_BAU,2030,0.004353625011648492
LS,Industry,HLI_Biomass,ResidualCapacity,BAU_BAU,2030,0.005358307706644298
FKK,Industry,HLI_Biomass,ResidualCapacity,BAU_BAU,2030,0.008037461559966406
ZS,Industry,HLI_Biomass,ResidualCapacity,BAU_BAU,2030,0.006697884633305363
MTKK,Industry,HLI_Biomass,ResidualCapacity,BAU_BAU,2030,0.005358307706644298
Dakar,Industry,HLI_Hardcoal,ResidualCapacity,BAU_BAU,2030,0.04087612278719554
Diourbel,Industry,HLI_Hardcoal,ResidualCapacity,BAU_BAU,2030,0.013978194017332895
Thies,Industry,HLI_Hardcoal,ResidualCapacity,BAU_BAU,2030,0.036073429348523325
LS,Industry,HLI_Hardcoal,ResidualCapacity,BAU_BAU,2030,0.01164849501444408
FKK,Industry,HLI_Hardcoal,ResidualCapacity,BAU_BAU,2030,0.004659398005777654
ZS,Industry,HLI_Hardcoal,ResidualCapacity,BAU_BAU,2030,0.007221356535569039
MTKK,Industry,HLI_Hardcoal,ResidualCapacity,BAU_BAU,2030,0.00605721740751095
Dakar,Industry,HLI_Oil_Boiler,ResidualCapacity,BAU_BAU,2030,0.010605872656290096
Diourbel,Industry,HLI_Oil_Boiler,ResidualCapacity,BAU_BAU,2030,0.011648727301413095
Thies,Industry,HLI_Oil_Boiler,ResidualCapacity,BAU_BAU,2030,0.013444900764639766
LS,Industry,HLI_Oil_Boiler,ResidualCapacity,BAU_BAU,2030,0.011762274576237337
FKK,Industry,HLI_Oil_Boiler,ResidualCapacity,BAU_BAU,2030,0.012270695611424545
ZS,Industry,HLI_Oil_Boiler,ResidualCapacity,BAU_BAU,2030,0.005637266432116674
MTKK,Industry,HLI_Oil_Boiler,ResidualCapacity,BAU_BAU,2030,0.010537611284306374
Dakar,Industry,HMI_Oil,ResidualCapacity,BAU_BAU,2030,0.02882490864612746
Diourbel,Industry,HMI_Oil,ResidualCapacity,BAU_BAU,2030,0.023476379482750966
Thies,Industry,HMI_Oil,ResidualCapacity,BAU_BAU,2030,0.03305742664871167
LS,Industry,HMI_Oil,ResidualCapacity,BAU_BAU,2030,0.025264698652042707
FKK,Industry,HMI_Oil,ResidualCapacity,BAU_BAU,2030,0.02748181066027279
ZS,Industry,HMI_Oil,ResidualCapacity,BAU_BAU,2030,0.004916083191652381
MTKK,Industry,HMI_Oil,ResidualCapacity,BAU_BAU,2030,0.02127782155791974
Dakar,Industry,HMI_HardCoal,ResidualCapacity,BAU_BAU,2030,0.08736371260833097
Diourbel,Industry,HMI_HardCoal,ResidualCapacity,BAU_BAU,2030,0.016307893020221783
Thies,Industry,HMI_HardCoal,ResidualCapacity,BAU_BAU,2030,0.07629764234460838
FKK,Industry,HMI_HardCoal,ResidualCapacity,BAU_BAU,2030,0.006989097008666476
ZS,Industry,HMI_HardCoal,ResidualCapacity,BAU_BAU,2030,0.004659398005777654
MTKK,Industry,HMI_HardCoal,ResidualCapacity,BAU_BAU,2030,0.010483645512999672
Dakar,Industry,HMI_Biomass,ResidualCapacity,BAU_BAU,2030,0.005358307706644298
Diourbel,Industry,HMI_Biomass,ResidualCapacity,BAU_BAU,2030,0.012056192339949576
Thies,Industry,HMI_Biomass,ResidualCapacity,BAU_BAU,2030,0.01004682694995799
LS,Industry,HMI_Biomass,ResidualCapacity,BAU_BAU,2030,0.013395769266610654
FKK,Industry,HMI_Biomass,ResidualCapacity,BAU_BAU,2030,0.02009365389991605
ZS,Industry,HMI_Biomass,ResidualCapacity,BAU_BAU,2030,0.010078919561416032
MTKK,Industry,HMI_Biomass,ResidualCapacity,BAU_BAU,2030,0.010716615413288494
Dakar,Industry,HLI_Biomass,ResidualCapacity,BAU_BAU,2035,0.0013395769266610726
Diourbel,Industry,HLI_Biomass,ResidualCapacity,BAU_BAU,2035,0.0033489423166526817
Thies,Industry,HLI_Biomass,ResidualCapacity,BAU_BAU,2035,0.002176812505824246
LS,Industry,HLI_Biomass,ResidualCapacity,BAU_BAU,2035,0.002679153853322149
FKK,Industry,HLI_Biomass,ResidualCapacity,BAU_BAU,2035,0.004018730779983203
ZS,Industry,HLI_Biomass,ResidualCapacity,BAU_BAU,2035,0.0033489423166526817
MTKK,Industry,HLI_Biomass,ResidualCapacity,BAU_BAU,2035,0.002679153853322149
Dakar,Industry,HLI_Hardcoal,ResidualCapacity,BAU_BAU,2035,0.02043806139359777
Diourbel,Industry,HLI_Hardcoal,ResidualCapacity,BAU_BAU,2035,0.0069890970086664474
Thies,Industry,HLI_Hardcoal,ResidualCapacity,BAU_BAU,2035,0.018036714674261663
LS,Industry,HLI_Hardcoal,ResidualCapacity,BAU_BAU,2035,0.00582424750722204
FKK,Industry,HLI_Hardcoal,ResidualCapacity,BAU_BAU,2035,0.002329699002888827
ZS,Industry,HLI_Hardcoal,ResidualCapacity,BAU_BAU,2035,0.0036106782677845194
MTKK,Industry,HLI_Hardcoal,ResidualCapacity,BAU_BAU,2035,0.003028608703755475
Dakar,Industry,HLI_Oil_Boiler,ResidualCapacity,BAU_BAU,2035,0.005302936328145048
Diourbel,Industry,HLI_Oil_Boiler,ResidualCapacity,BAU_BAU,2035,0.005824363650706548
Thies,Industry,HLI_Oil_Boiler,ResidualCapacity,BAU_BAU,2035,0.006722450382319883
LS,Industry,HLI_Oil_Boiler,ResidualCapacity,BAU_BAU,2035,0.0058811372881186685
FKK,Industry,HLI_Oil_Boiler,ResidualCapacity,BAU_BAU,2035,0.006135347805712272
ZS,Industry,HLI_Oil_Boiler,ResidualCapacity,BAU_BAU,2035,0.002818633216058337
MTKK,Industry,HLI_Oil_Boiler,ResidualCapacity,BAU_BAU,2035,0.005268805642153187
Dakar,Industry,HMI_Oil,ResidualCapacity,BAU_BAU,2035,0.01441245432306373
Diourbel,Industry,HMI_Oil,ResidualCapacity,BAU_BAU,2035,0.011738189741375483
Thies,Industry,HMI_Oil,ResidualCapacity,BAU_BAU,2035,0.016528713324355834
LS,Industry,HMI_Oil,ResidualCapacity,BAU_BAU,2035,0.012632349326021353
FKK,Industry,HMI_Oil,ResidualCapacity,BAU_BAU,2035,0.013740905330136395
ZS,Industry,HMI_Oil,ResidualCapacity,BAU_BAU,2035,0.0024580415958261907
MTKK,Industry,HMI_Oil,ResidualCapacity,BAU_BAU,2035,0.01063891077895987
Dakar,Industry,HMI_HardCoal,ResidualCapacity,BAU_BAU,2035,0.04368185630416548
Diourbel,Industry,HMI_HardCoal,ResidualCapacity,BAU_BAU,2035,0.008153946510110891
Thies,Industry,HMI_HardCoal,ResidualCapacity,BAU_BAU,2035,0.03814882117230419
FKK,Industry,HMI_HardCoal,ResidualCapacity,BAU_BAU,2035,0.003494548504333238
ZS,Industry,HMI_HardCoal,ResidualCapacity,BAU_BAU,2035,0.002329699002888827
MTKK,Industry,HMI_HardCoal,ResidualCapacity,BAU_BAU,2035,0.005241822756499836
Dakar,Industry,HMI_Biomass,ResidualCapacity,BAU_BAU,2035,0.002679153853322149
Diourbel,Industry,HMI_Biomass,ResidualCapacity,BAU_BAU,2035,0.006028096169974788
Thies,Industry,HMI_Biomass,ResidualCapacity,BAU_BAU,2035,0.005023413474978995
LS,Industry,HMI_Biomass,ResidualCapacity,BAU_BAU,2035,0.006697884633305327
FKK,Industry,HMI_Biomass,ResidualCapacity,BAU_BAU,2035,0.010046826949958025
ZS,Industry,HMI_Biomass,ResidualCapacity,BAU_BAU,2035,0.005039459780708016
MTKK,Industry,HMI_Biomass,ResidualCapacity,BAU_BAU,2035,0.005358307706644247
Dakar,Industry,HHI_BF_BOF,TotalCapacity,BAU_BAU,2025,0.03069498631925693
Dakar,Industry,HHI_BF_BOF,TotalCapacity,BAU_BAU,2030,0.03069498631925693
Dakar,Industry,HHI_BF_BOF,TotalCapacity,BAU_BAU,2035,0.03069498631925693
Dakar,Industry,HHI_BF_BOF,TotalCapacity,BAU_BAU,2040,0.03198570094328678
Dakar,Industry,HHI_BF_BOF,TotalCapacity,BAU_BAU,2045,0.03448117785312526
Dakar,Industry,HHI_BF_BOF,TotalCapacity,BAU_BAU,2050,0.036971298931631265
Dakar,Industry,HHI_Scrap_EAF,TotalCapacity,BAU_BAU,2030,0.0023741370171618936
Dakar,Industry,HHI_Scrap_EAF,TotalCapacity,BAU_BAU,2035,0.004928077301465874
Dakar,Industry,HHI_Scrap_EAF,TotalCapacity,BAU_BAU,2040,0.006393122955470924
Dakar,Industry,HHI_Scrap_EAF,TotalCapacity,BAU_BAU,2045,0.006862565226261207
Dakar,Industry,HHI_Scrap_EAF,TotalCapacity,BAU_BAU,2050,0.007568538957566647
Dakar,Industry,HLI_Biomass,TotalCapacity,BAU_BAU,2022,0.004465256422203576
Dakar,Industry,HLI_Biomass,TotalCapacity,BAU_BAU,2025,0.0040187307799832185
Dakar,Industry,HLI_Biomass,TotalCapacity,BAU_BAU,2030,0.0033561555445952426
Dakar,Industry,HLI_Biomass,TotalCapacity,BAU_BAU,2035,0.0034537377337243744
Dakar,Industry,HLI_Biomass,TotalCapacity,BAU_BAU,2040,0.0035540953583051856
Dakar,Industry,HLI_Biomass,TotalCapacity,BAU_BAU,2045,0.0035540953583051865
Dakar,Industry,HLI_Biomass,TotalCapacity,BAU_BAU,2050,0.0035540953583051865
Dakar,Industry,HLI_Direct_Electric,TotalCapacity,BAU_BAU,2025,0.011484210850015117
Dakar,Industry,HLI_Direct_Electric,TotalCapacity,BAU_BAU,2030,0.01832009786503071
Dakar,Industry,HLI_Direct_Electric,TotalCapacity,BAU_BAU,2035,0.0285295758316623
Dakar,Industry,HLI_Direct_Electric,TotalCapacity,BAU_BAU,2040,0.0459343603654502
Dakar,Industry,HLI_Direct_Electric,TotalCapacity,BAU_BAU,2045,0.07126648090420384
Dakar,Industry,HLI_Direct_Electric,TotalCapacity,BAU_BAU,2050,0.10251605909938152
Dakar,Industry,HLI_Gas_Boiler,TotalCapacity,BAU_BAU,2025,0.0010831659537881416
Dakar,Industry,HLI_Gas_Boiler,TotalCapacity,BAU_BAU,2030,0.06904671454762011
Dakar,Industry,HLI_Gas_Boiler,TotalCapacity,BAU_BAU,2035,0.14613172786170792
Dakar,Industry,HLI_Gas_Boiler,TotalCapacity,BAU_BAU,2040,0.2506540677068874
Dakar,Industry,HLI_Gas_Boiler,TotalCapacity,BAU_BAU,2045,0.3668161100456647
Dakar,Industry,HLI_Gas_Boiler,TotalCapacity,BAU_BAU,2050,0.5435879035705924
Dakar,Industry,HLI_Hardcoal,TotalCapacity,BAU_BAU,2022,0.06812687131199256
Dakar,Industry,HLI_Hardcoal,TotalCapacity,BAU_BAU,2025,0.06228709139668054
Dakar,Industry,HLI_Hardcoal,TotalCapacity,BAU_BAU,2030,0.04184903000308277
Dakar,Industry,HLI_Hardcoal,TotalCapacity,BAU_BAU,2035,0.021410968609485003
Dakar,Industry,HLI_Hardcoal,TotalCapacity,BAU_BAU,2040,0.0009729072158872337
Dakar,Industry,HLI_Hardcoal,TotalCapacity,BAU_BAU,2045,0.0009729072158872337
Dakar,Industry,HLI_Hardcoal,TotalCapacity,BAU_BAU,2050,0.0009729072158872337
Dakar,Industry,HMI_Steam_Electric,TotalCapacity,BAU_BAU,2030,0.024236899261896212
Dakar,Industry,HMI_Steam_Electric,TotalCapacity,BAU_BAU,2035,0.04689644304542432
Dakar,Industry,HMI_Steam_Electric,TotalCapacity,BAU_BAU,2040,0.07323300994789354
Dakar,Industry,HMI_Steam_Electric,TotalCapacity,BAU_BAU,2045,0.09624242499566844
Dakar,Industry,HMI_Steam_Electric,TotalCapacity,BAU_BAU,2050,0.13188296003438235
Dakar,Industry,HLI_Oil_Boiler,TotalCapacity,BAU_BAU,2022,0.01767645442715016
Dakar,Industry,HLI_Oil_Boiler,TotalCapacity,BAU_BAU,2025,0.015908808984435144
Dakar,Industry,HLI_Oil_Boiler,TotalCapacity,BAU_BAU,2030,0.010605872656290096
Dakar,Industry,HLI_Oil_Boiler,TotalCapacity,BAU_BAU,2035,0.005302936328145048
Dakar,Industry,HMI_Oil,TotalCapacity,BAU_BAU,2022,0.048041514410212434
Dakar,Industry,HMI_Oil,TotalCapacity,BAU_BAU,2025,0.043237362969191194
Dakar,Industry,HMI_Oil,TotalCapacity,BAU_BAU,2030,0.02882490864612746
Dakar,Industry,HMI_Oil,TotalCapacity,BAU_BAU,2035,0.01441245432306373
Dakar,Industry,HMI_HardCoal,TotalCapacity,BAU_BAU,2022,0.1456061876805516
Dakar,Industry,HMI_HardCoal,TotalCapacity,BAU_BAU,2025,0.1582537178316009
Dakar,Industry,HMI_HardCoal,TotalCapacity,BAU_BAU,2030,0.2685541310349041
Dakar,Industry,HMI_HardCoal,TotalCapacity,BAU_BAU,2035,0.38966798799243857
Dakar,Industry,HMI_HardCoal,TotalCapacity,BAU_BAU,2040,0.5796829064878618
Dakar,Industry,HMI_HardCoal,TotalCapacity,BAU_BAU,2045,0.8690781541676672
Dakar,Industry,HMI_HardCoal,TotalCapacity,BAU_BAU,2050,1.2850225625117133
Dakar,Industry,HMI_Biomass,TotalCapacity,BAU_BAU,2022,0.008930512844407164
Dakar,Industry,HMI_Biomass,TotalCapacity,BAU_BAU,2025,0.008878741755454101
Dakar,Industry,HMI_Biomass,TotalCapacity,BAU_BAU,2030,0.016470589187595894
Dakar,Industry,HMI_Biomass,TotalCapacity,BAU_BAU,2035,0.018044278477109127
Dakar,Industry,HMI_Biomass,TotalCapacity,BAU_BAU,2040,0.015365124623786976
Dakar,Industry,HMI_Biomass,TotalCapacity,BAU_BAU,2045,0.01706576123014476
Dakar,Industry,HMI_Biomass,TotalCapacity,BAU_BAU,2050,0.017614289067581522
Dakar,Industry,HMI_Gas,TotalCapacity,BAU_BAU,2050,0.009593979891829304
Diourbel,Industry,HHI_BF_BOF,TotalCapacity,BAU_BAU,2025,0.007044112275938663
Diourbel,Industry,HHI_BF_BOF,TotalCapacity,BAU_BAU,2030,0.007044112275938663
Diourbel,Industry,HHI_BF_BOF,TotalCapacity,BAU_BAU,2035,0.007044112275938663
Diourbel,Industry,HHI_BF_BOF,TotalCapacity,BAU_BAU,2040,0.007044112275938663
Diourbel,Industry,HHI_BF_BOF,TotalCapacity,BAU_BAU,2045,0.007044112275938663
Diourbel,Industry,HHI_BF_BOF,TotalCapacity,BAU_BAU,2050,0.0075875056980768555
Diourbel,Industry,HHI_Scrap_EAF,TotalCapacity,BAU_BAU,2030,0.0005432361920895969
Diourbel,Industry,HHI_Scrap_EAF,TotalCapacity,BAU_BAU,2035,0.0011268783819379264
Diourbel,Industry,HHI_Scrap_EAF,TotalCapacity,BAU_BAU,2040,0.0017599056801580327
Diourbel,Industry,HHI_Scrap_EAF,TotalCapacity,BAU_BAU,2045,0.002442318086749924
Diourbel,Industry,HHI_Scrap_EAF,TotalCapacity,BAU_BAU,2050,0.002630722179575403
Diourbel,Industry,HLI_Biomass,TotalCapacity,BAU_BAU,2022,0.01116314105550894
Diourbel,Industry,HLI_Biomass,TotalCapacity,BAU_BAU,2025,0.010046826949958046
Diourbel,Industry,HLI_Biomass,TotalCapacity,BAU_BAU,2030,0.008389504964847446
Diourbel,Industry,HLI_Biomass,TotalCapacity,BAU_BAU,2035,0.008634576357179112
Diourbel,Industry,HLI_Biomass,TotalCapacity,BAU_BAU,2040,0.008885400811770689
Diourbel,Industry,HLI_Biomass,TotalCapacity,BAU_BAU,2045,0.008885400811770723
Diourbel,Industry,HLI_Biomass,TotalCapacity,BAU_BAU,2050,0.008885400811770689
Diourbel,Industry,HLI_Direct_Electric,TotalCapacity,BAU_BAU,2025,0.0020384866275277268
Diourbel,Industry,HLI_Direct_Electric,TotalCapacity,BAU_BAU,2030,0.006591753900951565
Diourbel,Industry,HLI_Direct_Electric,TotalCapacity,BAU_BAU,2035,0.013577126961633351
Diourbel,Industry,HLI_Direct_Electric,TotalCapacity,BAU_BAU,2040,0.028113369172140593
Diourbel,Industry,HLI_Direct_Electric,TotalCapacity,BAU_BAU,2045,0.053484349387473026
Diourbel,Industry,HLI_Direct_Electric,TotalCapacity,BAU_BAU,2050,0.0749724987535843
Diourbel,Industry,HLI_Gas_Boiler,TotalCapacity,BAU_BAU,2025,0.0060427013066177695
Diourbel,Industry,HLI_Gas_Boiler,TotalCapacity,BAU_BAU,2030,0.042538384092309076
Diourbel,Industry,HLI_Gas_Boiler,TotalCapacity,BAU_BAU,2035,0.08722542701850657
Diourbel,Industry,HLI_Gas_Boiler,TotalCapacity,BAU_BAU,2040,0.1427181289363084
Diourbel,Industry,HLI_Gas_Boiler,TotalCapacity,BAU_BAU,2045,0.20179568403672243
Diourbel,Industry,HLI_Gas_Boiler,TotalCapacity,BAU_BAU,2050,0.3044886344491092
Diourbel,Industry,HLI_Hardcoal,TotalCapacity,BAU_BAU,2022,0.02329699002888816
Diourbel,Industry,HLI_Hardcoal,TotalCapacity,BAU_BAU,2025,0.020967291025999344
Diourbel,Industry,HLI_Hardcoal,TotalCapacity,BAU_BAU,2030,0.013978194017332895
Diourbel,Industry,HLI_Hardcoal,TotalCapacity,BAU_BAU,2035,0.0069890970086664474
Diourbel,Industry,HMI_Steam_Electric,TotalCapacity,BAU_BAU,2030,0.03733303357569398
Diourbel,Industry,HMI_Steam_Electric,TotalCapacity,BAU_BAU,2035,0.056811462307311864
Diourbel,Industry,HMI_Steam_Electric,TotalCapacity,BAU_BAU,2040,0.09664830115872977
Diourbel,Industry,HMI_Steam_Electric,TotalCapacity,BAU_BAU,2045,0.15375850332290816
Diourbel,Industry,HMI_Steam_Electric,TotalCapacity,BAU_BAU,2050,0.21955496664225513
Diourbel,Industry,HLI_Oil_Boiler,TotalCapacity,BAU_BAU,2022,0.01941454550235516
Diourbel,Industry,HLI_Oil_Boiler,TotalCapacity,BAU_BAU,2025,0.017473090952119644
Diourbel,Industry,HLI_Oil_Boiler,TotalCapacity,BAU_BAU,2030,0.011648727301413095
Diourbel,Industry,HLI_Oil_Boiler,TotalCapacity,BAU_BAU,2035,0.005824363650706548
Diourbel,Industry,HMI_Oil,TotalCapacity,BAU_BAU,2022,0.03912729913791828
Diourbel,Industry,HMI_Oil,TotalCapacity,BAU_BAU,2025,0.035214569224126455
Diourbel,Industry,HMI_Oil,TotalCapacity,BAU_BAU,2030,0.023476379482750966
Diourbel,Industry,HMI_Oil,TotalCapacity,BAU_BAU,2035,0.011738189741375483
