Type,Sector,Region,Fuel,Year,Value
Primary Energy [TWh],Total,EU27,Oil,2030,22.446023426002355
Primary Energy [TWh],Total,EU27,Oil,2035,22.20622883969407
Primary Energy [TWh],Total,EU27,Oil,2040,22.956626655503847
Primary Energy [TWh],Total,EU27,Oil,2045,27.606327079703576
Primary Energy [TWh],Total,EU27,Oil,2050,39.4739770410396
Primary Energy [TWh],Total,EU27,Gas_Natural,2025,5.523542735915355
Primary Energy [TWh],Total,EU27,Gas_Natural,2030,10.788958129641752
Primary Energy [TWh],Total,EU27,Gas_Natural,2035,16.65304653850449
Primary Energy [TWh],Total,EU27,Gas_Natural,2040,21.08756857970257
Primary Energy [TWh],Total,EU27,Gas_Natural,2045,29.78977153776306
Primary Energy [TWh],Total,EU27,Gas_Natural,2050,40.22065658136777
Primary Energy [TWh],Total,EU27,Hardcoal,2022,6.11486657459121
Primary Energy [TWh],Total,EU27,Hardcoal,2025,8.146614300177735
Primary Energy [TWh],Total,EU27,Hardcoal,2030,11.294225547010285
Primary Energy [TWh],Total,EU27,Hardcoal,2035,14.468713097897838
Primary Energy [TWh],Total,EU27,Hardcoal,2040,19.56353661295989
Primary Energy [TWh],Total,EU27,Hardcoal,2045,27.637772814433532
Primary Energy [TWh],Total,EU27,Hardcoal,2050,39.664872134017266
Primary Energy [TWh],Total,EU27,Biomass,2022,1.6484610668263902
Primary Energy [TWh],Total,EU27,Biomass,2025,1.9331141269019516
Primary Energy [TWh],Total,EU27,Biomass,2030,1.9774124005186022
Primary Energy [TWh],Total,EU27,Biomass,2035,2.9362531878028415
Primary Energy [TWh],Total,EU27,Biomass,2040,3.88104328772656
Primary Energy [TWh],Total,EU27,Biomass,2045,3.466345863092224
Primary Energy [TWh],Total,EU27,Biomass,2050,3.0286602306143
Primary Energy [TWh],Total,EU27,Power,2022,1.2389067976825616
Primary Energy [TWh],Total,EU27,Power,2025,2.2364943778032984
Primary Energy [TWh],Total,EU27,Power,2030,2.9686415778662223
Primary Energy [TWh],Total,EU27,Power,2035,5.288728598877679
Primary Energy [TWh],Total,EU27,Power,2040,8.621629836812435
Primary Energy [TWh],Total,EU27,Power,2045,11.202569147364402
Primary Energy [TWh],Total,EU27,Power,2050,12.642438523733784
Primary Energy [TWh],Total,EU27,Gas_Bio,2025,0.2662318567843112
Primary Energy [TWh],Total,EU27,Gas_Bio,2030,0.52625
Primary Energy [% of Total],Total,Dakar,H2,2022,NaN
Primary Energy [% of Total],Total,Dakar,H2,2025,NaN
Primary Energy [% of Total],Total,Dakar,H2,2030,NaN
Primary Energy [% of Total],Total,Dakar,H2,2035,NaN
Primary Energy [% of Total],Total,Dakar,H2,2040,NaN
Primary Energy [% of Total],Total,Dakar,H2,2045,NaN
Primary Energy [% of Total],Total,Dakar,H2,2050,NaN
Primary Energy [% of Total],Total,Dakar,Nuclear,2022,NaN
Primary Energy [% of Total],Total,Dakar,Nuclear,2025,NaN
Primary Energy [% of Total],Total,Dakar,Nuclear,2030,NaN
Primary Energy [% of Total],Total,Dakar,Nuclear,2035,NaN
Primary Energy [% of Total],Total,Dakar,Nuclear,2040,NaN
Primary Energy [% of Total],Total,Dakar,Nuclear,2045,NaN
Primary Energy [% of Total],Total,Dakar,Nuclear,2050,NaN
Primary Energy [% of Total],Total,Dakar,Lignite,2022,NaN
Primary Energy [% of Total],Total,Dakar,Lignite,2025,NaN
Primary Energy [% of Total],Total,Dakar,Lignite,2030,NaN
Primary Energy [% of Total],Total,Dakar,Lignite,2035,NaN
Primary Energy [% of Total],Total,Dakar,Lignite,2040,NaN
Primary Energy [% of Total],Total,Dakar,Lignite,2045,NaN
Primary Energy [% of Total],Total,Dakar,Lignite,2050,NaN
Primary Energy [% of Total],Total,Dakar,Gas_Synth,2022,NaN
Primary Energy [% of Total],Total,Dakar,Gas_Synth,2025,NaN
Primary Energy [% of Total],Total,Dakar,Gas_Synth,2030,NaN
Primary Energy [% of Total],Total,Dakar,Gas_Synth,2035,NaN
Primary Energy [% of Total],Total,Dakar,Gas_Synth,2040,NaN
Primary Energy [% of Total],Total,Dakar,Gas_Synth,2045,NaN
Primary Energy [% of Total],Total,Dakar,Gas_Synth,2050,NaN
Primary Energy [% of Total],Total,Dakar,Heat_Low_Residential,2022,NaN
Primary Energy [% of Total],Total,Dakar,Heat_Low_Residential,2025,NaN
Primary Energy [% of Total],Total,Dakar,Heat_Low_Residential,2030,NaN
Primary Energy [% of Total],Total,Dakar,Heat_Low_Residential,2035,NaN
Primary Energy [% of Total],Total,Dakar,Heat_Low_Residential,2040,NaN
Primary Energy [% of Total],Total,Dakar,Heat_Low_Residential,2045,NaN
Primary Energy [% of Total],Total,Dakar,Heat_Low_Residential,2050,NaN
Primary Energy [% of Total],Total,Dakar,Biofuel,2022,NaN
Primary Energy [% of Total],Total,Dakar,Biofuel,2025,NaN
Primary Energy [% of Total],Total,Dakar,Biofuel,2030,NaN
Primary Energy [% of Total],Total,Dakar,Biofuel,2035,NaN
Primary Energy [% of Total],Total,Dakar,Biofuel,2040,NaN
Primary Energy [% of Total],Total,Dakar,Biofuel,2045,NaN
Primary Energy [% of Total],Total,Dakar,Biofuel,2050,NaN
Primary Energy [% of Total],Total,Dakar,LNG,2022,NaN
Primary Energy [% of Total],Total,Dakar,LNG,2025,NaN
Primary Energy [% of Total],Total,Dakar,LNG,2030,NaN
Primary Energy [% of Total],Total,Dakar,LNG,2035,NaN
Primary Energy [% of Total],Total,Dakar,LNG,2040,NaN
Primary Energy [% of Total],Total,Dakar,LNG,2045,NaN
Primary Energy [% of Total],Total,Dakar,LNG,2050,NaN
Primary Energy [% of Total],Total,Dakar,LBG,2022,NaN
Primary Energy [% of Total],Total,Dakar,LBG,2025,NaN
Primary Energy [% of Total],Total,Dakar,LBG,2030,NaN
Primary Energy [% of Total],Total,Dakar,LBG,2035,NaN
Primary Energy [% of Total],Total,Dakar,LBG,2040,NaN
Primary Energy [% of Total],Total,Dakar,LBG,2045,NaN
Primary Energy [% of Total],Total,Dakar,LBG,2050,NaN
Primary Energy [% of Total],Total,Dakar,LSG,2022,NaN
Primary Energy [% of Total],Total,Dakar,LSG,2025,NaN
Primary Energy [% of Total],Total,Dakar,LSG,2030,NaN
Primary Energy [% of Total],Total,Dakar,LSG,2035,NaN
Primary Energy [% of Total],Total,Dakar,LSG,2040,NaN
Primary Energy [% of Total],Total,Dakar,LSG,2045,NaN
Primary Energy [% of Total],Total,Dakar,LSG,2050,NaN
Primary Energy [% of Total],Total,Dakar,LH2,2022,NaN
Primary Energy [% of Total],Total,Dakar,LH2,2025,NaN
Primary Energy [% of Total],Total,Dakar,LH2,2030,NaN
Primary Energy [% of Total],Total,Dakar,LH2,2035,NaN
Primary Energy [% of Total],Total,Dakar,LH2,2040,NaN
Primary Energy [% of Total],Total,Dakar,LH2,2045,NaN
Primary Energy [% of Total],Total,Dakar,LH2,2050,NaN
Primary Energy [% of Total],Total,Dakar,Air,2022,NaN
Primary Energy [% of Total],Total,Dakar,Air,2025,NaN
Primary Energy [% of Total],Total,Dakar,Air,2030,NaN
Primary Energy [% of Total],Total,Dakar,Air,2035,NaN
Primary Energy [% of Total],Total,Dakar,Air,2040,NaN
Primary Energy [% of Total],Total,Dakar,Air,2045,NaN
Primary Energy [% of Total],Total,Dakar,Air,2050,NaN
Primary Energy [% of Total],Total,Dakar,DAC_Dummy,2022,NaN
Primary Energy [% of Total],Total,Dakar,DAC_Dummy,2025,NaN
Primary Energy [% of Total],Total,Dakar,DAC_Dummy,2030,NaN
Primary Energy [% of Total],Total,Dakar,DAC_Dummy,2035,NaN
Primary Energy [% of Total],Total,Dakar,DAC_Dummy,2040,NaN
Primary Energy [% of Total],Total,Dakar,DAC_Dummy,2045,NaN
Primary Energy [% of Total],Total,Dakar,DAC_Dummy,2050,NaN
Primary Energy [% of Total],Total,Dakar,ETS,2022,NaN
Primary Energy [% of Total],Total,Dakar,ETS,2025,NaN
Primary Energy [% of Total],Total,Dakar,ETS,2030,NaN
Primary Energy [% of Total],Total,Dakar,ETS,2035,NaN
Primary Energy [% of Total],Total,Dakar,ETS,2040,NaN
Primary Energy [% of Total],Total,Dakar,ETS,2045,NaN
Primary Energy [% of Total],Total,Dakar,ETS,2050,NaN
Primary Energy [% of Total],Total,Dakar,ETS_Source,2022,NaN
Primary Energy [% of Total],Total,Dakar,ETS_Source,2025,NaN
Primary Energy [% of Total],Total,Dakar,ETS_Source,2030,NaN
Primary Energy [% of Total],Total,Dakar,ETS_Source,2035,NaN
Primary Energy [% of Total],Total,Dakar,ETS_Source,2040,NaN
Primary Energy [% of Total],Total,Dakar,ETS_Source,2045,NaN
Primary Energy [% of Total],Total,Dakar,ETS_Source,2050,NaN
Primary Energy [% of Total],Total,Dakar,Heat_District,2022,NaN
Primary Energy [% of Total],Total,Dakar,Heat_District,2025,NaN
Primary Energy [% of Total],Total,Dakar,Heat_District,2030,NaN
Primary Energy [% of Total],Total,Dakar,Heat_District,2035,NaN
Primary Energy [% of Total],Total,Dakar,Heat_District,2040,NaN
Primary Energy [% of Total],Total,Dakar,Heat_District,2045,NaN
Primary Energy [% of Total],Total,Dakar,Heat_District,2050,NaN
Primary Energy [% of Total],Total,Dakar,Oil,2022,1.0
Primary Energy [% of Total],Total,Dakar,Oil,2025,1.0
Primary Energy [% of Total],Total,Dakar,Oil,2030,1.0
Primary Energy [% of Total],Total,Dakar,Oil,2035,1.0
Primary Energy [% of Total],Total,Dakar,Oil,2040,1.0
Primary Energy [% of Total],Total,Dakar,Oil,2045,1.0
Primary Energy [% of Total],Total,Dakar,Oil,2050,1.0
Primary Energy [% of Total],Total,Dakar,Gas_Natural,2025,0.268456393597528
Primary Energy [% of Total],Total,Dakar,Gas_Natural,2030,0.29092030001805735
Primary Energy [% of Total],Total,Dakar,Gas_Natural,2035,0.20440387894078693
Primary Energy [% of Total],Total,Dakar,Gas_Natural,2040,0.46773046177144073
Primary Energy [% of Total],Total,Dakar,Gas_Natural,2045,0.5105447582867576
Primary Energy [% of Total],Total,Dakar,Gas_Natural,2050,0.45790446600010554
Primary Energy [% of Total],Total,Dakar,Hardcoal,2022,0.16634598336611967
Primary Energy [% of Total],Total,Dakar,Hardcoal,2025,0.17850310518131213
Primary Energy [% of Total],Total,Dakar,Hardcoal,2030,0.20867025020625574
Primary Energy [% of Total],Total,Dakar,Hardcoal,2035,0.29014243486929703
Primary Energy [% of Total],Total,Dakar,Hardcoal,2040,0.2829202650385263
Primary Energy [% of Total],Total,Dakar,Hardcoal,2045,0.2939967180512472
Primary Energy [% of Total],Total,Dakar,Hardcoal,2050,0.28422617120189503
Primary Energy [% of Total],Total,Dakar,Biomass,2022,0.006320051262653067
Primary Energy [% of Total],Total,Dakar,Biomass,2025,0.0070831275821764995
Primary Energy [% of Total],Total,Dakar,Biomass,2030,0.006113251827871894
Primary Energy [% of Total],Total,Dakar,Biomass,2035,0.006769870283754687
Primary Energy [% of Total],Total,Dakar,Biomass,2040,0.005047935002737721
Primary Energy [% of Total],Total,Dakar,Biomass,2045,0.0033705852180926994
Primary Energy [% of Total],Total,Dakar,Biomass,2050,0.0018468132119319224
Primary Energy [% of Total],Total,Dakar,Power,2022,0.00012393298824325
Primary Energy [% of Total],Total,Dakar,Power,2025,0.0030422188647759615
Primary Energy [% of Total],Total,Dakar,Power,2030,0.008334805982642897
Primary Energy [% of Total],Total,Dakar,Power,2035,0.07321741334115664
Primary Energy [% of Total],Total,Dakar,Power,2040,0.09252161563148731
Primary Energy [% of Total],Total,Dakar,Power,2045,0.08447172767282365
Primary Energy [% of Total],Total,Dakar,Power,2050,0.0658964842451021
Primary Energy [% of Total],Total,Dakar,Gas_Bio,2025,0.003184158555427711
Primary Energy [% of Total],Total,Dakar,Gas_Bio,2030,0.004005027992079653
Primary Energy [% of Total],Total,Diourbel,H2,2022,NaN
Primary Energy [% of Total],Total,Diourbel,H2,2025,NaN
Primary Energy [% of Total],Total,Diourbel,H2,2030,NaN
Primary Energy [% of Total],Total,Diourbel,H2,2035,NaN
Primary Energy [% of Total],Total,Diourbel,H2,2040,NaN
Primary Energy [% of Total],Total,Diourbel,H2,2045,NaN
Primary Energy [% of Total],Total,Diourbel,H2,2050,NaN
Primary Energy [% of Total],Total,Diourbel,Nuclear,2022,NaN
Primary Energy [% of Total],Total,Diourbel,Nuclear,2025,NaN
Primary Energy [% of Total],Total,Diourbel,Nuclear,2030,NaN
Primary Energy [% of Total],Total,Diourbel,Nuclear,2035,NaN
Primary Energy [% of Total],Total,Diourbel,Nuclear,2040,NaN
Primary Energy [% of Total],Total,Diourbel,Nuclear,2045,NaN
Primary Energy [% of Total],Total,Diourbel,Nuclear,2050,NaN
Primary Energy [% of Total],Total,Diourbel,Lignite,2022,NaN
Primary Energy [% of Total],Total,Diourbel,Lignite,2025,NaN
Primary Energy [% of Total],Total,Diourbel,Lignite,2030,NaN
Primary Energy [% of Total],Total,Diourbel,Lignite,2035,NaN
Primary Energy [% of Total],Total,Diourbel,Lignite,2040,NaN
Primary Energy [% of Total],Total,Diourbel,Lignite,2045,NaN
Primary Energy [% of Total],Total,Diourbel,Lignite,2050,NaN
Primary Energy [% of Total],Total,Diourbel,Gas_Synth,2022,NaN
Primary Energy [% of Total],Total,Diourbel,Gas_Synth,2025,NaN
Primary Energy [% of Total],Total,Diourbel,Gas_Synth,2030,NaN
Primary Energy [% of Total],Total,Diourbel,Gas_Synth,2035,NaN
Primary Energy [% of Total],Total,Diourbel,Gas_Synth,2040,NaN
Primary Energy [% of Total],Total,Diourbel,Gas_Synth,2045,NaN
Primary Energy [% of Total],Total,Diourbel,Gas_Synth,2050,NaN
Primary Energy [% of Total],Total,Diourbel,Heat_Low_Residential,2022,NaN
Primary Energy [% of Total],Total,Diourbel,Heat_Low_Residential,2025,NaN
Primary Energy [% of Total],Total,Diourbel,Heat_Low_Residential,2030,NaN
Primary Energy [% of Total],Total,Diourbel,Heat_Low_Residential,2035,NaN
Primary Energy [% of Total],Total,Diourbel,Heat_Low_Residential,2040,NaN
Primary Energy [% of Total],Total,Diourbel,Heat_Low_Residential,2045,NaN
Primary Energy [% of Total],Total,Diourbel,Heat_Low_Residential,2050,NaN
Primary Energy [% of Total],Total,Diourbel,Biofuel,2022,NaN
Primary Energy [% of Total],Total,Diourbel,Biofuel,2025,NaN
Primary Energy [% of Total],Total,Diourbel,Biofuel,2030,NaN
Primary Energy [% of Total],Total,Diourbel,Biofuel,2035,NaN
Primary Energy [% of Total],Total,Diourbel,Biofuel,2040,NaN
Primary Energy [% of Total],Total,Diourbel,Biofuel,2045,NaN
Primary Energy [% of Total],Total,Diourbel,Biofuel,2050,NaN
Primary Energy [% of Total],Total,Diourbel,LNG,2022,NaN
Primary Energy [% of Total],Total,Diourbel,LNG,2025,NaN
Primary Energy [% of Total],Total,Diourbel,LNG,2030,NaN
Primary Energy [% of Total],Total,Diourbel,LNG,2035,NaN
Primary Energy [% of Total],Total,Diourbel,LNG,2040,NaN
Primary Energy [% of Total],Total,Diourbel,LNG,2045,NaN
Primary Energy [% of Total],Total,Diourbel,LNG,2050,NaN
Primary Energy [% of Total],Total,Diourbel,LBG,2022,NaN
Primary Energy [% of Total],Total,Diourbel,LBG,2025,NaN
Primary Energy [% of Total],Total,Diourbel,LBG,2030,NaN
Primary Energy [% of Total],Total,Diourbel,LBG,2035,NaN
Primary Energy [% of Total],Total,Diourbel,LBG,2040,NaN
Primary Energy [% of Total],Total,Diourbel,LBG,2045,NaN
Primary Energy [% of Total],Total,Diourbel,LBG,2050,NaN
Primary Energy [% of Total],Total,Diourbel,LSG,2022,NaN
Primary Energy [% of Total],Total,Diourbel,LSG,2025,NaN
Primary Energy [% of Total],Total,Diourbel,LSG,2030,NaN
Primary Energy [% of Total],Total,Diourbel,LSG,2035,NaN
Primary Energy [% of Total],Total,Diourbel,LSG,2040,NaN
Primary Energy [% of Total],Total,Diourbel,LSG,2045,NaN
Primary Energy [% of Total],Total,Diourbel,LSG,2050,NaN
Primary Energy [% of Total],Total,Diourbel,LH2,2022,NaN
Primary Energy [% of Total],Total,Diourbel,LH2,2025,NaN
Primary Energy [% of Total],Total,Diourbel,LH2,2030,NaN
Primary Energy [% of Total],Total,Diourbel,LH2,2035,NaN
Primary Energy [% of Total],Total,Diourbel,LH2,2040,NaN
Primary Energy [% of Total],Total,Diourbel,LH2,2045,NaN
Primary Energy [% of Total],Total,Diourbel,LH2,2050,NaN
Primary Energy [% of Total],Total,Diourbel,Air,2022,NaN
Primary Energy [% of Total],Total,Diourbel,Air,2025,NaN
Primary Energy [% of Total],Total,Diourbel,Air,2030,NaN
Primary Energy [% of Total],Total,Diourbel,Air,2035,NaN
Primary Energy [% of Total],Total,Diourbel,Air,2040,NaN
Primary Energy [% of Total],Total,Diourbel,Air,2045,NaN
Primary Energy [% of Total],Total,Diourbel,Air,2050,NaN
Primary Energy [% of Total],Total,Diourbel,DAC_Dummy,2022,NaN
Primary Energy [% of Total],Total,Diourbel,DAC_Dummy,2025,NaN
Primary Energy [% of Total],Total,Diourbel,DAC_Dummy,2030,NaN
Primary Energy [% of Total],Total,Diourbel,DAC_Dummy,2035,NaN
Primary Energy [% of Total],Total,Diourbel,DAC_Dummy,2040,NaN
Primary Energy [% of Total],Total,Diourbel,DAC_Dummy,2045,NaN
Primary Energy [% of Total],Total,Diourbel,DAC_Dummy,2050,NaN
Primary Energy [% of Total],Total,Diourbel,ETS,2022,NaN
Primary Energy [% of Total],Total,Diourbel,ETS,2025,NaN
Primary Energy [% of Total],Total,Diourbel,ETS,2030,NaN
Primary Energy [% of Total],Total,Diourbel,ETS,2035,NaN
Primary Energy [% of Total],Total,Diourbel,ETS,2040,NaN
Primary Energy [% of Total],Total,Diourbel,ETS,2045,NaN
Primary Energy [% of Total],Total,Diourbel,ETS,2050,NaN
Primary Energy [% of Total],Total,Diourbel,ETS_Source,2022,NaN
Primary Energy [% of Total],Total,Diourbel,ETS_Source,2025,NaN
Primary Energy [% of Total],Total,Diourbel,ETS_Source,2030,NaN
Primary Energy [% of Total],Total,Diourbel,ETS_Source,2035,NaN
Primary Energy [% of Total],Total,Diourbel,ETS_Source,2040,NaN
Primary Energy [% of Total],Total,Diourbel,ETS_Source,2045,NaN
Primary Energy [% of Total],Total,Diourbel,ETS_Source,2050,NaN
Primary Energy [% of Total],Total,Diourbel,Heat_District,2022,NaN
Primary Energy [% of Total],Total,Diourbel,Heat_District,2025,NaN
Primary Energy [% of Total],Total,Diourbel,Heat_District,2030,NaN
Primary Energy [% of Total],Total,Diourbel,Heat_District,2035,NaN
Primary Energy [% of Total],Total,Diourbel,Heat_District,2040,NaN
Primary Energy [% of Total],Total,Diourbel,Heat_District,2045,NaN
Primary Energy [% of Total],Total,Diourbel,Heat_District,2050,NaN
Primary Energy [% of Total],Total,Diourbel,Oil,2022,1.0
Primary Energy [% of Total],Total,Diourbel,Oil,2025,1.0
Primary Energy [% of Total],Total,Diourbel,Oil,2030,1.0
Primary Energy [% of Total],Total,Diourbel,Oil,2035,1.0
Primary Energy [% of Total],Total,Diourbel,Oil,2040,1.0
Primary Energy [% of Total],Total,Diourbel,Oil,2045,1.0
Primary Energy [% of Total],Total,Diourbel,Oil,2050,1.0
Primary Energy [% of Total],Total,Diourbel,Gas_Natural,2035,0.17284544018280498
Primary Energy [% of Total],Total,Diourbel,Gas_Natural,2040,0.3402791867554192
Primary Energy [% of Total],Total,Diourbel,Gas_Natural,2045,0.24675037053982896
Primary Energy [% of Total],Total,Diourbel,Gas_Natural,2050,0.3046110905566775
Primary Energy [% of Total],Total,Diourbel,Hardcoal,2022,0.2628714423571233
Primary Energy [% of Total],Total,Diourbel,Hardcoal,2025,0.33198968375019045
Primary Energy [% of Total],Total,Diourbel,Hardcoal,2030,0.4557417376091233
Primary Energy [% of Total],Total,Diourbel,Hardcoal,2035,0.4388754136860673
Primary Energy [% of Total],Total,Diourbel,Hardcoal,2040,0.4207297452281286
Primary Energy [% of Total],Total,Diourbel,Hardcoal,2045,0.5004769772618608
Primary Energy [% of Total],Total,Diourbel,Hardcoal,2050,0.5314994841842927
Primary Energy [% of Total],Total,Diourbel,Biomass,2022,0.11932334150788593
Primary Energy [% of Total],Total,Diourbel,Biomass,2025,0.1200933691160965
Primary Energy [% of Total],Total,Diourbel,Biomass,2030,0.11356412721136251
Primary Energy [% of Total],Total,Diourbel,Biomass,2035,0.1105386321896453
Primary Energy [% of Total],Total,Diourbel,Biomass,2040,0.08251582894890777
Primary Energy [% of Total],Total,Diourbel,Biomass,2045,0.06273121215642065
Primary Energy [% of Total],Total,Diourbel,Biomass,2050,0.037601113907144705
Primary Energy [% of Total],Total,Diourbel,Power,2022,0.02238323029338469
Primary Energy [% of Total],Total,Diourbel,Power,2025,0.02208760485281563
Primary Energy [% of Total],Total,Diourbel,Power,2030,0.025720904295703756
Primary Energy [% of Total],Total,Diourbel,Power,2035,0.02335543142754892
Primary Energy [% of Total],Total,Diourbel,Power,2040,0.020064227675007443
Primary Energy [% of Total],Total,Diourbel,Power,2045,0.019383383128911046
Primary Energy [% of Total],Total,Diourbel,Power,2050,0.01649408107029477
Primary Energy [% of Total],Total,Diourbel,Gas_Bio,2025,0.017501267106575354
Primary Energy [% of Total],Total,Diourbel,Gas_Bio,2030,0.02642558129604678
Primary Energy [% of Total],Total,Thies,H2,2022,NaN
Primary Energy [% of Total],Total,Thies,H2,2025,NaN
Primary Energy [% of Total],Total,Thies,H2,2030,NaN
Primary Energy [% of Total],Total,Thies,H2,2035,NaN
Primary Energy [% of Total],Total,Thies,H2,2040,NaN
Primary Energy [% of Total],Total,Thies,H2,2045,NaN
Primary Energy [% of Total],Total,Thies,H2,2050,NaN
Primary Energy [% of Total],Total,Thies,Nuclear,2022,NaN
Primary Energy [% of Total],Total,Thies,Nuclear,2025,NaN
Primary Energy [% of Total],Total,Thies,Nuclear,2030,NaN
Primary Energy [% of Total],Total,Thies,Nuclear,2035,NaN
Primary Energy [% of Total],Total,Thies,Nuclear,2040,NaN
Primary Energy [% of Total],Total,Thies,Nuclear,2045,NaN
Primary Energy [% of Total],Total,Thies,Nuclear,2050,NaN
Primary Energy [% of Total],Total,Thies,Lignite,2022,NaN
Primary Energy [% of Total],Total,Thies,Lignite,2025,NaN
Primary Energy [% of Total],Total,Thies,Lignite,2030,NaN
Primary Energy [% of Total],Total,Thies,Lignite,2035,NaN
Primary Energy [% of Total],Total,Thies,Lignite,2040,NaN
Primary Energy [% of Total],Total,Thies,Lignite,2045,NaN
Primary Energy [% of Total],Total,Thies,Lignite,2050,NaN
Primary Energy [% of Total],Total,Thies,Gas_Synth,2022,NaN
Primary Energy [% of Total],Total,Thies,Gas_Synth,2025,NaN
Primary Energy [% of Total],Total,Thies,Gas_Synth,2030,NaN
Primary Energy [% of Total],Total,Thies,Gas_Synth,2035,NaN
Primary Energy [% of Total],Total,Thies,Gas_Synth,2040,NaN
Primary Energy [% of Total],Total,Thies,Gas_Synth,2045,NaN
Primary Energy [% of Total],Total,Thies,Gas_Synth,2050,NaN
Primary Energy [% of Total],Total,Thies,Heat_Low_Residential,2022,NaN
Primary Energy [% of Total],Total,Thies,Heat_Low_Residential,2025,NaN
Primary Energy [% of Total],Total,Thies,Heat_Low_Residential,2030,NaN
Primary Energy [% of Total],Total,Thies,Heat_Low_Residential,2035,NaN
Primary Energy [% of Total],Total,Thies,Heat_Low_Residential,2040,NaN
Primary Energy [% of Total],Total,Thies,Heat_Low_Residential,2045,NaN
Primary Energy [% of Total],Total,Thies,Heat_Low_Residential,2050,NaN
Primary Energy [% of Total],Total,Thies,Biofuel,2022,NaN
Primary Energy [% of Total],Total,Thies,Biofuel,2025,NaN
Primary Energy [% of Total],Total,Thies,Biofuel,2030,NaN
Primary Energy [% of Total],Total,Thies,Biofuel,2035,NaN
Primary Energy [% of Total],Total,Thies,Biofuel,2040,NaN
Primary Energy [% of Total],Total,Thies,Biofuel,2045,NaN
Primary Energy [% of Total],Total,Thies,Biofuel,2050,NaN
Primary Energy [% of Total],Total,Thies,LNG,2022,NaN
Primary Energy [% of Total],Total,Thies,LNG,2025,NaN
Primary Energy [% of Total],Total,Thies,LNG,2030,NaN
Primary Energy [% of Total],Total,Thies,LNG,2035,NaN
Primary Energy [% of Total],Total,Thies,LNG,2040,NaN
Primary Energy [% of Total],Total,Thies,LNG,2045,NaN
Primary Energy [% of Total],Total,Thies,LNG,2050,NaN
Primary Energy [% of Total],Total,Thies,LBG,2022,NaN
Primary Energy [% of Total],Total,Thies,LBG,2025,NaN
Primary Energy [% of Total],Total,Thies,LBG,2030,NaN
Primary Energy [% of Total],Total,Thies,LBG,2035,NaN
Primary Energy [% of Total],Total,Thies,LBG,2040,NaN
Primary Energy [% of Total],Total,Thies,LBG,2045,NaN
Primary Energy [% of Total],Total,Thies,LBG,2050,NaN
Primary Energy [% of Total],Total,Thies,LSG,2022,NaN
Primary Energy [% of Total],Total,Thies,LSG,2025,NaN
Primary Energy [% of Total],Total,Thies,LSG,2030,NaN
Primary Energy [% of Total],Total,Thies,LSG,2035,NaN
Primary Energy [% of Total],Total,Thies,LSG,2040,NaN
Primary Energy [% of Total],Total,Thies,LSG,2045,NaN
Primary Energy [% of Total],Total,Thies,LSG,2050,NaN
Primary Energy [% of Total],Total,Thies,LH2,2022,NaN
Primary Energy [% of Total],Total,Thies,LH2,2025,NaN
Primary Energy [% of Total],Total,Thies,LH2,2030,NaN
Primary Energy [% of Total],Total,Thies,LH2,2035,NaN
Primary Energy [% of Total],Total,Thies,LH2,2040,NaN
Primary Energy [% of Total],Total,Thies,LH2,2045,NaN
Primary Energy [% of Total],Total,Thies,LH2,2050,NaN
Primary Energy [% of Total],Total,Thies,Air,2022,NaN
Primary Energy [% of Total],Total,Thies,Air,2025,NaN
Primary Energy [% of Total],Total,Thies,Air,2030,NaN
Primary Energy [% of Total],Total,Thies,Air,2035,NaN
Primary Energy [% of Total],Total,Thies,Air,2040,NaN
Primary Energy [% of Total],Total,Thies,Air,2045,NaN
Primary Energy [% of Total],Total,Thies,Air,2050,NaN
Primary Energy [% of Total],Total,Thies,DAC_Dummy,2022,NaN
Primary Energy [% of Total],Total,Thies,DAC_Dummy,2025,NaN
Primary Energy [% of Total],Total,Thies,DAC_Dummy,2030,NaN
Primary Energy [% of Total],Total,Thies,DAC_Dummy,2035,NaN
Primary Energy [% of Total],Total,Thies,DAC_Dummy,2040,NaN
Primary Energy [% of Total],Total,Thies,DAC_Dummy,2045,NaN
Primary Energy [% of Total],Total,Thies,DAC_Dummy,2050,NaN
Primary Energy [% of Total],Total,Thies,ETS,2022,NaN
Primary Energy [% of Total],Total,Thies,ETS,2025,NaN
Primary Energy [% of Total],Total,Thies,ETS,2030,NaN
Primary Energy [% of Total],Total,Thies,ETS,2035,NaN
Primary Energy [% of Total],Total,Thies,ETS,2040,NaN
Primary Energy [% of Total],Total,Thies,ETS,2045,NaN
Primary Energy [% of Total],Total,Thies,ETS,2050,NaN
Primary Energy [% of Total],Total,Thies,ETS_Source,2022,NaN
Primary Energy [% of Total],Total,Thies,ETS_Source,2025,NaN
Primary Energy [% of Total],Total,Thies,ETS_Source,2030,NaN
Primary Energy [% of Total],Total,Thies,ETS_Source,2035,NaN
Primary Energy [% of Total],Total,Thies,ETS_Source,2040,NaN
Primary Energy [% of Total],Total,Thies,ETS_Source,2045,NaN
Primary Energy [% of Total],Total,Thies,ETS_Source,2050,NaN
Primary Energy [% of Total],Total,Thies,Heat_District,2022,NaN
Primary Energy [% of Total],Total,Thies,Heat_District,2025,NaN
Primary Energy [% of Total],Total,Thies,Heat_District,2030,NaN
Primary Energy [% of Total],Total,Thies,Heat_District,2035,NaN
Primary Energy [% of Total],Total,Thies,Heat_District,2040,NaN
