Region,Technology,Fuel,Type,Unit,Year,Value
LS,RES_Geothermal,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,0.036111111
FKK,RES_Geothermal,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,0.036111111
ZS,RES_Geothermal,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,0.036111111
MTKK,RES_Geothermal,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,0.036111111
MTKK,RES_Hydro_Small,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,1.388888889
Dakar,RES_Ocean,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,0.02890249
Diourbel,RES_Ocean,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,0.02890249
Thies,RES_Ocean,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,0.02890249
LS,RES_Ocean,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,0.02890249
FKK,RES_Ocean,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,0.02890249
ZS,RES_Ocean,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,0.02890249
MTKK,RES_Ocean,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,0.02890249
Dakar,RES_PV_Utility_Avg,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,0.01
Diourbel,RES_PV_Utility_Avg,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,0.01
Thies,RES_PV_Utility_Avg,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,0.01
LS,RES_PV_Utility_Avg,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,0.01
FKK,RES_PV_Utility_Avg,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,0.01
ZS,RES_PV_Utility_Avg,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,0.01
MTKK,RES_PV_Utility_Avg,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,0.01
Dakar,RES_PV_Utility_Inf,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,0.01
Diourbel,RES_PV_Utility_Inf,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,0.01
Thies,RES_PV_Utility_Inf,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,0.01
LS,RES_PV_Utility_Inf,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,0.01
FKK,RES_PV_Utility_Inf,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,0.01
ZS,RES_PV_Utility_Inf,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,0.01
MTKK,RES_PV_Utility_Inf,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,0.01
Dakar,RES_PV_Utility_Tracking,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,0.01
Diourbel,RES_PV_Utility_Tracking,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,0.01
Thies,RES_PV_Utility_Tracking,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,0.01
LS,RES_PV_Utility_Tracking,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,0.01
FKK,RES_PV_Utility_Tracking,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,0.01
ZS,RES_PV_Utility_Tracking,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,0.01
MTKK,RES_PV_Utility_Tracking,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,0.01
Dakar,RES_Wind_Offshore_Deep,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,0.01
Thies,RES_Wind_Offshore_Deep,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,0.01
LS,RES_Wind_Offshore_Deep,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,0.01
FKK,RES_Wind_Offshore_Deep,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,0.01
ZS,RES_Wind_Offshore_Deep,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,0.01
Dakar,RES_Wind_Offshore_Shallow,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,0.01
Thies,RES_Wind_Offshore_Shallow,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,0.01
LS,RES_Wind_Offshore_Shallow,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,0.01
FKK,RES_Wind_Offshore_Shallow,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,0.01
ZS,RES_Wind_Offshore_Shallow,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,0.01
Dakar,RES_Wind_Offshore_Transitional,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,0.01
Thies,RES_Wind_Offshore_Transitional,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,0.01
LS,RES_Wind_Offshore_Transitional,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,0.01
FKK,RES_Wind_Offshore_Transitional,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,0.01
ZS,RES_Wind_Offshore_Transitional,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,0.01
Dakar,RES_Wind_Onshore_Avg,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,0.01
Diourbel,RES_Wind_Onshore_Avg,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,0.01
Thies,RES_Wind_Onshore_Avg,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,0.01
LS,RES_Wind_Onshore_Avg,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,0.01
FKK,RES_Wind_Onshore_Avg,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,0.01
ZS,RES_Wind_Onshore_Avg,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,0.01
MTKK,RES_Wind_Onshore_Avg,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,0.01
Dakar,RES_Wind_Onshore_Inf,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,0.01
Diourbel,RES_Wind_Onshore_Inf,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,0.01
Thies,RES_Wind_Onshore_Inf,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,0.01
LS,RES_Wind_Onshore_Inf,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,0.01
FKK,RES_Wind_Onshore_Inf,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,0.01
ZS,RES_Wind_Onshore_Inf,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,0.01
MTKK,RES_Wind_Onshore_Inf,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,0.01
Dakar,RES_Hydro_Large,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,0.833333334
Diourbel,RES_Hydro_Large,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,0.833333334
Thies,RES_Hydro_Large,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,0.833333334
LS,RES_Hydro_Large,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,0.833333334
FKK,RES_Hydro_Large,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,0.833333334
ZS,RES_Hydro_Large,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,0.833333334
MTKK,RES_Hydro_Large,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,0.833333334
Dakar,RES_PV_Utility_Opt,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,0.01
Diourbel,RES_PV_Utility_Opt,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,0.01
Thies,RES_PV_Utility_Opt,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,0.01
LS,RES_PV_Utility_Opt,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,0.01
FKK,RES_PV_Utility_Opt,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,0.01
ZS,RES_PV_Utility_Opt,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,0.01
MTKK,RES_PV_Utility_Opt,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,0.01
Dakar,RES_Wind_Onshore_Opt,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,0.006388889
Diourbel,RES_Wind_Onshore_Opt,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,0.006388889
Thies,RES_Wind_Onshore_Opt,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,0.006388889
LS,RES_Wind_Onshore_Opt,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,0.006388889
FKK,RES_Wind_Onshore_Opt,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,0.006388889
ZS,RES_Wind_Onshore_Opt,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,0.006388889
MTKK,RES_Wind_Onshore_Opt,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2045,0.006388889
Dakar,RES_CSP,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.01
Diourbel,RES_CSP,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.01
Thies,RES_CSP,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.01
LS,RES_CSP,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.01
FKK,RES_CSP,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.01
ZS,RES_CSP,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.01
MTKK,RES_CSP,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.01
Dakar,RES_Geothermal,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.036111111
Diourbel,RES_Geothermal,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.036111111
Thies,RES_Geothermal,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.036111111
LS,RES_Geothermal,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.036111111
FKK,RES_Geothermal,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.036111111
ZS,RES_Geothermal,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.036111111
MTKK,RES_Geothermal,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.036111111
MTKK,RES_Hydro_Small,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,1.388888889
Dakar,RES_Ocean,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.02890249
Diourbel,RES_Ocean,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.02890249
Thies,RES_Ocean,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.02890249
LS,RES_Ocean,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.02890249
FKK,RES_Ocean,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.02890249
ZS,RES_Ocean,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.02890249
MTKK,RES_Ocean,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.02890249
Dakar,RES_PV_Utility_Avg,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.01
Diourbel,RES_PV_Utility_Avg,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.01
Thies,RES_PV_Utility_Avg,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.01
LS,RES_PV_Utility_Avg,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.01
FKK,RES_PV_Utility_Avg,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.01
ZS,RES_PV_Utility_Avg,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.01
MTKK,RES_PV_Utility_Avg,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.01
Dakar,RES_PV_Utility_Inf,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.01
Diourbel,RES_PV_Utility_Inf,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.01
Thies,RES_PV_Utility_Inf,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.01
LS,RES_PV_Utility_Inf,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.01
FKK,RES_PV_Utility_Inf,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.01
ZS,RES_PV_Utility_Inf,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.01
MTKK,RES_PV_Utility_Inf,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.01
Dakar,RES_PV_Utility_Tracking,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.01
Diourbel,RES_PV_Utility_Tracking,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.01
Thies,RES_PV_Utility_Tracking,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.01
LS,RES_PV_Utility_Tracking,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.01
FKK,RES_PV_Utility_Tracking,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.01
ZS,RES_PV_Utility_Tracking,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.01
MTKK,RES_PV_Utility_Tracking,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.01
Dakar,RES_Wind_Offshore_Deep,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.01
Thies,RES_Wind_Offshore_Deep,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.01
LS,RES_Wind_Offshore_Deep,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.01
FKK,RES_Wind_Offshore_Deep,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.01
ZS,RES_Wind_Offshore_Deep,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.01
Dakar,RES_Wind_Offshore_Shallow,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.01
Thies,RES_Wind_Offshore_Shallow,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.01
LS,RES_Wind_Offshore_Shallow,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.01
FKK,RES_Wind_Offshore_Shallow,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.01
ZS,RES_Wind_Offshore_Shallow,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.01
Dakar,RES_Wind_Offshore_Transitional,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.01
Thies,RES_Wind_Offshore_Transitional,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.01
LS,RES_Wind_Offshore_Transitional,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.01
FKK,RES_Wind_Offshore_Transitional,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.01
ZS,RES_Wind_Offshore_Transitional,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.01
Dakar,RES_Wind_Onshore_Avg,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.01
Diourbel,RES_Wind_Onshore_Avg,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.01
Thies,RES_Wind_Onshore_Avg,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.01
LS,RES_Wind_Onshore_Avg,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.01
FKK,RES_Wind_Onshore_Avg,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.01
ZS,RES_Wind_Onshore_Avg,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.01
MTKK,RES_Wind_Onshore_Avg,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.01
Dakar,RES_Wind_Onshore_Inf,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.01
Diourbel,RES_Wind_Onshore_Inf,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.01
Thies,RES_Wind_Onshore_Inf,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.01
LS,RES_Wind_Onshore_Inf,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.01
FKK,RES_Wind_Onshore_Inf,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.01
ZS,RES_Wind_Onshore_Inf,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.01
MTKK,RES_Wind_Onshore_Inf,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.01
Dakar,RES_Hydro_Large,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.833333334
Diourbel,RES_Hydro_Large,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.833333334
Thies,RES_Hydro_Large,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.833333334
LS,RES_Hydro_Large,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.833333334
FKK,RES_Hydro_Large,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.833333334
ZS,RES_Hydro_Large,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.833333334
MTKK,RES_Hydro_Large,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.833333334
Dakar,RES_PV_Utility_Opt,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.01
Diourbel,RES_PV_Utility_Opt,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.01
Thies,RES_PV_Utility_Opt,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.01
LS,RES_PV_Utility_Opt,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.01
FKK,RES_PV_Utility_Opt,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.01
ZS,RES_PV_Utility_Opt,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.01
MTKK,RES_PV_Utility_Opt,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.01
Dakar,RES_Wind_Onshore_Opt,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.006388889
Diourbel,RES_Wind_Onshore_Opt,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.006388889
Thies,RES_Wind_Onshore_Opt,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.006388889
LS,RES_Wind_Onshore_Opt,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.006388889
FKK,RES_Wind_Onshore_Opt,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.006388889
ZS,RES_Wind_Onshore_Opt,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.006388889
MTKK,RES_Wind_Onshore_Opt,None,Variable Costs [incl. Fuel Costs],MEUR/PJ,2050,0.006388889
Dakar,RES_CSP,None,Levelized Costs [Capex],MEUR/PJ,2022,17.361343916592407
Diourbel,RES_CSP,None,Levelized Costs [Capex],MEUR/PJ,2022,17.99151871551927
Thies,RES_CSP,None,Levelized Costs [Capex],MEUR/PJ,2022,17.572382428605493
LS,RES_CSP,None,Levelized Costs [Capex],MEUR/PJ,2022,17.406004818422723
FKK,RES_CSP,None,Levelized Costs [Capex],MEUR/PJ,2022,18.41172047601114
ZS,RES_CSP,None,Levelized Costs [Capex],MEUR/PJ,2022,31491.202650248
MTKK,RES_CSP,None,Levelized Costs [Capex],MEUR/PJ,2022,31484.306766455982
Dakar,RES_Geothermal,None,Levelized Costs [Capex],MEUR/PJ,2022,5.710060368090947
Diourbel,RES_Geothermal,None,Levelized Costs [Capex],MEUR/PJ,2022,5.710060368090947
Thies,RES_Geothermal,None,Levelized Costs [Capex],MEUR/PJ,2022,5.710060368090947
LS,RES_Geothermal,None,Levelized Costs [Capex],MEUR/PJ,2022,5.710060368090947
FKK,RES_Geothermal,None,Levelized Costs [Capex],MEUR/PJ,2022,5.710060368090947
ZS,RES_Geothermal,None,Levelized Costs [Capex],MEUR/PJ,2022,5.710060368090947
MTKK,RES_Geothermal,None,Levelized Costs [Capex],MEUR/PJ,2022,5.710060368090947
MTKK,RES_Hydro_Small,None,Levelized Costs [Capex],MEUR/PJ,2022,4.55505549764852
Dakar,RES_Ocean,None,Levelized Costs [Capex],MEUR/PJ,2022,3.385020294266873
Diourbel,RES_Ocean,None,Levelized Costs [Capex],MEUR/PJ,2022,3.385020294266873
Thies,RES_Ocean,None,Levelized Costs [Capex],MEUR/PJ,2022,3.385020294266873
LS,RES_Ocean,None,Levelized Costs [Capex],MEUR/PJ,2022,3.385020294266873
FKK,RES_Ocean,None,Levelized Costs [Capex],MEUR/PJ,2022,3.385020294266873
ZS,RES_Ocean,None,Levelized Costs [Capex],MEUR/PJ,2022,3.385020294266873
MTKK,RES_Ocean,None,Levelized Costs [Capex],MEUR/PJ,2022,3.385020294266873
Dakar,RES_PV_Utility_Avg,None,Levelized Costs [Capex],MEUR/PJ,2022,2.5336490237214044
Diourbel,RES_PV_Utility_Avg,None,Levelized Costs [Capex],MEUR/PJ,2022,2.557048285998742
Thies,RES_PV_Utility_Avg,None,Levelized Costs [Capex],MEUR/PJ,2022,2.5244306882359573
LS,RES_PV_Utility_Avg,None,Levelized Costs [Capex],MEUR/PJ,2022,2.4851151230841975
FKK,RES_PV_Utility_Avg,None,Levelized Costs [Capex],MEUR/PJ,2022,2.6274084793475905
ZS,RES_PV_Utility_Avg,None,Levelized Costs [Capex],MEUR/PJ,2022,2.7494532217195196
MTKK,RES_PV_Utility_Avg,None,Levelized Costs [Capex],MEUR/PJ,2022,2.6966638385256343
Dakar,RES_PV_Utility_Inf,None,Levelized Costs [Capex],MEUR/PJ,2022,2.486504172251432
Diourbel,RES_PV_Utility_Inf,None,Levelized Costs [Capex],MEUR/PJ,2022,2.5623167382344763
Thies,RES_PV_Utility_Inf,None,Levelized Costs [Capex],MEUR/PJ,2022,2.54566124622817
LS,RES_PV_Utility_Inf,None,Levelized Costs [Capex],MEUR/PJ,2022,2.511643689105983
FKK,RES_PV_Utility_Inf,None,Levelized Costs [Capex],MEUR/PJ,2022,2.654933195779757
ZS,RES_PV_Utility_Inf,None,Levelized Costs [Capex],MEUR/PJ,2022,2.7837337117611094
MTKK,RES_PV_Utility_Inf,None,Levelized Costs [Capex],MEUR/PJ,2022,2.734673690407494
Dakar,RES_PV_Utility_Tracking,None,Levelized Costs [Capex],MEUR/PJ,2022,Inf
Diourbel,RES_PV_Utility_Tracking,None,Levelized Costs [Capex],MEUR/PJ,2022,Inf
Thies,RES_PV_Utility_Tracking,None,Levelized Costs [Capex],MEUR/PJ,2022,Inf
LS,RES_PV_Utility_Tracking,None,Levelized Costs [Capex],MEUR/PJ,2022,Inf
FKK,RES_PV_Utility_Tracking,None,Levelized Costs [Capex],MEUR/PJ,2022,Inf
ZS,RES_PV_Utility_Tracking,None,Levelized Costs [Capex],MEUR/PJ,2022,Inf
MTKK,RES_PV_Utility_Tracking,None,Levelized Costs [Capex],MEUR/PJ,2022,Inf
Dakar,RES_Wind_Offshore_Deep,None,Levelized Costs [Capex],MEUR/PJ,2022,6.304452265954771
Thies,RES_Wind_Offshore_Deep,None,Levelized Costs [Capex],MEUR/PJ,2022,5.944439734925512
LS,RES_Wind_Offshore_Deep,None,Levelized Costs [Capex],MEUR/PJ,2022,5.68128588386465
FKK,RES_Wind_Offshore_Deep,None,Levelized Costs [Capex],MEUR/PJ,2022,21.669474775420912
ZS,RES_Wind_Offshore_Deep,None,Levelized Costs [Capex],MEUR/PJ,2022,20.250012575514024
Dakar,RES_Wind_Offshore_Shallow,None,Levelized Costs [Capex],MEUR/PJ,2022,4.570062804570646
Thies,RES_Wind_Offshore_Shallow,None,Levelized Costs [Capex],MEUR/PJ,2022,4.922126432758305
LS,RES_Wind_Offshore_Shallow,None,Levelized Costs [Capex],MEUR/PJ,2022,4.2189025016551085
FKK,RES_Wind_Offshore_Shallow,None,Levelized Costs [Capex],MEUR/PJ,2022,19.698787831248133
ZS,RES_Wind_Offshore_Shallow,None,Levelized Costs [Capex],MEUR/PJ,2022,11.086090847402705
Dakar,RES_Wind_Offshore_Transitional,None,Levelized Costs [Capex],MEUR/PJ,2022,5.1602537724751985
Thies,RES_Wind_Offshore_Transitional,None,Levelized Costs [Capex],MEUR/PJ,2022,5.557783903503092
LS,RES_Wind_Offshore_Transitional,None,Levelized Costs [Capex],MEUR/PJ,2022,4.763743624725997
FKK,RES_Wind_Offshore_Transitional,None,Levelized Costs [Capex],MEUR/PJ,2022,22.242745574026465
ZS,RES_Wind_Offshore_Transitional,None,Levelized Costs [Capex],MEUR/PJ,2022,12.517780293981568
Dakar,RES_Wind_Onshore_Avg,None,Levelized Costs [Capex],MEUR/PJ,2022,3.493768618178189
Diourbel,RES_Wind_Onshore_Avg,None,Levelized Costs [Capex],MEUR/PJ,2022,5.299355200490722
Thies,RES_Wind_Onshore_Avg,None,Levelized Costs [Capex],MEUR/PJ,2022,3.874409188389789
LS,RES_Wind_Onshore_Avg,None,Levelized Costs [Capex],MEUR/PJ,2022,3.6584257224586323
FKK,RES_Wind_Onshore_Avg,None,Levelized Costs [Capex],MEUR/PJ,2022,7.186688054983385
ZS,RES_Wind_Onshore_Avg,None,Levelized Costs [Capex],MEUR/PJ,2022,10.63149238215599
MTKK,RES_Wind_Onshore_Avg,None,Levelized Costs [Capex],MEUR/PJ,2022,6.963441961542248
Dakar,RES_Wind_Onshore_Inf,None,Levelized Costs [Capex],MEUR/PJ,2022,2.827381823855966
Diourbel,RES_Wind_Onshore_Inf,None,Levelized Costs [Capex],MEUR/PJ,2022,5.729126601698589
Thies,RES_Wind_Onshore_Inf,None,Levelized Costs [Capex],MEUR/PJ,2022,4.61365036685089
LS,RES_Wind_Onshore_Inf,None,Levelized Costs [Capex],MEUR/PJ,2022,4.360471485108533
FKK,RES_Wind_Onshore_Inf,None,Levelized Costs [Capex],MEUR/PJ,2022,8.148981519978769
ZS,RES_Wind_Onshore_Inf,None,Levelized Costs [Capex],MEUR/PJ,2022,12.453930780139821
MTKK,RES_Wind_Onshore_Inf,None,Levelized Costs [Capex],MEUR/PJ,2022,8.678154140384098
Dakar,RES_Hydro_Large,None,Levelized Costs [Capex],MEUR/PJ,2022,2.089758620801899
Diourbel,RES_Hydro_Large,None,Levelized Costs [Capex],MEUR/PJ,2022,2.089758620801899
Thies,RES_Hydro_Large,None,Levelized Costs [Capex],MEUR/PJ,2022,2.089758620801899
LS,RES_Hydro_Large,None,Levelized Costs [Capex],MEUR/PJ,2022,2.089758620801899
FKK,RES_Hydro_Large,None,Levelized Costs [Capex],MEUR/PJ,2022,2.089758620801899
ZS,RES_Hydro_Large,None,Levelized Costs [Capex],MEUR/PJ,2022,2.089758620801899
MTKK,RES_Hydro_Large,None,Levelized Costs [Capex],MEUR/PJ,2022,2.089758620801899
Dakar,RES_PV_Utility_Opt,None,Levelized Costs [Capex],MEUR/PJ,2022,2.450548259143379
Diourbel,RES_PV_Utility_Opt,None,Levelized Costs [Capex],MEUR/PJ,2022,2.5394972347460323
Thies,RES_PV_Utility_Opt,None,Levelized Costs [Capex],MEUR/PJ,2022,2.480336279051885
LS,RES_PV_Utility_Opt,None,Levelized Costs [Capex],MEUR/PJ,2022,2.4568521314563663
FKK,RES_PV_Utility_Opt,None,Levelized Costs [Capex],MEUR/PJ,2022,2.5988085817021984
