Region,Sector,Technology,Fuel,Type,Unit,PathwayScenario,Year,Value
Diourbel,Industry,HLI_Gas_Boiler,Gas_Bio,Use,PJ,BAU_BAU,2025,-0.1631777777700033
Thies,Industry,HLI_Oil_Boiler,Oil,Use,PJ,BAU_BAU,2022,-0.2647058823000001
Thies,Industry,HLI_Oil_Boiler,Oil,Use,PJ,BAU_BAU,2025,-0.2643277311
Thies,Industry,HLI_Oil_Boiler,Oil,Use,PJ,BAU_BAU,2030,-0.019066226619886086
Thies,Industry,HLI_Oil_Boiler,Oil,Use,PJ,BAU_BAU,2035,-0.0279601607884336
Thies,Industry,HMI_Oil,Oil,Use,PJ,BAU_BAU,2022,-1.0063620587999949
Thies,Industry,HMI_Oil,Oil,Use,PJ,BAU_BAU,2025,-1.0024919441999975
Thies,Industry,HLI_Gas_Boiler,Gas_Natural,Use,PJ,BAU_BAU,2025,-0.00025874693421183763
Thies,Industry,HLI_Gas_Boiler,Gas_Natural,Use,PJ,BAU_BAU,2030,-1.6076141886483715
Thies,Industry,HLI_Gas_Boiler,Gas_Natural,Use,PJ,BAU_BAU,2035,-3.9024501018782174
Thies,Industry,HLI_Gas_Boiler,Gas_Natural,Use,PJ,BAU_BAU,2040,-6.678899240040277
Thies,Industry,HLI_Gas_Boiler,Gas_Natural,Use,PJ,BAU_BAU,2045,-9.812015428638462
Thies,Industry,HLI_Gas_Boiler,Gas_Natural,Use,PJ,BAU_BAU,2050,-14.4134528066741
Thies,Industry,HHI_BF_BOF,Hardcoal,Use,PJ,BAU_BAU,2025,-1.6332002256600007
Thies,Industry,HHI_BF_BOF,Hardcoal,Use,PJ,BAU_BAU,2030,-1.5854242269114724
Thies,Industry,HHI_BF_BOF,Hardcoal,Use,PJ,BAU_BAU,2035,-1.6790136352013905
Thies,Industry,HHI_BF_BOF,Hardcoal,Use,PJ,BAU_BAU,2040,-1.7777354907520493
Thies,Industry,HHI_BF_BOF,Hardcoal,Use,PJ,BAU_BAU,2045,-1.8821319813395074
Thies,Industry,HHI_BF_BOF,Hardcoal,Use,PJ,BAU_BAU,2050,-1.992321955823306
Thies,Industry,HLI_Hardcoal,Hardcoal,Use,PJ,BAU_BAU,2022,-2.0633333328175016
Thies,Industry,HLI_Hardcoal,Hardcoal,Use,PJ,BAU_BAU,2025,-2.2244100144368497
Thies,Industry,HLI_Hardcoal,Hardcoal,Use,PJ,BAU_BAU,2030,-1.480411983357063
Thies,Industry,HLI_Hardcoal,Hardcoal,Use,PJ,BAU_BAU,2035,-0.7389419791022115
Thies,Industry,HMI_HardCoal,Hardcoal,Use,PJ,BAU_BAU,2022,-4.63858363740001
Thies,Industry,HMI_HardCoal,Hardcoal,Use,PJ,BAU_BAU,2025,-6.048586169775003
Thies,Industry,HMI_HardCoal,Hardcoal,Use,PJ,BAU_BAU,2030,-10.117018932756702
Thies,Industry,HMI_HardCoal,Hardcoal,Use,PJ,BAU_BAU,2035,-14.842339070788698
Thies,Industry,HMI_HardCoal,Hardcoal,Use,PJ,BAU_BAU,2040,-21.77451319912407
Thies,Industry,HMI_HardCoal,Hardcoal,Use,PJ,BAU_BAU,2045,-31.945016892853506
Thies,Industry,HMI_HardCoal,Hardcoal,Use,PJ,BAU_BAU,2050,-46.86387265789763
Thies,Industry,HLI_Biomass,Biomass,Use,PJ,BAU_BAU,2022,-0.20312499999999978
Thies,Industry,HLI_Biomass,Biomass,Use,PJ,BAU_BAU,2025,-0.2033766581079998
Thies,Industry,HLI_Biomass,Biomass,Use,PJ,BAU_BAU,2030,-0.20827948325229123
Thies,Industry,HLI_Biomass,Biomass,Use,PJ,BAU_BAU,2035,-0.21330827178979178
Thies,Industry,HLI_Biomass,Biomass,Use,PJ,BAU_BAU,2040,-0.21841967359127334
Thies,Industry,HLI_Biomass,Biomass,Use,PJ,BAU_BAU,2045,-0.2173573210849281
Thies,Industry,HLI_Biomass,Biomass,Use,PJ,BAU_BAU,2050,-0.21629496857858332
Thies,Industry,HMI_Biomass,Biomass,Use,PJ,BAU_BAU,2025,-0.6357726244800002
Thies,Industry,HMI_Biomass,Biomass,Use,PJ,BAU_BAU,2030,-0.6500843012278578
Thies,Industry,HMI_Biomass,Biomass,Use,PJ,BAU_BAU,2035,-0.9384470574561826
Thies,Industry,HMI_Biomass,Biomass,Use,PJ,BAU_BAU,2040,-0.9594846207666147
Thies,Industry,HMI_Biomass,Biomass,Use,PJ,BAU_BAU,2045,-0.8408368638262325
Thies,Industry,HMI_Biomass,Biomass,Use,PJ,BAU_BAU,2050,-0.6139996053974366
