,ZS-0,ZS-1,ZS-2,ZS-3,ZS-4,ZS-5,ZS-6,ZS-7,ZS-8,ZS-9,ZS-10,ZS-11,ZS-12,ZS-13,ZS-14,ZS-15
2030-07-18 00:00:00,261.1290424131652,261.12855333736064,260.96914956395534,260.9576244977053,260.96914956395534,260.9576244977053,261.1285533373607,260.96914956395534,260.96914956395534,261.7835832483607,261.4655186039472,260.9576244977053,260.96914956395534,260.96914956395534,261.7830941725561,261.12855333736064
2030-07-18 01:00:00,261.1290424131652,261.12855333736064,260.96914956395534,260.9576244977053,260.96914956395534,260.9576244977053,261.1285533373607,260.96914956395534,260.96914956395534,261.7835832483607,261.4655186039472,260.9576244977053,260.96914956395534,260.96914956395534,261.7830941725561,261.12855333736064
2030-07-18 02:00:00,261.1285533373607,261.12855333736064,260.96914956395534,260.9576244977053,260.96914956395534,260.9576244977053,261.12855333736064,260.96914956395534,260.96914956395534,261.4608314039472,261.4655186039472,260.9576244977053,260.96914956395534,260.96914956395534,261.6086457009472,261.12855333736064
2030-07-18 03:00:00,261.1285533373607,261.12855333736064,260.96914956395534,260.9576244977053,260.96914956395534,260.9576244977053,261.12855333736064,260.96914956395534,260.96914956395534,261.4608314039472,261.4655186039472,260.9576244977053,260.96914956395534,260.96914956395534,261.6086457009472,261.12855333736064
2030-07-18 04:00:00,261.1285533373607,261.12855333736064,260.96914956395534,260.9576244977053,260.96914956395534,260.9576244977053,261.12855333736064,260.96914956395534,260.96914956395534,261.4608314039472,261.4655186039472,260.9576244977053,260.96914956395534,260.96914956395534,261.6086457009472,261.12855333736064
2030-07-18 05:00:00,261.1285533373607,261.12855333736064,260.96914956395534,260.9576244977053,260.96914956395534,260.9576244977053,261.12855333736064,260.96914956395534,260.96914956395534,261.4608314039472,261.4655186039472,260.9576244977053,260.96914956395534,260.96914956395534,261.6086457009472,261.12855333736064
2030-07-18 06:00:00,261.1285533373607,261.12855333736064,260.96914956395534,260.9576244977053,260.96914956395534,260.9576244977053,261.12855333736064,260.96914956395534,260.96914956395534,261.4608314039472,261.4655186039472,260.9576244977053,260.96914956395534,260.96914956395534,261.6086457009472,261.12855333736064
2030-07-18 07:00:00,261.1285533373607,261.12855333736064,260.96914956395534,260.9576244977053,260.96914956395534,260.9576244977053,261.12855333736064,260.96914956395534,260.96914956395534,261.4608314039472,261.4655186039472,260.9576244977053,260.96914956395534,260.96914956395534,261.6086457009472,261.12855333736064
2030-07-18 08:00:00,261.1285533373607,261.12855333736064,260.96914956395534,260.9576244977053,260.96914956395534,260.9576244977053,261.12855333736064,260.96914956395534,260.96914956395534,261.4608314039472,261.4655186039472,260.9576244977053,260.96914956395534,260.96914956395534,261.6086457009472,261.12855333736064
2030-07-18 09:00:00,261.1285533373607,261.12855333736064,260.96914956395534,260.9576244977053,260.96914956395534,260.9576244977053,261.12855333736064,260.96914956395534,260.96914956395534,261.4608314039472,261.4655186039472,260.9576244977053,260.96914956395534,260.96914956395534,261.6086457009472,261.12855333736064
2030-07-18 10:00:00,261.1285533373607,261.12855333736064,260.96914956395534,260.9576244977053,123.23465714017982,260.9576244977053,261.12855333736064,260.96914956395534,260.96914956395534,261.4608314039472,261.4655186039472,260.9576244977053,260.96914956395534,260.96914956395534,261.6086457009472,261.12855333736064
2030-07-18 11:00:00,261.1285533373607,261.12855333736064,260.9610472967965,260.9576244977053,123.23465714017982,260.9576244977053,261.12855333736064,260.96914956395534,260.96914956395534,261.12928695106734,123.8896870511798,260.9576244977053,260.96914956395534,260.96914956395534,261.6086457009472,261.12855333736064
2030-07-18 12:00:00,261.1285533373607,261.12855333736064,260.9610472967965,260.9576244977053,122.1669286261798,260.78161269736074,261.12855333736064,260.96914956395534,260.9610472967965,123.8896870511798,123.8855110511798,260.9576244977053,260.96914956395534,260.96914956395534,261.6086457009472,261.12855333736064
2030-07-18 13:00:00,261.1285533373607,261.12855333736064,260.9536157899472,260.9576244977053,122.1669286261798,123.5385704111798,261.12855333736064,260.9610472967965,260.9610472967965,123.8896870511798,123.8855110511798,260.9570385890384,260.96914956395534,260.96914956395534,261.6086457009472,261.12855333736064
2030-07-18 14:00:00,261.1285533373607,261.12855333736064,260.9536157899472,260.9576244977053,122.1711046261798,122.8835405001798,261.12855333736064,260.7801454699472,260.7801454699472,123.5385704111798,123.8938630511798,260.9536157899472,260.96914956395534,260.96914956395534,261.6086457009472,261.12855333736064
