Period,Scenario,LoadLevel,P_Gas_CCGT,P_Gas_OCGT,P_Oil,RES_Hydro_Large
2030,sc01,01-15 09:00:00+01:00,0.00039262968,0.00018925886990529,0.0002930804276288048,0.0
2030,sc01,01-15 11:00:00+01:00,0.00039262968,0.00018925886990529,1.1232011436966073e-05,0.0
2030,sc01,01-15 13:00:00+01:00,0.00039262968,0.00018925886990529,0.0,0.0
2030,sc01,01-15 15:00:00+01:00,0.00039262968,0.00013937458048916715,0.0,0.0
2030,sc01,01-15 17:00:00+01:00,0.00039262968,0.00018925886990529,0.0,0.0
2030,sc01,01-15 19:00:00+01:00,0.00039262968,0.00018925886990529,0.00023678215120973448,0.0
2030,sc01,01-15 21:00:00+01:00,0.00039262968,0.00018925886990529,5.341098248088118e-05,0.0
2030,sc01,01-15 23:00:00+01:00,0.00039262968,8.979855347740206e-05,0.0,0.0
2030,sc01,01-16 01:00:00+01:00,0.00038703434575046046,0.0,0.0,0.0
2030,sc01,01-16 03:00:00+01:00,0.0003766991464431612,0.0,0.0,0.0
2030,sc01,01-16 05:00:00+01:00,0.00039262968,7.910369029839218e-05,0.0,0.0
2030,sc01,01-16 07:00:00+01:00,0.00039262968,0.00018925886990529,0.00010360896593287626,0.0
2030,sc01,01-16 09:00:00+01:00,0.00039262968,0.00018925886990529,0.00017786803641560154,0.0
2030,sc01,01-16 11:00:00+01:00,0.00039262968,0.00016743398836802643,0.0,0.0
2030,sc01,01-16 13:00:00+01:00,0.00039262968,9.884408963939708e-05,0.0,0.0
2030,sc01,01-16 15:00:00+01:00,0.00039262968,3.932643508289392e-05,0.0,0.0
2030,sc01,01-16 17:00:00+01:00,0.00039262968,0.00018044526730238167,0.0,0.0
2030,sc01,01-16 19:00:00+01:00,0.00039262968,0.00018925886990529,0.00018543209026861465,0.0
2030,sc01,01-16 21:00:00+01:00,0.00039262968,0.00018925886990529,3.944893850424834e-05,0.0
2030,sc01,01-16 23:00:00+01:00,0.00039262968,8.717079112281104e-05,0.0,0.0
2030,sc01,01-17 01:00:00+01:00,0.00037416246488075806,0.0,0.0,0.0
2030,sc01,01-17 03:00:00+01:00,0.00036313952673843874,0.0,0.0,0.0
2030,sc01,01-17 05:00:00+01:00,0.00039262968,8.986897738252255e-05,0.0,0.0
2030,sc01,01-17 07:00:00+01:00,0.00039262968,0.00018925886990529,0.00014317187687984365,0.0
2030,sc01,01-17 09:00:00+01:00,0.00039262968,0.00018925886990529,0.00022239885663705852,0.0
2030,sc01,01-17 11:00:00+01:00,0.00039262968,0.0001783017935573079,0.0,0.0
2030,sc01,01-17 13:00:00+01:00,0.00039262968,0.00010081551834300071,0.0,0.0
2030,sc01,01-17 15:00:00+01:00,0.00039262968,4.6664496964107005e-05,0.0,0.0
2030,sc01,01-17 17:00:00+01:00,0.00039262968,0.00018925886990529,0.0,0.0
2030,sc01,01-17 19:00:00+01:00,0.00039262968,0.00018925886990529,0.0002203713412339597,0.0
2030,sc01,01-17 21:00:00+01:00,0.00039262968,0.00018925886990529,0.00011199217171418324,0.0
2030,sc01,01-17 23:00:00+01:00,0.00039262968,0.0001121815199921056,0.0,0.0
2030,sc01,01-18 01:00:00+01:00,0.00039180767747861855,0.0,0.0,0.0
2030,sc01,01-18 03:00:00+01:00,0.0003789407203716416,0.0,0.0,0.0
