Period,Scenario,LoadLevel,P_Gas_CCGT,P_Gas_OCGT,P_Oil,RES_Hydro_Large,RES_Hydro_Small,RES_PV_Utility_Opt,RES_Wind_Onshore_Opt
2030,sc01,10-18 11:00:00+01:00,605.91,207.765,173.6443517,200,185.0839527,263.851881,121.442564
2030,sc01,10-18 13:00:00+01:00,605.91,207.765,114,184.5762248,185.0839527,356.7706418,153.5596057
2030,sc01,10-18 15:00:00+01:00,605.91,207.765,114,37.64678386,185.0839527,353.0669508,170.8320742
2030,sc01,10-18 17:00:00+01:00,605.91,207.765,143.849868,200,185.0839527,243.6423304,186.4094767
2030,sc01,10-18 19:00:00+01:00,605.91,207.765,437.0075689,200,185.0839527,57.24958488,222.3021826
2030,sc01,10-18 21:00:00+01:00,605.91,207.765,292.5061723,200,185.0839527,0,220.3554056
2030,sc01,10-18 23:00:00+01:00,605.91,207.765,114,54.41344697,185.0839527,0,197.3445647
2030,sc01,10-19 01:00:00+01:00,605.91,207.765,26.48131628,0,182.3503995,0,156.1914188
2030,sc01,10-19 03:00:00+01:00,605.91,207.765,8.016975022,0,182.3503995,0,125.9064504
2030,sc01,10-19 05:00:00+01:00,605.91,207.765,114,71.35306398,182.3503995,0,116.9723051
2030,sc01,10-19 07:00:00+01:00,605.91,207.765,461.0372209,200,182.3503995,0,79.33355372
2030,sc01,10-19 09:00:00+01:00,605.91,207.765,558.1122225,200,182.3503995,68.49240138,48.81599167
2030,sc01,10-19 11:00:00+01:00,605.91,207.765,284.4047542,200,182.3503995,250.0445303,28.08010799
2030,sc01,10-19 13:00:00+01:00,605.91,207.765,227.8373572,200,182.3503995,358.4010823,24.96717647
2030,sc01,10-19 15:00:00+01:00,605.91,207.765,114,161.6741175,182.3503995,356.8728254,48.74270874
2030,sc01,10-19 17:00:00+01:00,605.91,207.765,276.0924809,200,182.3503995,243.9577548,56.95039717
2030,sc01,10-19 19:00:00+01:00,605.91,207.765,613.7318751,200,182.3503995,50.92814093,59.48662388
2030,sc01,10-19 21:00:00+01:00,605.91,207.765,463.9995386,200,182.3503995,0,55.13106872
2030,sc01,10-19 23:00:00+01:00,605.91,207.765,114.65241,200,182.3503995,0,58.1452276
