Period,Scenario,LoadLevel,Centrale_Kael_Solaire,Centrale_Kahone_Solaire,Dakar_PV_29,Diourbel_PV_25,FKK_PV_25,Felou_Gouina,LS_PV_2029,PETN_Taiba_Ndiaye_Wind,PV_Bokhol,PV_Kahone,PV_Malicounda,PV_Sakal,PV_Senergy_or_Santhiou_Mekhe,PV_Ten_Merina,Solar_CICAD,Solar_DIASS,Thies_PV_2025,Thies_wind_2025
2030,sc01,04-13 23:00:00+01:00,0.0,0.0,0.0,0.0,0.0,8.983567602382859e-07,0.0,0.0003382672200615978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002152803354152134
2030,sc01,04-14 01:00:00+01:00,0.0,0.0,0.0,0.0,0.0,8.129405371754528e-07,0.0,0.00034399672139012266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021892670993128182
2030,sc01,04-14 03:00:00+01:00,0.0,0.0,0.0,0.0,0.0,8.129405371754528e-07,0.0,0.000344617719633808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021932192615870279
2030,sc01,04-14 05:00:00+01:00,0.0,0.0,0.0,0.0,0.0,8.129405371754528e-07,0.0,0.00033586028567431005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021374851195458153
2030,sc01,04-14 07:00:00+01:00,0.0,0.0,0.0,0.0,0.0,8.129405371754528e-07,0.0,0.0003210651175496969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020433255753130557
2030,sc01,04-14 09:00:00+01:00,2.604904779549461e-06,3.006813549161108e-06,7.255148482348693e-06,9.203996889642682e-07,0.0,8.129405371754528e-07,0.0,0.00024784626079442574,2.3045122385324604e-06,1.8040881293220676e-06,5.6419743248943406e-06,9.403290545370608e-07,1.4104935847156392e-06,1.3869853543654562e-06,3.8591215305018164e-07,1.081378410447789e-06,1.5174984956258185e-05,0.00015773454533693891
2030,sc01,04-14 11:00:00+01:00,8.917345014670546e-06,1.0300172503268088e-05,2.823385770670418e-05,3.150795238051321e-06,0.0,8.129405371754528e-07,0.0,0.00016731594389155345,7.615296208051199e-06,6.180103501378851e-06,2.012374367566057e-05,3.353957280149773e-06,5.030935932592355e-06,4.947086985550957e-06,1.5018009417654763e-06,3.857050864620675e-06,5.4126000922727494e-05,0.00010648336692936129
2030,sc01,04-14 13:00:00+01:00,1.2320661205685438e-05,1.4275078657307872e-05,4.0696978369271034e-05,4.353300292947129e-06,0.0,8.129405371754528e-07,0.0,0.00010574193592790576,1.044763821622406e-05,8.565047192056693e-06,2.8113398316197198e-05,4.68556638709988e-06,7.028349597237083e-06,6.911210417349327e-06,2.1647328919639267e-06,5.388401334310398e-06,7.561544454554371e-05,6.729638014624878e-05
2030,sc01,04-14 15:00:00+01:00,1.2281265905691452e-05,1.4226660411964902e-05,4.168870924512215e-05,4.339380620107984e-06,0.0,8.129405371754528e-07,0.0,8.458266994919997e-05,1.0409649795198361e-05,8.535996248342967e-06,2.8264719388413855e-05,4.710786565802657e-06,7.066179866018757e-06,6.948410178207753e-06,2.21748453440169e-06,5.417404539600336e-06,7.602244653881338e-05,5.383018062050041e-05
2030,sc01,04-14 17:00:00+01:00,9.094186135595941e-06,1.0461164003052507e-05,3.118688873998623e-05,3.213279101709509e-06,0.0,8.129405371754528e-07,0.0,0.00012267206841380763,7.714751143148348e-06,6.276698401540506e-06,2.117319693408242e-05,3.5288661564564134e-06,5.293299246179302e-06,5.205077578888965e-06,1.6588770605632669e-06,4.058196071733101e-06,5.694867193587372e-05,7.807107064097214e-05
2030,sc01,04-14 19:00:00+01:00,2.9905409939350396e-06,3.346625892755394e-06,1.079269128902788e-05,1.05665781788421e-06,0.0,8.129405371754528e-07,0.0,0.0002071232861940569,2.521819136866682e-06,2.00797553547864e-06,7.21052252073866e-06,1.201753753601944e-06,1.802630634767986e-06,1.7725867855589096e-06,5.740793239278031e-07,1.3820168139358973e-06,1.9393844151545813e-05,0.00013181759235320807
2030,sc01,04-14 21:00:00+01:00,0.0,0.0,0.0,0.0,0.0,8.129405371754528e-07,0.0,0.00026138583401010354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016635141293474973
2030,sc01,04-14 23:00:00+01:00,0.0,0.0,0.0,0.0,0.0,8.129405371754528e-07,0.0,0.00028367830827720936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001805388099503541
2030,sc01,04-15 01:00:00+01:00,0.0,0.0,0.0,0.0,0.0,6.885817077842735e-07,0.0,0.00028964804981069294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018433807832803282
2030,sc01,04-15 03:00:00+01:00,0.0,0.0,0.0,0.0,0.0,6.885817077842735e-07,0.0,0.00028207821811685846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017952047909626054
2030,sc01,04-15 05:00:00+01:00,0.0,0.0,0.0,0.0,0.0,6.885817077842735e-07,0.0,0.0002832748861055401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018028206365290503
2030,sc01,04-15 07:00:00+01:00,0.0,0.0,0.0,0.0,0.0,6.885817077842735e-07,0.0,0.00022659180538751953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014420776522846803
2030,sc01,04-15 09:00:00+01:00,2.5838939528860016e-06,2.9989196406550295e-06,7.230216701088416e-06,9.129758633918569e-07,0.0,6.885817077842735e-07,0.0,0.00011632610174966728,2.2791434344926887e-06,1.799351784334823e-06,5.586147131295693e-06,9.310245221251174e-07,1.3965367866797324e-06,1.373261169654399e-06,3.845859946706383e-07,1.0706781983777569e-06,1.5024828866348751e-05,7.403236470709085e-05
2030,sc01,04-15 11:00:00+01:00,8.800472290191035e-06,1.0196054575246168e-05,2.8003931276357356e-05,3.1095002091232334e-06,0.0,6.885817077842735e-07,0.0,5.218197730397921e-05,7.500841053360548e-06,6.117632745729717e-06,1.9834323762477094e-05,3.3057206280495292e-06,4.95858095385998e-06,4.875937923863148e-06,1.4895708125474337e-06,3.801578714618093e-06,5.3347560177655946e-05,3.320970199258717e-05
2030,sc01,04-15 13:00:00+01:00,1.223924425469257e-05,1.419106977532855e-05,4.042826916859222e-05,4.324532969254166e-06,0.0,6.885817077842735e-07,0.0,3.479402864586431e-05,1.0342454457838998e-05,8.514641865779147e-06,2.7907229477128403e-05,4.651204914115752e-06,6.9768073860148605e-06,6.860527242835305e-06,2.1504398495170355e-06,5.3488856404950486e-06,7.506092070453996e-05,2.2143647719085803e-05
2030,sc01,04-15 15:00:00+01:00,1.224974966744229e-05,1.4151481143550209e-05,4.145878281477532e-05,4.328244882185873e-06,0.0,6.885817077842735e-07,0.0,5.5314165132731544e-05,1.0301623885562563e-05,8.490888686130132e-06,2.8244151474753028e-05,4.707358580192519e-06,7.061037885421018e-06,6.9433539013607054e-06,2.2052544048926428e-06,5.413462356512435e-06,7.596712587501358e-05,3.5203091859298266e-05
2030,sc01,04-15 17:00:00+01:00,9.014082360105518e-06,1.0349747611018249e-05,3.098743448757598e-05,3.1849757676058923e-06,0.0,6.885817077842735e-07,0.0,0.00012246355808809016,7.6124824035539055e-06,6.20984856631995e-06,2.1091414993539897e-05,3.5152358335176673e-06,5.272853763371707e-06,5.184972852226932e-06,1.6482677917808908e-06,4.042521200280792e-06,5.6728706448759296e-05,7.79383702952958e-05
2030,sc01,04-15 19:00:00+01:00,2.9629642839392486e-06,3.3059824719086315e-06,1.0690193963320585e-05,1.0469140469841102e-06,0.0,6.885817077842735e-07,0.0,0.0001847084253762569,2.4823327143262345e-06,1.9835894832033866e-06,7.168896983099314e-06,1.1948161637528823e-06,1.7922242502853979e-06,1.7623538409535e-06,5.686273385085533e-07,1.3740385856967778e-06,1.9281885667501422e-05,0.00011755230601363474
2030,sc01,04-15 21:00:00+01:00,0.0,0.0,0.0,0.0,0.0,6.885817077842735e-07,0.0,0.00018406476304618958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011714266583129498
2030,sc01,04-15 23:00:00+01:00,0.0,0.0,0.0,0.0,0.0,6.885817077842735e-07,0.0,0.00018640370504628944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011863121745045083
2030,sc01,04-16 01:00:00+01:00,0.0,0.0,0.0,0.0,0.0,6.079594238746502e-07,0.0,0.00019496622720639625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012408058567951895
2030,sc01,04-16 03:00:00+01:00,0.0,0.0,0.0,0.0,0.0,6.079594238746502e-07,0.0,0.00019245050471325937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012247952725390112
2030,sc01,04-16 05:00:00+01:00,0.0,0.0,0.0,0.0,0.0,6.079594238746502e-07,0.0,0.00018648529604128495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011868314366255009
2030,sc01,04-16 07:00:00+01:00,0.0,0.0,0.0,0.0,0.0,6.079594238746502e-07,0.0,0.0001874915850455238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011932356704210938
2030,sc01,04-16 09:00:00+01:00,2.6175988206586347e-06,3.025765734251541e-06,7.288390857750397e-06,9.248849165201981e-07,0.0,6.079594238746502e-07,0.0,0.0001429021035683217,2.282062509886771e-06,1.815459440667333e-06,5.642953748439796e-06,9.404922915036323e-07,1.4107384408930071e-06,1.387226129203978e-06,3.876803648049157e-07,1.0815661334104027e-06,1.5177619271475675e-05,9.094588821293281e-05
2030,sc01,04-16 11:00:00+01:00,8.89195693070617e-06,1.0267559093465503e-05,2.80731862246259e-05,3.1418247823574526e-06,0.0,6.079594238746502e-07,0.0,6.871322045644049e-05,7.543894332957546e-06,6.160535455206294e-06,2.0035595477998535e-05,3.3392659141637723e-06,5.008898883031344e-06,4.925417220692504e-06,1.493254586502954e-06,3.840155793329367e-06,5.3888912387281445e-05,4.3730530976189134e-05
2030,sc01,04-16 13:00:00+01:00,1.2315408500765602e-05,1.4236391697314685e-05,4.0483673129535095e-05,4.3514443366267776e-06,0.0,6.079594238746502e-07,0.0,4.3030186802708725e-05,1.0400362204489441e-05,8.541835018970828e-06,2.8189303704990837e-05,4.698217285911165e-06,7.047325942980471e-06,6.929870493525202e-06,2.153386868623251e-06,5.402949867696021e-06,7.581960411458083e-05,2.7385311075312437e-05
2030,sc01,04-16 15:00:00+01:00,1.2281703631828951e-05,1.4163117853957201e-05,4.144770202200473e-05,4.3395352832074315e-06,0.0,6.079594238746502e-07,0.0,5.991952379111283e-05,1.0379673637431196e-05,8.497870714702364e-06,2.851104462369272e-05,4.75184077245848e-06,7.127761175565987e-06,7.008965135069399e-06,2.2046650010714e-06,5.464616877210882e-06,7.668497735960683e-05,3.813403845816606e-05
2030,sc01,04-16 17:00:00+01:00,9.04559860126473e-06,1.0342993555412273e-05,3.0943111322313725e-05,3.1961115055280025e-06,0.0,6.079594238746502e-07,0.0,9.865711743565666e-05,7.635219587369354e-06,6.205796134411389e-06,2.1281913042495232e-05,3.546985508343556e-06,5.32047827546504e-06,5.2318036214674766e-06,1.6459101764959188e-06,4.079033326112312e-06,5.724108117586025e-05,6.278745343566504e-05
2030,sc01,04-16 19:00:00+01:00,2.983537385047221e-06,3.30388990560691e-06,1.0629249610648483e-05,1.0541832094570748e-06,0.0,6.079594238746502e-07,0.0,0.00011812110375597006,2.481190997832978e-06,1.982333943480555e-06,7.203176836581642e-06,1.200529473006109e-06,1.8007942138742338e-06,1.770780971941957e-06,5.653856173462142e-07,1.3806088914252899e-06,1.937408677286447e-05,7.517474152459732e-05
2030,sc01,04-16 21:00:00+01:00,0.0,0.0,0.0,0.0,0.0,6.079594238746502e-07,0.0,0.00014229923673575218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.056221116574314e-05
2030,sc01,04-16 23:00:00+01:00,0.0,0.0,0.0,0.0,0.0,6.079594238746502e-07,0.0,0.00014424835507886887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1802670846433e-05
2030,sc01,04-17 01:00:00+01:00,0.0,0.0,0.0,0.0,0.0,5.841543773202651e-07,0.0,0.0001478700889008746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.410761800902012e-05
2030,sc01,04-17 03:00:00+01:00,0.0,0.0,0.0,0.0,0.0,5.841543773202651e-07,0.0,0.00014460644890317156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.203056925732484e-05
2030,sc01,04-17 05:00:00+01:00,0.0,0.0,0.0,0.0,0.0,5.841543773202651e-07,0.0,0.00016846728355614877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010721610358780839
2030,sc01,04-17 07:00:00+01:00,0.0,0.0,0.0,0.0,0.0,5.841543773202651e-07,0.0,0.00017635441355350778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011223563810696259
2030,sc01,04-17 09:00:00+01:00,2.638171921766606e-06,3.063499977933062e-06,7.302241847986113e-06,9.321540792841673e-07,0.0,5.841543773202651e-07,0.0,0.00014839589756503714,2.2918926171814605e-06,1.838099986527041e-06,5.657645113843787e-06,9.429408526953022e-07,1.414411282389508e-06,1.3908377567288878e-06,3.884171193632163e-07,1.0843819784316175e-06,1.5217134032912448e-05,9.444225365371855e-05
2030,sc01,04-17 11:00:00+01:00,8.91253003297816e-06,1.0297110212893646e-05,2.8001161075982164e-05,3.149093944830417e-06,0.0,5.841543773202651e-07,0.0,0.00011089123459172431,7.5558418827871035e-06,6.1782661280272e-06,2.003118806855194e-05,3.3385313456316684e-06,5.007797030669696e-06,4.924333732464132e-06,1.4894234615193718e-06,3.8393110399976055e-06,5.387705793271821e-05,7.057350153512576e-05
2030,sc01,04-17 13:00:00+01:00,1.234604928673977e-05,1.4248640864632548e-05,4.0342393032622806e-05,4.362270748640998e-06,0.0,5.841543773202651e-07,0.0,0.00014490108307375346,1.0407062712347748e-05,8.549184519361546e-06,2.8241213201788634e-05,4.706868868128789e-06,7.060303320089965e-06,6.942631575681121e-06,2.1458719696841484e-06,5.412899187333589e-06,7.595922291888495e-05,9.221808060142811e-05
2030,sc01,04-17 15:00:00+01:00,1.2254126920087133e-05,1.4095134968067951e-05,4.1284260342461334e-05,4.329791512307332e-06,0.0,5.841543773202651e-07,0.0,0.00018760943871142855,1.0333992790430277e-05,8.457080982004797e-06,2.849243556352491e-05,4.748739261945504e-06,7.123108911979055e-06,7.004390406735378e-06,2.1959712947808154e-06,5.461050140048208e-06,7.66349253332261e-05,0.00011939857157975069
2030,sc01,04-17 17:00:00+01:00,9.019335067935404e-06,1.0264598878757863e-05,3.079075043263085e-05,3.1868317239262438e-06,0.0,5.841543773202651e-07,0.0,0.0001977720510435264,7.584465788960538e-06,6.1587593275457295e-06,2.1208456212565227e-05,3.5347427029672162e-06,5.302114068564546e-06,5.213745484133933e-06,1.6378058740265775e-06,4.064954100424227e-06,5.704350737449653e-05,0.0001258662706629124
2030,sc01,04-17 19:00:00+01:00,2.9809110317142876e-06,3.2865028917019775e-06,1.0571075450785449e-05,1.0532552314424011e-06,0.0,5.841543773202651e-07,0.0,0.00015964185705814063,2.4695187557701526e-06,1.971901735253998e-06,7.160082161878091e-06,1.1933470275616886e-06,1.7900205452710964e-06,1.7601868642057508e-06,5.622912475029414e-07,1.3723490787422496e-06,1.925817680784573e-05,0.00010159941754221112
2030,sc01,04-17 21:00:00+01:00,0.0,0.0,0.0,0.0,0.0,5.841543773202651e-07,0.0,0.0002026085841954884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001289443415623753
2030,sc01,04-17 23:00:00+01:00,0.0,0.0,0.0,0.0,0.0,5.841543773202651e-07,0.0,0.00017947753570580268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001142232584010183
2030,sc01,04-18 01:00:00+01:00,0.0,0.0,0.0,0.0,0.0,5.644342082269981e-07,0.0,0.00015584787555804634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.918484833620935e-05
2030,sc01,04-18 03:00:00+01:00,0.0,0.0,0.0,0.0,0.0,5.644342082269981e-07,0.0,0.00017510335155264227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011143943609110546
2030,sc01,04-18 05:00:00+01:00,0.0,0.0,0.0,0.0,0.0,5.644342082269981e-07,0.0,0.00022534980896999002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014341733277362613
2030,sc01,04-18 07:00:00+01:00,0.0,0.0,0.0,0.0,0.0,5.644342082269981e-07,0.0,0.00028112632313644374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017891467321083442
2030,sc01,04-18 09:00:00+01:00,2.678880398427059e-06,3.0883555817676694e-06,7.3022418476951074e-06,9.46537740839644e-07,0.0,5.644342082269981e-07,0.0,0.00027584103944216544,2.3301522957725373e-06,1.8530133491188103e-06,5.706126621539394e-06,9.510211039294019e-07,1.426531659531662e-06,1.4027561278229932e-06,3.8841711965422084e-07,1.0936742674090332e-06,1.5347532740066475e-05,0.00017555100811572502
2030,sc01,04-18 11:00:00+01:00,9.049100407454667e-06,1.0380965977007694e-05,2.795960810818505e-05,3.197348810032575e-06,0.0,5.644342082269981e-07,0.0,0.0002447820654925435,7.70979560043712e-06,6.228579585040605e-06,2.0263311656019635e-05,3.3772186100156146e-06,5.065827926372603e-06,4.981397447183098e-06,1.4872131969714567e-06,3.88380139377724e-06,5.450139116423387e-05,0.00015578442732334407
2030,sc01,04-18 13:00:00+01:00,1.250231731121327e-05,1.43616904818859e-05,4.033131223985223e-05,4.417485449826221e-06,0.0,5.644342082269981e-07,0.0,0.00025067928170748895,1.0609357239029368e-05,8.617014287385522e-06,2.8609966493740952e-05,4.76832775002384e-06,7.152491641623022e-06,7.033283428098671e-06,2.1452825658629053e-06,5.483576901381947e-06,7.695104340376787e-05,0.00015953753906157886
2030,sc01,04-18 15:00:00+01:00,1.2371437370704145e-05,1.4193910899333214e-05,4.119561400611674e-05,4.3712412040438625e-06,0.0,5.644342082269981e-07,0.0,0.00019893698921116768,1.0508829416708685e-05,8.516346538435916e-06,2.8846007773644438e-05,4.8076679640200975e-06,7.211501963781427e-06,7.091310242171727e-06,2.191256064210871e-06,5.52881814730304e-06,7.758591389266139e-05,0.00012660766169198272
2030,sc01,04-18 17:00:00+01:00,9.084993901258717e-06,1.0317797697414955e-05,3.0607917365011415e-05,3.210031178367147e-06,0.0,5.644342082269981e-07,0.0,0.0001254280310886228,7.685706173758079e-06,6.19067861903099e-06,2.1323048866906827e-05,3.553841478981822e-06,5.330762232586454e-06,5.241916179235634e-06,1.6280807108305641e-06,4.086917692579119e-06,5.735172250928001e-05,7.982502293984049e-05
2030,sc01,04-18 19:00:00+01:00,2.982661933936244e-06,3.2831343705440627e-06,1.0443646345563906e-05,1.053873883549185e-06,0.0,5.644342082269981e-07,0.0,0.00010320808210513444,2.4890858506488274e-06,1.9698806225010477e-06,7.139024536444538e-06,1.1898374233227644e-06,1.7847561390582111e-06,1.7550101981934152e-06,5.555131034131436e-07,1.3683130338820362e-06,1.9201538987601175e-05,6.568378255203985e-05
2030,sc01,04-18 21:00:00+01:00,0.0,0.0,0.0,0.0,0.0,5.644342082269981e-07,0.0,0.00012829278175288523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.164821018041439e-05
2030,sc01,04-18 23:00:00+01:00,0.0,0.0,0.0,0.0,0.0,5.644342082269981e-07,0.0,0.00017092407922215337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010877965974460554
2030,sc01,04-19 01:00:00+01:00,0.0,0.0,0.0,0.0,0.0,5.132498389006174e-07,0.0,0.000162470345063134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010339952646888318
2030,sc01,04-19 03:00:00+01:00,0.0,0.0,0.0,0.0,0.0,5.132498389006174e-07,0.0,0.00015575721889823357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.912715255145469e-05
2030,sc01,04-19 05:00:00+01:00,0.0,0.0,0.0,0.0,0.0,5.132498389006174e-07,0.0,0.00018037956954718276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011479733160191932
2030,sc01,04-19 07:00:00+01:00,0.0,0.0,0.0,0.0,0.0,5.132498389006174e-07,0.0,0.00018680712720631863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011888796375954006
2030,sc01,04-19 09:00:00+01:00,2.65436776731969e-06,3.100979030410541e-06,7.257918680395829e-06,9.378766113446694e-07,0.0,5.132498389006174e-07,0.0,0.00015626942907099036,2.3507072591487737e-06,1.8605874183045328e-06,5.627772671263077e-06,9.379621119741797e-07,1.406943171453325e-06,1.3834941142598077e-06,3.860595040782439e-07,1.0786564263258718e-06,1.5136787352721184e-05,9.945313380224951e-05
2030,sc01,04-19 11:00:00+01:00,9.01845961566041e-06,1.0404188358533253e-05,2.7895893554846766e-05,3.18652239772735e-06,0.0,5.132498389006174e-07,0.0,0.000142734388740102,7.722969885776914e-06,6.242513014246946e-06,2.0008171596027486e-05,3.334695266877593e-06,5.0020429109380565e-06,4.918675515901738e-06,1.4838241250720603e-06,3.834899549212165e-06,5.38151514954249e-05,9.08391509907664e-05
2030,sc01,04-19 13:00:00+01:00,1.2581545637338738e-05,1.4443521730239764e-05,4.032854203947704e-05,4.445479458603958e-06,0.0,5.132498389006174e-07,0.0,0.00015253890723625704,1.068311947532695e-05,8.666113038143866e-06,2.8625637280944366e-05,4.770939548473086e-06,7.156409339878897e-06,7.0371358278430625e-06,2.145135215125848e-06,5.4865804696567795e-06,7.699319247402e-05,9.707895166303627e-05
2030,sc01,04-19 15:00:00+01:00,1.2506256840630658e-05,1.4279689106450682e-05,4.1253788164524754e-05,4.41887741743024e-06,0.0,5.132498389006174e-07,0.0,0.00017921463137954147,1.0616531429547657e-05,8.567813463870418e-06,2.9000267121735528e-05,4.833377854495601e-06,7.2500668008041994e-06,7.129232331619784e-06,2.1943504340541433e-06,5.5583845217718224e-06,7.800081884205967e-05,0.000114055940572849
