Period,Scenario,LoadLevel,Senegal
2030,sc01,06-26 15:00:00+01:00,171.90209072316853
2030,sc01,06-26 17:00:00+01:00,261.63861022366854
2030,sc01,06-26 19:00:00+01:00,395.0166032436686
2030,sc01,06-26 21:00:00+01:00,203.87098449066897
2030,sc01,06-26 23:00:00+01:00,-120.05735281933116
2030,sc01,06-27 01:00:00+01:00,-293.4326968778311
2030,sc01,06-27 03:00:00+01:00,-339.52774176583114
2030,sc01,06-27 05:00:00+01:00,-182.80458735683115
2030,sc01,06-27 07:00:00+01:00,224.1672975616693
2030,sc01,06-27 09:00:00+01:00,350.1845768046685
2030,sc01,06-27 11:00:00+01:00,247.512458186669
2030,sc01,06-27 13:00:00+01:00,293.6075039756687
2030,sc01,06-27 15:00:00+01:00,171.90209072316853
2030,sc01,06-27 17:00:00+01:00,261.63861022366854
2030,sc01,06-27 19:00:00+01:00,395.0166032436686
2030,sc01,06-27 21:00:00+01:00,203.87098449066897
2030,sc01,06-27 23:00:00+01:00,-120.05735281933116
2030,sc01,06-28 01:00:00+01:00,-293.4326968778311
2030,sc01,06-28 03:00:00+01:00,-339.52774176583114
2030,sc01,06-28 05:00:00+01:00,-182.80458735683115
2030,sc01,06-28 07:00:00+01:00,224.1672975616693
2030,sc01,06-28 09:00:00+01:00,350.1845768046685
2030,sc01,06-28 11:00:00+01:00,247.512458186669
2030,sc01,06-28 13:00:00+01:00,293.6075039756687
2030,sc01,06-28 15:00:00+01:00,171.90209072316853
2030,sc01,06-28 17:00:00+01:00,261.63861022366854
2030,sc01,06-28 19:00:00+01:00,395.0166032436686
2030,sc01,06-28 21:00:00+01:00,203.87098449066897
2030,sc01,06-28 23:00:00+01:00,-120.05735281933116
2030,sc01,06-29 01:00:00+01:00,-293.4326968778311
2030,sc01,06-29 03:00:00+01:00,-339.52774176583114
2030,sc01,06-29 05:00:00+01:00,-182.80458735683115
2030,sc01,06-29 07:00:00+01:00,224.1672975616693
2030,sc01,06-29 09:00:00+01:00,350.1845768046685
2030,sc01,06-29 11:00:00+01:00,247.512458186669
2030,sc01,06-29 13:00:00+01:00,293.6075039756687
2030,sc01,06-29 15:00:00+01:00,171.90209072316853
2030,sc01,06-29 17:00:00+01:00,261.63861022366854
2030,sc01,06-29 19:00:00+01:00,395.0166032436686
2030,sc01,06-29 21:00:00+01:00,203.87098449066897
2030,sc01,06-29 23:00:00+01:00,-120.05735281933116
2030,sc01,06-30 01:00:00+01:00,-293.4326968778311
2030,sc01,06-30 03:00:00+01:00,-339.52774176583114
2030,sc01,06-30 05:00:00+01:00,-182.80458735683115
2030,sc01,06-30 07:00:00+01:00,224.1672975616693
2030,sc01,06-30 09:00:00+01:00,350.1845768046685
2030,sc01,06-30 11:00:00+01:00,247.512458186669
2030,sc01,06-30 13:00:00+01:00,293.6075039756687
2030,sc01,06-30 15:00:00+01:00,171.90209072316853
2030,sc01,06-30 17:00:00+01:00,261.63861022366854
2030,sc01,06-30 19:00:00+01:00,395.0166032436686
2030,sc01,06-30 21:00:00+01:00,203.87098449066897
2030,sc01,06-30 23:00:00+01:00,-120.05735281933116
2030,sc01,07-01 01:00:00+01:00,-281.0729321933316
2030,sc01,07-01 03:00:00+01:00,-327.68014441783146
2030,sc01,07-01 05:00:00+01:00,-169.21562211533114
2030,sc01,07-01 07:00:00+01:00,242.27817262216877
2030,sc01,07-01 09:00:00+01:00,369.69564441316874
2030,sc01,07-01 11:00:00+01:00,265.8827242366693
2030,sc01,07-01 13:00:00+01:00,312.4899371586689
2030,sc01,07-01 15:00:00+01:00,189.4322408321687
2030,sc01,07-01 17:00:00+01:00,280.1658333076693
2030,sc01,07-01 19:00:00+01:00,415.02580402166814
2030,sc01,07-01 21:00:00+01:00,221.7563446691688
2030,sc01,07-01 23:00:00+01:00,-105.77119600783114
2030,sc01,07-02 01:00:00+01:00,-281.07293219333184
2030,sc01,07-02 03:00:00+01:00,-327.68014441783146
2030,sc01,07-02 05:00:00+01:00,-169.21562211533137
2030,sc01,07-02 07:00:00+01:00,242.27817262216877
2030,sc01,07-02 09:00:00+01:00,369.69564441316874
2030,sc01,07-02 11:00:00+01:00,265.8827242366693
2030,sc01,07-02 13:00:00+01:00,312.4899371586689
2030,sc01,07-02 15:00:00+01:00,189.43224083216847
2030,sc01,07-02 17:00:00+01:00,280.1658333076693
2030,sc01,07-02 19:00:00+01:00,415.02580402166814
2030,sc01,07-02 21:00:00+01:00,221.7563446691688
2030,sc01,07-02 23:00:00+01:00,-105.77119600783114
2030,sc01,07-03 01:00:00+01:00,-281.07293219333184
2030,sc01,07-03 03:00:00+01:00,-327.68014441783146
2030,sc01,07-03 05:00:00+01:00,-169.21562211533137
2030,sc01,07-03 07:00:00+01:00,242.27817262216877
2030,sc01,07-03 09:00:00+01:00,369.69564441316874
2030,sc01,07-03 11:00:00+01:00,265.8827242366693
2030,sc01,07-03 13:00:00+01:00,312.4899371586689
2030,sc01,07-03 15:00:00+01:00,189.43224083216847
2030,sc01,07-03 17:00:00+01:00,280.1658333076693
2030,sc01,07-03 19:00:00+01:00,415.02580402166814
2030,sc01,07-03 21:00:00+01:00,221.7563446691688
2030,sc01,07-03 23:00:00+01:00,-105.77119600783114
2030,sc01,07-04 01:00:00+01:00,-281.07293219333184
2030,sc01,07-04 03:00:00+01:00,-327.68014441783146
2030,sc01,07-04 05:00:00+01:00,-169.21562211533137
2030,sc01,07-04 07:00:00+01:00,242.27817262216877
2030,sc01,07-04 09:00:00+01:00,369.69564441316874
2030,sc01,07-04 11:00:00+01:00,265.8827242366693
2030,sc01,07-04 13:00:00+01:00,312.4899371586689
2030,sc01,07-04 15:00:00+01:00,189.43224083216847
2030,sc01,07-04 17:00:00+01:00,280.1658333076693
2030,sc01,07-04 19:00:00+01:00,415.02580402166814
2030,sc01,07-04 21:00:00+01:00,221.7563446691688
2030,sc01,07-04 23:00:00+01:00,-105.77119600783114
2030,sc01,07-05 01:00:00+01:00,-281.07293219333184
2030,sc01,07-05 03:00:00+01:00,-327.68014441783146
2030,sc01,07-05 05:00:00+01:00,-169.21562211533137
2030,sc01,07-05 07:00:00+01:00,242.27817262216877
2030,sc01,07-05 09:00:00+01:00,369.69564441316874
2030,sc01,07-05 11:00:00+01:00,265.8827242366693
2030,sc01,07-05 13:00:00+01:00,312.4899371586689
2030,sc01,07-05 15:00:00+01:00,189.43224083216847
2030,sc01,07-05 17:00:00+01:00,280.1658333076693
2030,sc01,07-05 19:00:00+01:00,415.02580402166814
2030,sc01,07-05 21:00:00+01:00,221.7563446691688
2030,sc01,07-05 23:00:00+01:00,-105.77119600783114
2030,sc01,07-06 01:00:00+01:00,-281.07293219333184
2030,sc01,07-06 03:00:00+01:00,-327.68014441783146
2030,sc01,07-06 05:00:00+01:00,-169.21562211533137
2030,sc01,07-06 07:00:00+01:00,242.27817262216877
2030,sc01,07-06 09:00:00+01:00,369.69564441316874
2030,sc01,07-06 11:00:00+01:00,265.8827242366693
2030,sc01,07-06 13:00:00+01:00,312.4899371586689
2030,sc01,07-06 15:00:00+01:00,189.43224083216847
2030,sc01,07-06 17:00:00+01:00,280.1658333076693
2030,sc01,07-06 19:00:00+01:00,415.02580402166814
2030,sc01,07-06 21:00:00+01:00,221.7563446691688
2030,sc01,07-06 23:00:00+01:00,-105.77119600783114
2030,sc01,07-07 01:00:00+01:00,-281.07293219333184
2030,sc01,07-07 03:00:00+01:00,-327.68014441783146
2030,sc01,07-07 05:00:00+01:00,-169.21562211533137
2030,sc01,07-07 07:00:00+01:00,242.27817262216877
2030,sc01,07-07 09:00:00+01:00,369.69564441316874
2030,sc01,07-07 11:00:00+01:00,265.8827242366693
2030,sc01,07-07 13:00:00+01:00,312.4899371586689
2030,sc01,07-07 15:00:00+01:00,189.43224083216847
2030,sc01,07-07 17:00:00+01:00,280.1658333076693
2030,sc01,07-07 19:00:00+01:00,415.02580402166814
2030,sc01,07-07 21:00:00+01:00,221.7563446691688
2030,sc01,07-07 23:00:00+01:00,-105.77119600783114
2030,sc01,07-08 01:00:00+01:00,-281.07293219333184
2030,sc01,07-08 03:00:00+01:00,-327.68014441783146
2030,sc01,07-08 05:00:00+01:00,-169.21562211533137
2030,sc01,07-08 07:00:00+01:00,242.27817262216877
2030,sc01,07-08 09:00:00+01:00,369.69564441316874
2030,sc01,07-08 11:00:00+01:00,265.8827242366693
2030,sc01,07-08 13:00:00+01:00,312.4899371586689
2030,sc01,07-08 15:00:00+01:00,189.43224083216847
2030,sc01,07-08 17:00:00+01:00,280.1658333076693
2030,sc01,07-08 19:00:00+01:00,415.02580402166814
2030,sc01,07-08 21:00:00+01:00,221.7563446691688
2030,sc01,07-08 23:00:00+01:00,-105.77119600783114
2030,sc01,07-09 01:00:00+01:00,-281.07293219333184
2030,sc01,07-09 03:00:00+01:00,-327.68014441783146
2030,sc01,07-09 05:00:00+01:00,-169.21562211533137
2030,sc01,07-09 07:00:00+01:00,242.27817262216877
2030,sc01,07-09 09:00:00+01:00,369.69564441316874
2030,sc01,07-09 11:00:00+01:00,265.8827242366693
2030,sc01,07-09 13:00:00+01:00,312.4899371586689
2030,sc01,07-09 15:00:00+01:00,189.43224083216847
2030,sc01,07-09 17:00:00+01:00,280.1658333076693
2030,sc01,07-09 19:00:00+01:00,415.02580402166814
2030,sc01,07-09 21:00:00+01:00,221.7563446691688
2030,sc01,07-09 23:00:00+01:00,-105.77119600783114
2030,sc01,07-10 01:00:00+01:00,-281.07293219333184
2030,sc01,07-10 03:00:00+01:00,-327.68014441783146
2030,sc01,07-10 05:00:00+01:00,-169.21562211533137
2030,sc01,07-10 07:00:00+01:00,242.27817262216877
2030,sc01,07-10 09:00:00+01:00,369.69564441316874
2030,sc01,07-10 11:00:00+01:00,265.8827242366693
2030,sc01,07-10 13:00:00+01:00,312.4899371586689
2030,sc01,07-10 15:00:00+01:00,189.43224083216847
2030,sc01,07-10 17:00:00+01:00,280.1658333076693
2030,sc01,07-10 19:00:00+01:00,415.02580402166814
2030,sc01,07-10 21:00:00+01:00,221.7563446691688
2030,sc01,07-10 23:00:00+01:00,-105.77119600783114
2030,sc01,07-11 01:00:00+01:00,-281.07293219333184
2030,sc01,07-11 03:00:00+01:00,-327.68014441783146
2030,sc01,07-11 05:00:00+01:00,-169.21562211533137
2030,sc01,07-11 07:00:00+01:00,242.27817262216877
2030,sc01,07-11 09:00:00+01:00,369.69564441316874
2030,sc01,07-11 11:00:00+01:00,265.8827242366693
2030,sc01,07-11 13:00:00+01:00,312.4899371586689
2030,sc01,07-11 15:00:00+01:00,189.43224083216847
2030,sc01,07-11 17:00:00+01:00,280.1658333076693
2030,sc01,07-11 19:00:00+01:00,415.02580402166814
2030,sc01,07-11 21:00:00+01:00,221.7563446691688
2030,sc01,07-11 23:00:00+01:00,-105.77119600783114
2030,sc01,07-12 01:00:00+01:00,-281.07293219333184
2030,sc01,07-12 03:00:00+01:00,-327.68014441783146
2030,sc01,07-12 05:00:00+01:00,-169.21562211533137
2030,sc01,07-12 07:00:00+01:00,242.27817262216877
2030,sc01,07-12 09:00:00+01:00,369.69564441316874
2030,sc01,07-12 11:00:00+01:00,265.8827242366693
2030,sc01,07-12 13:00:00+01:00,312.4899371586689
2030,sc01,07-12 15:00:00+01:00,189.43224083216847
2030,sc01,07-12 17:00:00+01:00,280.1658333076693
2030,sc01,07-12 19:00:00+01:00,415.02580402166814
2030,sc01,07-12 21:00:00+01:00,221.7563446691688
2030,sc01,07-12 23:00:00+01:00,-105.77119600783114
2030,sc01,07-13 01:00:00+01:00,-281.07293219333184
2030,sc01,07-13 03:00:00+01:00,-327.68014441783146
2030,sc01,07-13 05:00:00+01:00,-169.21562211533137
2030,sc01,07-13 07:00:00+01:00,242.27817262216877
2030,sc01,07-13 09:00:00+01:00,369.69564441316874
2030,sc01,07-13 11:00:00+01:00,265.8827242366693
2030,sc01,07-13 13:00:00+01:00,312.4899371586689
2030,sc01,07-13 15:00:00+01:00,189.43224083216847
2030,sc01,07-13 17:00:00+01:00,280.1658333076693
2030,sc01,07-13 19:00:00+01:00,415.02580402166814
2030,sc01,07-13 21:00:00+01:00,221.7563446691688
2030,sc01,07-13 23:00:00+01:00,-105.77119600783114
2030,sc01,07-14 01:00:00+01:00,-281.07293219333184
2030,sc01,07-14 03:00:00+01:00,-327.68014441783146
2030,sc01,07-14 05:00:00+01:00,-169.21562211533137
2030,sc01,07-14 07:00:00+01:00,242.27817262216877
2030,sc01,07-14 09:00:00+01:00,369.69564441316874
2030,sc01,07-14 11:00:00+01:00,265.8827242366693
2030,sc01,07-14 13:00:00+01:00,312.4899371586689
2030,sc01,07-14 15:00:00+01:00,189.43224083216847
2030,sc01,07-14 17:00:00+01:00,280.1658333076693
2030,sc01,07-14 19:00:00+01:00,415.02580402166814
2030,sc01,07-14 21:00:00+01:00,221.7563446691688
2030,sc01,07-14 23:00:00+01:00,-105.77119600783114
2030,sc01,07-15 01:00:00+01:00,-281.07293219333184
2030,sc01,07-15 03:00:00+01:00,-327.68014441783146
2030,sc01,07-15 05:00:00+01:00,-169.21562211533137
2030,sc01,07-15 07:00:00+01:00,242.27817262216877
2030,sc01,07-15 09:00:00+01:00,369.69564441316874
2030,sc01,07-15 11:00:00+01:00,265.8827242366693
2030,sc01,07-15 13:00:00+01:00,312.4899371586689
2030,sc01,07-15 15:00:00+01:00,189.43224083216847
2030,sc01,07-15 17:00:00+01:00,280.1658333076693
2030,sc01,07-15 19:00:00+01:00,415.02580402166814
2030,sc01,07-15 21:00:00+01:00,221.7563446691688
2030,sc01,07-15 23:00:00+01:00,-105.77119600783114
2030,sc01,07-16 01:00:00+01:00,-281.07293219333184
2030,sc01,07-16 03:00:00+01:00,-327.68014441783146
2030,sc01,07-16 05:00:00+01:00,-169.21562211533137
2030,sc01,07-16 07:00:00+01:00,242.27817262216877
2030,sc01,07-16 09:00:00+01:00,369.69564441316874
2030,sc01,07-16 11:00:00+01:00,265.8827242366693
2030,sc01,07-16 13:00:00+01:00,312.4899371586689
2030,sc01,07-16 15:00:00+01:00,189.43224083216847
2030,sc01,07-16 17:00:00+01:00,280.1658333076693
2030,sc01,07-16 19:00:00+01:00,415.02580402166814
2030,sc01,07-16 21:00:00+01:00,221.7563446691688
2030,sc01,07-16 23:00:00+01:00,-105.77119600783114
2030,sc01,07-17 01:00:00+01:00,-281.07293219333184
2030,sc01,07-17 03:00:00+01:00,-327.68014441783146
2030,sc01,07-17 05:00:00+01:00,-169.21562211533137
2030,sc01,07-17 07:00:00+01:00,242.27817262216877
2030,sc01,07-17 09:00:00+01:00,369.69564441316874
2030,sc01,07-17 11:00:00+01:00,265.8827242366693
2030,sc01,07-17 13:00:00+01:00,312.4899371586689
2030,sc01,07-17 15:00:00+01:00,189.43224083216847
2030,sc01,07-17 17:00:00+01:00,280.1658333076693
2030,sc01,07-17 19:00:00+01:00,415.02580402166814
2030,sc01,07-17 21:00:00+01:00,221.7563446691688
2030,sc01,07-17 23:00:00+01:00,-105.77119600783114
2030,sc01,07-18 01:00:00+01:00,-281.07293219333184
2030,sc01,07-18 03:00:00+01:00,-327.68014441783146
2030,sc01,07-18 05:00:00+01:00,-169.21562211533137
2030,sc01,07-18 07:00:00+01:00,242.27817262216877
2030,sc01,07-18 09:00:00+01:00,369.69564441316874
2030,sc01,07-18 11:00:00+01:00,265.8827242366693
2030,sc01,07-18 13:00:00+01:00,312.4899371586689
2030,sc01,07-18 15:00:00+01:00,189.43224083216847
2030,sc01,07-18 17:00:00+01:00,280.1658333076693
2030,sc01,07-18 19:00:00+01:00,415.02580402166814
2030,sc01,07-18 21:00:00+01:00,221.7563446691688
2030,sc01,07-18 23:00:00+01:00,-105.77119600783114
2030,sc01,07-19 01:00:00+01:00,-281.07293219333184
2030,sc01,07-19 03:00:00+01:00,-327.68014441783146
2030,sc01,07-19 05:00:00+01:00,-169.21562211533137
2030,sc01,07-19 07:00:00+01:00,242.27817262216877
2030,sc01,07-19 09:00:00+01:00,369.69564441316874
2030,sc01,07-19 11:00:00+01:00,265.8827242366693
2030,sc01,07-19 13:00:00+01:00,312.4899371586689
2030,sc01,07-19 15:00:00+01:00,189.43224083216847
2030,sc01,07-19 17:00:00+01:00,280.1658333076693
2030,sc01,07-19 19:00:00+01:00,415.02580402166814
2030,sc01,07-19 21:00:00+01:00,221.7563446691688
2030,sc01,07-19 23:00:00+01:00,-105.77119600783114
2030,sc01,07-20 01:00:00+01:00,-281.07293219333184
2030,sc01,07-20 03:00:00+01:00,-327.68014441783146
2030,sc01,07-20 05:00:00+01:00,-169.21562211533137
2030,sc01,07-20 07:00:00+01:00,242.27817262216877
2030,sc01,07-20 09:00:00+01:00,369.69564441316874
2030,sc01,07-20 11:00:00+01:00,265.8827242366693
2030,sc01,07-20 13:00:00+01:00,312.4899371586689
2030,sc01,07-20 15:00:00+01:00,189.43224083216847
2030,sc01,07-20 17:00:00+01:00,280.1658333076693
2030,sc01,07-20 19:00:00+01:00,415.02580402166814
2030,sc01,07-20 21:00:00+01:00,221.7563446691688
2030,sc01,07-20 23:00:00+01:00,-105.77119600783114
2030,sc01,07-21 01:00:00+01:00,-281.07293219333184
2030,sc01,07-21 03:00:00+01:00,-327.68014441783146
2030,sc01,07-21 05:00:00+01:00,-169.21562211533137
2030,sc01,07-21 07:00:00+01:00,242.27817262216877
2030,sc01,07-21 09:00:00+01:00,369.69564441316874
2030,sc01,07-21 11:00:00+01:00,265.8827242366693
2030,sc01,07-21 13:00:00+01:00,312.4899371586689
2030,sc01,07-21 15:00:00+01:00,189.43224083216847
2030,sc01,07-21 17:00:00+01:00,280.1658333076693
2030,sc01,07-21 19:00:00+01:00,415.02580402166814
2030,sc01,07-21 21:00:00+01:00,221.7563446691688
2030,sc01,07-21 23:00:00+01:00,-105.77119600783114
2030,sc01,07-22 01:00:00+01:00,-281.07293219333184
2030,sc01,07-22 03:00:00+01:00,-327.68014441783146
2030,sc01,07-22 05:00:00+01:00,-169.21562211533137
2030,sc01,07-22 07:00:00+01:00,242.27817262216877
2030,sc01,07-22 09:00:00+01:00,369.69564441316874
2030,sc01,07-22 11:00:00+01:00,265.8827242366693
2030,sc01,07-22 13:00:00+01:00,312.4899371586689
2030,sc01,07-22 15:00:00+01:00,189.43224083216847
2030,sc01,07-22 17:00:00+01:00,280.1658333076693
2030,sc01,07-22 19:00:00+01:00,415.02580402166814
2030,sc01,07-22 21:00:00+01:00,221.7563446691688
2030,sc01,07-22 23:00:00+01:00,-105.77119600783114
2030,sc01,07-23 01:00:00+01:00,-281.07293219333184
2030,sc01,07-23 03:00:00+01:00,-327.68014441783146
2030,sc01,07-23 05:00:00+01:00,-169.21562211533137
2030,sc01,07-23 07:00:00+01:00,242.27817262216877
2030,sc01,07-23 09:00:00+01:00,369.69564441316874
2030,sc01,07-23 11:00:00+01:00,265.8827242366693
2030,sc01,07-23 13:00:00+01:00,312.4899371586689
2030,sc01,07-23 15:00:00+01:00,189.43224083216847
2030,sc01,07-23 17:00:00+01:00,280.1658333076693
2030,sc01,07-23 19:00:00+01:00,415.02580402166814
2030,sc01,07-23 21:00:00+01:00,221.7563446691688
2030,sc01,07-23 23:00:00+01:00,-105.77119600783114
2030,sc01,07-24 01:00:00+01:00,-281.07293219333184
2030,sc01,07-24 03:00:00+01:00,-327.68014441783146
2030,sc01,07-24 05:00:00+01:00,-169.21562211533137
2030,sc01,07-24 07:00:00+01:00,242.27817262216877
2030,sc01,07-24 09:00:00+01:00,369.69564441316874
2030,sc01,07-24 11:00:00+01:00,265.8827242366693
2030,sc01,07-24 13:00:00+01:00,312.4899371586689
2030,sc01,07-24 15:00:00+01:00,189.43224083216847
2030,sc01,07-24 17:00:00+01:00,280.1658333076693
2030,sc01,07-24 19:00:00+01:00,415.02580402166814
2030,sc01,07-24 21:00:00+01:00,221.7563446691688
2030,sc01,07-24 23:00:00+01:00,-105.77119600783114
2030,sc01,07-25 01:00:00+01:00,-281.07293219333184
2030,sc01,07-25 03:00:00+01:00,-327.68014441783146
2030,sc01,07-25 05:00:00+01:00,-169.21562211533137
2030,sc01,07-25 07:00:00+01:00,242.27817262216877
2030,sc01,07-25 09:00:00+01:00,369.69564441316874
2030,sc01,07-25 11:00:00+01:00,265.8827242366693
2030,sc01,07-25 13:00:00+01:00,312.4899371586689
2030,sc01,07-25 15:00:00+01:00,189.43224083216847
2030,sc01,07-25 17:00:00+01:00,280.1658333076693
2030,sc01,07-25 19:00:00+01:00,415.02580402166814
2030,sc01,07-25 21:00:00+01:00,221.7563446691688
2030,sc01,07-25 23:00:00+01:00,-105.77119600783114
2030,sc01,07-26 01:00:00+01:00,-281.07293219333184
2030,sc01,07-26 03:00:00+01:00,-327.68014441783146
2030,sc01,07-26 05:00:00+01:00,-169.21562211533137
2030,sc01,07-26 07:00:00+01:00,242.27817262216877
2030,sc01,07-26 09:00:00+01:00,369.69564441316874
2030,sc01,07-26 11:00:00+01:00,265.8827242366693
2030,sc01,07-26 13:00:00+01:00,312.4899371586689
2030,sc01,07-26 15:00:00+01:00,189.43224083216847
2030,sc01,07-26 17:00:00+01:00,280.1658333076693
2030,sc01,07-26 19:00:00+01:00,415.02580402166814
2030,sc01,07-26 21:00:00+01:00,221.7563446691688
2030,sc01,07-26 23:00:00+01:00,-105.77119600783114
2030,sc01,07-27 01:00:00+01:00,-281.07293219333184
2030,sc01,07-27 03:00:00+01:00,-327.68014441783146
2030,sc01,07-27 05:00:00+01:00,-169.21562211533137
2030,sc01,07-27 07:00:00+01:00,242.27817262216877
2030,sc01,07-27 09:00:00+01:00,369.69564441316874
2030,sc01,07-27 11:00:00+01:00,265.8827242366693
2030,sc01,07-27 13:00:00+01:00,312.4899371586689
2030,sc01,07-27 15:00:00+01:00,189.43224083216847
2030,sc01,07-27 17:00:00+01:00,280.1658333076693
2030,sc01,07-27 19:00:00+01:00,415.02580402166814
2030,sc01,07-27 21:00:00+01:00,221.7563446691688
2030,sc01,07-27 23:00:00+01:00,-105.77119600783114
2030,sc01,07-28 01:00:00+01:00,-281.07293219333184
2030,sc01,07-28 03:00:00+01:00,-327.68014441783146
2030,sc01,07-28 05:00:00+01:00,-169.21562211533137
2030,sc01,07-28 07:00:00+01:00,242.27817262216877
2030,sc01,07-28 09:00:00+01:00,369.69564441316874
2030,sc01,07-28 11:00:00+01:00,265.8827242366693
2030,sc01,07-28 13:00:00+01:00,312.4899371586689
2030,sc01,07-28 15:00:00+01:00,189.43224083216847
2030,sc01,07-28 17:00:00+01:00,280.1658333076693
2030,sc01,07-28 19:00:00+01:00,415.02580402166814
2030,sc01,07-28 21:00:00+01:00,221.7563446691688
2030,sc01,07-28 23:00:00+01:00,-105.77119600783114
2030,sc01,07-29 01:00:00+01:00,-281.07293219333184
2030,sc01,07-29 03:00:00+01:00,-327.68014441783146
2030,sc01,07-29 05:00:00+01:00,-169.21562211533137
2030,sc01,07-29 07:00:00+01:00,242.27817262216877
2030,sc01,07-29 09:00:00+01:00,369.69564441316874
2030,sc01,07-29 11:00:00+01:00,265.8827242366693
2030,sc01,07-29 13:00:00+01:00,312.4899371586689
2030,sc01,07-29 15:00:00+01:00,189.43224083216847
2030,sc01,07-29 17:00:00+01:00,280.1658333076693
2030,sc01,07-29 19:00:00+01:00,415.02580402166814
2030,sc01,07-29 21:00:00+01:00,221.7563446691688
2030,sc01,07-29 23:00:00+01:00,-105.77119600783114
2030,sc01,07-30 01:00:00+01:00,-281.07293219333184
2030,sc01,07-30 03:00:00+01:00,-327.68014441783146
2030,sc01,07-30 05:00:00+01:00,-169.21562211533137
2030,sc01,07-30 07:00:00+01:00,242.27817262216877
2030,sc01,07-30 09:00:00+01:00,369.69564441316874
2030,sc01,07-30 11:00:00+01:00,265.8827242366693
2030,sc01,07-30 13:00:00+01:00,312.4899371586689
2030,sc01,07-30 15:00:00+01:00,189.43224083216847
2030,sc01,07-30 17:00:00+01:00,280.1658333076693
2030,sc01,07-30 19:00:00+01:00,415.02580402166814
2030,sc01,07-30 21:00:00+01:00,221.7563446691688
2030,sc01,07-30 23:00:00+01:00,-105.77119600783114
2030,sc01,07-31 01:00:00+01:00,-281.07293219333184
2030,sc01,07-31 03:00:00+01:00,-327.68014441783146
2030,sc01,07-31 05:00:00+01:00,-169.21562211533137
2030,sc01,07-31 07:00:00+01:00,242.27817262216877
2030,sc01,07-31 09:00:00+01:00,369.69564441316874
2030,sc01,07-31 11:00:00+01:00,265.8827242366693
2030,sc01,07-31 13:00:00+01:00,312.4899371586689
2030,sc01,07-31 15:00:00+01:00,189.43224083216847
2030,sc01,07-31 17:00:00+01:00,280.1658333076693
2030,sc01,07-31 19:00:00+01:00,415.02580402166814
2030,sc01,07-31 21:00:00+01:00,221.7563446691688
2030,sc01,07-31 23:00:00+01:00,-105.77119600783114
2030,sc01,08-01 01:00:00+01:00,-274.89304941283143
2030,sc01,08-01 03:00:00+01:00,-321.75634663483146
2030,sc01,08-01 05:00:00+01:00,-162.4211388533312
2030,sc01,08-01 07:00:00+01:00,251.33361042216885
2030,sc01,08-01 09:00:00+01:00,379.45117831966877
2030,sc01,08-01 11:00:00+01:00,275.0678564651694
2030,sc01,08-01 13:00:00+01:00,321.93115323066877
2030,sc01,08-01 15:00:00+01:00,198.19731671166886
2030,sc01,08-01 17:00:00+01:00,289.42944471316935
2030,sc01,08-01 19:00:00+01:00,425.0304057831691
2030,sc01,08-01 21:00:00+01:00,230.69902500816818
2030,sc01,08-01 23:00:00+01:00,-98.62811779783121
2030,sc01,08-02 01:00:00+01:00,-274.89304941283143
2030,sc01,08-02 03:00:00+01:00,-321.75634663483146
2030,sc01,08-02 05:00:00+01:00,-162.4211388533312
2030,sc01,08-02 07:00:00+01:00,251.33361042216885
2030,sc01,08-02 09:00:00+01:00,379.45117831966877
2030,sc01,08-02 11:00:00+01:00,275.0678564651692
2030,sc01,08-02 13:00:00+01:00,321.9311532306683
2030,sc01,08-02 15:00:00+01:00,198.19731671166886
2030,sc01,08-02 17:00:00+01:00,289.42944471316935
2030,sc01,08-02 19:00:00+01:00,425.0304057831691
2030,sc01,08-02 21:00:00+01:00,230.69902500816818
2030,sc01,08-02 23:00:00+01:00,-98.62811779783121
2030,sc01,08-03 01:00:00+01:00,-274.89304941283143
2030,sc01,08-03 03:00:00+01:00,-321.75634663483163
2030,sc01,08-03 05:00:00+01:00,-162.4211388533312
2030,sc01,08-03 07:00:00+01:00,251.33361042216885
2030,sc01,08-03 09:00:00+01:00,379.45117831966877
2030,sc01,08-03 11:00:00+01:00,275.0678564651692
2030,sc01,08-03 13:00:00+01:00,321.9311532306683
2030,sc01,08-03 15:00:00+01:00,198.19731671166886
2030,sc01,08-03 17:00:00+01:00,289.42944471316935
2030,sc01,08-03 19:00:00+01:00,425.0304057831691
2030,sc01,08-03 21:00:00+01:00,230.69902500816818
2030,sc01,08-03 23:00:00+01:00,-98.62811779783121
2030,sc01,08-04 01:00:00+01:00,-274.89304941283143
2030,sc01,08-04 03:00:00+01:00,-321.75634663483163
2030,sc01,08-04 05:00:00+01:00,-162.4211388533312
2030,sc01,08-04 07:00:00+01:00,251.33361042216885
2030,sc01,08-04 09:00:00+01:00,379.45117831966877
2030,sc01,08-04 11:00:00+01:00,275.0678564651692
2030,sc01,08-04 13:00:00+01:00,321.9311532306683
2030,sc01,08-04 15:00:00+01:00,198.19731671166863
2030,sc01,08-04 17:00:00+01:00,289.42944471316935
2030,sc01,08-04 19:00:00+01:00,425.03040578316865
2030,sc01,08-04 21:00:00+01:00,230.69902500816818
2030,sc01,08-04 23:00:00+01:00,-98.62811779783121
2030,sc01,08-05 01:00:00+01:00,-274.89304941283143
2030,sc01,08-05 03:00:00+01:00,-321.75634663483163
2030,sc01,08-05 05:00:00+01:00,-162.4211388533312
