Period,Scenario,LoadLevel,P_Gas_CCGT,P_Gas_OCGT,P_Oil,RES_Hydro_Large,RES_Hydro_Small,RES_PV_Utility_Opt,RES_Wind_Onshore_Opt
2030,sc01,01-03 21:00:00+01:00,0.31534907665957235,12.083271837207292,82.3153260248609,-77.21278822483269,-54.87759481290935,-107.60196017416757,-48.753421893359295
2030,sc01,01-03 23:00:00+01:00,0.31534907665957235,12.083271837207292,-199.33390514856518,-77.21278822483269,-54.87759481290935,-107.60196017416757,-13.220758278359298
2030,sc01,01-04 01:00:00+01:00,0.31534907665957235,-83.71785974534568,-262.840945488451,-77.21278822483269,-55.58622786290935,-107.60196017416757,14.177499821640708
2030,sc01,01-04 03:00:00+01:00,0.31534907665957235,-149.77029911838122,-262.840945488451,-77.21278822483269,-55.58622786290935,-107.60196017416757,45.061476541640715
2030,sc01,01-04 05:00:00+01:00,0.31534907665957235,-68.53259560803005,-262.840945488451,-77.21278822483269,-55.58622786290935,-107.60196017416757,82.00881935164072
2030,sc01,01-04 07:00:00+01:00,0.31534907665957235,12.083271837207292,-58.406161058007825,-77.21278822483269,-55.58622786290935,-107.60196017416757,103.83120215664071
2030,sc01,01-04 09:00:00+01:00,0.31534907665957235,12.083271837207292,3.321980376426211,-77.21278822483269,-55.58622786290935,-73.11217562666755,103.03464856664071
2030,sc01,01-04 11:00:00+01:00,0.31534907665957235,12.083271837207292,-221.6499814793616,-77.21278822483269,-55.58622786290935,119.26334494733248,57.258305471640725
2030,sc01,01-04 13:00:00+01:00,0.31534907665957235,12.083271837207292,-262.00560598297216,-77.21278822483269,-55.58622786290935,237.7041693553324,13.53069828164071
2030,sc01,01-04 15:00:00+01:00,0.31534907665957235,-32.33064237417145,-262.840945488451,-77.21278822483269,-55.58622786290935,240.26420381433246,-35.70587369335929
2030,sc01,01-04 17:00:00+01:00,0.31534907665957235,12.083271837207292,-110.95433701894814,-77.21278822483269,-55.58622786290935,141.53568370133246,-65.1369366188593
2030,sc01,01-04 19:00:00+01:00,0.31534907665957235,12.083271837207292,198.35795190126447,-77.21278822483269,-55.58622786290935,-56.23860001666755,-69.3777880588593
2030,sc01,01-04 21:00:00+01:00,0.31534907665957235,12.083271837207292,98.23843707595199,-77.21278822483269,-55.58622786290935,-107.60196017416757,-63.4163808133593
2030,sc01,01-04 23:00:00+01:00,0.31534907665957235,12.083271837207292,-177.45632584609024,-77.21278822483269,-55.58622786290935,-107.60196017416757,-34.18604939835929
2030,sc01,01-05 01:00:00+01:00,0.31534907665957235,-66.89884049388854,-262.840945488451,-77.21278822483269,-56.22639505290935,-107.60196017416757,-1.505047728359287
2030,sc01,01-05 03:00:00+01:00,0.31534907665957235,-130.7709368511554,-262.840945488451,-77.21278822483269,-56.22639505290935,-107.60196017416757,26.807653921640707
2030,sc01,01-05 05:00:00+01:00,0.31534907665957235,-27.707567211732794,-262.840945488451,-77.21278822483269,-56.22639505290935,-107.60196017416757,43.04460278164072
2030,sc01,01-05 07:00:00+01:00,0.31534907665957235,12.083271837207292,20.51517624931938,-77.21278822483269,-56.22639505290935,-107.60196017416757,27.62969725164072
2030,sc01,01-05 09:00:00+01:00,0.31534907665957235,12.083271837207292,104.45188732308014,-77.21278822483269,-56.22639505290935,-82.44809931216756,14.731901136640715
2030,sc01,01-05 11:00:00+01:00,0.31534907665957235,12.083271837207292,-55.76515371611757,-77.21278822483269,-56.22639505290935,52.772906967832455,-40.861168678359284
2030,sc01,01-05 13:00:00+01:00,0.31534907665957235,12.083271837207292,-111.01249951607295,-77.21278822483269,-56.22639505290935,156.9483755363325,-55.83637662235928
2030,sc01,01-05 15:00:00+01:00,0.31534907665957235,12.083271837207292,-192.55367920605943,-77.21278822483269,-56.22639505290935,161.9056286403324,-69.74420272085928
2030,sc01,01-05 17:00:00+01:00,0.31534907665957235,12.083271837207292,-41.711454568174844,-77.21278822483269,-56.22639505290935,72.81311057883244,-64.02176156085929
2030,sc01,01-05 19:00:00+01:00,0.31534907665957235,12.083271837207292,141.12958304549903,-77.21278822483269,-56.22639505290935,-57.014554819667545,-12.77468825835929
2030,sc01,01-05 21:00:00+01:00,0.31534907665957235,12.083271837207292,17.679602404313016,-77.21278822483269,-56.22639505290935,-107.60196017416757,15.299047306640702
2030,sc01,01-05 23:00:00+01:00,0.31534907665957235,12.083271837207292,-247.2631663729842,-77.21278822483269,-56.22639505290935,-107.60196017416757,35.687633606640716
2030,sc01,01-06 01:00:00+01:00,0.31534907665957235,-111.7776082954528,-262.840945488451,-77.21278822483269,-56.81676252290934,-107.60196017416757,43.06372007164073
2030,sc01,01-06 03:00:00+01:00,0.31534907665957235,-148.28467592027636,-262.840945488451,-77.21278822483269,-56.81676252290934,-107.60196017416757,44.83844152164072
2030,sc01,01-06 05:00:00+01:00,0.31534907665957235,-54.129158719444405,-262.840945488451,-77.21278822483269,-56.81676252290934,-107.60196017416757,69.26077532664071
2030,sc01,01-06 07:00:00+01:00,0.31534907665957235,12.083271837207292,-26.96718198196274,-77.21278822483269,-56.81676252290934,-107.60196017416757,74.40332545664073
2030,sc01,01-06 09:00:00+01:00,0.31534907665957235,12.083271837207292,37.40411660973689,-77.21278822483269,-56.81676252290934,-67.92696512066755,65.8164774966407
2030,sc01,01-06 11:00:00+01:00,0.31534907665957235,12.083271837207292,-156.70694464284213,-77.21278822483269,-56.81676252290934,114.02993317983243,-0.6033490383592834
2030,sc01,01-06 13:00:00+01:00,0.31534907665957235,12.083271837207292,-202.83742178396696,-77.21278822483269,-56.81676252290934,225.88963254633245,-32.07358921835928
