Period,Scenario,LoadLevel,RES_Hydro_Large
2030,sc01,06-21 13:00:00+01:00,-77.21278822483269
2030,sc01,06-21 15:00:00+01:00,-77.21278822483269
2030,sc01,06-21 17:00:00+01:00,-77.21278822483269
2030,sc01,06-21 19:00:00+01:00,108.31883233857617
2030,sc01,06-21 21:00:00+01:00,26.875621036282297
2030,sc01,06-21 23:00:00+01:00,-77.21278822483269
2030,sc01,06-22 01:00:00+01:00,-77.21278822483269
2030,sc01,06-22 03:00:00+01:00,-77.21278822483269
2030,sc01,06-22 05:00:00+01:00,-77.21278822483269
2030,sc01,06-22 07:00:00+01:00,38.47311740405355
2030,sc01,06-22 09:00:00+01:00,95.12368227891754
2030,sc01,06-22 11:00:00+01:00,-77.21278822483269
2030,sc01,06-22 13:00:00+01:00,-77.21278822483269
2030,sc01,06-22 15:00:00+01:00,-77.21278822483269
2030,sc01,06-22 17:00:00+01:00,-77.21278822483269
2030,sc01,06-22 19:00:00+01:00,70.37203928939924
2030,sc01,06-22 21:00:00+01:00,-15.517638141460075
2030,sc01,06-22 23:00:00+01:00,-77.21278822483269
2030,sc01,06-23 01:00:00+01:00,-77.21278822483269
2030,sc01,06-23 03:00:00+01:00,-77.21278822483269
2030,sc01,06-23 05:00:00+01:00,-77.21278822483269
2030,sc01,06-23 07:00:00+01:00,16.047383031929044
2030,sc01,06-23 09:00:00+01:00,77.61082529153494
2030,sc01,06-23 11:00:00+01:00,-77.21278822483269
2030,sc01,06-23 13:00:00+01:00,-77.21278822483269
2030,sc01,06-23 15:00:00+01:00,-77.21278822483269
2030,sc01,06-23 17:00:00+01:00,-77.21278822483269
2030,sc01,06-23 19:00:00+01:00,83.40349653133536
2030,sc01,06-23 21:00:00+01:00,-27.860833986344865
2030,sc01,06-23 23:00:00+01:00,-77.21278822483269
2030,sc01,06-24 01:00:00+01:00,-77.21278822483269
2030,sc01,06-24 03:00:00+01:00,-77.21278822483269
2030,sc01,06-24 05:00:00+01:00,-77.21278822483269
2030,sc01,06-24 07:00:00+01:00,40.435053172501924
2030,sc01,06-24 09:00:00+01:00,111.37475570912453
2030,sc01,06-24 11:00:00+01:00,-77.21278822483269
2030,sc01,06-24 13:00:00+01:00,-77.21278822483269
2030,sc01,06-24 15:00:00+01:00,-77.21278822483269
2030,sc01,06-24 17:00:00+01:00,-77.21278822483269
2030,sc01,06-24 19:00:00+01:00,59.28234618787526
2030,sc01,06-24 21:00:00+01:00,-22.8626935900595
2030,sc01,06-24 23:00:00+01:00,-77.21278822483269
2030,sc01,06-25 01:00:00+01:00,-77.21278822483269
2030,sc01,06-25 03:00:00+01:00,-77.21278822483269
2030,sc01,06-25 05:00:00+01:00,-77.21278822483269
2030,sc01,06-25 07:00:00+01:00,-3.396376889187465
2030,sc01,06-25 09:00:00+01:00,65.65596489915903
2030,sc01,06-25 11:00:00+01:00,-77.21278822483269
2030,sc01,06-25 13:00:00+01:00,-77.21278822483269
2030,sc01,06-25 15:00:00+01:00,-77.21278822483269
2030,sc01,06-25 17:00:00+01:00,-77.21278822483269
2030,sc01,06-25 19:00:00+01:00,96.43838770829957
2030,sc01,06-25 21:00:00+01:00,9.626662136941235
2030,sc01,06-25 23:00:00+01:00,-77.21278822483269
2030,sc01,06-26 01:00:00+01:00,-77.21278822483269
2030,sc01,06-26 03:00:00+01:00,-77.21278822483269
2030,sc01,06-26 05:00:00+01:00,-77.21278822483269
2030,sc01,06-26 07:00:00+01:00,26.822187079119132
2030,sc01,06-26 09:00:00+01:00,115.43204519428117
2030,sc01,06-26 11:00:00+01:00,-77.21278822483269
2030,sc01,06-26 13:00:00+01:00,-77.21278822483269
2030,sc01,06-26 15:00:00+01:00,-77.21278822483269
2030,sc01,06-26 17:00:00+01:00,-77.21278822483269
2030,sc01,06-26 19:00:00+01:00,104.86391133097011
2030,sc01,06-26 21:00:00+01:00,-62.87222328608433
2030,sc01,06-26 23:00:00+01:00,-77.21278822483269
2030,sc01,06-27 01:00:00+01:00,-77.21278822483269
2030,sc01,06-27 03:00:00+01:00,-77.21278822483269
2030,sc01,06-27 05:00:00+01:00,-77.21278822483269
2030,sc01,06-27 07:00:00+01:00,28.7226085443463
2030,sc01,06-27 09:00:00+01:00,92.07750350536396
2030,sc01,06-27 11:00:00+01:00,-77.21278822483269
2030,sc01,06-27 13:00:00+01:00,-77.21278822483269
2030,sc01,06-27 15:00:00+01:00,-77.21278822483269
2030,sc01,06-27 17:00:00+01:00,-77.21278822483269
2030,sc01,06-27 19:00:00+01:00,119.73446997248298
2030,sc01,06-27 21:00:00+01:00,-33.26178426948929
2030,sc01,06-27 23:00:00+01:00,-77.21278822483269
2030,sc01,06-28 01:00:00+01:00,-77.21278822483269
2030,sc01,06-28 03:00:00+01:00,-77.21278822483269
2030,sc01,06-28 05:00:00+01:00,-77.21278822483269
2030,sc01,06-28 07:00:00+01:00,-53.06341052603689
2030,sc01,06-28 09:00:00+01:00,95.93945857432091
2030,sc01,06-28 11:00:00+01:00,-77.21278822483269
2030,sc01,06-28 13:00:00+01:00,-77.21278822483269
2030,sc01,06-28 15:00:00+01:00,-77.21278822483269
2030,sc01,06-28 17:00:00+01:00,-77.21278822483269
2030,sc01,06-28 19:00:00+01:00,109.05200652347334
2030,sc01,06-28 21:00:00+01:00,-1.4379317413247605
2030,sc01,06-28 23:00:00+01:00,-77.21278822483269
2030,sc01,06-29 01:00:00+01:00,-77.21278822483269
2030,sc01,06-29 03:00:00+01:00,-77.21278822483269
2030,sc01,06-29 05:00:00+01:00,-77.21278822483269
2030,sc01,06-29 07:00:00+01:00,30.500133433377428
2030,sc01,06-29 09:00:00+01:00,95.19820407051596
2030,sc01,06-29 11:00:00+01:00,-77.21278822483269
2030,sc01,06-29 13:00:00+01:00,-77.21278822483269
2030,sc01,06-29 15:00:00+01:00,-77.21278822483269
2030,sc01,06-29 17:00:00+01:00,-77.21278822483269
2030,sc01,06-29 19:00:00+01:00,86.56438926512722
2030,sc01,06-29 21:00:00+01:00,5.1778283228878195
2030,sc01,06-29 23:00:00+01:00,-77.21278822483269
2030,sc01,06-30 01:00:00+01:00,-77.21278822483269
2030,sc01,06-30 03:00:00+01:00,-77.21278822483269
2030,sc01,06-30 05:00:00+01:00,-77.21278822483269
2030,sc01,06-30 07:00:00+01:00,11.568780862364093
2030,sc01,06-30 09:00:00+01:00,74.49517096255725
2030,sc01,06-30 11:00:00+01:00,-77.21278822483269
2030,sc01,06-30 13:00:00+01:00,-77.21278822483269
2030,sc01,06-30 15:00:00+01:00,-77.21278822483269
2030,sc01,06-30 17:00:00+01:00,-77.21278822483269
2030,sc01,06-30 19:00:00+01:00,83.16346015756018
2030,sc01,06-30 21:00:00+01:00,-0.990970480056987
2030,sc01,06-30 23:00:00+01:00,-77.21278822483269
2030,sc01,07-01 01:00:00+01:00,-77.21278822483269
2030,sc01,07-01 03:00:00+01:00,-77.21278822483269
2030,sc01,07-01 05:00:00+01:00,-77.21278822483269
2030,sc01,07-01 07:00:00+01:00,44.227618684036216
2030,sc01,07-01 09:00:00+01:00,117.79401271681822
2030,sc01,07-01 11:00:00+01:00,-77.21278822483269
2030,sc01,07-01 13:00:00+01:00,-77.21278822483269
2030,sc01,07-01 15:00:00+01:00,-77.21278822483269
2030,sc01,07-01 17:00:00+01:00,-77.21278822483269
2030,sc01,07-01 19:00:00+01:00,107.19561843228588
2030,sc01,07-01 21:00:00+01:00,24.097021548859885
2030,sc01,07-01 23:00:00+01:00,-77.21278822483269
2030,sc01,07-02 01:00:00+01:00,-77.21278822483269
2030,sc01,07-02 03:00:00+01:00,-77.21278822483269
2030,sc01,07-02 05:00:00+01:00,-77.21278822483269
2030,sc01,07-02 07:00:00+01:00,55.3008644012083
2030,sc01,07-02 09:00:00+01:00,122.78721177516731
2030,sc01,07-02 11:00:00+01:00,-77.21278822483269
2030,sc01,07-02 13:00:00+01:00,-77.21278822483269
2030,sc01,07-02 15:00:00+01:00,-77.21278822483269
2030,sc01,07-02 17:00:00+01:00,-77.21278822483269
2030,sc01,07-02 19:00:00+01:00,101.72501306302622
2030,sc01,07-02 21:00:00+01:00,7.276070789463901
2030,sc01,07-02 23:00:00+01:00,-77.21278822483269
2030,sc01,07-03 01:00:00+01:00,-77.21278822483269
2030,sc01,07-03 03:00:00+01:00,-77.21278822483269
2030,sc01,07-03 05:00:00+01:00,-77.21278822483269
2030,sc01,07-03 07:00:00+01:00,39.96526019084777
2030,sc01,07-03 09:00:00+01:00,104.2941604658874
2030,sc01,07-03 11:00:00+01:00,-77.21278822483269
2030,sc01,07-03 13:00:00+01:00,-77.21278822483269
2030,sc01,07-03 15:00:00+01:00,-77.21278822483269
2030,sc01,07-03 17:00:00+01:00,-77.21278822483269
2030,sc01,07-03 19:00:00+01:00,87.54305391304239
2030,sc01,07-03 21:00:00+01:00,-8.126221757051525
2030,sc01,07-03 23:00:00+01:00,-77.21278822483269
2030,sc01,07-04 01:00:00+01:00,-77.21278822483269
2030,sc01,07-04 03:00:00+01:00,-77.21278822483269
2030,sc01,07-04 05:00:00+01:00,-77.21278822483269
2030,sc01,07-04 07:00:00+01:00,74.28247631825867
2030,sc01,07-04 09:00:00+01:00,122.78721177516731
2030,sc01,07-04 11:00:00+01:00,-32.79207787086241
2030,sc01,07-04 13:00:00+01:00,4.143068484700237
2030,sc01,07-04 15:00:00+01:00,-77.21278822483269
2030,sc01,07-04 17:00:00+01:00,-77.21278822483269
2030,sc01,07-04 19:00:00+01:00,122.78721177516731
2030,sc01,07-04 21:00:00+01:00,49.01477342879339
2030,sc01,07-04 23:00:00+01:00,-77.21278822483269
2030,sc01,07-05 01:00:00+01:00,-77.21278822483269
2030,sc01,07-05 03:00:00+01:00,-77.21278822483269
2030,sc01,07-05 05:00:00+01:00,-77.21278822483269
2030,sc01,07-05 07:00:00+01:00,63.16414917955332
2030,sc01,07-05 09:00:00+01:00,122.78721177516731
2030,sc01,07-05 11:00:00+01:00,-77.21278822483269
2030,sc01,07-05 13:00:00+01:00,-77.21278822483269
2030,sc01,07-05 15:00:00+01:00,-77.21278822483269
2030,sc01,07-05 17:00:00+01:00,-77.21278822483269
2030,sc01,07-05 19:00:00+01:00,64.7971682341851
2030,sc01,07-05 21:00:00+01:00,-24.153811783151255
2030,sc01,07-05 23:00:00+01:00,-77.21278822483269
2030,sc01,07-06 01:00:00+01:00,-77.21278822483269
2030,sc01,07-06 03:00:00+01:00,-77.21278822483269
2030,sc01,07-06 05:00:00+01:00,-77.21278822483269
2030,sc01,07-06 07:00:00+01:00,35.673734852083854
2030,sc01,07-06 09:00:00+01:00,107.46919126923272
2030,sc01,07-06 11:00:00+01:00,-77.21278822483269
2030,sc01,07-06 13:00:00+01:00,-77.21278822483269
2030,sc01,07-06 15:00:00+01:00,-77.21278822483269
2030,sc01,07-06 17:00:00+01:00,-77.21278822483269
2030,sc01,07-06 19:00:00+01:00,60.70477429392663
2030,sc01,07-06 21:00:00+01:00,-17.93742175274395
2030,sc01,07-06 23:00:00+01:00,-77.21278822483269
2030,sc01,07-07 01:00:00+01:00,-77.21278822483269
2030,sc01,07-07 03:00:00+01:00,-77.21278822483269
2030,sc01,07-07 05:00:00+01:00,-77.21278822483269
2030,sc01,07-07 07:00:00+01:00,62.043239146044456
2030,sc01,07-07 09:00:00+01:00,122.78721177516731
2030,sc01,07-07 11:00:00+01:00,-77.21278822483269
2030,sc01,07-07 13:00:00+01:00,-77.21278822483269
2030,sc01,07-07 15:00:00+01:00,-77.21278822483269
2030,sc01,07-07 17:00:00+01:00,-77.21278822483269
2030,sc01,07-07 19:00:00+01:00,122.78721177516731
2030,sc01,07-07 21:00:00+01:00,10.380916026286698
2030,sc01,07-07 23:00:00+01:00,-77.21278822483269
2030,sc01,07-08 01:00:00+01:00,-77.21278822483269
2030,sc01,07-08 03:00:00+01:00,-77.21278822483269
2030,sc01,07-08 05:00:00+01:00,-77.21278822483269
2030,sc01,07-08 07:00:00+01:00,52.765567898758846
2030,sc01,07-08 09:00:00+01:00,122.78721177516731
2030,sc01,07-08 11:00:00+01:00,-72.55863186329121
2030,sc01,07-08 13:00:00+01:00,-77.21278822483269
2030,sc01,07-08 15:00:00+01:00,-76.55560919957333
2030,sc01,07-08 17:00:00+01:00,-59.82846967645077
2030,sc01,07-08 19:00:00+01:00,122.78721177516731
2030,sc01,07-08 21:00:00+01:00,31.94603833621109
2030,sc01,07-08 23:00:00+01:00,-39.10443077268703
2030,sc01,07-09 01:00:00+01:00,-77.21278822483269
2030,sc01,07-09 03:00:00+01:00,-77.21278822483269
2030,sc01,07-09 05:00:00+01:00,-49.6339901865215
2030,sc01,07-09 07:00:00+01:00,41.89886724035573
2030,sc01,07-09 09:00:00+01:00,104.88148402724461
2030,sc01,07-09 11:00:00+01:00,-13.93464884818605
2030,sc01,07-09 13:00:00+01:00,-44.336296738789564
2030,sc01,07-09 15:00:00+01:00,-77.21278822483269
2030,sc01,07-09 17:00:00+01:00,-39.41266809021934
2030,sc01,07-09 19:00:00+01:00,93.08144216999663
2030,sc01,07-09 21:00:00+01:00,6.03828609182861
2030,sc01,07-09 23:00:00+01:00,-40.197424233777696
2030,sc01,07-10 01:00:00+01:00,-77.21278822483269
2030,sc01,07-10 03:00:00+01:00,-77.21278822483269
2030,sc01,07-10 05:00:00+01:00,-77.21278822483269
2030,sc01,07-10 07:00:00+01:00,-8.48870157526649
2030,sc01,07-10 09:00:00+01:00,45.71619767754251
2030,sc01,07-10 11:00:00+01:00,-16.614781120545324
2030,sc01,07-10 13:00:00+01:00,-8.681827313051102
2030,sc01,07-10 15:00:00+01:00,-77.21278822483269
2030,sc01,07-10 17:00:00+01:00,-12.292764188376623
2030,sc01,07-10 19:00:00+01:00,112.20921982556725
2030,sc01,07-10 21:00:00+01:00,20.025995272810192
2030,sc01,07-10 23:00:00+01:00,-53.664603546186086
2030,sc01,07-11 01:00:00+01:00,-77.21278822483269
2030,sc01,07-11 03:00:00+01:00,-77.21278822483269
2030,sc01,07-11 05:00:00+01:00,-64.51097208089953
2030,sc01,07-11 07:00:00+01:00,34.6271172028904
2030,sc01,07-11 09:00:00+01:00,103.60818173019315
2030,sc01,07-11 11:00:00+01:00,-33.15228149262025
2030,sc01,07-11 13:00:00+01:00,-31.413744952368305
2030,sc01,07-11 15:00:00+01:00,-55.05568032080066
2030,sc01,07-11 17:00:00+01:00,-29.493525804845177
2030,sc01,07-11 19:00:00+01:00,78.12850190425767
2030,sc01,07-11 21:00:00+01:00,-12.825949651077934
2030,sc01,07-11 23:00:00+01:00,-35.09924512394822
2030,sc01,07-12 01:00:00+01:00,-71.09379780431757
2030,sc01,07-12 03:00:00+01:00,-77.21278822483269
2030,sc01,07-12 05:00:00+01:00,-62.41714040128399
2030,sc01,07-12 07:00:00+01:00,48.66653967154099
2030,sc01,07-12 09:00:00+01:00,69.60099508069949
2030,sc01,07-12 11:00:00+01:00,-32.34922142041026
2030,sc01,07-12 13:00:00+01:00,-27.792585925909343
2030,sc01,07-12 15:00:00+01:00,-38.01505519613955
2030,sc01,07-12 17:00:00+01:00,-29.749060133205724
2030,sc01,07-12 19:00:00+01:00,24.486028629870887
2030,sc01,07-12 21:00:00+01:00,39.05556266411024
2030,sc01,07-12 23:00:00+01:00,-63.788857977847485
2030,sc01,07-13 01:00:00+01:00,-77.21278822483269
2030,sc01,07-13 03:00:00+01:00,-77.21278822483269
2030,sc01,07-13 05:00:00+01:00,-67.81723694409422
2030,sc01,07-13 07:00:00+01:00,50.02928173723281
2030,sc01,07-13 09:00:00+01:00,59.401617059741554
2030,sc01,07-13 11:00:00+01:00,-33.22166169199818
2030,sc01,07-13 13:00:00+01:00,-32.62135586162059
2030,sc01,07-13 15:00:00+01:00,-42.033001837981004
2030,sc01,07-13 17:00:00+01:00,-33.292210677681794
2030,sc01,07-13 19:00:00+01:00,64.70473270589817
2030,sc01,07-13 21:00:00+01:00,43.47678681369757
2030,sc01,07-13 23:00:00+01:00,-50.88055818936546
2030,sc01,07-14 01:00:00+01:00,-68.44310229145634
2030,sc01,07-14 03:00:00+01:00,-77.21278822483269
2030,sc01,07-14 05:00:00+01:00,-59.625878355872594
2030,sc01,07-14 07:00:00+01:00,49.8954399660702
2030,sc01,07-14 09:00:00+01:00,90.1553287411161
2030,sc01,07-14 11:00:00+01:00,-25.886449055487084
2030,sc01,07-14 13:00:00+01:00,-25.156054795910016
2030,sc01,07-14 15:00:00+01:00,-35.378524066139555
2030,sc01,07-14 17:00:00+01:00,-12.09220739665156
2030,sc01,07-14 19:00:00+01:00,76.7522368022445
2030,sc01,07-14 21:00:00+01:00,52.86524162770145
2030,sc01,07-14 23:00:00+01:00,-45.34618480720974
2030,sc01,07-15 01:00:00+01:00,-66.07683403879125
2030,sc01,07-15 03:00:00+01:00,-69.9383827574996
2030,sc01,07-15 05:00:00+01:00,-57.70546730409422
2030,sc01,07-15 07:00:00+01:00,88.05369124057079
2030,sc01,07-15 09:00:00+01:00,102.1102190355363
2030,sc01,07-15 11:00:00+01:00,-25.173858684754073
2030,sc01,07-15 13:00:00+01:00,-22.739416615909363
2030,sc01,07-15 15:00:00+01:00,-53.246634686268564
2030,sc01,07-15 17:00:00+01:00,-22.79476303696388
2030,sc01,07-15 19:00:00+01:00,77.54282331023775
2030,sc01,07-15 21:00:00+01:00,62.055029446844216
2030,sc01,07-15 23:00:00+01:00,-58.7356886678475
2030,sc01,07-16 01:00:00+01:00,-77.21278822483269
2030,sc01,07-16 03:00:00+01:00,-77.21278822483269
2030,sc01,07-16 05:00:00+01:00,-61.43082073409422
2030,sc01,07-16 07:00:00+01:00,58.95356568818006
2030,sc01,07-16 09:00:00+01:00,71.96739397000643
2030,sc01,07-16 11:00:00+01:00,-31.021405540410264
2030,sc01,07-16 13:00:00+01:00,-26.464770045909347
2030,sc01,07-16 15:00:00+01:00,-36.68723931613955
2030,sc01,07-16 17:00:00+01:00,-28.421244253205728
2030,sc01,07-16 19:00:00+01:00,76.7362254061426
2030,sc01,07-16 21:00:00+01:00,83.71839466858209
2030,sc01,07-16 23:00:00+01:00,-50.74789168815268
2030,sc01,07-17 01:00:00+01:00,-73.22115802232302
2030,sc01,07-17 03:00:00+01:00,-77.08658322607408
2030,sc01,07-17 05:00:00+01:00,-64.62820506409423
2030,sc01,07-17 07:00:00+01:00,82.35524390008611
2030,sc01,07-17 09:00:00+01:00,122.78721177516731
2030,sc01,07-17 11:00:00+01:00,-16.17340011746586
2030,sc01,07-17 13:00:00+01:00,-29.662154375909367
2030,sc01,07-17 15:00:00+01:00,-39.88462364613956
2030,sc01,07-17 17:00:00+01:00,-31.61862858320574
2030,sc01,07-17 19:00:00+01:00,75.33407099314353
2030,sc01,07-17 21:00:00+01:00,54.38438252361341
2030,sc01,07-17 23:00:00+01:00,-62.40342751749373
2030,sc01,07-18 01:00:00+01:00,-73.4190971563444
2030,sc01,07-18 03:00:00+01:00,-77.03761978654155
2030,sc01,07-18 05:00:00+01:00,-64.70267239914132
2030,sc01,07-18 07:00:00+01:00,97.17268822819408
2030,sc01,07-18 09:00:00+01:00,122.78721177516731
2030,sc01,07-18 11:00:00+01:00,21.471923201978285
2030,sc01,07-18 13:00:00+01:00,-27.151790781725197
2030,sc01,07-18 15:00:00+01:00,-40.04013872613956
2030,sc01,07-18 17:00:00+01:00,-5.307141481462168
2030,sc01,07-18 19:00:00+01:00,79.57289041816539
2030,sc01,07-18 21:00:00+01:00,54.4637230415713
2030,sc01,07-18 23:00:00+01:00,-65.8139415078475
2030,sc01,07-19 01:00:00+01:00,-74.07968755298302
2030,sc01,07-19 03:00:00+01:00,-77.21278822483269
2030,sc01,07-19 05:00:00+01:00,-62.82229818002225
2030,sc01,07-19 07:00:00+01:00,109.44584464787748
2030,sc01,07-19 09:00:00+01:00,122.78721177516731
2030,sc01,07-19 11:00:00+01:00,51.99685298673516
2030,sc01,07-19 13:00:00+01:00,25.764944158272115
2030,sc01,07-19 15:00:00+01:00,-40.647180846139555
2030,sc01,07-19 17:00:00+01:00,65.03765730764961
2030,sc01,07-19 19:00:00+01:00,122.78721177516731
2030,sc01,07-19 21:00:00+01:00,103.48302689777465
2030,sc01,07-19 23:00:00+01:00,-30.65689688308278
2030,sc01,07-20 01:00:00+01:00,-77.21278822483269
2030,sc01,07-20 03:00:00+01:00,-77.21278822483269
2030,sc01,07-20 05:00:00+01:00,-60.22432695980764
2030,sc01,07-20 07:00:00+01:00,104.1303104163657
2030,sc01,07-20 09:00:00+01:00,116.7144463996677
2030,sc01,07-20 11:00:00+01:00,40.068767633134755
2030,sc01,07-20 13:00:00+01:00,2.908004618020456
2030,sc01,07-20 15:00:00+01:00,-45.64712062613954
2030,sc01,07-20 17:00:00+01:00,27.05804881729574
2030,sc01,07-20 19:00:00+01:00,122.78721177516731
2030,sc01,07-20 21:00:00+01:00,78.67799095102869
2030,sc01,07-20 23:00:00+01:00,-60.564405089574066
2030,sc01,07-21 01:00:00+01:00,-77.21278822483269
2030,sc01,07-21 03:00:00+01:00,-77.21278822483269
2030,sc01,07-21 05:00:00+01:00,-77.21278822483269
2030,sc01,07-21 07:00:00+01:00,68.06058282220654
2030,sc01,07-21 09:00:00+01:00,104.0024019674327
2030,sc01,07-21 11:00:00+01:00,-23.516322171480837
2030,sc01,07-21 13:00:00+01:00,-49.961632535909395
2030,sc01,07-21 15:00:00+01:00,-60.18410180613955
2030,sc01,07-21 17:00:00+01:00,-51.91810674320304
2030,sc01,07-21 19:00:00+01:00,122.78721177516731
2030,sc01,07-21 21:00:00+01:00,74.89035025414087
2030,sc01,07-21 23:00:00+01:00,-63.79649467451092
2030,sc01,07-22 01:00:00+01:00,-77.21278822483269
2030,sc01,07-22 03:00:00+01:00,-77.21278822483269
2030,sc01,07-22 05:00:00+01:00,-67.73239722411853
2030,sc01,07-22 07:00:00+01:00,99.44401194948428
2030,sc01,07-22 09:00:00+01:00,112.3489066007247
2030,sc01,07-22 11:00:00+01:00,5.724229112385203
2030,sc01,07-22 13:00:00+01:00,-38.01678432269144
2030,sc01,07-22 15:00:00+01:00,-48.35109144613955
2030,sc01,07-22 17:00:00+01:00,14.164384146749029
2030,sc01,07-22 19:00:00+01:00,122.78721177516731
2030,sc01,07-22 21:00:00+01:00,76.5729156291632
2030,sc01,07-22 23:00:00+01:00,-51.6490277746587
2030,sc01,07-23 01:00:00+01:00,-77.21278822483269
2030,sc01,07-23 03:00:00+01:00,-77.21278822483269
2030,sc01,07-23 05:00:00+01:00,-67.53848003470769
2030,sc01,07-23 07:00:00+01:00,101.02827286749188
2030,sc01,07-23 09:00:00+01:00,122.78721177516731
2030,sc01,07-23 11:00:00+01:00,54.849292929325614
2030,sc01,07-23 13:00:00+01:00,66.9260858574187
2030,sc01,07-23 15:00:00+01:00,-4.59435639811754
2030,sc01,07-23 17:00:00+01:00,47.61975955872295
2030,sc01,07-23 19:00:00+01:00,122.78721177516731
2030,sc01,07-23 21:00:00+01:00,76.60667491476825
2030,sc01,07-23 23:00:00+01:00,-28.03106264538264
2030,sc01,07-24 01:00:00+01:00,-70.06042595774282
2030,sc01,07-24 03:00:00+01:00,-77.21278822483269
2030,sc01,07-24 05:00:00+01:00,-33.952712331359734
2030,sc01,07-24 07:00:00+01:00,122.78721177516731
2030,sc01,07-24 09:00:00+01:00,110.63971178376907
2030,sc01,07-24 11:00:00+01:00,30.654779634562104
2030,sc01,07-24 13:00:00+01:00,-3.6362203869299066
2030,sc01,07-24 15:00:00+01:00,-56.43817044613952
2030,sc01,07-24 17:00:00+01:00,2.7804783285016583
2030,sc01,07-24 19:00:00+01:00,122.78721177516731
2030,sc01,07-24 21:00:00+01:00,80.11643495105209
2030,sc01,07-24 23:00:00+01:00,17.004569900555836
2030,sc01,07-25 01:00:00+01:00,-77.21278822483269
2030,sc01,07-25 03:00:00+01:00,-77.21278822483269
2030,sc01,07-25 05:00:00+01:00,-35.18031849729001
2030,sc01,07-25 07:00:00+01:00,122.78721177516731
2030,sc01,07-25 09:00:00+01:00,122.78721177516731
2030,sc01,07-25 11:00:00+01:00,44.89850505942927
2030,sc01,07-25 13:00:00+01:00,-24.651777893960407
2030,sc01,07-25 15:00:00+01:00,-75.75598554613956
2030,sc01,07-25 17:00:00+01:00,-0.787014378263649
2030,sc01,07-25 19:00:00+01:00,122.78721177516731
2030,sc01,07-25 21:00:00+01:00,122.78721177516731
2030,sc01,07-25 23:00:00+01:00,35.75231933333298
2030,sc01,07-26 01:00:00+01:00,-77.21278822483269
2030,sc01,07-26 03:00:00+01:00,-77.21278822483269
2030,sc01,07-26 05:00:00+01:00,3.47429039456442
2030,sc01,07-26 07:00:00+01:00,122.78721177516731
2030,sc01,07-26 09:00:00+01:00,122.78721177516731
2030,sc01,07-26 11:00:00+01:00,18.167501103860573
2030,sc01,07-26 13:00:00+01:00,14.328050460930754
2030,sc01,07-26 15:00:00+01:00,-69.29152859752705
2030,sc01,07-26 17:00:00+01:00,11.758105897897082
2030,sc01,07-26 19:00:00+01:00,122.78721177516731
2030,sc01,07-26 21:00:00+01:00,122.78721177516731
2030,sc01,07-26 23:00:00+01:00,28.650880900975437
2030,sc01,07-27 01:00:00+01:00,-77.21278822483269
2030,sc01,07-27 03:00:00+01:00,-77.21278822483269
2030,sc01,07-27 05:00:00+01:00,-16.609082644463562
2030,sc01,07-27 07:00:00+01:00,122.78721177516731
2030,sc01,07-27 09:00:00+01:00,122.78721177516731
2030,sc01,07-27 11:00:00+01:00,71.0272699467737
2030,sc01,07-27 13:00:00+01:00,7.990942259603628
2030,sc01,07-27 15:00:00+01:00,-45.901335258736765
2030,sc01,07-27 17:00:00+01:00,29.678530556751895
2030,sc01,07-27 19:00:00+01:00,122.78721177516731
2030,sc01,07-27 21:00:00+01:00,122.78721177516731
2030,sc01,07-27 23:00:00+01:00,61.92293590336864
2030,sc01,07-28 01:00:00+01:00,-76.2966037269556
2030,sc01,07-28 03:00:00+01:00,-77.21278822483269
2030,sc01,07-28 05:00:00+01:00,4.477772424267627
2030,sc01,07-28 07:00:00+01:00,122.78721177516731
2030,sc01,07-28 09:00:00+01:00,122.78721177516731
2030,sc01,07-28 11:00:00+01:00,95.98844004348162
2030,sc01,07-28 13:00:00+01:00,99.5364263743157
2030,sc01,07-28 15:00:00+01:00,26.649283867349638
2030,sc01,07-28 17:00:00+01:00,114.56477671985407
2030,sc01,07-28 19:00:00+01:00,122.78721177516731
2030,sc01,07-28 21:00:00+01:00,122.78721177516731
2030,sc01,07-28 23:00:00+01:00,61.71419587074091
2030,sc01,07-29 01:00:00+01:00,-46.85494436751328
2030,sc01,07-29 03:00:00+01:00,-64.57174162541637
2030,sc01,07-29 05:00:00+01:00,74.16715471024442
2030,sc01,07-29 07:00:00+01:00,122.78721177516731
2030,sc01,07-29 09:00:00+01:00,122.78721177516731
2030,sc01,07-29 11:00:00+01:00,122.78721177516731
2030,sc01,07-29 13:00:00+01:00,122.78721177516731
2030,sc01,07-29 15:00:00+01:00,82.76421260115875
2030,sc01,07-29 17:00:00+01:00,122.78721177516731
2030,sc01,07-29 19:00:00+01:00,122.78721177516731
2030,sc01,07-29 21:00:00+01:00,122.78721177516731
2030,sc01,07-29 23:00:00+01:00,122.78721177516731
2030,sc01,07-30 01:00:00+01:00,-16.734143404850123
2030,sc01,07-30 03:00:00+01:00,-77.21278822483269
2030,sc01,07-30 05:00:00+01:00,-25.852690442419338
2030,sc01,07-30 07:00:00+01:00,122.78721177516731
2030,sc01,07-30 09:00:00+01:00,122.78721177516731
2030,sc01,07-30 11:00:00+01:00,122.78721177516731
2030,sc01,07-30 13:00:00+01:00,122.78721177516731
2030,sc01,07-30 15:00:00+01:00,63.21179562893066
2030,sc01,07-30 17:00:00+01:00,122.78721177516731
