Period,Scenario,LoadLevel,MW
2030,sc01,04-01 07:00:00+01:00,1298.975933855
2030,sc01,04-01 09:00:00+01:00,1397.4797970379998
2030,sc01,04-01 11:00:00+01:00,1141.0045288014999
2030,sc01,04-01 13:00:00+01:00,1060.5732172145
2030,sc01,04-01 15:00:00+01:00,914.6129246634998
2030,sc01,04-01 17:00:00+01:00,1054.7665698824999
2030,sc01,04-01 19:00:00+01:00,1372.8166149459998
2030,sc01,04-01 21:00:00+01:00,1305.9636841079998
2030,sc01,04-01 23:00:00+01:00,994.2910615549999
2030,sc01,04-02 01:00:00+01:00,809.2551970105
2030,sc01,04-02 03:00:00+01:00,763.2265879849999
2030,sc01,04-02 05:00:00+01:00,912.1049803305
2030,sc01,04-02 07:00:00+01:00,1262.519203673
2030,sc01,04-02 09:00:00+01:00,1298.7747102769997
2030,sc01,04-02 11:00:00+01:00,1007.1707262484998
2030,sc01,04-02 13:00:00+01:00,968.3670800564998
2030,sc01,04-02 15:00:00+01:00,859.4447842534998
2030,sc01,04-02 17:00:00+01:00,1007.6946867119998
2030,sc01,04-02 19:00:00+01:00,1338.5064192189998
2030,sc01,04-02 21:00:00+01:00,1275.516154366
2030,sc01,04-02 23:00:00+01:00,985.882577203
2030,sc01,04-03 01:00:00+01:00,822.2183959744999
2030,sc01,04-03 03:00:00+01:00,787.322420249
2030,sc01,04-03 05:00:00+01:00,940.0242699394998
2030,sc01,04-03 07:00:00+01:00,1321.402125327
2030,sc01,04-03 09:00:00+01:00,1400.8335203049999
2030,sc01,04-03 11:00:00+01:00,1126.6164858979998
2030,sc01,04-03 13:00:00+01:00,1050.8889697625
2030,sc01,04-03 15:00:00+01:00,931.4147081624999
2030,sc01,04-03 17:00:00+01:00,1077.9396661179999
2030,sc01,04-03 19:00:00+01:00,1390.5478278389999
2030,sc01,04-03 21:00:00+01:00,1331.8405458349998
2030,sc01,04-03 23:00:00+01:00,1055.6081866719999
2030,sc01,04-04 01:00:00+01:00,891.8237530475
2030,sc01,04-04 03:00:00+01:00,849.0801311269998
2030,sc01,04-04 05:00:00+01:00,992.5993107424999
2030,sc01,04-04 07:00:00+01:00,1338.686654825
2030,sc01,04-04 09:00:00+01:00,1383.2609035125
2030,sc01,04-04 11:00:00+01:00,1122.8892605869999
2030,sc01,04-04 13:00:00+01:00,1092.4668964124999
2030,sc01,04-04 15:00:00+01:00,992.4382577674999
2030,sc01,04-04 17:00:00+01:00,1158.2395996149999
2030,sc01,04-04 19:00:00+01:00,1431.2767586919997
2030,sc01,04-04 21:00:00+01:00,1320.6116421729998
2030,sc01,04-04 23:00:00+01:00,1037.567156505
2030,sc01,04-05 01:00:00+01:00,896.9182965045
2030,sc01,04-05 03:00:00+01:00,830.5616392489999
2030,sc01,04-05 05:00:00+01:00,924.2133764544999
2030,sc01,04-05 07:00:00+01:00,1276.743246102
2030,sc01,04-05 09:00:00+01:00,1370.7597098064998
2030,sc01,04-05 11:00:00+01:00,1128.5465458254998
2030,sc01,04-05 13:00:00+01:00,1060.2947652389998
2030,sc01,04-05 15:00:00+01:00,927.2828324954999
2030,sc01,04-05 17:00:00+01:00,1054.0341823269998
2030,sc01,04-05 19:00:00+01:00,1325.6367484214998
2030,sc01,04-05 21:00:00+01:00,1207.4370912399997
2030,sc01,04-05 23:00:00+01:00,904.7878280719999
2030,sc01,04-06 01:00:00+01:00,736.0019726505
2030,sc01,04-06 03:00:00+01:00,691.54416734
2030,sc01,04-06 05:00:00+01:00,829.5384511105
2030,sc01,04-06 07:00:00+01:00,1196.084478198
2030,sc01,04-06 09:00:00+01:00,1260.2960374429997
2030,sc01,04-06 11:00:00+01:00,1043.6093892814997
2030,sc01,04-06 13:00:00+01:00,1016.8087908294998
2030,sc01,04-06 15:00:00+01:00,843.7313682739998
2030,sc01,04-06 17:00:00+01:00,967.6255000509998
2030,sc01,04-06 19:00:00+01:00,1257.3874720584997
2030,sc01,04-06 21:00:00+01:00,1176.674441706
2030,sc01,04-06 23:00:00+01:00,887.2192925429999
2030,sc01,04-07 01:00:00+01:00,729.4571331664998
2030,sc01,04-07 03:00:00+01:00,688.1600526059999
2030,sc01,04-07 05:00:00+01:00,836.3406639614999
2030,sc01,04-07 07:00:00+01:00,1228.319054844
2030,sc01,04-07 09:00:00+01:00,1303.7347905934998
2030,sc01,04-07 11:00:00+01:00,1057.2803060415
2030,sc01,04-07 13:00:00+01:00,1052.8718963195
2030,sc01,04-07 15:00:00+01:00,920.6527203349998
2030,sc01,04-07 17:00:00+01:00,1036.5681065609997
2030,sc01,04-07 19:00:00+01:00,1309.1144079359997
2030,sc01,04-07 21:00:00+01:00,1200.8415233519997
2030,sc01,04-07 23:00:00+01:00,938.3959141589999
2030,sc01,04-08 01:00:00+01:00,803.5403852594999
2030,sc01,04-08 03:00:00+01:00,782.5586080789999
2030,sc01,04-08 05:00:00+01:00,1017.2258246194999
2030,sc01,04-08 07:00:00+01:00,1424.644610746
2030,sc01,04-08 09:00:00+01:00,1471.9516837134997
2030,sc01,04-08 11:00:00+01:00,1199.6207486619999
2030,sc01,04-08 13:00:00+01:00,1110.8610664239998
2030,sc01,04-08 15:00:00+01:00,952.1916900754999
2030,sc01,04-08 17:00:00+01:00,1070.2217782729997
2030,sc01,04-08 19:00:00+01:00,1333.5182412214997
2030,sc01,04-08 21:00:00+01:00,1203.7319996499998
2030,sc01,04-08 23:00:00+01:00,902.0035524319999
2030,sc01,04-09 01:00:00+01:00,741.8692907894999
2030,sc01,04-09 03:00:00+01:00,714.6871402339998
2030,sc01,04-09 05:00:00+01:00,913.4489061194998
2030,sc01,04-09 07:00:00+01:00,1329.448167772
2030,sc01,04-09 09:00:00+01:00,1407.6426480429998
2030,sc01,04-09 11:00:00+01:00,1145.5311683419998
2030,sc01,04-09 13:00:00+01:00,1050.6897770404998
2030,sc01,04-09 15:00:00+01:00,908.1201029999997
2030,sc01,04-09 17:00:00+01:00,1039.5667267679999
2030,sc01,04-09 19:00:00+01:00,1313.0627314879998
2030,sc01,04-09 21:00:00+01:00,1207.6268262649999
2030,sc01,04-09 23:00:00+01:00,897.8053942869999
2030,sc01,04-10 01:00:00+01:00,747.7145286334999
2030,sc01,04-10 03:00:00+01:00,707.3892434429998
2030,sc01,04-10 05:00:00+01:00,860.2472176334999
2030,sc01,04-10 07:00:00+01:00,1240.086131481
2030,sc01,04-10 09:00:00+01:00,1316.1214848384998
2030,sc01,04-10 11:00:00+01:00,1064.550119976
2030,sc01,04-10 13:00:00+01:00,1019.6122730189998
2030,sc01,04-10 15:00:00+01:00,917.4465236684998
2030,sc01,04-10 17:00:00+01:00,1043.7950061249999
2030,sc01,04-10 19:00:00+01:00,1280.0037416544997
2030,sc01,04-10 21:00:00+01:00,1177.8119519039997
2030,sc01,04-10 23:00:00+01:00,888.382292456
2030,sc01,04-11 01:00:00+01:00,736.1389516515
2030,sc01,04-11 03:00:00+01:00,693.7521857059999
2030,sc01,04-11 05:00:00+01:00,832.3900848414999
2030,sc01,04-11 07:00:00+01:00,1204.390911049
2030,sc01,04-11 09:00:00+01:00,1307.330178176
2030,sc01,04-11 11:00:00+01:00,1079.9841435004998
2030,sc01,04-11 13:00:00+01:00,1050.6783065285
2030,sc01,04-11 15:00:00+01:00,927.9988947984999
2030,sc01,04-11 17:00:00+01:00,1022.5240642189998
2030,sc01,04-11 19:00:00+01:00,1270.1398834364998
2030,sc01,04-11 21:00:00+01:00,1177.0376419169997
2030,sc01,04-11 23:00:00+01:00,886.661676804
2030,sc01,04-12 01:00:00+01:00,741.1346781874998
2030,sc01,04-12 03:00:00+01:00,714.4304598719999
2030,sc01,04-12 05:00:00+01:00,865.6730233225
2030,sc01,04-12 07:00:00+01:00,1225.4547171499999
2030,sc01,04-12 09:00:00+01:00,1268.5267696765
2030,sc01,04-12 11:00:00+01:00,998.0368676734998
2030,sc01,04-12 13:00:00+01:00,968.3866488784998
2030,sc01,04-12 15:00:00+01:00,860.4147944999999
2030,sc01,04-12 17:00:00+01:00,994.1089996039998
2030,sc01,04-12 19:00:00+01:00,1283.3182607099998
2030,sc01,04-12 21:00:00+01:00,1188.7690258479997
2030,sc01,04-12 23:00:00+01:00,893.4608007249999
2030,sc01,04-13 01:00:00+01:00,751.9248400224999
2030,sc01,04-13 03:00:00+01:00,712.3992947319999
2030,sc01,04-13 05:00:00+01:00,846.4012517424999
2030,sc01,04-13 07:00:00+01:00,1219.329266405
2030,sc01,04-13 09:00:00+01:00,1278.6743965679998
2030,sc01,04-13 11:00:00+01:00,1008.9046397264998
2030,sc01,04-13 13:00:00+01:00,975.5297641574998
2030,sc01,04-13 15:00:00+01:00,879.7322378604998
2030,sc01,04-13 17:00:00+01:00,1026.5203647664998
2030,sc01,04-13 19:00:00+01:00,1284.2613634934996
2030,sc01,04-13 21:00:00+01:00,1187.6236282929997
2030,sc01,04-13 23:00:00+01:00,901.7752739499999
2030,sc01,04-14 01:00:00+01:00,742.1687489494999
2030,sc01,04-14 03:00:00+01:00,700.3491291789999
2030,sc01,04-14 05:00:00+01:00,847.2074615395
2030,sc01,04-14 07:00:00+01:00,1222.977579542
2030,sc01,04-14 09:00:00+01:00,1312.120843797
2030,sc01,04-14 11:00:00+01:00,1081.6733255839997
2030,sc01,04-14 13:00:00+01:00,1057.7010775864999
2030,sc01,04-14 15:00:00+01:00,960.6238939504998
2030,sc01,04-14 17:00:00+01:00,1111.1748591224998
2030,sc01,04-14 19:00:00+01:00,1360.1433940579998
2030,sc01,04-14 21:00:00+01:00,1246.7057005149998
2030,sc01,04-14 23:00:00+01:00,940.2202351169999
2030,sc01,04-15 01:00:00+01:00,780.4782960604999
2030,sc01,04-15 03:00:00+01:00,744.4161658599999
2030,sc01,04-15 05:00:00+01:00,884.2775712905
2030,sc01,04-15 07:00:00+01:00,1289.491496983
2030,sc01,04-15 09:00:00+01:00,1405.2708041124997
2030,sc01,04-15 11:00:00+01:00,1166.1402670154998
2030,sc01,04-15 13:00:00+01:00,1110.3753722299998
2030,sc01,04-15 15:00:00+01:00,982.3463309189998
2030,sc01,04-15 17:00:00+01:00,1113.0959467874998
2030,sc01,04-15 19:00:00+01:00,1376.7602149714999
2030,sc01,04-15 21:00:00+01:00,1301.1629825109999
2030,sc01,04-15 23:00:00+01:00,1008.7032331229999
2030,sc01,04-16 01:00:00+01:00,847.1012056525
2030,sc01,04-16 03:00:00+01:00,807.4864463169998
2030,sc01,04-16 05:00:00+01:00,952.3820705924999
2030,sc01,04-16 07:00:00+01:00,1317.04504494
2030,sc01,04-16 09:00:00+01:00,1385.953331732
2030,sc01,04-16 11:00:00+01:00,1152.4094528604999
2030,sc01,04-16 13:00:00+01:00,1101.9516385499999
2030,sc01,04-16 15:00:00+01:00,976.8743826669998
2030,sc01,04-16 17:00:00+01:00,1128.3983856964999
2030,sc01,04-16 19:00:00+01:00,1423.4374996059996
2030,sc01,04-16 21:00:00+01:00,1330.5900245479997
2030,sc01,04-16 23:00:00+01:00,1038.4042895999999
2030,sc01,04-17 01:00:00+01:00,880.2264245984999
2030,sc01,04-17 03:00:00+01:00,841.1373906429999
2030,sc01,04-17 05:00:00+01:00,965.0677237984999
2030,sc01,04-17 07:00:00+01:00,1324.8940246109998
2030,sc01,04-17 09:00:00+01:00,1381.803865298
2030,sc01,04-17 11:00:00+01:00,1122.797317377
2030,sc01,04-17 13:00:00+01:00,1030.0990633274998
2030,sc01,04-17 15:00:00+01:00,887.9097197074998
2030,sc01,04-17 17:00:00+01:00,1059.9620569904998
2030,sc01,04-17 19:00:00+01:00,1394.7879034459997
2030,sc01,04-17 21:00:00+01:00,1288.2178919689998
2030,sc01,04-17 23:00:00+01:00,1013.6614816109999
2030,sc01,04-18 01:00:00+01:00,874.6356286194999
2030,sc01,04-18 03:00:00+01:00,819.7174812489999
2030,sc01,04-18 05:00:00+01:00,925.1008600795
2030,sc01,04-18 07:00:00+01:00,1251.264805152
2030,sc01,04-18 09:00:00+01:00,1291.6299730424998
2030,sc01,04-18 11:00:00+01:00,1026.1502157419998
2030,sc01,04-18 13:00:00+01:00,951.8819172044998
2030,sc01,04-18 15:00:00+01:00,876.5196107349998
2030,sc01,04-18 17:00:00+01:00,1109.7943177029997
2030,sc01,04-18 19:00:00+01:00,1434.8397768419998
2030,sc01,04-18 21:00:00+01:00,1340.4728194299998
2030,sc01,04-18 23:00:00+01:00,1019.6908097469999
2030,sc01,04-19 01:00:00+01:00,870.0245414325
2030,sc01,04-19 03:00:00+01:00,833.3602166819999
2030,sc01,04-19 05:00:00+01:00,956.7552658074999
2030,sc01,04-19 07:00:00+01:00,1317.607527675
2030,sc01,04-19 09:00:00+01:00,1376.4020010114998
2030,sc01,04-19 11:00:00+01:00,1100.0174159544997
2030,sc01,04-19 13:00:00+01:00,1020.2573601289998
2030,sc01,04-19 15:00:00+01:00,888.3828496814998
2030,sc01,04-19 17:00:00+01:00,1045.278260224
2030,sc01,04-19 19:00:00+01:00,1366.8790033134999
2030,sc01,04-19 21:00:00+01:00,1327.4501260879997
2030,sc01,04-19 23:00:00+01:00,1059.59432472
2030,sc01,04-20 01:00:00+01:00,898.9499276815
2030,sc01,04-20 03:00:00+01:00,815.6840303109999
2030,sc01,04-20 05:00:00+01:00,920.8475603264999
2030,sc01,04-20 07:00:00+01:00,1266.233937259
2030,sc01,04-20 09:00:00+01:00,1327.6856063184998
2030,sc01,04-20 11:00:00+01:00,1093.5838058579998
2030,sc01,04-20 13:00:00+01:00,1036.2700233019998
2030,sc01,04-20 15:00:00+01:00,909.6889197604999
2030,sc01,04-20 17:00:00+01:00,1080.9146100459998
2030,sc01,04-20 19:00:00+01:00,1385.5295798794998
2030,sc01,04-20 21:00:00+01:00,1300.5339177869998
2030,sc01,04-20 23:00:00+01:00,969.419014599
2030,sc01,04-21 01:00:00+01:00,804.7747625525
2030,sc01,04-21 03:00:00+01:00,785.0706573819999
2030,sc01,04-21 05:00:00+01:00,941.9974274325
2030,sc01,04-21 07:00:00+01:00,1318.7871340049999
2030,sc01,04-21 09:00:00+01:00,1367.5763806114999
2030,sc01,04-21 11:00:00+01:00,1102.1981558095
2030,sc01,04-21 13:00:00+01:00,1058.7043331999998
2030,sc01,04-21 15:00:00+01:00,951.3170773499999
2030,sc01,04-21 17:00:00+01:00,1110.0623439574997
2030,sc01,04-21 19:00:00+01:00,1389.3458165524999
2030,sc01,04-21 21:00:00+01:00,1283.2452937179999
2030,sc01,04-21 23:00:00+01:00,1019.305349915
2030,sc01,04-22 01:00:00+01:00,885.5740210035
2030,sc01,04-22 03:00:00+01:00,850.024871313
2030,sc01,04-22 05:00:00+01:00,961.1784844985
2030,sc01,04-22 07:00:00+01:00,1298.873339706
2030,sc01,04-22 09:00:00+01:00,1341.1277491404999
2030,sc01,04-22 11:00:00+01:00,1084.2028424384998
2030,sc01,04-22 13:00:00+01:00,1024.8043734095
2030,sc01,04-22 15:00:00+01:00,897.8133893354999
2030,sc01,04-22 17:00:00+01:00,1082.6719325169997
2030,sc01,04-22 19:00:00+01:00,1407.3259419654999
2030,sc01,04-22 21:00:00+01:00,1305.2907575739998
2030,sc01,04-22 23:00:00+01:00,1004.464009026
2030,sc01,04-23 01:00:00+01:00,863.0693533005
2030,sc01,04-23 03:00:00+01:00,834.1634607499999
2030,sc01,04-23 05:00:00+01:00,957.9631591054999
2030,sc01,04-23 07:00:00+01:00,1285.124389328
2030,sc01,04-23 09:00:00+01:00,1318.4818430965
2030,sc01,04-23 11:00:00+01:00,1066.2008872934998
2030,sc01,04-23 13:00:00+01:00,1020.9446215779999
2030,sc01,04-23 15:00:00+01:00,899.7864147234999
2030,sc01,04-23 17:00:00+01:00,1078.2437063419998
2030,sc01,04-23 19:00:00+01:00,1379.2728549549997
2030,sc01,04-23 21:00:00+01:00,1267.7471576659998
2030,sc01,04-23 23:00:00+01:00,965.7829305429999
2030,sc01,04-24 01:00:00+01:00,809.9601929524999
2030,sc01,04-24 03:00:00+01:00,749.5617567369999
2030,sc01,04-24 05:00:00+01:00,871.3350227175
2030,sc01,04-24 07:00:00+01:00,1234.242392875
2030,sc01,04-24 09:00:00+01:00,1285.9159007934998
2030,sc01,04-24 11:00:00+01:00,1042.4026796765
2030,sc01,04-24 13:00:00+01:00,999.5593804699998
2030,sc01,04-24 15:00:00+01:00,873.8145474789999
2030,sc01,04-24 17:00:00+01:00,1038.7601639549998
2030,sc01,04-24 19:00:00+01:00,1339.3635819899998
2030,sc01,04-24 21:00:00+01:00,1241.0580876129998
2030,sc01,04-24 23:00:00+01:00,933.1483843199999
2030,sc01,04-25 01:00:00+01:00,772.9251311854999
2030,sc01,04-25 03:00:00+01:00,730.5160617749999
2030,sc01,04-25 05:00:00+01:00,868.8735739704998
2030,sc01,04-25 07:00:00+01:00,1231.7841303779999
2030,sc01,04-25 09:00:00+01:00,1310.2179421175
2030,sc01,04-25 11:00:00+01:00,1081.7784705469999
2030,sc01,04-25 13:00:00+01:00,1052.7145011295
2030,sc01,04-25 15:00:00+01:00,951.6363753304998
2030,sc01,04-25 17:00:00+01:00,1085.0722314569998
2030,sc01,04-25 19:00:00+01:00,1340.5411053679998
2030,sc01,04-25 21:00:00+01:00,1202.6688846359998
2030,sc01,04-25 23:00:00+01:00,901.6700804779999
2030,sc01,04-26 01:00:00+01:00,749.0299915254999
2030,sc01,04-26 03:00:00+01:00,713.2291308549999
2030,sc01,04-26 05:00:00+01:00,863.6496510104998
2030,sc01,04-26 07:00:00+01:00,1232.336814193
2030,sc01,04-26 09:00:00+01:00,1304.0004687109997
2030,sc01,04-26 11:00:00+01:00,1102.9941237649998
2030,sc01,04-26 13:00:00+01:00,1077.4414127224998
2030,sc01,04-26 15:00:00+01:00,987.3558259899999
2030,sc01,04-26 17:00:00+01:00,1116.0572384094999
2030,sc01,04-26 19:00:00+01:00,1384.1359428199999
2030,sc01,04-26 21:00:00+01:00,1293.8215765109999
2030,sc01,04-26 23:00:00+01:00,983.5923091079999
2030,sc01,04-27 01:00:00+01:00,809.9007383044999
2030,sc01,04-27 03:00:00+01:00,750.8182086389999
2030,sc01,04-27 05:00:00+01:00,867.3119172344999
2030,sc01,04-27 07:00:00+01:00,1265.057356292
2030,sc01,04-27 09:00:00+01:00,1370.9388108269998
2030,sc01,04-27 11:00:00+01:00,1155.1294798134998
2030,sc01,04-27 13:00:00+01:00,1119.7306321679998
2030,sc01,04-27 15:00:00+01:00,982.4656247194998
2030,sc01,04-27 17:00:00+01:00,1114.3438128904997
2030,sc01,04-27 19:00:00+01:00,1383.3984942059997
2030,sc01,04-27 21:00:00+01:00,1272.5071076449997
2030,sc01,04-27 23:00:00+01:00,974.7678009069999
2030,sc01,04-28 01:00:00+01:00,855.4434832535
2030,sc01,04-28 03:00:00+01:00,819.8242368429999
2030,sc01,04-28 05:00:00+01:00,945.0035660584999
2030,sc01,04-28 07:00:00+01:00,1303.517146516
2030,sc01,04-28 09:00:00+01:00,1368.1686767674998
2030,sc01,04-28 11:00:00+01:00,1102.2634811509997
2030,sc01,04-28 13:00:00+01:00,1046.0640205979998
2030,sc01,04-28 15:00:00+01:00,960.1346781169998
2030,sc01,04-28 17:00:00+01:00,1130.3369434119998
2030,sc01,04-28 19:00:00+01:00,1385.4970060799997
2030,sc01,04-28 21:00:00+01:00,1258.7703326789997
2030,sc01,04-28 23:00:00+01:00,954.6522245859999
2030,sc01,04-29 01:00:00+01:00,794.6134366155
2030,sc01,04-29 03:00:00+01:00,759.2331563049999
2030,sc01,04-29 05:00:00+01:00,880.6304490005
2030,sc01,04-29 07:00:00+01:00,1232.389254798
2030,sc01,04-29 09:00:00+01:00,1311.6459043104999
2030,sc01,04-29 11:00:00+01:00,1097.5229458899998
2030,sc01,04-29 13:00:00+01:00,1056.2078056975
2030,sc01,04-29 15:00:00+01:00,948.3928606419998
2030,sc01,04-29 17:00:00+01:00,1106.3106900684998
2030,sc01,04-29 19:00:00+01:00,1362.6502770254997
2030,sc01,04-29 21:00:00+01:00,1237.5927249509998
2030,sc01,04-29 23:00:00+01:00,927.0289050079999
2030,sc01,04-30 01:00:00+01:00,767.3664021834999
2030,sc01,04-30 03:00:00+01:00,737.9634601979999
2030,sc01,04-30 05:00:00+01:00,909.9068590284999
2030,sc01,04-30 07:00:00+01:00,1293.260167346
2030,sc01,04-30 09:00:00+01:00,1352.3867415479997
2030,sc01,04-30 11:00:00+01:00,1086.6973359619997
2030,sc01,04-30 13:00:00+01:00,1031.3218057719998
2030,sc01,04-30 15:00:00+01:00,924.4938936089999
2030,sc01,04-30 17:00:00+01:00,1036.9579382799998
2030,sc01,04-30 19:00:00+01:00,1300.4834828329997
2030,sc01,04-30 21:00:00+01:00,1199.4392784289998
2030,sc01,04-30 23:00:00+01:00,894.0562432259999
2030,sc01,05-01 01:00:00+01:00,817.2708530164998
2030,sc01,05-01 03:00:00+01:00,770.8599323549998
2030,sc01,05-01 05:00:00+01:00,923.2137350559999
2030,sc01,05-01 07:00:00+01:00,1321.6592237915
2030,sc01,05-01 09:00:00+01:00,1383.4083432984999
2030,sc01,05-01 11:00:00+01:00,1145.9927715234999
2030,sc01,05-01 13:00:00+01:00,1129.1695325019998
2030,sc01,05-01 15:00:00+01:00,1014.6695665364998
2030,sc01,05-01 17:00:00+01:00,1189.3590504944998
2030,sc01,05-01 19:00:00+01:00,1458.7404277939997
2030,sc01,05-01 21:00:00+01:00,1320.0721884529999
2030,sc01,05-01 23:00:00+01:00,989.7205825134998
2030,sc01,05-02 01:00:00+01:00,831.6763453324999
2030,sc01,05-02 03:00:00+01:00,796.0571330459999
2030,sc01,05-02 05:00:00+01:00,966.4608406369998
2030,sc01,05-02 07:00:00+01:00,1390.2271756174998
2030,sc01,05-02 09:00:00+01:00,1473.8366398624999
2030,sc01,05-02 11:00:00+01:00,1228.1510596899998
2030,sc01,05-02 13:00:00+01:00,1212.2875318074998
2030,sc01,05-02 15:00:00+01:00,1093.2787432804998
2030,sc01,05-02 17:00:00+01:00,1216.0024335194998
2030,sc01,05-02 19:00:00+01:00,1452.4202791474997
2030,sc01,05-02 21:00:00+01:00,1323.663668924
2030,sc01,05-02 23:00:00+01:00,997.9639361144999
2030,sc01,05-03 01:00:00+01:00,821.5864616104999
2030,sc01,05-03 03:00:00+01:00,782.0768815239999
2030,sc01,05-03 05:00:00+01:00,944.8049984599999
2030,sc01,05-03 07:00:00+01:00,1358.9330347705
2030,sc01,05-03 09:00:00+01:00,1462.158947796
2030,sc01,05-03 11:00:00+01:00,1220.9431828814998
2030,sc01,05-03 13:00:00+01:00,1166.1306805364998
2030,sc01,05-03 15:00:00+01:00,1004.7225789259998
2030,sc01,05-03 17:00:00+01:00,1148.8684812464999
2030,sc01,05-03 19:00:00+01:00,1430.7732172494998
2030,sc01,05-03 21:00:00+01:00,1317.0658762619998
2030,sc01,05-03 23:00:00+01:00,987.3323959774999
2030,sc01,05-04 01:00:00+01:00,827.9365870154999
2030,sc01,05-04 03:00:00+01:00,802.0544461539998
2030,sc01,05-04 05:00:00+01:00,958.9549768849998
2030,sc01,05-04 07:00:00+01:00,1359.1624421855
2030,sc01,05-04 09:00:00+01:00,1462.4025444264998
2030,sc01,05-04 11:00:00+01:00,1248.5554440684998
2030,sc01,05-04 13:00:00+01:00,1221.4341927555
2030,sc01,05-04 15:00:00+01:00,1058.7070069845
2030,sc01,05-04 17:00:00+01:00,1197.8692710214998
2030,sc01,05-04 19:00:00+01:00,1484.9270866099998
2030,sc01,05-04 21:00:00+01:00,1367.4367405669998
2030,sc01,05-04 23:00:00+01:00,1071.6141407774999
2030,sc01,05-05 01:00:00+01:00,899.4830326354999
2030,sc01,05-05 03:00:00+01:00,850.6569614439999
2030,sc01,05-05 05:00:00+01:00,1011.0049762099999
2030,sc01,05-05 07:00:00+01:00,1414.8224225205
2030,sc01,05-05 09:00:00+01:00,1532.4962097159998
2030,sc01,05-05 11:00:00+01:00,1282.8704768424998
2030,sc01,05-05 13:00:00+01:00,1226.634749983
2030,sc01,05-05 15:00:00+01:00,1085.5073524984998
2030,sc01,05-05 17:00:00+01:00,1221.2492346984998
2030,sc01,05-05 19:00:00+01:00,1511.3883676629998
2030,sc01,05-05 21:00:00+01:00,1379.506120932
2030,sc01,05-05 23:00:00+01:00,1038.6878005625
2030,sc01,05-06 01:00:00+01:00,875.6246588104999
2030,sc01,05-06 03:00:00+01:00,842.4333419689999
2030,sc01,05-06 05:00:00+01:00,989.9249813449999
2030,sc01,05-06 07:00:00+01:00,1372.6624328404998
2030,sc01,05-06 09:00:00+01:00,1443.5436945304998
2030,sc01,05-06 11:00:00+01:00,1190.9140035975
2030,sc01,05-06 13:00:00+01:00,1131.6323430774999
2030,sc01,05-06 15:00:00+01:00,994.7248121134999
2030,sc01,05-06 17:00:00+01:00,1140.0515168025
2030,sc01,05-06 19:00:00+01:00,1445.4916898364997
2030,sc01,05-06 21:00:00+01:00,1340.309310742
2030,sc01,05-06 23:00:00+01:00,1033.5388779925
2030,sc01,05-07 01:00:00+01:00,864.0873762604999
2030,sc01,05-07 03:00:00+01:00,800.2892833389999
2030,sc01,05-07 05:00:00+01:00,946.4299678599999
2030,sc01,05-07 07:00:00+01:00,1348.4695065004998
2030,sc01,05-07 09:00:00+01:00,1401.7987936645
2030,sc01,05-07 11:00:00+01:00,1184.9138498179998
2030,sc01,05-07 13:00:00+01:00,1160.4287847809999
2030,sc01,05-07 15:00:00+01:00,1033.2305011139997
2030,sc01,05-07 17:00:00+01:00,1178.3663204409997
2030,sc01,05-07 19:00:00+01:00,1478.4759454275
2030,sc01,05-07 21:00:00+01:00,1368.0102592019998
2030,sc01,05-07 23:00:00+01:00,1060.7332183575
2030,sc01,05-08 01:00:00+01:00,902.6692470954999
2030,sc01,05-08 03:00:00+01:00,851.724343314
2030,sc01,05-08 05:00:00+01:00,1004.10044948
2030,sc01,05-08 07:00:00+01:00,1385.7768915104998
2030,sc01,05-08 09:00:00+01:00,1452.9810866564999
2030,sc01,05-08 11:00:00+01:00,1198.8065154745
2030,sc01,05-08 13:00:00+01:00,1138.1593127989997
2030,sc01,05-08 15:00:00+01:00,1018.2311508854998
2030,sc01,05-08 17:00:00+01:00,1178.0865918404998
2030,sc01,05-08 19:00:00+01:00,1450.3375214399998
2030,sc01,05-08 21:00:00+01:00,1329.9286240119998
2030,sc01,05-08 23:00:00+01:00,1001.8360441774998
2030,sc01,05-09 01:00:00+01:00,846.1681061405
2030,sc01,05-09 03:00:00+01:00,798.2501060889999
2030,sc01,05-09 05:00:00+01:00,968.31926112
2030,sc01,05-09 07:00:00+01:00,1381.1600668004999
2030,sc01,05-09 09:00:00+01:00,1451.9435592169998
2030,sc01,05-09 11:00:00+01:00,1218.5635671409998
2030,sc01,05-09 13:00:00+01:00,1190.690593827
2030,sc01,05-09 15:00:00+01:00,1061.2482195359999
2030,sc01,05-09 17:00:00+01:00,1217.4826502605
2030,sc01,05-09 19:00:00+01:00,1525.6371227299999
2030,sc01,05-09 21:00:00+01:00,1409.523447327
2030,sc01,05-09 23:00:00+01:00,1063.3204245225
2030,sc01,05-10 01:00:00+01:00,883.2620147954999
2030,sc01,05-10 03:00:00+01:00,842.7137288539999
2030,sc01,05-10 05:00:00+01:00,986.614504575
2030,sc01,05-10 07:00:00+01:00,1408.0867651504998
2030,sc01,05-10 09:00:00+01:00,1507.406540339
2030,sc01,05-10 11:00:00+01:00,1272.4310045769998
2030,sc01,05-10 13:00:00+01:00,1224.6648584025
2030,sc01,05-10 15:00:00+01:00,1092.8125191655
2030,sc01,05-10 17:00:00+01:00,1241.8653989215
2030,sc01,05-10 19:00:00+01:00,1531.9977059965
2030,sc01,05-10 21:00:00+01:00,1410.7342088169999
2030,sc01,05-10 23:00:00+01:00,1068.9472792225
