Period,Scenario,LoadLevel,Centrale_C_Cap_CTag,Diesel_Bel_Air,Gas_Turbines,Solar_CICAD,Solar_DIASS,Boutoute,Secondary_Plants,Felou_gouina,Manantali,Aggreko_Boutoute,Kounoune_Power,Tobene_Power,Contour_Global,PETN_Taiba_Ndiaye_Wind,KPS_KarPowerShip,PV_Bokhol,PV_Malicounda,PV_Senergy_or_Santhiou_Mekhe,PV_Ten_Merina,PV_Kahone,PV_Sakal,Malicounda_Power,Centrale_Kahone_Solaire,Centrale_Kael_Solaire,Dakar_CCGT_25,Dakar_OCGT_25,FKK_PV_25,Thies_P_Gas_CCGT_25,Felou_Gouina,Diourbel_PV_25,Thies_PV_2025,LS_PV_2029,Thies_wind_2025,Dakar_PV_29
2030,sc01,02-07 19:00:00+01:00,,,,0.314951412,0.759911508,,,,,,,,,99.29631357,,0.679438027,3.964755699,0.991188927,0.974669109,1.340477216,0.660792617,,2.234128693,2.041183115,,,2.846918277,,8.994833164,0.721218034,10.6638394,1.086013742,63.19425123,5.921086538
2030,sc01,02-07 20:00:00+01:00,,,,0.001,0.001,,,,,,,,,106.4459285,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,8.994833164,0.001,0.001,0.001,67.74441576,0.001
2030,sc01,02-07 21:00:00+01:00,,,,0.001,0.001,,,,,,,,,111.6134334,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,8.994833164,0.001,0.001,0.001,71.033124,0.001
2030,sc01,02-07 22:00:00+01:00,,,,0.001,0.001,,,,,,,,,115.3556883,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,8.994833164,0.001,0.001,0.001,73.41477329,0.001
2030,sc01,02-07 23:00:00+01:00,,,,0.001,0.001,,,,,,,,,127.2483485,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,8.994833164,0.001,0.001,0.001,80.98351102,0.001
2030,sc01,02-08 00:00:00+01:00,,,,0.001,0.001,,,,,,,,,122.9764925,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,8.586204989,0.001,0.001,0.001,78.2648125,0.001
2030,sc01,02-08 01:00:00+01:00,,,,0.001,0.001,,,,,,,,,120.7879938,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,8.586204989,0.001,0.001,0.001,76.87200614,0.001
2030,sc01,02-08 02:00:00+01:00,,,,0.001,0.001,,,,,,,,,120.4647814,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,8.586204989,0.001,0.001,0.001,76.66630699,0.001
2030,sc01,02-08 03:00:00+01:00,,,,0.001,0.001,,,,,,,,,122.8090451,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,8.586204989,0.001,0.001,0.001,78.15824546,0.001
2030,sc01,02-08 04:00:00+01:00,,,,0.001,0.001,,,,,,,,,117.4935634,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,8.586204989,0.001,0.001,0.001,74.77536171,0.001
2030,sc01,02-08 05:00:00+01:00,,,,0.001,0.001,,,,,,,,,116.4927731,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,8.586204989,0.001,0.001,0.001,74.1384378,0.001
2030,sc01,02-08 06:00:00+01:00,,,,0.001,0.001,,,,,,,,,127.9492911,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,8.586204989,0.001,0.001,0.001,81.42960558,0.001
2030,sc01,02-08 07:00:00+01:00,,,,0.001,0.001,,,,,,,,,133.8099505,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,8.586204989,0.001,0.001,0.001,85.15945177,0.001
2030,sc01,02-08 08:00:00+01:00,,,,0.001,0.001,,,,,,,,,138.346607,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,8.586204989,0.001,0.001,0.001,88.04667491,0.001
2030,sc01,02-08 09:00:00+01:00,,,,0.506352752,1.37080811,,,,,,,,,128.1595739,,3.310848268,7.152042326,1.788010586,1.758210405,2.381570079,1.192007055,,3.969283465,3.244533515,,,5.058001215,,8.586204989,1.146401842,19.2365524,5.292059871,81.56343395,9.519431734
2030,sc01,02-08 10:00:00+01:00,,,,1.676027608,4.133067088,,,,,,,,,128.1946211,,8.529690849,21.56382832,5.390957095,5.301107794,6.932492857,3.593971388,,11.55415476,9.832876953,,,14.72329435,,8.586204989,3.47428319,57.99933703,13.63385785,81.58573868,31.50931904
2030,sc01,02-08 11:00:00+01:00,,,,2.60923573,6.668578277,,,,,,,,,118.5255067,,12.78871383,34.79258237,8.698145617,8.553176498,10.66843074,5.798763731,,17.78071791,15.37129717,,,22.65771482,,8.586204989,5.431191666,93.58016959,20.44148019,75.43211203,49.05363172
2030,sc01,02-08 12:00:00+01:00,,,,3.143437883,8.262263658,,,,,,,,,119.0005901,,15.9275183,43.10746264,10.77686569,10.59725123,12.78330847,7.184577109,,21.30551412,19.02496982,,,27.14931227,,8.586204989,6.722156002,115.9443591,25.45854526,75.73446501,59.0966322
2030,sc01,02-08 13:00:00+01:00,,,,3.540924793,8.943797196,,,,,,,,,120.1766161,,17.83466396,46.6632898,11.66582248,11.47139207,13.35678648,7.777214969,,22.26131079,20.5441997,,,28.36727032,,8.586204989,7.25895056,125.5083203,28.50692687,76.48291255,66.56938611
2030,sc01,02-08 14:00:00+01:00,,,,3.442692359,8.537070367,,,,,,,,,111.2240209,,16.12292143,44.54123677,11.13530922,10.9497207,12.97917985,7.423539464,,21.63196641,20.09745586,,,27.56530577,,8.586204989,7.101101071,119.8007221,25.77087761,70.78529368,64.72261636
2030,sc01,02-08 15:00:00+01:00,,,,3.449274945,7.857472087,,,,,,,,,102.0572488,,13.7384885,40.99550661,10.24887668,10.07806204,11.86954603,6.832584437,,19.78257672,18.82942538,,,25.20865491,,8.586204989,6.653063633,110.2639183,21.95960002,64.95136814,64.84636897
2030,sc01,02-08 16:00:00+01:00,,,,3.176350812,7.193355876,,,,,,,,,106.1110337,,10.30762975,37.53055246,9.38263814,9.226260811,10.46487745,6.255092078,,17.44146241,16.26628903,,,22.22540638,,8.586204989,5.747422123,100.9443745,16.47571539,67.53128169,59.71539526
2030,sc01,02-08 17:00:00+01:00,,,,2.452266377,5.502907569,,,,,,,,,115.2505469,,5.649313794,28.71082215,7.177705556,7.058077109,8.181769215,4.785137026,,13.63628203,13.19323294,,,17.37651938,,8.586204989,4.661608973,77.22231069,9.029863169,73.34785911,46.10260789
2030,sc01,02-08 18:00:00+01:00,,,,1.107393468,2.787094795,,,,,,,,,115.4102061,,2.319168699,14.54136417,3.635341053,3.574752025,4.849991435,2.423560696,,8.083319059,7.370521197,,,10.300458,,8.586204989,2.604250823,39.11130571,3.706959249,73.44946954,20.8189972
2030,sc01,02-08 19:00:00+01:00,,,,0.311406942,0.482846998,,,,,,,,,108.3579443,,0.479972407,2.519201732,0.629800435,0.619303759,1.046424605,0.419866955,,1.744041009,1.36881108,,,2.222406543,,8.586204989,0.483646581,6.775792691,0.767187895,68.96126259,5.854450516
2030,sc01,02-08 20:00:00+01:00,,,,0.001,0.001,,,,,,,,,102.6958854,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,8.586204989,0.001,0.001,0.001,65.35780985,0.001
2030,sc01,02-08 21:00:00+01:00,,,,0.001,0.001,,,,,,,,,108.2956383,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,8.586204989,0.001,0.001,0.001,68.92160974,0.001
2030,sc01,02-08 22:00:00+01:00,,,,0.001,0.001,,,,,,,,,128.7359046,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,8.586204989,0.001,0.001,0.001,81.93022281,0.001
2030,sc01,02-08 23:00:00+01:00,,,,0.001,0.001,,,,,,,,,136.4618501,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,8.586204989,0.001,0.001,0.001,86.8471762,0.001
2030,sc01,02-09 00:00:00+01:00,,,,0.001,0.001,,,,,,,,,138.8022197,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,8.175168195,0.001,0.001,0.001,88.33663637,0.001
2030,sc01,02-09 01:00:00+01:00,,,,0.001,0.001,,,,,,,,,124.4056367,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,8.175168195,0.001,0.001,0.001,79.17434974,0.001
2030,sc01,02-09 02:00:00+01:00,,,,0.001,0.001,,,,,,,,,122.9063982,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,8.175168195,0.001,0.001,0.001,78.22020304,0.001
2030,sc01,02-09 03:00:00+01:00,,,,0.001,0.001,,,,,,,,,123.4437876,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,8.175168195,0.001,0.001,0.001,78.56220887,0.001
2030,sc01,02-09 04:00:00+01:00,,,,0.001,0.001,,,,,,,,,131.7616403,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,8.175168195,0.001,0.001,0.001,83.85586433,0.001
2030,sc01,02-09 05:00:00+01:00,,,,0.001,0.001,,,,,,,,,134.8769409,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,8.175168195,0.001,0.001,0.001,85.83850683,0.001
2030,sc01,02-09 06:00:00+01:00,,,,0.001,0.001,,,,,,,,,136.3060851,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,8.175168195,0.001,0.001,0.001,86.74804407,0.001
2030,sc01,02-09 07:00:00+01:00,,,,0.001,0.001,,,,,,,,,129.0474346,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,8.175168195,0.001,0.001,0.001,82.12848706,0.001
2030,sc01,02-09 08:00:00+01:00,,,,0.001,0.001,,,,,,,,,128.934505,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,8.175168195,0.001,0.001,0.001,82.05661627,0.001
2030,sc01,02-09 09:00:00+01:00,,,,0.596989894,1.578203314,,,,,,,,,115.8852894,,3.093365768,8.234104259,2.05852607,2.024217296,2.670361101,1.37235071,,4.450601835,3.372389495,,,5.671338338,,8.175168195,1.191577621,22.14692962,4.944435843,73.75182252,11.22341001
2030,sc01,02-09 10:00:00+01:00,,,,1.576276116,4.361105049,,,,,,,,,119.1329904,,8.555359683,22.7535916,5.688397915,5.593591266,7.104266164,3.792265267,,11.84044361,10.23900771,,,15.08810814,,8.175168195,3.617782725,61.1993941,13.67488692,75.81872732,29.63399099
2030,sc01,02-09 11:00:00+01:00,,,,2.405681924,6.720830257,,,,,,,,,133.7048091,,13.11983482,35.0652014,8.766300373,8.620195342,11.00545299,5.844200235,,18.34242165,15.43748144,,,23.37348587,,8.175168195,5.454576775,94.31342171,20.97074398,85.09253759,45.22682017
2030,sc01,02-09 12:00:00+01:00,,,,3.157109407,8.28645439,,,,,,,,,138.996926,,16.18876999,43.23367515,10.80841882,10.62827847,13.43093979,7.205612527,,22.38489965,19.34385767,,,28.52475783,,8.175168195,6.834829711,116.2838277,25.87612994,88.46055153,59.35365686
2030,sc01,02-09 13:00:00+01:00,,,,3.484213285,9.154740374,,,,,,,,,134.6043521,,17.12054169,47.7638629,11.94096576,11.74194963,14.39573963,7.960643819,,23.99289938,21.08721156,,,30.57380892,,8.175168195,7.450814753,128.4684863,27.36547383,85.66502561,65.50320976
2030,sc01,02-09 14:00:00+01:00,,,,3.815367985,8.994113918,,,,,,,,,127.3106545,,16.66761547,46.92581183,11.73145299,11.53592874,14.54653674,7.82096864,,24.24422789,21.10977438,,,30.89407326,,8.175168195,7.458786949,126.214415,26.64151656,81.02316387,71.72891811
2030,sc01,02-09 15:00:00+01:00,,,,3.703970379,8.897028449,,,,,,,,,113.4436726,,15.53164784,46.41927895,11.60481977,11.41140607,14.20453352,7.736546493,,23.67422253,20.46598192,,,30.16772357,,8.175168195,7.231313612,124.8520144,24.82578591,72.19792646,69.63464313
2030,sc01,02-09 16:00:00+01:00,,,,3.237619495,7.928109023,,,,,,,,,110.4335133,,13.47203349,41.36404715,10.34101181,10.16866159,12.3914254,6.89400786,,20.65237567,18.07733138,,,26.31702728,,8.175168195,6.387323753,111.2551666,21.53369832,70.28219815,60.8672465
2030,sc01,02-09 17:00:00+01:00,,,,2.51910494,6.126383351,,,,,,,,,122.4624679,,10.30259337,31.96373928,7.990934841,7.857752571,9.551746401,5.327289882,,15.91957733,13.91674737,,,20.28608997,,8.175168195,4.917250738,85.97154734,16.46766524,77.93767649,47.35917287
2030,sc01,02-09 18:00:00+01:00,,,,1.522602725,3.63764091,,,,,,,,,125.4920978,,5.96993075,18.97899608,4.744749033,4.665669869,5.592857495,3.163166015,,9.321429159,8.251975365,,,11.87816401,,8.175168195,2.915697962,51.04702069,9.542337311,79.86579631,28.62493122
2030,sc01,02-09 19:00:00+01:00,,,,0.452173007,1.023429208,,,,,,,,,132.5248889,,1.651027739,5.339630659,1.334907668,1.312659203,1.457389699,0.889938443,,2.428982832,2.185585163,,,3.095218123,,8.175168195,0.772240091,14.36178371,2.639002738,84.34161174,8.500852538
2030,sc01,02-09 20:00:00+01:00,,,,0.001,0.001,,,,,,,,,137.2056282,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,8.175168195,0.001,0.001,0.001,87.32053209,0.001
2030,sc01,02-09 21:00:00+01:00,,,,0.001,0.001,,,,,,,,,141.8318496,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,8.175168195,0.001,0.001,0.001,90.2647562,0.001
2030,sc01,02-09 22:00:00+01:00,,,,0.001,0.001,,,,,,,,,145.9557288,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,8.175168195,0.001,0.001,0.001,92.8892792,0.001
2030,sc01,02-09 23:00:00+01:00,,,,0.001,0.001,,,,,,,,,144.9588326,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,8.175168195,0.001,0.001,0.001,92.2548336,0.001
2030,sc01,02-10 00:00:00+01:00,,,,0.001,0.001,,,,,,,,,141.8630026,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,7.7832522,0.001,0.001,0.001,90.28458262,0.001
2030,sc01,02-10 01:00:00+01:00,,,,0.001,0.001,,,,,,,,,138.8762081,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,7.7832522,0.001,0.001,0.001,88.38372413,0.001
2030,sc01,02-10 02:00:00+01:00,,,,0.001,0.001,,,,,,,,,134.9158822,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,7.7832522,0.001,0.001,0.001,85.86328986,0.001
2030,sc01,02-10 03:00:00+01:00,,,,0.001,0.001,,,,,,,,,132.8247366,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,7.7832522,0.001,0.001,0.001,84.53244108,0.001
2030,sc01,02-10 04:00:00+01:00,,,,0.001,0.001,,,,,,,,,131.6681813,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,7.7832522,0.001,0.001,0.001,83.79638506,0.001
2030,sc01,02-10 05:00:00+01:00,,,,0.001,0.001,,,,,,,,,132.6378186,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,7.7832522,0.001,0.001,0.001,84.41348253,0.001
2030,sc01,02-10 06:00:00+01:00,,,,0.001,0.001,,,,,,,,,131.1892038,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,7.7832522,0.001,0.001,0.001,83.49155377,0.001
2030,sc01,02-10 07:00:00+01:00,,,,0.001,0.001,,,,,,,,,129.6276594,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,7.7832522,0.001,0.001,0.001,82.49775422,0.001
2030,sc01,02-10 08:00:00+01:00,,,,0.001,0.001,,,,,,,,,126.3020759,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,7.7832522,0.001,0.001,0.001,80.38128336,0.001
2030,sc01,02-10 09:00:00+01:00,,,,0.64762517,1.814949938,,,,,,,,,111.7185748,,3.856307504,9.46930404,2.367326016,2.327870576,3.153971185,1.57821734,,5.256618642,4.44337135,,,6.698434041,,7.7832522,1.56999121,25.46919537,6.163921914,71.10003818,12.17535319
2030,sc01,02-10 10:00:00+01:00,,,,1.734764528,4.606237793,,,,,,,,,110.1025126,,9.331281922,24.03254505,6.008136278,5.908000656,7.576441064,4.005424176,,12.62740177,10.86023736,,,16.09091769,,7.7832522,3.837283866,64.6393423,14.91512102,70.07154239,32.61357312
2030,sc01,02-10 11:00:00+01:00,,,,2.696834756,6.939837011,,,,,,,,,95.67867071,,13.8545478,36.20784534,9.051961359,8.90109531,11.2486085,6.034640891,,18.74768084,16.18656706,,,23.88990187,,7.7832522,5.719253695,97.38674384,22.14510921,60.89190763,50.70049341
2030,sc01,02-10 12:00:00+01:00,,,,3.373828385,8.570614847,,,,,,,,,83.7198104,,16.91311804,44.71625146,11.17906289,10.99274515,13.7589121,7.452708578,,22.93152017,19.84625646,,,29.22130856,,7.7832522,7.012343951,120.2714518,27.03392788,53.28103875,63.42797364
2030,sc01,02-10 13:00:00+01:00,,,,3.76118824,9.50147419,,,,,,,,,79.22988336,,18.61626255,49.5729089,12.39322726,12.18667344,15.16252837,8.262151486,,25.27088062,21.90849821,,,32.20232216,,7.7832522,7.741002702,133.3342025,29.75623406,50.42355526,70.71033892
2030,sc01,02-10 14:00:00+01:00,,,,3.874611257,9.6175897,,,,,,,,,74.62702668,,18.70125492,50.17872896,12.54468227,12.3356042,15.23405089,8.363121496,,25.39008482,22.01830394,,,32.35422237,,7.7832522,7.779800724,134.9636516,29.89208586,47.49420097,72.84269163
2030,sc01,02-10 15:00:00+01:00,,,,3.716629198,9.152160029,,,,,,,,,74.80615646,,17.72688268,47.75040023,11.93760009,11.73864005,14.4736462,7.958400041,,24.12274367,20.92776764,,,30.73926765,,7.7832522,7.394477898,128.4322763,28.33464927,47.60820292,69.87262892
2030,sc01,02-10 16:00:00+01:00,,,,3.228505145,8.026807207,,,,,,,,,85.52279064,,15.22273143,41.87899419,10.46974858,10.29525274,12.55351739,6.979832368,,20.92252898,18.23978368,,,26.66127978,,7.7832522,6.444723567,112.6401983,24.33201391,54.4284931,60.69589673
2030,sc01,02-10 17:00:00+01:00,,,,2.328716305,6.120577576,,,,,,,,,91.53142674,,11.82670994,31.93344828,7.983362091,7.850306033,9.543889096,5.322241381,,15.90648183,13.94081438,,,20.26940256,,7.7832522,4.925754414,85.89007488,18.90381317,58.25251481,43.77986654
2030,sc01,02-10 18:00:00+01:00,,,,1.474499213,3.45572661,,,,,,,,,97.18569739,,6.711488745,18.029878,4.507469511,4.432345006,5.542767178,3.004979667,,9.237945297,7.612695465,,,11.77178172,,7.7832522,2.689819064,48.49421703,10.72764361,61.85101094,27.72058521
2030,sc01,02-10 19:00:00+01:00,,,,0.468882648,1.075681188,,,,,,,,,108.9732162,,1.79480103,5.612249684,1.403062425,1.379678047,1.468368879,0.935374948,,2.447281466,2.262298751,,,3.118535811,,7.7832522,0.799345559,15.09503582,2.868809967,69.35283448,8.814993785
2030,sc01,02-10 20:00:00+01:00,,,,0.001,0.001,,,,,,,,,112.5441295,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,7.7832522,0.001,0.001,0.001,71.62543844,0.001
2030,sc01,02-10 21:00:00+01:00,,,,0.001,0.001,,,,,,,,,114.4327805,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,7.7832522,0.001,0.001,0.001,72.82741545,0.001
2030,sc01,02-10 22:00:00+01:00,,,,0.001,0.001,,,,,,,,,129.0123875,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,7.7832522,0.001,0.001,0.001,82.10618233,0.001
2030,sc01,02-10 23:00:00+01:00,,,,0.001,0.001,,,,,,,,,129.491365,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,7.7832522,0.001,0.001,0.001,82.41101361,0.001
2030,sc01,02-11 00:00:00+01:00,,,,0.001,0.001,,,,,,,,,130.7452735,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,7.429062028,0.001,0.001,0.001,83.20902722,0.001
2030,sc01,02-11 01:00:00+01:00,,,,0.001,0.001,,,,,,,,,132.4586888,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,7.429062028,0.001,0.001,0.001,84.29948059,0.001
2030,sc01,02-11 02:00:00+01:00,,,,0.001,0.001,,,,,,,,,136.5436268,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,7.429062028,0.001,0.001,0.001,86.89922056,0.001
2030,sc01,02-11 03:00:00+01:00,,,,0.001,0.001,,,,,,,,,139.7757512,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,7.429062028,0.001,0.001,0.001,88.95621215,0.001
2030,sc01,02-11 04:00:00+01:00,,,,0.001,0.001,,,,,,,,,140.698659,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,7.429062028,0.001,0.001,0.001,89.54356999,0.001
2030,sc01,02-11 05:00:00+01:00,,,,0.001,0.001,,,,,,,,,138.7126548,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,7.429062028,0.001,0.001,0.001,88.2796354,0.001
2030,sc01,02-11 06:00:00+01:00,,,,0.001,0.001,,,,,,,,,137.8909943,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,7.429062028,0.001,0.001,0.001,87.75671344,0.001
2030,sc01,02-11 07:00:00+01:00,,,,0.001,0.001,,,,,,,,,137.6729232,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,7.429062028,0.001,0.001,0.001,87.61792847,0.001
2030,sc01,02-11 08:00:00+01:00,,,,0.001,0.001,,,,,,,,,136.8746275,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,7.429062028,0.001,0.001,0.001,87.10987633,0.001
2030,sc01,02-11 09:00:00+01:00,,,,0.674461865,1.893327907,,,,,,,,,130.0131778,,4.011836983,9.878232577,2.469558151,2.428398841,3.227668493,1.646372097,,5.379447489,4.62387391,,,6.854953086,,7.429062028,1.633768782,26.56907354,6.412520234,82.74310623,12.67988307
2030,sc01,02-11 10:00:00+01:00,,,,1.798058622,4.715257356,,,,,,,,,112.9413303,,9.495158994,24.60134277,6.150335708,6.047830096,7.680234655,4.100223796,,12.80039109,11.10391581,,,16.3113555,,7.429062028,3.923383587,66.16921399,15.17706214,71.87822536,33.80350209
2030,sc01,02-11 11:00:00+01:00,,,,2.754052617,7.068531702,,,,,,,,,125.1727795,,14.00033843,36.8792959,9.219824,9.06616024,11.39768683,6.146549318,,18.99614472,16.48890885,,,24.20651584,,7.429062028,5.826081127,99.19271665,22.37814094,79.66257546,51.7761892
2030,sc01,02-11 12:00:00+01:00,,,,3.425982719,8.678666781,,,,,,,,,122.7194802,,17.04982371,45.28000067,11.3200002,11.1313335,13.92566936,7.546666781,,23.20944893,20.14709406,,,29.57546921,,7.429062028,7.118639903,121.7877448,27.25243822,78.10124449,64.40847511
2030,sc01,02-11 13:00:00+01:00,,,,3.810304457,9.577594358,,,,,,,,,112.3922586,,18.7289689,49.97005761,12.49251443,12.28430583,15.32339265,8.328342937,,25.53898776,22.18376462,,,32.54396725,,7.429062028,7.838263498,134.4023969,29.9363839,71.52878462,71.6337238
2030,sc01,02-11 14:00:00+01:00,,,,3.918663946,9.692742239,,,,,,,,,96.43413111,,18.81130394,50.57082916,12.64270732,12.4319955,15.40442111,8.428471529,,25.67403518,22.30560384,,,32.71605626,,7.429062028,7.881313358,136.0182673,30.06798822,61.37269844,73.67088219
2030,sc01,02-11 15:00:00+01:00,,,,3.753592949,9.244729895,,,,,,,,,80.2618267,,17.85243041,48.23337345,12.05834339,11.85737097,14.64110501,8.038895577,,24.40184168,21.22710105,,,31.09491826,,7.429062028,7.50024237,129.7313094,28.53532477,51.08030558,70.56754744
2030,sc01,02-11 16:00:00+01:00,,,,3.303445353,8.109378236,,,,,,,,,69.83725195,,15.56915634,42.30979957,10.57744992,10.40115906,12.77980074,7.051633263,,21.29966791,18.56769667,,,27.14186253,,7.429062028,6.560586155,113.7989177,24.8857395,44.44588814,62.10477263
2030,sc01,02-11 17:00:00+01:00,,,,2.55404328,6.277333515,,,,,,,,,62.21255365,,11.93668941,32.75130535,8.18782636,8.051362564,9.805986329,5.458550894,,16.34331055,14.31535719,,,20.82604716,,7.429062028,5.058092874,88.08983123,19.07960435,39.59337063,48.01601366
2030,sc01,02-11 18:00:00+01:00,,,,1.576276116,3.783430384,,,,,,,,,64.93844171,,7.001122229,19.73963682,4.934909218,4.852660717,5.774662896,3.289939471,,9.624438161,8.506183137,,,12.26428406,,7.429062028,3.005518042,53.09288461,11.19059377,41.32818281,29.63399099
2030,sc01,02-11 19:00:00+01:00,,,,0.475465234,1.070520498,,,,,,,,,71.85830324,,1.788303823,5.585324348,1.396331091,1.373058902,1.540031707,0.930887392,,2.566719511,2.310432767,,,3.270734006,,7.429062028,0.816352911,15.02261586,2.85842483,45.73212745,8.938746398
2030,sc01,02-11 20:00:00+01:00,,,,0.001,0.001,,,,,,,,,85.73307343,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,7.429062028,0.001,0.001,0.001,54.56232147,0.001
2030,sc01,02-11 21:00:00+01:00,,,,0.001,0.001,,,,,,,,,89.07033924,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,7.429062028,0.001,0.001,0.001,56.68622724,0.001
2030,sc01,02-11 22:00:00+01:00,,,,0.001,0.001,,,,,,,,,86.58199286,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,7.429062028,0.001,0.001,0.001,55.10259155,0.001
2030,sc01,02-11 23:00:00+01:00,,,,0.001,0.001,,,,,,,,,96.79628481,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,7.429062028,0.001,0.001,0.001,61.60318063,0.001
2030,sc01,02-12 00:00:00+01:00,,,,0.001,0.001,,,,,,,,,110.8034553,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,7.110313149,0.001,0.001,0.001,70.51763695,0.001
2030,sc01,02-12 01:00:00+01:00,,,,0.001,0.001,,,,,,,,,118.1477765,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,7.110313149,0.001,0.001,0.001,75.19171663,0.001
2030,sc01,02-12 02:00:00+01:00,,,,0.001,0.001,,,,,,,,,115.5776535,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,7.110313149,0.001,0.001,0.001,73.55603657,0.001
2030,sc01,02-12 03:00:00+01:00,,,,0.001,0.001,,,,,,,,,107.9334846,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,7.110313149,0.001,0.001,0.001,68.69112755,0.001
2030,sc01,02-12 04:00:00+01:00,,,,0.001,0.001,,,,,,,,,99.30020769,,0.001,0.001,0.001,0.001,0.001,0.001,,0.001,0.001,,,0.001,,7.110313149,0.001,0.001,0.001,63.19672953,0.001
