Period,Scenario,LoadLevel,Aggreko_Boutoute,Boutoute,Centrale_C_Cap_CTag,Contour_Global,Dakar_CCGT_25,Dakar_OCGT_25,Diesel_Bel_Air,FKK_PV_25,Gas_Turbines,KPS_KarPowerShip,Kounoune_Power,LS_PV_2029,Malicounda_Power,Manantali,Secondary_Plants
2030,sc01,06-18 15:00:00+01:00,,,20.600093960283754,,,,95.38507470539002,0.0,17.877214342,161.41434249,,0.0,,200.0,
2030,sc01,06-18 17:00:00+01:00,,,,,,,,0.0,,141.4274804279968,,0.0,,200.0,
2030,sc01,06-18 19:00:00+01:00,,,,,,,,0.0,,,,0.0,,35.59559281546804,
2030,sc01,06-18 21:00:00+01:00,,,,,,,,,,,,0.0,,113.85481513902076,
2030,sc01,06-18 23:00:00+01:00,,,,,,,120.01679259322103,,,161.41434249,,,,200.0,
2030,sc01,06-19 01:00:00+01:00,,,81.28585300109337,38.217981243,,,161.28979444999996,,17.877214342,161.41434249,,,,200.0,
2030,sc01,06-19 03:00:00+01:00,,,107.84750436,23.094880382022474,,,161.28979444999996,,17.877214342,161.41434249,,,,200.0,
2030,sc01,06-19 05:00:00+01:00,,,,,,,142.43806723328427,,,161.41434249,,,,200.0,
2030,sc01,06-19 07:00:00+01:00,,,,,,,,,,,,,,97.90279310326885,
2030,sc01,06-19 09:00:00+01:00,,,,,,,,0.0,,,,0.0,,74.3331443665032,
2030,sc01,06-19 11:00:00+01:00,,,,,,,,0.0,,122.76663328117505,,0.0,,200.0,
2030,sc01,06-19 13:00:00+01:00,,,,,,,,0.0,,158.9491856886305,,0.0,,200.0,
2030,sc01,06-19 15:00:00+01:00,,,,18.866888869455536,,,95.40699728025156,0.0,17.877214342,161.41434249,,0.0,,200.0,
2030,sc01,06-19 17:00:00+01:00,,,,,,,160.102376353153,0.0,,,,0.0,,200.0,
2030,sc01,06-19 19:00:00+01:00,,,,,,,,0.0,,,,0.0,,62.39661285640952,
2030,sc01,06-19 21:00:00+01:00,,,,,,,,,,,,0.0,,135.84645163895686,
2030,sc01,06-19 23:00:00+01:00,,,,,,,140.34668113022002,,,161.41434249,,,,200.0,
2030,sc01,06-20 01:00:00+01:00,,,88.25349572902041,38.217981243,,,161.28979444999996,,17.877214342,161.41434249,,,,200.0,
2030,sc01,06-20 03:00:00+01:00,2.277072564170243,3.058260141407034,107.84750436,38.217981243,,,161.28979444999996,,17.877214342,161.41434249,32.744052353499995,,,200.0,4.357948119999996
2030,sc01,06-20 05:00:00+01:00,,,,9.528107545971078,,,161.28979444999996,,,161.41434249,,,,200.0,
2030,sc01,06-20 07:00:00+01:00,,,,,,,,,,,,,,114.8555197409719,
2030,sc01,06-20 09:00:00+01:00,,,,,,,,0.0,,,,0.0,,29.12025233120785,
2030,sc01,06-20 11:00:00+01:00,,,,,,,,0.0,,87.34666348541407,,0.0,,200.0,
2030,sc01,06-20 13:00:00+01:00,,,,,,,151.99207821893734,0.0,,,,0.0,,200.0,
2030,sc01,06-20 15:00:00+01:00,,,,9.801781036296857,,,161.28979444999996,0.0,17.877214342,95.66547944657962,,0.0,,200.0,
2030,sc01,06-20 17:00:00+01:00,,,,,,,,0.0,,121.55086027159088,,0.0,,200.0,
2030,sc01,06-20 19:00:00+01:00,,,,,,,,0.0,,,,0.0,,48.283987810129716,
2030,sc01,06-20 21:00:00+01:00,,,,,,,,,,,,0.0,,93.22971283377541,
2030,sc01,06-20 23:00:00+01:00,,,,,,,161.28979444999996,,,63.77500552376296,,,,200.0,
2030,sc01,06-21 01:00:00+01:00,,,107.84750436,,,,161.28979444999996,,2.953591140129058,161.41434249,,,,200.0,
2030,sc01,06-21 03:00:00+01:00,,,107.84750436,38.217981243,,,161.28979444999996,,17.877214342,161.41434249,23.281638329976246,,,200.0,
2030,sc01,06-21 05:00:00+01:00,,,6.962922517101997,,,,161.28979444999996,,,161.41434249,,,,200.0,
2030,sc01,06-21 07:00:00+01:00,,,,,,,,,,,,,,93.444742783453,
2030,sc01,06-21 09:00:00+01:00,,,,,,,,0.0,,,,0.0,,44.19314209643116,
2030,sc01,06-21 11:00:00+01:00,,,,,,,118.9863620271873,0.0,,,,0.0,,200.0,
2030,sc01,06-21 13:00:00+01:00,,,,,,,161.28979444999996,0.0,,11.007965246165623,,0.0,,200.0,
2030,sc01,06-21 15:00:00+01:00,,,,21.024521153129424,,,161.28979444999996,0.0,17.877214342,95.50033509618588,,0.0,,200.0,
2030,sc01,06-21 17:00:00+01:00,,,,,,,120.04333923495028,0.0,,,,0.0,,200.0,
2030,sc01,06-21 19:00:00+01:00,,,,,,,,0.0,,,,0.0,,14.468379436591155,
2030,sc01,06-21 21:00:00+01:00,,,,,,,,,,,,0.0,,95.91159073888502,
2030,sc01,06-21 23:00:00+01:00,,,,,,,161.28979444999996,,,58.90438040798364,,,,200.0,
2030,sc01,06-22 01:00:00+01:00,,,25.01689282916582,38.217981243,,,161.28979444999996,,17.877214342,161.41434249,,,,200.0,
2030,sc01,06-22 03:00:00+01:00,,,78.86894992727719,38.217981243,,,161.28979444999996,,17.877214342,161.41434249,,,,200.0,
2030,sc01,06-22 05:00:00+01:00,,,,,,,161.28979444999996,,,133.15298482376113,,,,200.0,
2030,sc01,06-22 07:00:00+01:00,,,,,,,,,,,,,,84.31409437111377,
2030,sc01,06-22 09:00:00+01:00,,,,,,,,0.0,,,,0.0,,27.663529496249783,
2030,sc01,06-22 11:00:00+01:00,,,,,,,,0.0,,93.19068793314814,,0.0,,200.0,
2030,sc01,06-22 13:00:00+01:00,,,,,,,153.86532894521778,0.0,,,,0.0,,200.0,
2030,sc01,06-22 15:00:00+01:00,,,,18.632784692340223,,,95.41216662989655,0.0,17.877214342,161.41434249,,0.0,,200.0,
2030,sc01,06-22 17:00:00+01:00,,,,,,,,0.0,,128.31740553670681,,0.0,,200.0,
2030,sc01,06-22 19:00:00+01:00,,,,,,,,0.0,,,,0.0,,52.415172485768075,
2030,sc01,06-22 21:00:00+01:00,,,,,,,,,,,,0.0,,138.3048499166274,
2030,sc01,06-22 23:00:00+01:00,,,,,,,161.28979444999996,,,96.35665150386025,,,,200.0,
2030,sc01,06-23 01:00:00+01:00,,,107.84750436,0.5971965912919541,,,161.28979444999996,,17.877214342,161.41434249,,,,200.0,
2030,sc01,06-23 03:00:00+01:00,,,107.84750436,33.647721961505354,,,161.28979444999996,,17.877214342,161.41434249,,,,200.0,
2030,sc01,06-23 05:00:00+01:00,,,,,,,161.28979444999996,,7.069808050153941,161.41434249,,,,200.0,
2030,sc01,06-23 07:00:00+01:00,,,,,,,,,,,,,,106.73982874323828,
2030,sc01,06-23 09:00:00+01:00,,,,,,,,0.0,,,,0.0,,45.17638648363237,
2030,sc01,06-23 11:00:00+01:00,,,,,,,77.20038819639588,0.0,,,,0.0,,200.0,
2030,sc01,06-23 13:00:00+01:00,,,,,,,,0.0,,91.04469676818505,,0.0,,200.0,
2030,sc01,06-23 15:00:00+01:00,,,,,,,87.47846666293562,0.0,,161.41434249,,0.0,,200.0,
2030,sc01,06-23 17:00:00+01:00,,,,,,,105.85734404508291,0.0,,,,0.0,,200.0,
2030,sc01,06-23 19:00:00+01:00,,,,,,,,0.0,,,,0.0,,39.383715243831965,
2030,sc01,06-23 21:00:00+01:00,,,,,,,,,,,,0.0,,150.6480457615122,
2030,sc01,06-23 23:00:00+01:00,,,,,,,96.55501681345248,,,161.41434249,,,,200.0,
2030,sc01,06-24 01:00:00+01:00,,,42.792511981924726,38.217981243,,,161.28979444999996,,17.877214342,161.41434249,,,,200.0,
2030,sc01,06-24 03:00:00+01:00,,,107.84750436,7.030554274278934,,,161.28979444999996,,17.877214342,161.41434249,,,,200.0,
2030,sc01,06-24 05:00:00+01:00,,,,,,,122.51268952077575,,,161.41434249,,,,200.0,
2030,sc01,06-24 07:00:00+01:00,,,,,,,,,,,,,,82.3521586026654,
2030,sc01,06-24 09:00:00+01:00,,,,,,,,0.0,,,,0.0,,11.412456066042797,
2030,sc01,06-24 11:00:00+01:00,,,,,,,,0.0,,70.10864467648047,,0.0,,200.0,
2030,sc01,06-24 13:00:00+01:00,,,,,,,4.274729796334448,0.0,,161.41434249,,0.0,,200.0,
2030,sc01,06-24 15:00:00+01:00,,,14.64654312853174,38.217981243,,,94.91242909684726,0.0,17.877214342,161.41434249,,0.0,,200.0,
2030,sc01,06-24 17:00:00+01:00,,,,,,,159.56270050697705,0.0,,,,0.0,,200.0,
2030,sc01,06-24 19:00:00+01:00,,,,,,,,0.0,,,,0.0,,63.50486558729207,
2030,sc01,06-24 21:00:00+01:00,,,,,,,,,,,,0.0,,145.64990536522683,
2030,sc01,06-24 23:00:00+01:00,,,,,,,87.52342925245732,,,161.41434249,,,,200.0,
2030,sc01,06-25 01:00:00+01:00,,,42.72438205254339,38.217981243,,,161.28979444999996,,17.877214342,161.41434249,,,,200.0,
2030,sc01,06-25 03:00:00+01:00,,,107.84750436,38.217981243,,,161.28979444999996,,17.877214342,161.41434249,10.037829066426008,,,200.0,
2030,sc01,06-25 05:00:00+01:00,,,,38.217981243,,,161.28979444999996,,1.5325337258921858,161.41434249,,,,200.0,
2030,sc01,06-25 07:00:00+01:00,,,,,,,,,,,,,,126.18358866435477,
2030,sc01,06-25 09:00:00+01:00,,,,,,,,0.0,,,,0.0,,57.13124687600829,
2030,sc01,06-25 11:00:00+01:00,,,,,,,,0.0,,137.7805095681717,,0.0,,200.0,
2030,sc01,06-25 13:00:00+01:00,,,,,,,44.09691248567224,0.0,,161.41434249,,0.0,,200.0,
2030,sc01,06-25 15:00:00+01:00,,,0.4184717504054358,38.217981243,,,161.28979444999996,0.0,17.877214342,95.24419236622035,,0.0,,200.0,
2030,sc01,06-25 17:00:00+01:00,,,,,,,126.01560870452708,0.0,,,,0.0,,200.0,
2030,sc01,06-25 19:00:00+01:00,,,,,,,,0.0,,,,0.0,,26.348824066867753,
2030,sc01,06-25 21:00:00+01:00,,,,,,,,,,,,0.0,,113.16054963822609,
2030,sc01,06-25 23:00:00+01:00,,,,,,,161.28979444999996,,,62.286368861376815,,,,200.0,
2030,sc01,06-26 01:00:00+01:00,,,19.547314846871334,38.217981243,,,161.28979444999996,,17.877214342,161.41434249,,,,200.0,
2030,sc01,06-26 03:00:00+01:00,,,104.59622444594432,38.217981243,,,161.28979444999996,,17.877214342,161.41434249,,,,200.0,
2030,sc01,06-26 05:00:00+01:00,,,2.9053194581968866,,,,161.28979444999996,,,161.41434249,,,,200.0,
2030,sc01,06-26 07:00:00+01:00,,,,,,,,,,,,,,95.96502469604819,
2030,sc01,06-26 09:00:00+01:00,,,,,,,,0.0,,,,0.0,,7.3551665808861415,
2030,sc01,06-26 11:00:00+01:00,,,,,,,,0.0,,59.57755780481527,,0.0,,200.0,
2030,sc01,06-26 13:00:00+01:00,,,,,,,126.27483882335788,0.0,,,,0.0,,200.0,
2030,sc01,06-26 15:00:00+01:00,,,,,,,161.28979444999996,0.0,3.0465208819387914,96.02205288803411,,0.0,,200.0,
2030,sc01,06-26 17:00:00+01:00,,,,,,,91.43801233024404,0.0,,,,0.0,,200.0,
2030,sc01,06-26 19:00:00+01:00,,,,,,,,0.0,,,,0.0,,17.92330044419721,
2030,sc01,06-26 21:00:00+01:00,,,,,,,,,,,,0.0,,185.65943506125166,
2030,sc01,06-26 23:00:00+01:00,,,,,,,161.28979444999996,,,75.15735105575624,,,,200.0,
2030,sc01,06-27 01:00:00+01:00,,,38.57726676953495,38.217981243,,,161.28979444999996,,17.877214342,161.41434249,,,,200.0,
2030,sc01,06-27 03:00:00+01:00,,,99.82828017709961,38.217981243,,,161.28979444999996,,17.877214342,161.41434249,,,,200.0,
2030,sc01,06-27 05:00:00+01:00,,,,0.6767084072166405,,,161.28979444999996,,,161.41434249,,,,200.0,
2030,sc01,06-27 07:00:00+01:00,,,,,,,,,,,,,,94.064603230821,
2030,sc01,06-27 09:00:00+01:00,,,,,,,,0.0,,,,0.0,,30.70970826980335,
2030,sc01,06-27 11:00:00+01:00,,,,,,,106.75106031854534,0.0,,,,0.0,,200.0,
2030,sc01,06-27 13:00:00+01:00,,,,,,,,0.0,,140.7193197175691,,0.0,,200.0,
2030,sc01,06-27 15:00:00+01:00,,,,,,,95.84802234036933,0.0,6.607930667988165,161.41434249,,0.0,,200.0,
2030,sc01,06-27 17:00:00+01:00,,,,,,,,0.0,,90.57586766068134,,0.0,,200.0,
2030,sc01,06-27 19:00:00+01:00,,,,,,,,0.0,,,,0.0,,3.0527418026843334,
2030,sc01,06-27 21:00:00+01:00,,,,,,,,,,,,0.0,,156.0489960446566,
2030,sc01,06-27 23:00:00+01:00,,,,,,,88.41117782266889,,,161.41434249,,,,200.0,
2030,sc01,06-28 01:00:00+01:00,,,107.84750436,0.3523328247873603,,,161.28979444999996,,,161.41434249,,,,200.0,
2030,sc01,06-28 03:00:00+01:00,,,107.84750436,38.217981243,,,161.28979444999996,,17.877214342,161.41434249,27.20059724368693,,,200.0,
2030,sc01,06-28 05:00:00+01:00,,,6.659695936367893,38.217981243,,,161.28979444999996,,17.877214342,161.41434249,,,,200.0,
2030,sc01,06-28 07:00:00+01:00,,,,,,,,,,,,,,175.85062230120423,
2030,sc01,06-28 09:00:00+01:00,,,,,,,,0.0,,,,0.0,,26.847753200846398,
2030,sc01,06-28 11:00:00+01:00,,,,,,,,0.0,,40.99654563181186,,0.0,,200.0,
2030,sc01,06-28 13:00:00+01:00,,,,,,,136.27726860751253,0.0,,,,0.0,,200.0,
2030,sc01,06-28 15:00:00+01:00,,,7.525024276120881,,,,95.57148558526085,0.0,17.877214342,161.41434249,,0.0,,200.0,
2030,sc01,06-28 17:00:00+01:00,,,,,,,,0.0,,105.14108030328615,,0.0,,200.0,
2030,sc01,06-28 19:00:00+01:00,,,,,,,,0.0,,,,0.0,,13.735205251693971,
2030,sc01,06-28 21:00:00+01:00,,,,,,,,,,,,0.0,,124.22514351649208,
2030,sc01,06-28 23:00:00+01:00,,,,,,,161.28979444999996,,,79.35376986715025,,,,200.0,
2030,sc01,06-29 01:00:00+01:00,,,36.07635100805946,38.217981243,,,161.28979444999996,,17.877214342,161.41434249,,,,200.0,
2030,sc01,06-29 03:00:00+01:00,,,79.72480527031101,38.217981243,,,161.28979444999996,,17.877214342,161.41434249,,,,200.0,
2030,sc01,06-29 05:00:00+01:00,,,,,,,137.58702140635836,,,161.41434249,,,,200.0,
2030,sc01,06-29 07:00:00+01:00,,,,,,,,,,,,,,92.2870783417899,
2030,sc01,06-29 09:00:00+01:00,,,,,,,,0.0,,,,0.0,,27.589007704651365,
2030,sc01,06-29 11:00:00+01:00,,,,,,,,0.0,,102.80576567800087,,0.0,,200.0,
2030,sc01,06-29 13:00:00+01:00,,,,,,,161.28979444999996,0.0,,9.509548916634108,,0.0,,200.0,
2030,sc01,06-29 15:00:00+01:00,,,5.2100595999452075,38.217981243,,,95.04952548591656,0.0,17.877214342,161.41434249,,0.0,,200.0,
2030,sc01,06-29 17:00:00+01:00,,,,,,,141.75150212035894,0.0,,,,0.0,,200.0,
2030,sc01,06-29 19:00:00+01:00,,,,,,,,0.0,,,,0.0,,36.22282251004011,
2030,sc01,06-29 21:00:00+01:00,,,,,,,,,,,,0.0,,117.6093834522795,
2030,sc01,06-29 23:00:00+01:00,,,,,,,161.28979444999996,,,83.19734644181533,,,,200.0,
2030,sc01,06-30 01:00:00+01:00,,,48.667094608999406,38.217981243,,,161.28979444999996,,17.877214342,161.41434249,,,,200.0,
2030,sc01,06-30 03:00:00+01:00,,,107.84750436,23.783541353916856,,,161.28979444999996,,17.877214342,161.41434249,,,,200.0,
2030,sc01,06-30 05:00:00+01:00,,,,,,,161.28979444999996,,,160.699999916372,,,,200.0,
2030,sc01,06-30 07:00:00+01:00,,,,,,,,,,,,,,111.21843091280323,
2030,sc01,06-30 09:00:00+01:00,,,,,,,,0.0,,,,0.0,,48.29204081261007,
2030,sc01,06-30 11:00:00+01:00,,,,,,,,0.0,,110.33570786069683,,0.0,,200.0,
2030,sc01,06-30 13:00:00+01:00,,,,,,,161.28979444999996,0.0,,4.091749578302329,,0.0,,200.0,
2030,sc01,06-30 15:00:00+01:00,,,,21.981015630058963,,,95.36244682799436,0.0,17.877214342,161.41434249,,0.0,,200.0,
2030,sc01,06-30 17:00:00+01:00,,,,,,,124.76923174984573,0.0,,,,0.0,,200.0,
2030,sc01,06-30 19:00:00+01:00,,,,,,,,0.0,,,,0.0,,39.62375161760715,
2030,sc01,06-30 21:00:00+01:00,,,,,,,,,,,,0.0,,123.7781822552243,
2030,sc01,06-30 23:00:00+01:00,,,,,,,161.28979444999996,,,77.04496260741267,,,,200.0,
2030,sc01,07-01 01:00:00+01:00,,,19.1955947651995,38.217981243,,,161.28979444999996,,17.877214342,161.41434249,,,,200.0,
2030,sc01,07-01 03:00:00+01:00,,,107.84750436,10.607230549830735,,,161.28979444999996,,17.877214342,161.41434249,,,,200.0,
2030,sc01,07-01 05:00:00+01:00,,,,,,,137.5168714762624,,,161.41434249,,,,200.0,
2030,sc01,07-01 07:00:00+01:00,,,,,,,,,,,,,,78.5595930911311,
2030,sc01,07-01 09:00:00+01:00,,,,,,,,0.0,,,,0.0,,4.9931990583491075,
2030,sc01,07-01 11:00:00+01:00,,,,,,,66.52633052791246,0.0,,,,0.0,,200.0,
2030,sc01,07-01 13:00:00+01:00,,,,,,,,0.0,,133.1803247943147,,0.0,,200.0,
2030,sc01,07-01 15:00:00+01:00,,,,0.5745018237043944,,,92.54211716394413,0.0,17.877214342,161.41434249,,0.0,,200.0,
2030,sc01,07-01 17:00:00+01:00,,,,,,,,0.0,,109.68792610821832,,0.0,,200.0,
2030,sc01,07-01 19:00:00+01:00,,,,,,,,0.0,,,,0.0,,15.591593342881433,
2030,sc01,07-01 21:00:00+01:00,,,,,,,,0.0,,,,0.0,,98.69019022630742,
2030,sc01,07-01 23:00:00+01:00,,,,,,,161.28979444999996,,,47.73491912563053,,,,200.0,
2030,sc01,07-02 01:00:00+01:00,,,12.395694353684817,38.217981243,,,161.28979444999996,,17.877214342,161.41434249,,,,200.0,
2030,sc01,07-02 03:00:00+01:00,,,48.89296537962554,38.217981243,,,161.28979444999996,,17.877214342,161.41434249,,,,200.0,
2030,sc01,07-02 05:00:00+01:00,,,,,,,111.2184785394357,,,161.41434249,,,,200.0,
2030,sc01,07-02 07:00:00+01:00,,,,,,,,,,,,,,67.486347373959,
2030,sc01,07-02 09:00:00+01:00,,,,,,,,0.0,,,,0.0,,,
2030,sc01,07-02 11:00:00+01:00,,,,,,,33.209687137767034,0.0,,,,0.0,,200.0,
2030,sc01,07-02 13:00:00+01:00,,,,,,,,0.0,,110.81405957552751,,0.0,,200.0,
2030,sc01,07-02 15:00:00+01:00,,,,,,,161.28979444999996,0.0,,92.40496410014843,,0.0,,200.0,
2030,sc01,07-02 17:00:00+01:00,,,,,,,100.57445325074008,0.0,,,,0.0,,200.0,
2030,sc01,07-02 19:00:00+01:00,,,,,,,,0.0,,,,0.0,,21.0621987121411,
2030,sc01,07-02 21:00:00+01:00,,,,,,,,,,,,0.0,,115.51114098570342,
2030,sc01,07-02 23:00:00+01:00,,,,,,,161.28979444999996,,,68.00258366273398,,,,200.0,
2030,sc01,07-03 01:00:00+01:00,,,29.071103115031818,38.217981243,,,161.28979444999996,,17.877214342,161.41434249,,,,200.0,
2030,sc01,07-03 03:00:00+01:00,,,78.64960082743033,38.217981243,,,161.28979444999996,,17.877214342,161.41434249,,,,200.0,
2030,sc01,07-03 05:00:00+01:00,,,,,,,131.33327162480617,,,161.41434249,,,,200.0,
2030,sc01,07-03 07:00:00+01:00,,,,,,,,,,,,,,82.82195158431954,
2030,sc01,07-03 09:00:00+01:00,,,,,,,,0.0,,,,0.0,,18.493051309279917,
2030,sc01,07-03 11:00:00+01:00,,,,,,,,0.0,,80.32107566483663,,0.0,,200.0,
2030,sc01,07-03 13:00:00+01:00,,,,,,,140.21475915281536,0.0,,,,0.0,,200.0,
2030,sc01,07-03 15:00:00+01:00,,,,15.485242713944018,,,92.58659726756414,0.0,,161.41434249,,0.0,,200.0,
2030,sc01,07-03 17:00:00+01:00,,,,,,,100.46140216157737,0.0,,,,0.0,,200.0,
2030,sc01,07-03 19:00:00+01:00,,,,,,,,0.0,,,,0.0,,35.24415786212492,
2030,sc01,07-03 21:00:00+01:00,,,,,,,,,,,,0.0,,130.91343353221885,
2030,sc01,07-03 23:00:00+01:00,,,,,,,65.43210516438468,,,161.41434249,,,,200.0,
2030,sc01,07-04 01:00:00+01:00,,,10.915973286379707,38.217981243,,,161.28979444999996,,17.877214342,161.41434249,,,,200.0,
2030,sc01,07-04 03:00:00+01:00,,,107.84750436,5.960654730418513,,,161.28979444999996,,,161.41434249,,,,200.0,
2030,sc01,07-04 05:00:00+01:00,,,,,,,161.28979444999996,,,105.9630740403972,,,,200.0,
2030,sc01,07-04 07:00:00+01:00,,,,,,,,,,,,,,48.50473545690864,
2030,sc01,07-04 09:00:00+01:00,,,,,,,,0.0,,,,0.0,,,
2030,sc01,07-04 11:00:00+01:00,,,,,,,,0.0,,,,0.0,,155.57928964602974,
2030,sc01,07-04 13:00:00+01:00,,,,,,,,0.0,,,,0.0,,118.64414329046707,
2030,sc01,07-04 15:00:00+01:00,,,,,,,77.23621003626074,0.0,,,,0.0,,200.0,
2030,sc01,07-04 17:00:00+01:00,,,,,,,,0.0,,15.96015114179608,,0.0,,200.0,
2030,sc01,07-04 19:00:00+01:00,,,,,,,,0.0,,,,0.0,,,
2030,sc01,07-04 21:00:00+01:00,,,,,,,,0.0,,,,0.0,,73.77243834637393,
2030,sc01,07-04 23:00:00+01:00,,,,,,,77.39411366935907,,,161.41434249,,,,200.0,
2030,sc01,07-05 01:00:00+01:00,,,31.755923776198458,38.217981243,,,161.28979444999996,,17.877214342,161.41434249,,,,200.0,
2030,sc01,07-05 03:00:00+01:00,,,107.84750436,,,,161.28979444999996,,3.742905834576267,161.41434249,,,,200.0,
2030,sc01,07-05 05:00:00+01:00,,,,,,,161.28979444999996,,,103.5697468565282,,,,200.0,
2030,sc01,07-05 07:00:00+01:00,,,,,,,,,,,,,,59.62306259561401,
2030,sc01,07-05 09:00:00+01:00,,,,,,,,0.0,,,,0.0,,,
2030,sc01,07-05 11:00:00+01:00,,,,,,,47.409623710768564,0.0,,,,0.0,,200.0,
2030,sc01,07-05 13:00:00+01:00,,,,,,,107.42636851127124,0.0,,,,0.0,,200.0,
2030,sc01,07-05 15:00:00+01:00,,,,,,,90.57376791044481,0.0,,161.41434249,,0.0,,200.0,
2030,sc01,07-05 17:00:00+01:00,,,,,,,,0.0,,127.61045500017198,,0.0,,200.0,
2030,sc01,07-05 19:00:00+01:00,,,,,,,,0.0,,,,0.0,,57.99004354098222,
2030,sc01,07-05 21:00:00+01:00,,,,,,,,0.0,,,,0.0,,146.94102355831856,
2030,sc01,07-05 23:00:00+01:00,,,,,,,90.0344472100819,,,161.41434249,,,,200.0,
2030,sc01,07-06 01:00:00+01:00,,,43.412055629801536,38.217981243,,,161.28979444999996,,17.877214342,161.41434249,,,,200.0,
2030,sc01,07-06 03:00:00+01:00,,,81.20544995416793,38.217981243,,,161.28979444999996,,17.877214342,161.41434249,,,,200.0,
2030,sc01,07-06 05:00:00+01:00,,,,,,,161.28979444999996,,,150.74533332961133,,,,200.0,
2030,sc01,07-06 07:00:00+01:00,,,,,,,,,,,,,,87.11347692308347,
2030,sc01,07-06 09:00:00+01:00,,,,,,,,0.0,,,,0.0,,15.318020505934587,
2030,sc01,07-06 11:00:00+01:00,,,,,,,105.83156821999887,0.0,,,,0.0,,200.0,
2030,sc01,07-06 13:00:00+01:00,,,,,,,32.93021471515023,0.0,,161.41434249,,0.0,,200.0,
2030,sc01,07-06 15:00:00+01:00,,,15.525112936087035,38.217981243,,,161.28979444999996,0.0,17.877214342,91.89235069623498,,0.0,,200.0,
2030,sc01,07-06 17:00:00+01:00,,,,,,,140.97464167478185,0.0,,,,0.0,,200.0,
2030,sc01,07-06 19:00:00+01:00,,,,,,,,0.0,,,,0.0,,62.082437481240675,
2030,sc01,07-06 21:00:00+01:00,,,,,,,,0.0,,,,0.0,,140.72463352791127,
2030,sc01,07-06 23:00:00+01:00,,,,,,,161.28979444999996,,,83.3960889740536,,,,200.0,
2030,sc01,07-07 01:00:00+01:00,,,37.457990397425604,38.217981243,,,161.28979444999996,,17.877214342,161.41434249,,,,200.0,
2030,sc01,07-07 03:00:00+01:00,,,73.57969983088573,38.217981243,,,161.28979444999996,,17.877214342,161.41434249,,,,200.0,
2030,sc01,07-07 05:00:00+01:00,,,,,,,127.3626508945016,,,161.41434249,,,,200.0,
2030,sc01,07-07 07:00:00+01:00,,,,,,,,,,,,,,60.74397262912287,
2030,sc01,07-07 09:00:00+01:00,,,,,,,,0.0,,,,0.0,,,
2030,sc01,07-07 11:00:00+01:00,,,,,,,10.636401298123848,0.0,,,,0.0,,200.0,
2030,sc01,07-07 13:00:00+01:00,,,,,,,,0.0,,31.590452675962528,,0.0,,200.0,
2030,sc01,07-07 15:00:00+01:00,,,,,,,161.28979444999996,0.0,,5.50155271110131,,0.0,,200.0,
2030,sc01,07-07 17:00:00+01:00,,,,,,,,0.0,,40.12452591789524,,0.0,,200.0,
2030,sc01,07-07 19:00:00+01:00,,,,,,,,0.0,,,,0.0,,,
2030,sc01,07-07 21:00:00+01:00,,,,,,,,,,,,0.0,,112.40629574888061,
2030,sc01,07-07 23:00:00+01:00,,,,,,,70.59042651787934,,,161.41434249,,,,200.0,
2030,sc01,07-08 01:00:00+01:00,,,10.364947841273564,38.217981243,,,161.28979444999996,,17.877214342,161.41434249,,,,200.0,
2030,sc01,07-08 03:00:00+01:00,,,52.501758794664276,38.217981243,,,161.28979444999996,,17.877214342,161.41434249,,,,200.0,
2030,sc01,07-08 05:00:00+01:00,,,,,,,119.57749317688041,,,161.41434249,,,,200.0,
2030,sc01,07-08 07:00:00+01:00,,,,,,,,,,,,,,70.02164387640846,
2030,sc01,07-08 09:00:00+01:00,,,,,,,,0.0,,,,0.0,,,
2030,sc01,07-08 11:00:00+01:00,,,,,,,,0.0,,18.265107278888998,,0.0,,195.34584363845852,
2030,sc01,07-08 13:00:00+01:00,,,,,,,,0.0,,42.14300753625082,,0.0,,200.0,
2030,sc01,07-08 15:00:00+01:00,,,,,,,7.3301981927478,0.0,,161.41434249,,0.0,,199.34282097474065,
2030,sc01,07-08 17:00:00+01:00,,,,,,,27.36737980631948,0.0,,,,0.0,,182.61568145161812,
2030,sc01,07-08 19:00:00+01:00,,,,,,,,0.0,,,,0.0,,,
2030,sc01,07-08 21:00:00+01:00,,,,,,,,,,,,0.0,,90.84117343895623,
2030,sc01,07-08 23:00:00+01:00,,,,,,,99.45600743805291,,,161.41434249,,,,161.89164254785436,
2030,sc01,07-09 01:00:00+01:00,,,20.65682080711613,38.217981243,,,161.28979444999996,,17.877214342,161.41434249,,,,200.0,
2030,sc01,07-09 03:00:00+01:00,,,107.84750436,15.090191574365814,,,161.28979444999996,,,161.41434249,,,,200.0,
2030,sc01,07-09 05:00:00+01:00,,,,,,,161.28979444999996,,,154.88395257308682,,,,172.4212019616888,
2030,sc01,07-09 07:00:00+01:00,,,,,,,,,,,,,,80.88834453481158,
2030,sc01,07-09 09:00:00+01:00,,,,,,,,0.0,,,,0.0,,17.905727747922707,
2030,sc01,07-09 11:00:00+01:00,,,,,,,,0.0,,131.9335376630993,,0.0,,136.72186062335336,
2030,sc01,07-09 13:00:00+01:00,,,,,,,,0.0,,109.63348891659588,,0.0,,167.1235085139569,
2030,sc01,07-09 15:00:00+01:00,,,,,,,73.9144979085154,0.0,,161.41434249,,0.0,,200.0,
