Period,Scenario,LoadLevel,Senegal States|Aeroport,Senegal States|Bakel,Senegal States|Bel_Air,Senegal States|Cap_Des_Biches,Senegal States|Centre_Ville,Senegal States|Dagana,Senegal States|Diamniadio,Senegal States|Diass,Senegal States|Fabrimetal,Senegal States|Fatick,Senegal States|Guediawaye,Senegal States|Hann,Senegal States|ICS,Senegal States|Kahone,Senegal States|Kayes,Senegal States|Kedougou,Senegal States|Kolda,Senegal States|Koungheul,Senegal States|Kounoune,Senegal States|Linguere,Senegal States|Matam,Senegal States|Mbao,Senegal States|Mbour,Senegal States|Ndioum,Senegal States|Olam,Senegal States|Patte_Doie,Senegal States|Pekesse,Senegal States|SDE,Senegal States|Sabangalou,Senegal States|Saint_Louis,Senegal States|Sakal,Senegal States|Sendou,Senegal States|Sicap,Senegal States|Sococim,Senegal States|Someta,Senegal States|Tambacounda,Senegal States|Tanaf,Senegal States|Thies_Numerique,Senegal States|Thiona,Senegal States|Tobene,Senegal States|Touba_1,Senegal States|Touba_2,Senegal States|Universite,Senegal States|Velingara,Senegal States|Wack_Ngouna,Senegal States|Ziguinchor,Senegal States|ls,Senegal States|mtkk
2030,sc01,01-03 01:00:00+01:00,26.99442749,6.903165596,26.99442749,23.138080705,38.563467845000005,2.6753137554999995,26.99442749,8.9769305185,7.712693569000001,21.028127464999997,30.850774275,19.281733925,7.480775432000001,28.03750329,-12.526237693,8.974115274999999,8.974115274999999,7.009375822,26.99442749,0.0,6.903165596,23.138080705,22.442326299999994,5.350627511,15.42538714,19.281733925,0.0,13.46539578,3.451582798,8.0259412665,26.753137555000002,15.42538714,23.138080705,26.99442749,11.56904035,18.63854711,28.392720764999996,7.480775432000001,44.88465258999999,-72.24377700000001,64.86155415,0.0,23.138080705,6.903165596,14.018751645,5.1683088999999995,3.701255025,6.903165596
2030,sc01,01-03 03:00:00+01:00,25.850595815000002,6.6335106965,25.850595815000002,22.157653555,36.92942259000001,2.5666744019999994,25.850595815000002,8.596552105499999,7.3858845185,20.1855171,29.543538075,18.464711300000005,7.163793421499999,26.914022799999998,-12.714996123000002,8.623563905,8.623563905,6.7285056999999995,25.850595815000002,0.0,6.6335106965,22.157653555,21.49138026,5.133348803500001,14.771769035,18.464711300000005,0.0,12.89482816,3.316755348,7.700023205500001,25.66674402,14.771769035,22.157653555,25.850595815000002,11.07882678,17.910478880000003,27.239746904999997,7.163793421499999,42.98276053,-80.32055267999999,62.327899755,0.0,22.157653555,6.6335106965,13.457011399999999,4.674177245,3.2666976050000005,6.6335106965
2030,sc01,01-03 05:00:00+01:00,29.7396235,7.5503373655,29.7396235,25.49110586,42.48517643000001,2.9360482059999993,29.7396235,9.889838705,8.497035286500001,23.050392359999996,33.988141145,21.242588220000005,8.241532254500001,30.733856480000004,-12.0732174545,9.8154385735,9.8154385735,7.683464120000001,29.7396235,0.0,7.5503373655,25.49110586,24.724596764999994,5.872096412,16.994070575,21.242588220000005,0.0,14.83475806,3.775168683,8.808144617999998,29.36048206,16.994070575,25.49110586,29.7396235,12.74555293,20.385910884999998,31.159858054999997,8.241532254500001,49.44919352499999,-103.34890689500001,70.942324805,0.0,25.49110586,7.5503373655,15.366928240000002,6.35422488,4.744192825,7.5503373655
2030,sc01,01-03 07:00:00+01:00,41.177940240000005,9.060404843999999,41.177940240000005,35.29537735,58.82562891500001,3.7773068014999995,41.177940240000005,13.693622825000002,11.76512578,28.962946549999998,47.060503135,29.412814455000007,11.411352355000002,38.617262065,-11.016170219000001,11.778526295,11.778526295,9.654315516,41.177940240000005,0.0,9.060404843999999,35.29537735,34.234057065,7.5546136035,23.530251565,29.412814455000007,0.0,20.54043424,4.5302024224999995,11.331920405000002,37.77306801499999,23.530251565,35.29537735,41.177940240000005,17.647688675,24.463093079999997,40.088014744999995,11.411352355000002,68.46811412000001,-99.719402125,85.13078981999999,0.0,35.29537735,9.060404843999999,19.308631029999997,10.180577745,8.10922721,9.060404843999999
2030,sc01,01-03 09:00:00+01:00,44.60943527,9.599714658,44.60943527,38.2366588,63.727764670000006,2.737227091500001,44.60943527,13.9480709395,7.867008777999994,30.919516415,50.982211740000004,31.863882335000003,-0.07406695500000206,37.644148840999996,-10.638653349,12.479629055,12.479629055,10.306505470000001,44.60943527,0.0,9.599714658,38.2366588,32.462810150500005,8.095024755499999,25.491105870000002,31.863882335000003,0.0,21.1150057805,4.799857329,12.142537135000003,39.704026273,25.491105870000002,38.2366588,44.60943527,19.118329405,25.91922958,42.95566772499999,12.362298389999998,74.173790315,-101.17295021049998,87.24639833799999,0.0,38.2366588,9.599714658,20.613010945,11.40957188,9.190049515,9.599714658
2030,sc01,01-03 11:00:00+01:00,41.635472899999996,9.27612877,41.635472899999996,35.6875482,59.479246995000004,-5.699414445999998,41.635472899999996,9.4454801515,-23.93129145850001,29.528495209999996,47.583397595,29.739623500000004,-50.211188035000006,21.886111505,-10.865163471000002,12.0589674,12.0589674,9.8428317355,41.635472899999996,0.0,9.27612877,35.6875482,11.656379599999996,7.686095078,23.7916988,29.739623500000004,0.0,15.124805881,4.638064385,11.529142615000001,34.6041327495,23.7916988,35.6875482,41.635472899999996,17.843774095,25.045547680000002,40.785711754999994,11.538145154999999,69.228870925,-115.68104055199998,74.015442339,0.0,35.6875482,9.27612877,19.68566347,10.47959075,8.372190155,9.27612877
2030,sc01,01-03 13:00:00+01:00,42.779304575,9.545783677,42.779304575,36.66797535,61.11329225000001,-11.4104005605,42.779304575,6.301914094500001,-50.488623507500016,30.371105589999996,48.890633799999996,30.556646125000004,-99.34572443,12.643562274,-10.676405036000002,12.409518779999999,12.409518779999999,10.1237018625,42.779304575,0.0,9.545783677,36.66797535,-5.778471644999998,7.9033737885,24.445316899999998,30.556646125000004,0.0,11.1755316735,4.772891838,11.855060680000001,32.62622675250001,24.445316899999998,36.66797535,42.779304575,18.333987675,25.773615930000002,41.93868563,11.85512717,71.13076298999998,-68.81084572450003,67.85374197650002,0.0,36.66797535,9.545783677,20.247403725,10.97372241,8.806747575,9.545783677
2030,sc01,01-03 15:00:00+01:00,39.576575905000006,8.952542881500001,39.576575905000006,33.92277935,56.53796558000001,-12.31863379,39.576575905000006,4.730945716000001,-55.94035631750001,28.354553295,45.230372465,28.268982785000006,-107.33269341000002,7.4054579100000035,-11.091673593000001,11.638305745,11.638305745,9.4515177645,39.576575905000006,0.0,8.952542881500001,33.92277935,-11.080644840000001,7.3618483895,22.61518623,28.268982785000006,0.0,8.929059284999997,4.4762714405,11.042772585000002,29.478679036000003,22.61518623,33.92277935,39.576575905000006,16.96138967,24.17186578,39.065119974999995,10.967577540000002,65.80546525,-16.587072664999994,61.63643113749999,0.0,33.92277935,8.952542881500001,18.903035525,9.742194275000001,7.723696780000001,8.952542881500001
2030,sc01,01-03 17:00:00+01:00,41.86423925500001,9.437921714,41.86423925500001,35.88363364999999,59.806056085,-6.4878578585,41.86423925500001,8.2568644065,-35.51589121100002,29.925521799999995,47.84484487,29.903028040000006,-67.895208555,20.081439896499997,-10.751908410000002,12.26929823,12.26929823,9.9751739335,41.86423925500001,0.0,9.437921714,35.88363364999999,5.248178720000003,7.7741208145,23.922422435,29.903028040000006,0.0,13.616815181499998,4.718960857,11.661181220000001,33.94452974450001,23.922422435,35.88363364999999,41.86423925500001,17.941816825,25.48238863,41.252814,11.601541565,69.60924938,31.865072751499987,73.0297280095,0.0,35.88363364999999,9.437921714,19.950347864999998,10.67977743,8.54824163,9.437921714
2030,sc01,01-03 19:00:00+01:00,45.295734259999996,10.13902447,45.295734259999996,38.824915075,64.708191795,1.6542092314999994,45.295734259999996,13.467687007999999,-2.097038374500015,32.22484842499999,51.766553435,32.35409589500001,-9.834333148499997,38.1405828945,-10.261136480000003,13.180731815000001,13.180731815000001,10.74161614,45.295734259999996,0.0,10.13902447,38.824915075,29.334168325999997,8.381386950999998,25.88327672,32.35409589500001,0.0,20.5483344405,5.0695122360000004,12.572080430000002,40.5197190205,25.88327672,38.824915075,45.295734259999996,19.412457540000002,27.375366070000002,44.47522816,12.552487590000002,75.31492552499999,53.380799638499994,91.419013454,0.0,38.824915075,10.13902447,21.483232285,12.06081207,9.762773900000001,10.13902447
