Time,Solar|PV|Utility,Electricity|Gas|Fossil|CCGT|w/o CCS,Electricity|Gas|Fossil|OCGT|w/o CCS,Electricity|Oil|w/o CCS,SlackUnit
2030-08-02 15:00:00,21.9,473.8,218.7,7.3,0
2030-08-02 16:00:00,17.8,473.8,218.7,13.8,0
2030-08-02 17:00:00,15.1,473.8,218.7,5.1,0
2030-08-02 18:00:00,9.3,473.8,218.7,0.0,0
2030-08-02 19:00:00,3.4,473.8,218.7,130.4,0
2030-08-02 20:00:00,0.1,473.8,218.7,251.6,0
2030-08-02 21:00:00,0.0,473.8,218.7,254.3,0
2030-08-02 22:00:00,0.0,473.8,218.7,303.8,0
2030-08-02 23:00:00,0.0,473.8,218.7,308.1,0
2030-08-03 00:00:00,0.0,473.8,218.7,278.0,0
2030-08-03 01:00:00,0.0,473.8,218.7,231.5,0
2030-08-03 02:00:00,0.0,473.8,218.7,172.5,0
2030-08-03 03:00:00,0.0,473.8,218.7,111.5,0
2030-08-03 04:00:00,0.0,473.8,218.7,65.3,0
2030-08-03 05:00:00,0.0,473.8,218.7,74.7,0
2030-08-03 06:00:00,0.0,473.8,218.7,90.1,0
2030-08-03 07:00:00,0.0,473.8,218.7,42.8,0
2030-08-03 08:00:00,0.5,473.8,218.7,22.0,0
2030-08-03 09:00:00,4.2,473.8,218.7,0.0,0
2030-08-03 10:00:00,9.5,473.8,218.7,9.6,0
2030-08-03 11:00:00,15.4,473.8,218.7,6.7,0
2030-08-03 12:00:00,16.4,473.8,218.7,0.2,0
2030-08-03 13:00:00,22.3,473.8,218.7,7.1,0
2030-08-03 14:00:00,25.3,473.8,218.7,1.5,0
2030-08-03 15:00:00,21.8,473.8,218.7,9.7,0
2030-08-03 16:00:00,15.7,473.8,218.7,14.8,0
2030-08-03 17:00:00,11.1,473.8,218.7,36.8,0
2030-08-03 18:00:00,7.2,473.8,218.7,68.6,0
2030-08-03 19:00:00,2.9,473.8,218.7,169.3,0
2030-08-03 20:00:00,0.0,473.8,218.7,276.0,0
2030-08-03 21:00:00,0.0,473.8,218.7,271.6,0
2030-08-03 22:00:00,0.0,473.8,218.7,325.4,0
2030-08-03 23:00:00,0.0,473.8,218.7,335.7,0
2030-08-04 00:00:00,0.0,473.8,218.7,309.4,0
2030-08-04 01:00:00,0.0,473.8,218.7,259.0,0
2030-08-04 02:00:00,0.0,473.8,218.7,198.8,0
2030-08-04 03:00:00,0.0,473.8,218.7,144.2,0
2030-08-04 04:00:00,0.0,473.8,218.7,97.3,0
2030-08-04 05:00:00,0.0,473.8,218.7,58.1,0
2030-08-04 06:00:00,0.0,473.8,218.7,34.7,0
2030-08-04 07:00:00,0.0,473.8,218.7,0.0,0
2030-08-04 08:00:00,1.1,473.8,218.7,0.0,0
2030-08-04 09:00:00,6.8,473.8,218.7,0.0,0
2030-08-04 10:00:00,13.7,473.8,218.7,6.3,0
2030-08-04 11:00:00,19.2,473.8,201.3,0.0,0
2030-08-04 12:00:00,24.1,473.8,145.8,0.0,0
2030-08-04 13:00:00,24.1,473.8,161.1,0.0,0
2030-08-04 14:00:00,24.2,473.8,164.9,0.0,0
2030-08-04 15:00:00,23.6,473.8,218.7,0.0,0
2030-08-04 16:00:00,18.8,473.8,218.7,11.5,0
2030-08-04 17:00:00,14.8,473.8,218.7,8.4,0
2030-08-04 18:00:00,9.2,473.8,218.7,15.1,0
2030-08-04 19:00:00,3.6,473.8,218.7,107.6,0
2030-08-04 20:00:00,0.0,473.8,218.7,227.6,0
2030-08-04 21:00:00,0.0,473.8,218.7,234.5,0
2030-08-04 22:00:00,0.0,473.8,218.7,296.1,0
2030-08-04 23:00:00,0.0,473.8,218.7,335.0,0
2030-08-05 00:00:00,0.0,473.8,218.7,343.8,0
2030-08-05 01:00:00,0.0,473.8,218.7,304.8,0
2030-08-05 02:00:00,0.0,473.8,218.7,253.0,0
2030-08-05 03:00:00,0.0,473.8,218.7,206.5,0
2030-08-05 04:00:00,0.0,473.8,218.7,175.2,0
2030-08-05 05:00:00,0.0,473.8,218.7,159.5,0
2030-08-05 06:00:00,0.0,473.8,218.7,134.2,0
2030-08-05 07:00:00,0.0,473.8,218.7,100.3,0
2030-08-05 08:00:00,1.0,473.8,218.7,133.7,0
2030-08-05 09:00:00,5.0,473.8,218.7,135.8,0
2030-08-05 10:00:00,9.2,473.8,218.7,98.3,0
2030-08-05 11:00:00,12.0,473.8,218.7,67.3,0
2030-08-05 12:00:00,16.4,473.8,218.7,56.5,0
2030-08-05 13:00:00,19.0,473.8,218.7,47.1,0
2030-08-05 14:00:00,18.7,473.8,218.7,25.3,0
2030-08-05 15:00:00,17.0,473.8,218.7,46.7,0
2030-08-05 16:00:00,18.3,473.8,218.7,55.3,0
2030-08-05 17:00:00,11.1,473.8,218.7,97.1,0
2030-08-05 18:00:00,7.3,473.8,218.7,100.3,0
2030-08-05 19:00:00,2.9,473.8,218.7,175.6,0
2030-08-05 20:00:00,0.0,473.8,218.7,255.7,0
2030-08-05 21:00:00,0.0,473.8,218.7,260.4,0
2030-08-05 22:00:00,0.0,473.8,218.7,317.6,0
2030-08-05 23:00:00,0.0,473.8,218.7,350.9,0
2030-08-06 00:00:00,0.0,473.8,218.7,340.7,0
2030-08-06 01:00:00,0.0,473.8,218.7,278.2,0
2030-08-06 02:00:00,0.0,473.8,218.7,187.0,0
2030-08-06 03:00:00,0.0,473.8,218.7,112.1,0
2030-08-06 04:00:00,0.0,473.8,218.7,81.0,0
2030-08-06 05:00:00,0.0,473.8,218.7,52.7,0
2030-08-06 06:00:00,0.0,473.8,218.7,29.3,0
2030-08-06 07:00:00,0.0,473.8,218.7,0.0,0
2030-08-06 08:00:00,1.1,473.8,218.7,0.0,0
2030-08-06 09:00:00,7.2,473.8,218.7,0.0,0
2030-08-06 10:00:00,14.0,473.8,143.2,0.0,0
2030-08-06 11:00:00,19.4,473.8,118.1,0.0,0
2030-08-06 12:00:00,24.1,473.8,94.3,0.0,0
2030-08-06 13:00:00,25.4,473.8,56.8,0.0,0
2030-08-06 14:00:00,26.5,473.8,74.6,0.0,0
2030-08-06 15:00:00,25.7,473.8,87.3,0.0,0
2030-08-06 16:00:00,21.1,473.8,151.7,0.0,0
2030-08-06 17:00:00,17.4,473.8,208.8,0.0,0
2030-08-06 18:00:00,10.6,473.8,218.7,0.0,0
2030-08-06 19:00:00,3.7,473.8,218.7,77.0,0
2030-08-06 20:00:00,0.0,473.8,218.7,232.4,0
2030-08-06 21:00:00,0.0,473.8,218.7,253.4,0
2030-08-06 22:00:00,0.0,473.8,218.7,295.5,0
2030-08-06 23:00:00,0.0,473.8,218.7,325.1,0
2030-08-07 00:00:00,0.0,473.8,218.7,285.5,0
2030-08-07 01:00:00,0.0,473.8,218.7,233.7,0
2030-08-07 02:00:00,0.0,473.8,218.7,173.1,0
2030-08-07 03:00:00,0.0,473.8,218.7,131.5,0
2030-08-07 04:00:00,0.0,473.8,218.7,96.2,0
2030-08-07 05:00:00,0.0,473.8,218.7,75.4,0
2030-08-07 06:00:00,0.0,473.8,218.7,76.9,0
2030-08-07 07:00:00,0.0,473.8,218.7,52.1,0
2030-08-07 08:00:00,1.3,473.8,218.7,60.8,0
2030-08-07 09:00:00,7.3,473.8,218.7,9.7,0
2030-08-07 10:00:00,13.9,473.8,218.7,6.1,0
2030-08-07 11:00:00,19.6,473.8,218.7,3.3,0
2030-08-07 12:00:00,24.7,473.8,218.7,0.0,0
2030-08-07 13:00:00,25.4,473.8,218.7,0.0,0
2030-08-07 14:00:00,25.7,473.8,183.3,0.0,0
2030-08-07 15:00:00,25.1,473.8,206.0,0.0,0
2030-08-07 16:00:00,21.6,473.8,218.7,7.9,0
2030-08-07 17:00:00,17.7,473.8,218.7,3.5,0
2030-08-07 18:00:00,11.3,473.8,218.7,0.0,0
2030-08-07 19:00:00,4.2,473.8,218.7,103.2,0
2030-08-07 20:00:00,0.0,473.8,218.7,217.4,0
2030-08-07 21:00:00,0.0,473.8,218.7,236.8,0
2030-08-07 22:00:00,0.0,473.8,218.7,311.6,0
2030-08-07 23:00:00,0.0,473.8,218.7,331.6,0
2030-08-08 00:00:00,0.0,473.8,218.7,318.4,0
2030-08-08 01:00:00,0.0,473.8,218.7,271.9,0
2030-08-08 02:00:00,0.0,473.8,218.7,217.2,0
2030-08-08 03:00:00,0.0,473.8,218.7,171.9,0
2030-08-08 04:00:00,0.0,473.8,218.7,142.3,0
2030-08-08 05:00:00,0.0,473.8,218.7,120.8,0
2030-08-08 06:00:00,0.0,473.8,218.7,109.2,0
2030-08-08 07:00:00,0.0,473.8,218.7,71.1,0
2030-08-08 08:00:00,1.2,473.8,218.7,65.3,0
2030-08-08 09:00:00,7.6,473.8,218.7,14.1,0
2030-08-08 10:00:00,14.8,473.8,218.7,0.0,0
2030-08-08 11:00:00,20.3,473.8,218.7,0.0,0
2030-08-08 12:00:00,24.4,473.8,218.7,0.0,0
2030-08-08 13:00:00,26.8,473.8,218.7,8.0,0
2030-08-08 14:00:00,27.1,473.8,218.7,3.6,0
2030-08-08 15:00:00,25.7,473.8,218.7,11.4,0
2030-08-08 16:00:00,22.6,473.8,218.7,15.8,0
2030-08-08 17:00:00,16.4,473.8,218.7,15.5,0
2030-08-08 18:00:00,8.1,473.8,218.7,43.8,0
2030-08-08 19:00:00,3.1,473.8,218.7,142.7,0
2030-08-08 20:00:00,0.0,473.8,218.7,248.8,0
2030-08-08 21:00:00,0.0,473.8,218.7,267.7,0
2030-08-08 22:00:00,0.0,473.8,218.7,321.5,0
2030-08-08 23:00:00,0.0,473.8,218.7,339.3,0
2030-08-09 00:00:00,0.0,473.8,218.7,326.0,0
2030-08-09 01:00:00,0.0,473.8,218.7,276.4,0
2030-08-09 02:00:00,0.0,473.8,218.7,220.6,0
2030-08-09 03:00:00,0.0,473.8,218.7,177.4,0
2030-08-09 04:00:00,0.0,473.8,218.7,146.0,0
2030-08-09 05:00:00,0.0,473.8,218.7,123.2,0
2030-08-09 06:00:00,0.0,473.8,218.7,111.8,0
2030-08-09 07:00:00,0.0,473.8,218.7,78.1,0
2030-08-09 08:00:00,0.9,473.8,218.7,78.2,0
2030-08-09 09:00:00,5.4,473.8,218.7,41.7,0
2030-08-09 10:00:00,11.5,473.8,218.7,13.3,0
2030-08-09 11:00:00,14.8,473.8,218.7,12.8,0
2030-08-09 12:00:00,21.2,473.8,218.7,1.0,0
2030-08-09 13:00:00,21.7,473.8,218.7,11.6,0
2030-08-09 14:00:00,23.6,473.8,218.7,9.7,0
2030-08-09 15:00:00,23.1,473.8,218.7,17.7,0
2030-08-09 16:00:00,21.7,473.8,218.7,22.3,0
2030-08-09 17:00:00,15.8,473.8,218.7,35.5,0
2030-08-09 18:00:00,8.8,473.8,218.7,68.5,0
2030-08-09 19:00:00,3.0,473.8,218.7,169.4,0
2030-08-09 20:00:00,0.0,473.8,218.7,283.1,0
2030-08-09 21:00:00,0.0,473.8,218.7,274.0,0
2030-08-09 22:00:00,0.0,473.8,218.7,336.3,0
2030-08-09 23:00:00,0.0,473.8,218.7,352.5,0
2030-08-10 00:00:00,0.0,473.8,218.7,336.9,0
2030-08-10 01:00:00,0.0,473.8,218.7,287.3,0
2030-08-10 02:00:00,0.0,473.8,218.7,222.6,0
2030-08-10 03:00:00,0.0,473.8,218.7,176.8,0
2030-08-10 04:00:00,0.0,473.8,218.7,146.5,0
2030-08-10 05:00:00,0.0,473.8,218.7,122.2,0
2030-08-10 06:00:00,0.0,473.8,218.7,105.6,0
2030-08-10 07:00:00,0.0,473.8,218.7,73.5,0
2030-08-10 08:00:00,1.1,473.8,218.7,71.0,0
2030-08-10 09:00:00,7.3,473.8,218.7,19.1,0
2030-08-10 10:00:00,13.0,473.8,218.7,18.8,0
2030-08-10 11:00:00,19.3,473.8,218.7,11.6,0
2030-08-10 12:00:00,21.1,473.8,218.7,1.4,0
2030-08-10 13:00:00,23.7,473.8,218.7,9.8,0
2030-08-10 14:00:00,23.6,473.8,218.7,4.1,0
2030-08-10 15:00:00,21.8,473.8,218.7,10.9,0
2030-08-10 16:00:00,17.7,473.8,218.7,15.0,0
2030-08-10 17:00:00,13.8,473.8,218.7,15.4,0
2030-08-10 18:00:00,6.8,473.8,218.7,49.0,0
2030-08-10 19:00:00,2.2,473.8,218.7,137.1,0
2030-08-10 20:00:00,0.0,473.8,218.7,237.3,0
2030-08-10 21:00:00,0.0,473.8,218.7,249.2,0
2030-08-10 22:00:00,0.0,473.8,218.7,306.9,0
2030-08-10 23:00:00,0.0,473.8,218.7,315.3,0
2030-08-11 00:00:00,0.0,473.8,218.7,305.0,0
2030-08-11 01:00:00,0.0,473.8,218.7,267.0,0
2030-08-11 02:00:00,0.0,473.8,218.7,217.4,0
2030-08-11 03:00:00,0.0,473.8,218.7,162.7,0
2030-08-11 04:00:00,0.0,473.8,218.7,123.9,0
2030-08-11 05:00:00,0.0,473.8,218.7,89.4,0
2030-08-11 06:00:00,0.0,473.8,218.7,57.7,0
2030-08-11 07:00:00,0.0,473.8,218.7,5.2,0
2030-08-11 08:00:00,1.1,473.8,218.7,2.7,0
2030-08-11 09:00:00,6.9,473.8,218.7,0.0,0
2030-08-11 10:00:00,12.2,473.8,218.7,10.4,0
2030-08-11 11:00:00,15.8,473.8,218.7,0.0,0
2030-08-11 12:00:00,20.7,473.8,218.7,0.0,0
2030-08-11 13:00:00,23.3,473.8,218.7,1.8,0
2030-08-11 14:00:00,23.6,473.8,210.2,0.0,0
2030-08-11 15:00:00,20.8,473.8,218.7,8.9,0
2030-08-11 16:00:00,18.3,473.8,218.7,12.1,0
2030-08-11 17:00:00,13.8,473.8,218.7,6.8,0
2030-08-11 18:00:00,9.4,473.8,218.7,8.0,0
2030-08-11 19:00:00,3.3,473.8,218.7,125.0,0
2030-08-11 20:00:00,0.0,473.8,218.7,252.4,0
2030-08-11 21:00:00,0.0,473.8,218.7,265.9,0
2030-08-11 22:00:00,0.0,473.8,218.7,304.6,0
2030-08-11 23:00:00,0.0,473.8,218.7,320.7,0
2030-08-12 00:00:00,0.0,473.8,218.7,331.4,0
2030-08-12 01:00:00,0.0,473.8,218.7,297.8,0
2030-08-12 02:00:00,0.0,473.8,218.7,257.3,0
2030-08-12 03:00:00,0.0,473.8,218.7,220.3,0
2030-08-12 04:00:00,0.0,473.8,218.7,189.6,0
2030-08-12 05:00:00,0.0,473.8,218.7,169.2,0
2030-08-12 06:00:00,0.0,473.8,218.7,147.4,0
2030-08-12 07:00:00,0.0,473.8,218.7,113.4,0
2030-08-12 08:00:00,1.1,473.8,218.7,142.7,0
2030-08-12 09:00:00,6.2,473.8,218.7,122.3,0
2030-08-12 10:00:00,13.9,473.8,218.7,76.1,0
2030-08-12 11:00:00,19.4,473.8,218.7,57.2,0
2030-08-12 12:00:00,22.6,473.8,218.7,60.6,0
2030-08-12 13:00:00,23.7,473.8,218.7,53.4,0
2030-08-12 14:00:00,21.3,473.8,218.7,25.2,0
2030-08-12 15:00:00,22.4,473.8,218.7,43.4,0
2030-08-12 16:00:00,18.6,473.8,218.7,55.0,0
2030-08-12 17:00:00,16.7,473.8,218.7,50.4,0
2030-08-12 18:00:00,9.4,473.8,218.7,82.4,0
2030-08-12 19:00:00,3.4,473.8,218.7,188.0,0
2030-08-12 20:00:00,0.0,473.8,218.7,275.3,0
2030-08-12 21:00:00,0.0,473.8,218.7,275.8,0
2030-08-12 22:00:00,0.0,473.8,218.7,329.6,0
2030-08-12 23:00:00,0.0,473.8,218.7,369.5,0
2030-08-13 00:00:00,0.0,473.8,218.7,365.7,0
2030-08-13 01:00:00,0.0,473.8,218.7,322.5,0
2030-08-13 02:00:00,0.0,473.8,218.7,272.1,0
2030-08-13 03:00:00,0.0,473.8,218.7,219.7,0
2030-08-13 04:00:00,0.0,473.8,218.7,184.0,0
2030-08-13 05:00:00,0.0,473.8,218.7,159.2,0
2030-08-13 06:00:00,0.0,473.8,218.7,135.5,0
2030-08-13 07:00:00,0.0,473.8,218.7,79.4,0
2030-08-13 08:00:00,0.8,473.8,218.7,43.4,0
2030-08-13 09:00:00,5.3,473.8,218.7,0.0,0
2030-08-13 10:00:00,12.0,473.8,218.7,0.0,0
2030-08-13 11:00:00,18.4,473.8,204.4,0.0,0
2030-08-13 12:00:00,23.0,473.8,204.7,0.0,0
2030-08-13 13:00:00,24.6,473.8,179.9,0.0,0
2030-08-13 14:00:00,24.3,473.8,202.1,0.0,0
2030-08-13 15:00:00,21.3,473.8,218.7,0.0,0
2030-08-13 16:00:00,18.9,473.8,218.7,0.0,0
2030-08-13 17:00:00,12.0,473.8,218.7,17.1,0
2030-08-13 18:00:00,9.2,473.8,218.7,0.0,0
2030-08-13 19:00:00,3.3,473.8,218.7,115.4,0
2030-08-13 20:00:00,0.0,473.8,218.7,196.6,0
2030-08-13 21:00:00,0.0,473.8,218.7,157.9,0
2030-08-13 22:00:00,0.0,473.8,218.7,227.3,0
2030-08-13 23:00:00,0.0,473.8,218.7,289.0,0
2030-08-14 00:00:00,0.0,473.8,218.7,279.4,0
2030-08-14 01:00:00,0.0,473.8,218.7,251.1,0
2030-08-14 02:00:00,0.0,473.8,218.7,208.9,0
2030-08-14 03:00:00,0.0,473.8,218.7,162.8,0
2030-08-14 04:00:00,0.0,473.8,218.7,123.3,0
2030-08-14 05:00:00,0.0,473.8,218.7,77.8,0
2030-08-14 06:00:00,0.0,473.8,218.7,40.2,0
2030-08-14 07:00:00,0.0,473.8,218.7,0.0,0
2030-08-14 08:00:00,0.9,473.8,218.7,0.0,0
2030-08-14 09:00:00,5.9,473.8,218.7,0.0,0
2030-08-14 10:00:00,12.3,473.8,218.7,13.3,0
2030-08-14 11:00:00,19.2,473.8,205.0,0.0,0
2030-08-14 12:00:00,21.4,473.8,213.8,0.0,0
2030-08-14 13:00:00,23.0,473.8,197.0,0.0,0
2030-08-14 14:00:00,23.9,473.8,141.3,0.0,0
2030-08-14 15:00:00,21.9,473.8,143.1,0.0,0
2030-08-14 16:00:00,19.6,473.8,196.6,0.0,0
2030-08-14 17:00:00,15.2,473.8,218.7,0.0,0
2030-08-14 18:00:00,8.0,473.8,218.7,0.0,0
2030-08-14 19:00:00,2.9,473.8,218.7,40.0,0
2030-08-14 20:00:00,0.0,473.8,218.7,138.1,0
2030-08-14 21:00:00,0.0,473.8,218.7,171.4,0
2030-08-14 22:00:00,0.0,473.8,218.7,297.7,0
2030-08-14 23:00:00,0.0,473.8,218.7,313.8,0
2030-08-15 00:00:00,0.0,473.8,218.7,295.0,0
2030-08-15 01:00:00,0.0,473.8,218.7,239.7,0
2030-08-15 02:00:00,0.0,473.8,218.7,157.5,0
2030-08-15 03:00:00,0.0,473.8,218.7,78.8,0
2030-08-15 04:00:00,0.0,473.8,218.7,19.2,0
2030-08-15 05:00:00,0.0,473.8,218.7,8.6,0
2030-08-15 06:00:00,0.0,473.8,218.7,34.4,0
2030-08-15 07:00:00,0.0,473.8,218.7,20.5,0
2030-08-15 08:00:00,1.0,473.8,218.7,25.5,0
2030-08-15 09:00:00,6.5,473.8,218.7,0.0,0
2030-08-15 10:00:00,12.6,473.8,218.7,10.5,0
2030-08-15 11:00:00,17.0,473.8,218.7,7.6,0
2030-08-15 12:00:00,22.0,473.8,218.7,0.0,0
2030-08-15 13:00:00,23.8,473.8,218.7,3.9,0
2030-08-15 14:00:00,25.7,473.8,202.4,0.0,0
2030-08-15 15:00:00,24.2,473.8,218.7,5.3,0
2030-08-15 16:00:00,22.3,473.8,218.7,9.2,0
2030-08-15 17:00:00,17.0,473.8,218.7,9.3,0
2030-08-15 18:00:00,9.6,473.8,218.7,34.7,0
2030-08-15 19:00:00,2.4,473.8,218.7,155.1,0
2030-08-15 20:00:00,0.0,473.8,218.7,255.2,0
2030-08-15 21:00:00,0.0,473.8,218.7,254.5,0
2030-08-15 22:00:00,0.0,473.8,218.7,329.0,0
2030-08-15 23:00:00,0.0,473.8,218.7,348.5,0
2030-08-16 00:00:00,0.0,473.8,218.7,333.3,0
2030-08-16 01:00:00,0.0,473.8,218.7,285.6,0
2030-08-16 02:00:00,0.0,473.8,218.7,228.0,0
2030-08-16 03:00:00,0.0,473.8,218.7,181.5,0
2030-08-16 04:00:00,0.0,473.8,218.7,151.1,0
2030-08-16 05:00:00,0.0,473.8,218.7,127.2,0
2030-08-16 06:00:00,0.0,473.8,218.7,113.6,0
2030-08-16 07:00:00,0.0,473.8,218.7,79.0,0
2030-08-16 08:00:00,1.1,473.8,218.7,87.7,0
2030-08-16 09:00:00,6.8,473.8,218.7,38.9,0
2030-08-16 10:00:00,12.8,473.8,218.7,10.5,0
2030-08-16 11:00:00,17.9,473.8,218.7,9.1,0
2030-08-16 12:00:00,23.7,473.8,218.7,0.0,0
2030-08-16 13:00:00,24.2,473.8,218.7,9.8,0
2030-08-16 14:00:00,23.8,473.8,218.7,7.4,0
2030-08-16 15:00:00,17.8,473.8,218.7,16.3,0
2030-08-16 16:00:00,11.3,473.8,218.7,70.5,0
2030-08-16 17:00:00,3.0,473.8,218.7,114.9,0
2030-08-16 18:00:00,1.5,473.8,218.7,113.7,0
2030-08-16 19:00:00,0.8,473.8,218.7,174.6,0
2030-08-16 20:00:00,0.0,473.8,218.7,259.6,0
2030-08-16 21:00:00,0.0,473.8,218.7,270.7,0
2030-08-16 22:00:00,0.0,473.8,218.7,326.8,0
2030-08-16 23:00:00,0.0,473.8,218.7,348.2,0
2030-08-17 00:00:00,0.0,473.8,218.7,331.8,0
2030-08-17 01:00:00,0.0,473.8,218.7,286.6,0
2030-08-17 02:00:00,0.0,473.8,218.7,228.7,0
2030-08-17 03:00:00,0.0,473.8,218.7,182.4,0
2030-08-17 04:00:00,0.0,473.8,218.7,151.2,0
2030-08-17 05:00:00,0.0,473.8,218.7,128.5,0
2030-08-17 06:00:00,0.0,473.8,218.7,116.2,0
2030-08-17 07:00:00,0.0,473.8,218.7,83.4,0
2030-08-17 08:00:00,1.0,473.8,218.7,81.1,0
2030-08-17 09:00:00,6.3,473.8,218.7,34.7,0
2030-08-17 10:00:00,13.7,473.8,218.7,8.7,0
2030-08-17 11:00:00,19.4,473.8,218.7,7.4,0
2030-08-17 12:00:00,20.3,473.8,218.7,0.5,0
2030-08-17 13:00:00,25.3,473.8,218.7,9.0,0
2030-08-17 14:00:00,25.1,473.8,218.7,6.8,0
2030-08-17 15:00:00,23.1,473.8,218.7,13.1,0
2030-08-17 16:00:00,21.2,473.8,218.7,15.4,0
2030-08-17 17:00:00,15.4,473.8,218.7,10.3,0
2030-08-17 18:00:00,9.3,473.8,218.7,25.3,0
2030-08-17 19:00:00,3.1,473.8,218.7,127.9,0
2030-08-17 20:00:00,0.0,473.8,218.7,220.5,0
2030-08-17 21:00:00,0.0,473.8,218.7,232.3,0
2030-08-17 22:00:00,0.0,473.8,218.7,308.4,0
2030-08-17 23:00:00,0.0,473.8,218.7,328.0,0
2030-08-18 00:00:00,0.0,473.8,218.7,311.1,0
2030-08-18 01:00:00,0.0,473.8,218.7,259.8,0
2030-08-18 02:00:00,0.0,473.8,218.7,194.5,0
2030-08-18 03:00:00,0.0,473.8,218.7,134.3,0
2030-08-18 04:00:00,0.0,473.8,218.7,102.2,0
2030-08-18 05:00:00,0.0,473.8,218.7,82.0,0
2030-08-18 06:00:00,0.0,473.8,218.7,78.7,0
2030-08-18 07:00:00,0.0,473.8,218.7,55.2,0
2030-08-18 08:00:00,0.8,473.8,218.7,68.2,0
2030-08-18 09:00:00,5.1,473.8,218.7,35.8,0
2030-08-18 10:00:00,9.8,473.8,218.7,5.5,0
2030-08-18 11:00:00,15.2,473.8,218.7,3.5,0
2030-08-18 12:00:00,16.5,473.8,218.7,0.0,0
2030-08-18 13:00:00,20.3,473.8,218.7,3.5,0
2030-08-18 14:00:00,19.6,473.8,218.7,3.3,0
2030-08-18 15:00:00,20.1,473.8,218.7,10.0,0
2030-08-18 16:00:00,16.9,473.8,218.7,14.4,0
2030-08-18 17:00:00,12.7,473.8,218.7,12.3,0
2030-08-18 18:00:00,7.3,473.8,218.7,47.6,0
2030-08-18 19:00:00,3.1,473.8,218.7,123.8,0
2030-08-18 20:00:00,0.0,473.8,218.7,242.7,0
2030-08-18 21:00:00,0.0,473.8,218.7,248.5,0
2030-08-18 22:00:00,0.0,473.8,218.7,308.3,0
2030-08-18 23:00:00,0.0,473.8,218.7,330.2,0
2030-08-19 00:00:00,0.0,473.8,218.7,347.4,0
2030-08-19 01:00:00,0.0,473.8,218.7,310.6,0
2030-08-19 02:00:00,0.0,473.8,218.7,267.9,0
2030-08-19 03:00:00,0.0,473.8,218.7,228.9,0
2030-08-19 04:00:00,0.0,473.8,218.7,197.2,0
2030-08-19 05:00:00,0.0,473.8,218.7,172.0,0
2030-08-19 06:00:00,0.0,473.8,218.7,142.8,0
2030-08-19 07:00:00,0.0,473.8,218.7,110.1,0
2030-08-19 08:00:00,0.6,473.8,218.7,138.0,0
2030-08-19 09:00:00,3.8,473.8,218.7,113.7,0
2030-08-19 10:00:00,7.3,473.8,218.7,75.5,0
2030-08-19 11:00:00,15.1,473.8,218.7,52.9,0
2030-08-19 12:00:00,19.0,473.8,218.7,55.6,0
2030-08-19 13:00:00,22.4,473.8,218.7,46.4,0
2030-08-19 14:00:00,23.4,473.8,218.7,20.1,0
2030-08-19 15:00:00,21.7,473.8,218.7,41.8,0
2030-08-19 16:00:00,17.4,473.8,218.7,54.8,0
2030-08-19 17:00:00,12.3,473.8,218.7,81.3,0
2030-08-19 18:00:00,7.5,473.8,218.7,99.2,0
2030-08-19 19:00:00,2.9,473.8,218.7,212.4,0
2030-08-19 20:00:00,0.0,473.8,218.7,301.3,0
2030-08-19 21:00:00,0.0,473.8,218.7,308.2,0
2030-08-19 22:00:00,0.0,473.8,218.7,346.4,0
2030-08-19 23:00:00,0.0,473.8,218.7,377.3,0
2030-08-20 00:00:00,0.0,473.8,218.7,371.5,0
2030-08-20 01:00:00,0.0,473.8,218.7,327.4,0
2030-08-20 02:00:00,0.0,473.8,218.7,276.0,0
2030-08-20 03:00:00,0.0,473.8,218.7,218.6,0
2030-08-20 04:00:00,0.0,473.8,218.7,178.7,0
2030-08-20 05:00:00,0.0,473.8,218.7,152.0,0
2030-08-20 06:00:00,0.0,473.8,218.7,129.8,0
2030-08-20 07:00:00,0.0,473.8,218.7,71.8,0
2030-08-20 08:00:00,1.1,473.8,218.7,34.8,0
2030-08-20 09:00:00,6.2,473.8,218.7,0.0,0
2030-08-20 10:00:00,11.3,473.8,218.7,0.0,0
2030-08-20 11:00:00,14.5,473.8,218.7,0.0,0
2030-08-20 12:00:00,17.7,473.8,218.7,0.0,0
2030-08-20 13:00:00,19.1,473.8,191.0,0.0,0
2030-08-20 14:00:00,20.6,473.8,195.2,0.0,0
2030-08-20 15:00:00,19.9,473.8,190.4,0.0,0
2030-08-20 16:00:00,18.1,473.8,218.7,0.0,0
2030-08-20 17:00:00,12.3,473.8,218.7,0.0,0
2030-08-20 18:00:00,4.0,473.8,218.7,43.3,0
2030-08-20 19:00:00,1.9,473.8,218.7,126.9,0
2030-08-20 20:00:00,0.0,473.8,218.7,235.9,0
2030-08-20 21:00:00,0.0,473.8,218.7,272.9,0
2030-08-20 22:00:00,0.0,473.8,218.7,308.3,0
2030-08-20 23:00:00,0.0,473.8,218.7,341.8,0
2030-08-21 00:00:00,0.0,473.8,218.7,299.4,0
2030-08-21 01:00:00,0.0,473.8,218.7,245.3,0
2030-08-21 02:00:00,0.0,473.8,218.7,196.0,0
2030-08-21 03:00:00,0.0,473.8,218.7,162.9,0
2030-08-21 04:00:00,0.0,473.8,218.7,135.8,0
2030-08-21 05:00:00,0.0,473.8,218.7,114.0,0
2030-08-21 06:00:00,0.0,473.8,218.7,97.6,0
