Time,Dakar>Thies,Diourbel>Thies,FKK>Thies,LS>Thies,Thies>Dakar,Thies>Diourbel,Thies>FKK,Thies>LS,TotalExportsCountriesIn,TotalImportsCountriesIn
2030-03-25 12:00:00,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2030-03-25 13:00:00,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2030-03-25 14:00:00,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2030-03-25 15:00:00,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2030-03-25 16:00:00,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2030-03-25 17:00:00,48.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,48.0
2030-03-25 18:00:00,164.6,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,164.6
2030-03-25 19:00:00,127.4,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,127.4
2030-03-25 20:00:00,122.8,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,122.8
2030-03-25 21:00:00,137.8,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,137.8
2030-03-25 22:00:00,158.6,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,158.6
2030-03-25 23:00:00,169.6,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,169.6
2030-03-26 00:00:00,209.4,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,209.4
2030-03-26 01:00:00,235.7,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,235.7
2030-03-26 02:00:00,206.6,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,206.6
2030-03-26 03:00:00,186.5,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,186.5
2030-03-26 04:00:00,155.6,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,155.6
2030-03-26 05:00:00,152.7,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,152.7
2030-03-26 06:00:00,145.5,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,145.5
2030-03-26 07:00:00,145.3,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,145.3
2030-03-26 08:00:00,115.6,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,115.6
2030-03-26 09:00:00,43.8,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,43.8
2030-03-26 10:00:00,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2030-03-26 11:00:00,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2030-03-26 12:00:00,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2030-03-26 13:00:00,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2030-03-26 14:00:00,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2030-03-26 15:00:00,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2030-03-26 16:00:00,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2030-03-26 17:00:00,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2030-03-26 18:00:00,25.6,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,25.6
2030-03-26 19:00:00,152.7,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,152.7
2030-03-26 20:00:00,149.4,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,149.4
2030-03-26 21:00:00,152.9,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,152.9
2030-03-26 22:00:00,163.2,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,163.2
2030-03-26 23:00:00,195.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,195.0
2030-03-27 00:00:00,212.9,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,212.9
2030-03-27 01:00:00,184.2,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,184.2
2030-03-27 02:00:00,167.9,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,167.9
2030-03-27 03:00:00,159.1,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,159.1
2030-03-27 04:00:00,169.5,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,169.5
2030-03-27 05:00:00,169.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,169.0
2030-03-27 06:00:00,177.7,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,177.7
2030-03-27 07:00:00,216.5,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,216.5
2030-03-27 08:00:00,225.4,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,225.4
2030-03-27 09:00:00,179.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,179.0
2030-03-27 10:00:00,120.8,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,120.8
2030-03-27 11:00:00,39.1,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,39.1
2030-03-27 12:00:00,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2030-03-27 13:00:00,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2030-03-27 14:00:00,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2030-03-27 15:00:00,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2030-03-27 16:00:00,12.8,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,12.8
2030-03-27 17:00:00,55.8,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,55.8
2030-03-27 18:00:00,154.4,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,154.4
2030-03-27 19:00:00,138.8,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,138.8
2030-03-27 20:00:00,135.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,135.0
2030-03-27 21:00:00,144.8,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,144.8
2030-03-27 22:00:00,155.2,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,155.2
2030-03-27 23:00:00,164.4,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,164.4
2030-03-28 00:00:00,212.9,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,212.9
2030-03-28 01:00:00,243.5,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,243.5
2030-03-28 02:00:00,232.2,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,232.2
2030-03-28 03:00:00,203.9,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,203.9
2030-03-28 04:00:00,199.2,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,199.2
2030-03-28 05:00:00,186.6,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,186.6
2030-03-28 06:00:00,192.1,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,192.1
2030-03-28 07:00:00,203.9,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,203.9
2030-03-28 08:00:00,211.6,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,211.6
2030-03-28 09:00:00,162.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,162.0
2030-03-28 10:00:00,117.6,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,117.6
2030-03-28 11:00:00,35.4,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,35.4
2030-03-28 12:00:00,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2030-03-28 13:00:00,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2030-03-28 14:00:00,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2030-03-28 15:00:00,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2030-03-28 16:00:00,40.6,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,40.6
2030-03-28 17:00:00,93.2,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,93.2
2030-03-28 18:00:00,181.5,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,181.5
2030-03-28 19:00:00,138.7,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,138.7
2030-03-28 20:00:00,135.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,135.0
2030-03-28 21:00:00,144.8,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,144.8
2030-03-28 22:00:00,155.2,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,155.2
2030-03-28 23:00:00,164.4,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,164.4
2030-03-29 00:00:00,212.9,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,212.9
2030-03-29 01:00:00,243.5,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,243.5
2030-03-29 02:00:00,259.6,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,259.6
2030-03-29 03:00:00,272.9,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,272.9
2030-03-29 04:00:00,280.4,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,280.4
2030-03-29 05:00:00,256.4,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,256.4
2030-03-29 06:00:00,229.6,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,229.6
2030-03-29 07:00:00,219.8,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,219.8
2030-03-29 08:00:00,225.4,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,225.4
2030-03-29 09:00:00,178.1,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,178.1
2030-03-29 10:00:00,99.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,99.0
2030-03-29 11:00:00,42.4,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,42.4
2030-03-29 12:00:00,24.9,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,24.9
2030-03-29 13:00:00,4.8,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,4.8
2030-03-29 14:00:00,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2030-03-29 15:00:00,7.5,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,7.5
2030-03-29 16:00:00,55.2,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,55.2
2030-03-29 17:00:00,95.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,95.0
2030-03-29 18:00:00,179.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,179.0
2030-03-29 19:00:00,138.7,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,138.7
2030-03-29 20:00:00,135.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,135.0
2030-03-29 21:00:00,144.8,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,144.8
2030-03-29 22:00:00,155.2,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,155.2
2030-03-29 23:00:00,164.4,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,164.4
2030-03-30 00:00:00,212.9,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,212.9
2030-03-30 01:00:00,243.5,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,243.5
2030-03-30 02:00:00,259.6,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,259.6
2030-03-30 03:00:00,265.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,265.0
2030-03-30 04:00:00,261.6,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,261.6
2030-03-30 05:00:00,245.5,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,245.5
2030-03-30 06:00:00,229.6,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,229.6
2030-03-30 07:00:00,219.8,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,219.8
2030-03-30 08:00:00,225.5,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,225.5
2030-03-30 09:00:00,201.9,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,201.9
2030-03-30 10:00:00,129.4,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,129.4
2030-03-30 11:00:00,39.9,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,39.9
2030-03-30 12:00:00,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2030-03-30 13:00:00,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2030-03-30 14:00:00,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2030-03-30 15:00:00,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2030-03-30 16:00:00,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2030-03-30 17:00:00,7.3,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,7.3
2030-03-30 18:00:00,111.1,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,111.1
2030-03-30 19:00:00,138.7,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,138.7
2030-03-30 20:00:00,135.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,135.0
2030-03-30 21:00:00,144.8,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,144.8
2030-03-30 22:00:00,155.2,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,155.2
2030-03-30 23:00:00,164.4,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,164.4
2030-03-31 00:00:00,212.9,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,212.9
2030-03-31 01:00:00,186.7,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,186.7
2030-03-31 02:00:00,165.4,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,165.4
2030-03-31 03:00:00,151.5,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,151.5
2030-03-31 04:00:00,154.1,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,154.1
2030-03-31 05:00:00,151.8,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,151.8
2030-03-31 06:00:00,157.1,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,157.1
2030-03-31 07:00:00,155.9,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,155.9
2030-03-31 08:00:00,157.4,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,157.4
2030-03-31 09:00:00,115.1,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,115.1
2030-03-31 10:00:00,61.6,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,61.6
2030-03-31 11:00:00,0.2,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.2
2030-03-31 12:00:00,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2030-03-31 13:00:00,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2030-03-31 14:00:00,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2030-03-31 15:00:00,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2030-03-31 16:00:00,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2030-03-31 17:00:00,29.4,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,29.4
2030-03-31 18:00:00,123.8,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,123.8
2030-03-31 19:00:00,138.5,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,138.5
2030-03-31 20:00:00,135.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,135.0
2030-03-31 21:00:00,144.8,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,144.8
2030-03-31 22:00:00,155.2,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,155.2
2030-03-31 23:00:00,164.4,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,164.4
2030-04-01 00:00:00,176.3,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,176.3
2030-04-01 01:00:00,159.6,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,159.6
2030-04-01 02:00:00,175.9,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,175.9
2030-04-01 03:00:00,192.1,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,192.1
2030-04-01 04:00:00,194.4,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,194.4
2030-04-01 05:00:00,174.2,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,174.2
2030-04-01 06:00:00,192.7,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,192.7
2030-04-01 07:00:00,217.5,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,217.5
2030-04-01 08:00:00,192.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,192.0
2030-04-01 09:00:00,174.1,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,174.1
2030-04-01 10:00:00,145.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,145.0
2030-04-01 11:00:00,82.3,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,82.3
2030-04-01 12:00:00,12.4,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,12.4
2030-04-01 13:00:00,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2030-04-01 14:00:00,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2030-04-01 15:00:00,0.8,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.8
2030-04-01 16:00:00,35.4,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,35.4
2030-04-01 17:00:00,91.1,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,91.1
2030-04-01 18:00:00,118.9,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,118.9
2030-04-01 19:00:00,54.3,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,54.3
2030-04-01 20:00:00,84.6,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,84.6
2030-04-01 21:00:00,87.6,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,87.6
2030-04-01 22:00:00,93.3,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,93.3
2030-04-01 23:00:00,110.9,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,110.9
2030-04-02 00:00:00,117.1,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,117.1
2030-04-02 01:00:00,153.4,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,153.4
2030-04-02 02:00:00,186.9,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,186.9
2030-04-02 03:00:00,210.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,210.0
2030-04-02 04:00:00,212.3,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,212.3
2030-04-02 05:00:00,168.4,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,168.4
2030-04-02 06:00:00,185.9,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,185.9
2030-04-02 07:00:00,170.5,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,170.5
2030-04-02 08:00:00,157.4,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,157.4
2030-04-02 09:00:00,135.6,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,135.6
2030-04-02 10:00:00,31.3,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,31.3
2030-04-02 11:00:00,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2030-04-02 12:00:00,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2030-04-02 13:00:00,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2030-04-02 14:00:00,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2030-04-02 15:00:00,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2030-04-02 16:00:00,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2030-04-02 17:00:00,39.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,39.0
2030-04-02 18:00:00,144.3,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,144.3
2030-04-02 19:00:00,99.3,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,99.3
2030-04-02 20:00:00,104.5,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,104.5
2030-04-02 21:00:00,105.4,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,105.4
2030-04-02 22:00:00,89.6,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,89.6
2030-04-02 23:00:00,114.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,114.0
2030-04-03 00:00:00,107.5,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,107.5
2030-04-03 01:00:00,148.8,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,148.8
2030-04-03 02:00:00,188.6,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,188.6
2030-04-03 03:00:00,207.7,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,207.7
2030-04-03 04:00:00,207.7,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,207.7
2030-04-03 05:00:00,184.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,184.0
2030-04-03 06:00:00,165.5,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,165.5
2030-04-03 07:00:00,162.1,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,162.1
2030-04-03 08:00:00,156.9,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,156.9
2030-04-03 09:00:00,131.5,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,131.5
2030-04-03 10:00:00,57.8,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,57.8
2030-04-03 11:00:00,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2030-04-03 12:00:00,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2030-04-03 13:00:00,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2030-04-03 14:00:00,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
2030-04-03 15:00:00,41.6,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,41.6
2030-04-03 16:00:00,69.5,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,69.5
2030-04-03 17:00:00,114.7,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,114.7
2030-04-03 18:00:00,99.7,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,99.7
2030-04-03 19:00:00,56.3,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,56.3
2030-04-03 20:00:00,116.1,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,116.1
2030-04-03 21:00:00,117.9,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,117.9
2030-04-03 22:00:00,147.5,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,147.5
2030-04-03 23:00:00,138.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,138.0
2030-04-04 00:00:00,107.5,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,107.5
2030-04-04 01:00:00,148.8,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,148.8
2030-04-04 02:00:00,188.6,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,188.6
2030-04-04 03:00:00,207.7,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,207.7
2030-04-04 04:00:00,207.7,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,207.7
2030-04-04 05:00:00,184.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,184.0
2030-04-04 06:00:00,165.5,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,165.5
2030-04-04 07:00:00,162.1,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,162.1
2030-04-04 08:00:00,156.9,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,156.9
2030-04-04 09:00:00,155.3,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,155.3
2030-04-04 10:00:00,154.5,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,154.5
2030-04-04 11:00:00,91.2,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,91.2
2030-04-04 12:00:00,70.8,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,70.8
2030-04-04 13:00:00,75.3,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,75.3
2030-04-04 14:00:00,77.6,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,77.6
