Region,Sector,Emission,Technology,Type,PathwayScenario,Year,Value
Thies,Transportation,CO2,FRT_Road_ICE,Emissions,ID_ID,2045,0.046163773476715346
Thies,Transportation,CO2,FRT_Road_ICE,Emissions,ID_ID,2050,0.040939059066393065
Thies,Transportation,CO2,PSNG_Air_Conv,Emissions,ID_ID,2030,0.004978998590031838
Thies,Transportation,CO2,PSNG_Air_Conv,Emissions,ID_ID,2035,0.006507490355289242
Thies,Transportation,CO2,PSNG_Air_Conv,Emissions,ID_ID,2040,0.008504663297186342
Thies,Transportation,CO2,PSNG_Air_Conv,Emissions,ID_ID,2045,0.01111576635695203
Thies,Transportation,CO2,PSNG_Air_Conv,Emissions,ID_ID,2050,0.01452742753465362
Thies,Transportation,CO2,PSNG_Rail_Conv,Emissions,ID_ID,2025,8.233726800275146e-5
Thies,Transportation,CO2,PSNG_Rail_Conv,Emissions,ID_ID,2030,0.00483358534295947
Thies,Transportation,CO2,PSNG_Rail_Conv,Emissions,ID_ID,2035,0.08936439901798057
Thies,Transportation,CO2,PSNG_Rail_Conv,Emissions,ID_ID,2040,0.024668148238721772
Thies,Transportation,CO2,PSNG_Rail_Conv,Emissions,ID_ID,2045,0.04703023062507761
Thies,Transportation,CO2,PSNG_Rail_Conv,Emissions,ID_ID,2050,0.08424140291246698
Thies,Transportation,CO2,PSNG_Road_ICE,Emissions,ID_ID,2022,0.37223229355055776
Thies,Transportation,CO2,PSNG_Road_ICE,Emissions,ID_ID,2025,0.3825118989237309
Thies,Transportation,CO2,PSNG_Road_ICE,Emissions,ID_ID,2030,0.33028007167452417
Thies,Transportation,CO2,PSNG_Road_ICE,Emissions,ID_ID,2035,0.07557359125263308
Thies,Transportation,CO2,PSNG_Road_ICE,Emissions,ID_ID,2040,0.38523464167843546
Thies,Transportation,CO2,PSNG_Road_ICE,Emissions,ID_ID,2045,0.29836270741613585
Thies,Transportation,CO2,PSNG_Road_ICE,Emissions,ID_ID,2050,0.26752819693370455
Thies,Transportation,CO2,PSNG_Road_PHEV,Emissions,ID_ID,2050,0.0007979341952146449
LS,Transportation,CO2,FRT_Rail_Conv,Emissions,ID_ID,2022,0.0010164569868292075
LS,Transportation,CO2,FRT_Rail_Conv,Emissions,ID_ID,2025,0.0015930225918942297
LS,Transportation,CO2,FRT_Rail_Conv,Emissions,ID_ID,2030,0.0018483145496994509
LS,Transportation,CO2,FRT_Rail_Conv,Emissions,ID_ID,2035,0.0022222493239079633
LS,Transportation,CO2,FRT_Rail_Conv,Emissions,ID_ID,2040,0.002667204438357802
