,Dakar-0,Dakar-1,Dakar-2,Dakar-3,Dakar-4,Dakar-5,Dakar-6,Dakar-7,Dakar-8,Dakar-9,Dakar-10,Dakar-11,Dakar-12,Dakar-13,Dakar-14,Dakar-15
2030-06-16 04:00:00,674.1672719373703,663.7030304385993,637.9724244807827,673.9017699467781,673.8555956875448,686.2533842917147,675.3216284182055,662.2600848375553,686.1841229028647,672.9956001093226,671.073596568732,673.3476788359774,664.3148393734419,640.7313364699788,672.2683555263964,673.9248570763949
2030-06-16 05:00:00,671.9970817534002,648.7598857941877,639.5134903826977,671.731579762808,671.6854055035745,684.4237292695909,671.4314470777908,647.4150604940147,680.4296558459012,670.8311817077565,667.9568340704769,671.1774886520071,649.2793462105635,640.3388552664949,670.1039371248304,670.9523891382443
2030-06-16 06:00:00,681.0299212159355,655.1319335683979,633.487749552738,680.7644192253433,680.71824496611,694.8533400739369,680.3142201978177,654.1276434300713,690.0396735488542,679.8467058230793,678.8597310319652,680.2045563321384,656.1015930122995,635.7387446903666,679.1136894577489,680.4642865403263
2030-06-16 07:00:00,690.6399389188886,639.5250339475061,608.265060446489,690.3744369282965,690.3224908866589,703.6783953699221,689.8953789887497,638.2379264713749,699.6554630342114,689.4451799612241,689.2720264890988,689.803030470283,640.2522785304324,610.4814248896926,688.6948482486813,690.1435656321294
2030-06-16 08:00:00,705.2944944430913,649.9200140574271,603.7746137360401,712.5496249251405,704.9712746284575,723.0542689007408,709.9350074960488,645.8047332032496,717.1324201540563,707.6782405760159,709.4040035148647,708.7864227976178,647.8768030863488,610.3602174592049,710.9739283288005,709.611787681415
2030-06-16 09:00:00,725.5592224641533,675.5813586263934,604.7500449623459,734.6093772739011,725.5823095937698,743.5844989123946,732.473817784356,675.6737071448603,737.460637781564,728.8202795225124,731.4175816043917,731.0828182249496,676.418267074999,613.4481210454392,733.0567678071777,731.0251004009078
2030-06-16 10:00:00,733.6281742651912,676.4009517277864,607.4743262571169,742.5744369916638,734.7940743108347,752.2421725186585,735.7464184075237,684.192857973424,738.4533843550822,737.9454675035149,738.7823759521203,736.5486961617041,675.1080724692508,616.5244810668648,742.6263830333014,736.1504431758161
2030-06-16 11:00:00,746.2452906007198,680.0314028600129,575.4467056963445,756.2535612895609,748.0345431460144,767.4681345008748,749.8468828209255,687.9387447537342,754.3026988369494,753.2291473097727,750.4586917557683,749.4313144878249,681.3358256833569,582.7884129144562,756.2939637663901,751.0300982137818
2030-06-16 12:00:00,754.2276656656952,671.8989614525291,590.9266261043445,764.0339239703901,752.3806952963589,773.3322654235178,756.1842999007107,685.9532516066976,764.8362017245707,760.0860248059339,755.1338355031507,754.1006864528034,675.8814913114105,598.8108808684487,760.6285723519262,758.2275108717891
2030-06-16 13:00:00,756.4671172385154,675.044582862805,600.4616106360431,767.2314914223036,754.4123627026289,777.1762725046989,760.1668297595924,690.8996691270764,768.4955117688181,763.7626501973939,758.1409341357264,757.0673826085499,680.4296558459012,610.6776654914346,764.3340566554072,762.0022565641203
2030-06-16 14:00:00,744.7157682636133,657.6715178262353,612.7324200273213,759.6589129080248,749.1023228907869,770.9542910729973,752.2075418242335,676.2912878621071,757.0673826085499,753.177201268135,755.1107483735341,750.9262061305066,668.9322652967827,621.5055292816687,759.006701496353,755.1107483735341
2030-06-16 15:00:00,750.781911570402,659.6685545380801,624.1259184931647,760.1033401531464,751.0243264313776,774.3307837794401,754.4758523090748,685.37607336628,762.3889659852,761.6501778374654,757.4252331176086,753.7082052493193,671.5122520314493,629.3666969161565,761.8406466568034,757.1020133029749
2030-06-16 16:00:00,755.7398726555892,668.4474355748318,619.121783148744,764.9574091550583,755.0876612439174,776.2527873200307,759.4164980470492,693.5373736857849,766.4465290153358,763.7741937622022,761.540513971786,758.5853613808482,679.8813365175046,625.3783952748709,767.999138482059,761.7887006151658
2030-06-16 17:00:00,729.92268996171,662.3582051384262,606.1468163041565,735.8445387083946,728.0641760275656,755.5667191834642,734.9729995653641,672.5684882114135,739.9655913449764,737.1431897493344,735.9080283148406,731.8331499374925,671.038965874307,616.3975018539729,739.4403591461964,736.2889659535164
2030-06-16 18:00:00,710.7488288150377,656.8692400720549,612.2302749581579,713.219151684025,709.9638664080696,727.9256532498653,715.8568562427333,667.8413984223935,721.7902485542262,717.161279066077,715.0545784885529,715.1757859190407,667.6913320798848,620.1664757638999,718.240602375658,714.8237071923859
2030-06-16 19:00:00,736.4332605136207,703.3782626849048,651.8304740332093,738.741973475291,737.5183556056057,753.3618983050686,742.5051756028138,709.6983644174776,746.1587138646571,741.2296116914908,740.9871968305155,742.0722919225007,712.4572764066737,657.2040034514971,741.1603503026406,739.7808943080425
2030-06-16 20:00:00,767.641287973,734.0437425982918,684.7700362138415,764.7727121181247,757.4944945064589,779.5080725959859,767.4277320240456,727.0945165836638,773.932530793552,768.3685325559262,762.1407793418205,765.3325750113297,734.2284396352254,687.6847863279504,767.635516190596,760.3342114493134
2030-06-16 21:00:00,767.6643751026168,727.5043131343604,707.1818672892568,769.5517479487823,767.3122963759621,783.5021460196757,773.3091782939009,728.3181344533493,779.7216285449404,770.8792579017427,769.0669182268317,771.150531674739,736.1273560461993,711.089363976884,771.3871747533102,773.2630040346676
2030-06-16 22:00:00,787.9925927301247,720.4454232540533,725.784321977916,787.6809164802991,787.6289704386616,803.385936402062,795.0976568696652,720.7917301983036,795.7960425405705,786.6246803003348,785.0778426160157,789.5740611088689,728.3931676246035,729.264706767634,790.7168740248957,794.861013791094
2030-06-16 23:00:00,783.9638886120099,730.1651048226854,723.060040683145,783.6522123621843,783.6002663205466,800.1364229085109,791.513379996672,731.198253873033,792.0559275426644,782.6017479646243,781.6782627799562,784.2813366442396,737.6280194712851,724.2778867704261,784.7719381485944,790.1916418261156
2030-06-17 00:00:00,743.3767147458443,727.6601512592733,761.1999788099398,762.2562149899038,762.2042689482665,778.6480770177639,750.9204343481024,731.3829509099667,770.3020796613253,761.2288377219606,758.6777098993147,761.6270907078488,734.9960866949809,761.3096426756192,760.4034728381636,767.1795453806661
2030-06-17 01:00:00,720.7628712862829,710.6449367317625,736.9123184531672,737.9339239387064,737.8819778970689,754.354644878587,728.0930349395863,714.2753878639891,745.8124069204066,736.9411773651883,734.8460203524724,737.4490942167555,718.5753657551003,737.0162105364426,736.1446713934118,741.235383473895
2030-06-17 02:00:00,691.4653038026856,681.9707217478161,710.235140181066,711.2163431897759,711.1701689305424,728.3873958421993,697.5141317622621,685.4568783199385,715.8568562427333,710.2639990930868,707.2222697660861,710.6333931669541,690.9227562566931,710.3332604819369,709.4963520333314,714.858337886811
2030-06-17 03:00:00,668.0087801121146,666.8544236312794,690.426382969934,691.3844988490272,691.3325528073897,708.0995806915208,675.0676699924218,668.0491825889437,695.5863564392673,690.4494700995507,688.3312259572182,690.8130923910138,674.4558610575791,690.524503270805,689.704910169412,694.8244811619161
2030-06-17 04:00:00,661.7463962035836,639.1152373968096,672.9725129797058,673.9017699467781,673.8555956875448,690.6341671364843,669.4055514539251,639.6058389011646,677.3128933476462,672.9956001093226,671.3275549945157,673.3476788359774,647.6632471373944,673.0648614981727,672.2683555263964,677.6765156391092
2030-06-17 05:00:00,646.9129154248513,641.1815354975047,670.8023227957357,671.731579762808,671.6854055035745,688.1696160499012,653.4754320183995,641.1469048030796,673.0129154565351,670.8311817077565,668.1069004129855,671.1774886520071,649.5102175067306,670.8946713142026,670.1039371248304,675.2639105941637
2030-06-17 06:00:00,653.6197265785039,637.7530967494241,679.8236186934628,680.7644192253433,680.71824496611,696.9023228274195,660.4881476394733,635.1096204083116,682.2362237384083,679.8467058230793,679.66778056855,680.914485567852,642.3128048487231,680.2969048506052,679.1136894577489,685.404932278301
2030-06-17 07:00:00,637.7415531846158,613.280739355718,689.4163210492031,690.3744369282965,690.3224908866589,706.1544900213136,643.2882360750289,609.8176699132124,690.8419513030345,689.4451799612241,689.9588685951958,690.4667854467632,616.7899830574569,690.2994037570421,688.6948482486813,695.2631366246335
2030-06-17 08:00:00,642.9881033900117,614.654423567912,708.4112569413463,706.6220043960518,705.1732870126036,728.5951800087497,653.3715399351241,607.9649277614719,710.2178248338536,707.2222697660861,709.2250782603352,710.5121857364664,614.8391206048454,706.5585147896059,710.9219822871629,713.7963299244425
2030-06-17 09:00:00,668.8860910375492,618.1117212280133,728.4682007958579,726.4480769543961,727.15800619011,747.4573649055968,681.4743484610569,611.7223581065904,733.2703237561324,727.9314250322694,729.1665864667632,733.4203900986406,619.5258079170364,726.1537160517834,734.4304520193715,735.6425263242486
2030-06-17 10:00:00,665.2614116877268,620.3454010184294,739.4172720165795,733.9283069502081,737.0797001428883,758.262141566214,684.6834594777789,615.5952240997925,741.6798107190166,738.2225130589152,736.0984971341786,742.6725572925347,618.8678247229603,732.3526103538682,744.5541583562963,740.9929686129196
2030-06-17 11:00:00,669.2323979817999,589.5875725865756,754.0141097167408,746.1009960406153,753.0733091848598,771.2890544524394,690.0685324608751,583.9658565249082,756.8653702244037,752.9001557127348,751.2956002043737,757.7426811498384,586.0841006672408,747.5670287712761,760.0513941115088,756.9865776548913
2030-06-17 12:00:00,666.4388552981787,607.7975460717507,759.6762282552373,749.9911773810301,757.2924821223127,775.7852729452926,684.2852064918908,599.5958432754168,761.8406466568034,759.0413321907779,760.9287050369434,762.5159451980918,608.3458654001475,753.9102176334654,766.3888111912939,763.5260071188226
2030-06-17 13:00:00,670.6176257588021,619.1795009727857,762.7468164942588,752.3287492547213,760.161057977188,778.9943839620142,688.2215620915388,610.3717610240133,764.3513720026197,763.5837249428644,764.616873993212,765.2286829280547,618.9659450238313,758.7065688113358,771.410261882927,768.1376612597594
2030-06-17 14:00:00,652.3787933616061,626.6539591861937,750.608758098277,744.2944281481085,755.3069889752761,773.4592446364096,673.8440521227365,619.3411108801027,755.2896736280635,760.3168961021008,757.6676479785841,758.4756975151688,626.3134240243473,752.1844546946168,765.6096205667302,762.3370199435623
2030-06-17 15:00:00,658.5546005340743,634.8787491121444,756.5883246690032,747.8152154146557,757.5348969832878,775.3177585705542,672.614662470647,624.9281962473451,757.8177143210928,763.728019502969,760.3572985789301,764.5591561691703,633.6609030248633,757.0269801317206,768.7667855418144,763.6414427669063
2030-06-17 16:00:00,666.4330835157746,631.12709054943,762.6313808461754,753.436931476323,761.9791694345035,779.3637780358816,679.7370419574002,620.397347060067,761.696352096699,767.8894746163796,764.9343220254418,771.571871790244,629.1185102727769,763.1450694801471,773.5804520668972,768.9630261435565
2030-06-17 17:00:00,655.7379707208364,622.4694169431662,738.6669403040366,727.7294126481233,730.1997355171108,752.4268695555924,668.8687756903367,610.267868940738,736.7622521106586,742.5802087740682,741.500885464487,744.6926811339965,617.673065765296,735.49245998174,746.3953569432285,742.6263830333014
2030-06-17 18:00:00,654.087240953242,634.0072099691139,716.4744369599802,710.9277540695671,711.5915090460472,733.8417302141456,666.0059716178655,620.9745253004845,717.1151048068436,722.598298090811,717.8134904777489,725.5938531585782,626.3942289780058,710.4256090004038,727.0194834124097,718.6273117967378
2030-06-17 19:00:00,699.9325085896119,673.8151932107156,743.8153702085617,738.3610358366153,739.2268031972419,759.5838797367704,709.6637337230525,659.8128490981846,744.8138885644842,747.3765599519382,742.3031632186675,750.8396293944438,665.2210092108976,735.6136674122276,751.5149279357324,741.5816904181456
2030-06-17 20:00:00,728.9241716057877,706.7951578681771,767.3988731120248,767.3931013296204,761.6905803142947,784.1889881257727,728.2661884117117,689.9069225535582,762.4524555916461,768.6975241529644,764.518753692341,772.9859584792672,698.2298327803799,766.261831978402,773.118709474563,768.4955117688181
2030-06-17 21:00:00,729.455175586972,722.967692164678,767.9760513524426,770.5906687815341,768.5070553336266,786.232199096851,735.8503104907988,710.0100406673032,772.6858257942499,771.537241095819,772.9628713496504,779.6696825033029,714.5178027249646,772.3048881555744,777.7303636154996,771.4391207949478
2030-06-17 22:00:00,720.5608589021368,736.808426369892,791.5999567327345,788.8756754379635,787.6289704386616,802.4970819118189,731.0135568360995,727.6370641296564,787.5943397442364,786.6246803003348,787.0460204158397,796.9677143686182,732.4045563955059,791.3748572189718,794.3473251571224,791.3921725661843
2030-06-17 23:00:00,732.3872410482932,732.8778425526483,787.017161503819,786.5034728698473,783.6002663205466,799.7093110106019,742.0722919225007,724.9070110524813,784.2582495146228,782.6017479646243,784.3852287275146,790.301305691795,730.1651048226854,785.1701911344827,788.073397683783,787.1960867583483
2030-06-18 00:00:00,733.0798549367945,769.4998019071448,764.6803635996579,764.9747245022708,762.2042689482665,760.4381035325885,741.7952463671002,763.1450694801471,763.3413100818891,761.2288377219606,762.3485635083708,749.235073886083,768.0164538292717,763.468289294781,761.7482981383365,764.4148616090657
2030-06-18 01:00:00,716.2435656638131,744.0058390278995,739.2787492388795,740.3753878956728,737.8819778970689,739.1690853732001,724.3009739000427,738.7939195169287,739.4865334054298,736.9411773651883,738.8458655585661,726.3903591303545,744.2713410184915,739.5557947942798,737.033525883655,739.105595766754
2030-06-18 02:00:00,685.4107040607051,715.9030305019667,712.7516373092867,712.4919071010988,711.1701689305424,709.9580946256656,694.2415311390944,712.0532516383814,711.0027872408214,710.2639990930868,710.9912436760129,696.4982980591271,717.0400716355895,711.6030526108556,709.6983644174776,709.2250782603352
2030-06-18 03:00:00,667.529722172568,697.970102572192,692.1290587791659,691.3844988490272,691.3325528073897,686.5650605415401,672.8917080260475,692.1925483856119,692.0771127375284,690.4494700995507,691.5172498443233,672.9205669380683,697.283260466095,690.524503270805,689.704910169412,689.2951136187155
2030-06-18 04:00:00,639.1094656144055,680.7124731837058,675.1311595988677,673.9017699467781,673.8555956875448,680.914485567852,644.6503767224143,674.6925041361503,675.2350516821429,672.9956001093226,674.9695496915507,666.5600627286664,678.4326191340563,673.0648614981727,672.2683555263964,671.8701025405081
2030-06-18 05:00:00,640.6505315163204,678.9289924208155,671.7200361979997,671.731579762808,671.6854055035745,665.0247686091556,647.2072763274643,672.516542169776,671.2871525176865,670.8311817077565,672.0547995774419,651.362959658471,675.9103502234315,670.8946713142026,670.1039371248304,669.6825970093256
2030-06-18 06:00:00,634.6132471215524,689.4682670908408,682.2650826504292,681.1973029056567,680.71824496611,671.8470154108916,643.3921281583041,681.5609251971198,681.7283068868409,679.8467058230793,684.4987624408453,657.9312480344233,686.3515045925858,679.9159672119296,679.1136894577489,678.9636231152405
2030-06-18 07:00:00,609.34438375607,700.1056620617371,692.3426147281205,692.1521459087826,690.3224908866589,656.0554187530661,619.5719821762698,691.1824864648811,689.8261175998997,689.4451799612241,695.4189747495462,642.174282071023,695.1303856293374,689.5144413500742,688.6948482486813,688.2677363507721
2030-06-18 08:00:00,610.8277318339432,719.8913321432524,712.2494922401233,710.4082936531912,710.6911109909959,666.2137557844159,620.69170796268,706.2756974518012,713.0633135591121,706.1544900213136,713.7039814059757,648.6906244053375,712.5265377955237,707.7013277056327,707.9495143490121,703.7822874531972
2030-06-18 09:00:00,611.6300095881237,740.1156576874849,734.6613233155388,728.5836364439413,731.1001335721621,695.4016594023337,623.8257858081473,727.5504873935938,736.2427916942829,728.4162547542203,735.261588685573,679.2291251058326,733.2068341496862,730.1651048226854,734.4535391489882,725.7785501955118
