,FKK-0,FKK-1,FKK-2,FKK-3,FKK-4,FKK-5,FKK-6,FKK-7,FKK-8,FKK-9,FKK-10,FKK-11,FKK-12,FKK-13,FKK-14,FKK-15
2030-10-14 12:00:00,102.75441117748512,102.8707398770886,111.78797011055912,109.46921653526948,108.73996267052831,107.9461903673516,105.7994859612234,104.5218253697801,110.71755056378755,108.8582464743268,108.02634963934727,107.38703056757684,101.49630162799195,109.89836190607564,109.46921653526948,105.86986971224403
2030-10-14 13:00:00,103.9802615077605,111.39988192784834,112.11838271951692,109.37537153390868,108.68912996145788,108.13192526587817,107.5346409343006,113.59644149094945,111.52794125262191,108.89930366242216,108.09868849456288,107.78098406287268,110.4487237369728,110.0860519087972,110.28645008878642,106.13478633066876
2030-10-14 14:00:00,100.22646145332872,106.20125987329932,109.7429311225718,107.61675531049129,108.41150516576552,107.6069797895162,103.331166915015,111.5142555232568,109.49267778560969,108.82794235930406,104.25984140764788,106.81711769472952,107.12797926173717,108.21599474626387,108.98532824700288,104.45632937924704
2030-10-14 15:00:00,99.60376076721599,106.53656024274464,113.82518868176636,111.40183703204336,112.3412645977488,111.66968630676062,103.84731442249938,112.08612350029917,113.43710049905557,112.50842600642272,109.13000595743412,111.21610213351678,107.67345333214676,111.89550084128501,112.58565262212588,108.42812355142316
2030-10-14 16:00:00,104.76621339415716,108.4906868856637,116.27591179021962,113.4947760728086,114.75777338278928,113.78315394157352,109.80353935261732,114.61505077655306,115.25241474412849,115.02953286589658,112.21809303346276,113.6853987318227,110.13395196157512,114.58181400523777,114.2650871256451,110.77131592915052
2030-10-14 17:00:00,102.55499054959344,110.74883223090782,119.59567871335774,118.08731582690248,118.31215280932936,117.27301492967806,108.20524167319128,116.28079955070716,116.33847512446016,118.09611379578004,114.4078097318813,116.7930368498015,110.62077290613423,117.56921321522309,115.85556438829109,112.82613043811293
2030-10-14 18:00:00,107.63826145663649,114.53391395245988,120.42171023575224,118.14205874436291,118.55849593790145,117.60244998653836,113.42341476969047,118.89770651573681,116.14491980915352,118.64940828296972,112.48300965188751,117.09803310422409,113.68442117972516,117.22804753319268,115.01193692814144,112.71077929060692
2030-10-14 19:00:00,121.85577916279688,132.66750536123843,131.57166945993163,130.93332794025875,133.26967745330353,133.05852620024174,127.31736273157561,135.76341285404715,130.94603611752635,134.36355825041528,128.02511045017164,132.1718864478017,131.83169831786887,133.4055571948572,130.85219111616556,128.34574753815434
2030-10-14 20:00:00,129.09650754904067,135.4144267552367,136.7859323480408,136.05765603539714,136.33723593528447,137.1867287080192,132.10150269678115,131.56091638685908,133.72326162654738,139.0655838394301,132.36055400262083,137.54842298409727,131.5863327413943,137.45653308693147,134.04194361033507,134.17782335188875
2030-10-14 21:00:00,133.23937333828076,132.91384848981053,139.1809349869361,139.88086228875204,139.94440317509003,140.0499788016209,136.570870886589,134.74871377683354,138.43995049702482,140.72546730099918,134.96182013409037,138.7586324808125,133.09958338833707,139.2913983739545,135.99118249276657,137.10168167553599
