Region,Unit,Scenario,Year,Variable,Value,Model
Diourbel,EUR/MWh,ID_2030,2045,Variable Cost|Electricity|Gas|Biomethane|CCGT|w/o CCS,55.43163326874835,GENeSYS-MOD 4.0
Diourbel,EUR/MWh,ID_2030,2045,Variable Cost|Electricity|Gas|Biomethane|Gas Engines,88.81105331175085,GENeSYS-MOD 4.0
Diourbel,EUR/MWh,ID_2030,2045,Variable Cost|Electricity|Gas|Biomethane|OCGT|w/o CCS,76.97437953223445,GENeSYS-MOD 4.0
Diourbel,EUR/MWh,ID_2030,2045,Variable Cost|Electricity|Gas|Fossil|CCGT|w/o CCS,38.59629524236048,GENeSYS-MOD 4.0
Diourbel,EUR/MWh,ID_2030,2045,Variable Cost|Electricity|Gas|Fossil|Gas Engines,61.831344937208456,GENeSYS-MOD 4.0
Diourbel,EUR/MWh,ID_2030,2045,Variable Cost|Electricity|Gas|Fossil|OCGT|w/o CCS,53.591965609033956,GENeSYS-MOD 4.0
Diourbel,EUR/MWh,ID_2030,2045,Variable Cost|Electricity|Gas|Synthetic methane|CCGT|w/o CCS,64.15657318013572,GENeSYS-MOD 4.0
Diourbel,EUR/MWh,ID_2030,2045,Variable Cost|Electricity|Gas|Synthetic methane|Gas Engines,102.79332881020977,GENeSYS-MOD 4.0
Diourbel,EUR/MWh,ID_2030,2045,Variable Cost|Electricity|Gas|Synthetic methane|OCGT|w/o CCS,89.09235163017176,GENeSYS-MOD 4.0
Diourbel,EUR/MWh,ID_2030,2050,Variable Cost|Electricity|Gas|Biomethane|CCGT|w/o CCS,12.304537073592126,GENeSYS-MOD 4.0
Diourbel,EUR/MWh,ID_2030,2050,Variable Cost|Electricity|Gas|Biomethane|Gas Engines,19.854406044929274,GENeSYS-MOD 4.0
Diourbel,EUR/MWh,ID_2030,2050,Variable Cost|Electricity|Gas|Biomethane|OCGT|w/o CCS,17.211951904574814,GENeSYS-MOD 4.0
Diourbel,EUR/MWh,ID_2030,2050,Variable Cost|Electricity|Gas|Fossil|CCGT|w/o CCS,6.030645481083766,GENeSYS-MOD 4.0
Diourbel,EUR/MWh,ID_2030,2050,Variable Cost|Electricity|Gas|Fossil|Gas Engines,9.719658086280171,GENeSYS-MOD 4.0
Diourbel,EUR/MWh,ID_2030,2050,Variable Cost|Electricity|Gas|Fossil|OCGT|w/o CCS,8.428503674272598,GENeSYS-MOD 4.0
Diourbel,EUR/MWh,ID_2030,2050,Variable Cost|Electricity|Gas|Synthetic methane|CCGT|w/o CCS,13.16891236337863,GENeSYS-MOD 4.0
Diourbel,EUR/MWh,ID_2030,2050,Variable Cost|Electricity|Gas|Synthetic methane|Gas Engines,21.25070459017845,GENeSYS-MOD 4.0
Diourbel,EUR/MWh,ID_2030,2050,Variable Cost|Electricity|Gas|Synthetic methane|OCGT|w/o CCS,18.422077310384825,GENeSYS-MOD 4.0
FKK,EUR/MWh,ID_2030,2022,Variable Cost|Electricity|Gas|Biomethane|CCGT|w/o CCS,0.036000000000000004,GENeSYS-MOD 4.0
FKK,EUR/MWh,ID_2030,2022,Variable Cost|Electricity|Gas|Biomethane|Gas Engines,0.036000000000000004,GENeSYS-MOD 4.0
FKK,EUR/MWh,ID_2030,2022,Variable Cost|Electricity|Gas|Biomethane|OCGT|w/o CCS,0.036000000000000004,GENeSYS-MOD 4.0
FKK,EUR/MWh,ID_2030,2022,Variable Cost|Electricity|Gas|Fossil|CCGT|w/o CCS,0.036000000000000004,GENeSYS-MOD 4.0
FKK,EUR/MWh,ID_2030,2022,Variable Cost|Electricity|Gas|Fossil|Gas Engines,0.036000000000000004,GENeSYS-MOD 4.0
FKK,EUR/MWh,ID_2030,2022,Variable Cost|Electricity|Gas|Fossil|OCGT|w/o CCS,0.036000000000000004,GENeSYS-MOD 4.0
FKK,EUR/MWh,ID_2030,2022,Variable Cost|Electricity|Gas|Synthetic methane|CCGT|w/o CCS,0.036000000000000004,GENeSYS-MOD 4.0
FKK,EUR/MWh,ID_2030,2022,Variable Cost|Electricity|Gas|Synthetic methane|Gas Engines,0.036000000000000004,GENeSYS-MOD 4.0
FKK,EUR/MWh,ID_2030,2022,Variable Cost|Electricity|Gas|Synthetic methane|OCGT|w/o CCS,0.036000000000000004,GENeSYS-MOD 4.0
FKK,EUR/MWh,ID_2030,2025,Variable Cost|Electricity|Gas|Biomethane|CCGT|w/o CCS,97.61134800287066,GENeSYS-MOD 4.0
FKK,EUR/MWh,ID_2030,2025,Variable Cost|Electricity|Gas|Biomethane|Gas Engines,160.90346567300585,GENeSYS-MOD 4.0
FKK,EUR/MWh,ID_2030,2025,Variable Cost|Electricity|Gas|Biomethane|OCGT|w/o CCS,141.75257688965547,GENeSYS-MOD 4.0
FKK,EUR/MWh,ID_2030,2025,Variable Cost|Electricity|Gas|Fossil|CCGT|w/o CCS,171.9187026151852,GENeSYS-MOD 4.0
FKK,EUR/MWh,ID_2030,2025,Variable Cost|Electricity|Gas|Fossil|Gas Engines,283.41018547478114,GENeSYS-MOD 4.0
FKK,EUR/MWh,ID_2030,2025,Variable Cost|Electricity|Gas|Fossil|OCGT|w/o CCS,249.67516337198256,GENeSYS-MOD 4.0
FKK,EUR/MWh,ID_2030,2025,Variable Cost|Electricity|Gas|Synthetic methane|CCGT|w/o CCS,97.61134800287066,GENeSYS-MOD 4.0
FKK,EUR/MWh,ID_2030,2025,Variable Cost|Electricity|Gas|Synthetic methane|Gas Engines,160.90346567300585,GENeSYS-MOD 4.0
FKK,EUR/MWh,ID_2030,2025,Variable Cost|Electricity|Gas|Synthetic methane|OCGT|w/o CCS,141.75257688965547,GENeSYS-MOD 4.0
FKK,EUR/MWh,ID_2030,2030,Variable Cost|Electricity|Gas|Biomethane|CCGT|w/o CCS,122.49554631215742,GENeSYS-MOD 4.0
FKK,EUR/MWh,ID_2030,2030,Variable Cost|Electricity|Gas|Biomethane|Gas Engines,199.83841761525557,GENeSYS-MOD 4.0
FKK,EUR/MWh,ID_2030,2030,Variable Cost|Electricity|Gas|Biomethane|OCGT|w/o CCS,172.5926334398582,GENeSYS-MOD 4.0
FKK,EUR/MWh,ID_2030,2030,Variable Cost|Electricity|Gas|Fossil|CCGT|w/o CCS,87.06348244725649,GENeSYS-MOD 4.0
FKK,EUR/MWh,ID_2030,2030,Variable Cost|Electricity|Gas|Fossil|Gas Engines,142.0282081665005,GENeSYS-MOD 4.0
FKK,EUR/MWh,ID_2030,2030,Variable Cost|Electricity|Gas|Fossil|OCGT|w/o CCS,122.6656343574978,GENeSYS-MOD 4.0
FKK,EUR/MWh,ID_2030,2030,Variable Cost|Electricity|Gas|Synthetic methane|CCGT|w/o CCS,364.1792872054372,GENeSYS-MOD 4.0
FKK,EUR/MWh,ID_2030,2030,Variable Cost|Electricity|Gas|Synthetic methane|Gas Engines,594.1645210754504,GENeSYS-MOD 4.0
FKK,EUR/MWh,ID_2030,2030,Variable Cost|Electricity|Gas|Synthetic methane|OCGT|w/o CCS,513.1469956076614,GENeSYS-MOD 4.0
FKK,EUR/MWh,ID_2030,2035,Variable Cost|Electricity|Gas|Biomethane|CCGT|w/o CCS,75.01515857128325,GENeSYS-MOD 4.0
FKK,EUR/MWh,ID_2030,2035,Variable Cost|Electricity|Gas|Biomethane|Gas Engines,119.23363668399404,GENeSYS-MOD 4.0
FKK,EUR/MWh,ID_2030,2035,Variable Cost|Electricity|Gas|Biomethane|OCGT|w/o CCS,103.34061845326325,GENeSYS-MOD 4.0
FKK,EUR/MWh,ID_2030,2035,Variable Cost|Electricity|Gas|Fossil|CCGT|w/o CCS,63.3531952971471,GENeSYS-MOD 4.0
FKK,EUR/MWh,ID_2030,2035,Variable Cost|Electricity|Gas|Fossil|Gas Engines,100.69410532807728,GENeSYS-MOD 4.0
FKK,EUR/MWh,ID_2030,2035,Variable Cost|Electricity|Gas|Fossil|OCGT|w/o CCS,87.27302461243278,GENeSYS-MOD 4.0
FKK,EUR/MWh,ID_2030,2035,Variable Cost|Electricity|Gas|Synthetic methane|CCGT|w/o CCS,63.3531952971471,GENeSYS-MOD 4.0
FKK,EUR/MWh,ID_2030,2035,Variable Cost|Electricity|Gas|Synthetic methane|Gas Engines,100.69410532807728,GENeSYS-MOD 4.0
FKK,EUR/MWh,ID_2030,2035,Variable Cost|Electricity|Gas|Synthetic methane|OCGT|w/o CCS,87.27302461243276,GENeSYS-MOD 4.0
FKK,EUR/MWh,ID_2030,2040,Variable Cost|Electricity|Gas|Biomethane|CCGT|w/o CCS,53.39786080691206,GENeSYS-MOD 4.0
FKK,EUR/MWh,ID_2030,2040,Variable Cost|Electricity|Gas|Biomethane|Gas Engines,84.86767614100508,GENeSYS-MOD 4.0
FKK,EUR/MWh,ID_2030,2040,Variable Cost|Electricity|Gas|Biomethane|OCGT|w/o CCS,73.55678598445984,GENeSYS-MOD 4.0
FKK,EUR/MWh,ID_2030,2040,Variable Cost|Electricity|Gas|Fossil|CCGT|w/o CCS,49.6466793027086,GENeSYS-MOD 4.0
FKK,EUR/MWh,ID_2030,2040,Variable Cost|Electricity|Gas|Fossil|Gas Engines,78.90425939168706,GENeSYS-MOD 4.0
FKK,EUR/MWh,ID_2030,2040,Variable Cost|Electricity|Gas|Fossil|OCGT|w/o CCS,68.38849146869431,GENeSYS-MOD 4.0
FKK,EUR/MWh,ID_2030,2040,Variable Cost|Electricity|Gas|Synthetic methane|CCGT|w/o CCS,59.610729597015535,GENeSYS-MOD 4.0
FKK,EUR/MWh,ID_2030,2040,Variable Cost|Electricity|Gas|Synthetic methane|Gas Engines,94.74454447240981,GENeSYS-MOD 4.0
FKK,EUR/MWh,ID_2030,2040,Variable Cost|Electricity|Gas|Synthetic methane|OCGT|w/o CCS,82.11673853783032,GENeSYS-MOD 4.0
FKK,EUR/MWh,ID_2030,2045,Variable Cost|Electricity|Gas|Biomethane|CCGT|w/o CCS,55.31628575155955,GENeSYS-MOD 4.0
FKK,EUR/MWh,ID_2030,2045,Variable Cost|Electricity|Gas|Biomethane|Gas Engines,88.62620152139158,GENeSYS-MOD 4.0
FKK,EUR/MWh,ID_2030,2045,Variable Cost|Electricity|Gas|Biomethane|OCGT|w/o CCS,76.81417464726599,GENeSYS-MOD 4.0
FKK,EUR/MWh,ID_2030,2045,Variable Cost|Electricity|Gas|Fossil|CCGT|w/o CCS,38.59629524236048,GENeSYS-MOD 4.0
FKK,EUR/MWh,ID_2030,2045,Variable Cost|Electricity|Gas|Fossil|Gas Engines,61.831344937208456,GENeSYS-MOD 4.0
FKK,EUR/MWh,ID_2030,2045,Variable Cost|Electricity|Gas|Fossil|OCGT|w/o CCS,53.591965609033956,GENeSYS-MOD 4.0
FKK,EUR/MWh,ID_2030,2045,Variable Cost|Electricity|Gas|Synthetic methane|CCGT|w/o CCS,76.60526336165464,GENeSYS-MOD 4.0
FKK,EUR/MWh,ID_2030,2045,Variable Cost|Electricity|Gas|Synthetic methane|Gas Engines,122.74315281825619,GENeSYS-MOD 4.0
FKK,EUR/MWh,ID_2030,2045,Variable Cost|Electricity|Gas|Synthetic methane|OCGT|w/o CCS,106.38219910277459,GENeSYS-MOD 4.0
FKK,EUR/MWh,ID_2030,2050,Variable Cost|Electricity|Gas|Biomethane|CCGT|w/o CCS,11.946187999555638,GENeSYS-MOD 4.0
FKK,EUR/MWh,ID_2030,2050,Variable Cost|Electricity|Gas|Biomethane|Gas Engines,19.27553446370658,GENeSYS-MOD 4.0
FKK,EUR/MWh,ID_2030,2050,Variable Cost|Electricity|Gas|Biomethane|OCGT|w/o CCS,16.71026320087858,GENeSYS-MOD 4.0
FKK,EUR/MWh,ID_2030,2050,Variable Cost|Electricity|Gas|Fossil|CCGT|w/o CCS,6.0306205409845255,GENeSYS-MOD 4.0
FKK,EUR/MWh,ID_2030,2050,Variable Cost|Electricity|Gas|Fossil|Gas Engines,9.719617798427546,GENeSYS-MOD 4.0
FKK,EUR/MWh,ID_2030,2050,Variable Cost|Electricity|Gas|Fossil|OCGT|w/o CCS,8.428468758133658,GENeSYS-MOD 4.0
FKK,EUR/MWh,ID_2030,2050,Variable Cost|Electricity|Gas|Synthetic methane|CCGT|w/o CCS,13.873794545200028,GENeSYS-MOD 4.0
FKK,EUR/MWh,ID_2030,2050,Variable Cost|Electricity|Gas|Synthetic methane|Gas Engines,22.38936042252228,GENeSYS-MOD 4.0
FKK,EUR/MWh,ID_2030,2050,Variable Cost|Electricity|Gas|Synthetic methane|OCGT|w/o CCS,19.4089123650236,GENeSYS-MOD 4.0
LS,EUR/MWh,ID_2030,2022,Variable Cost|Electricity|Gas|Biomethane|CCGT|w/o CCS,0.036000000000000004,GENeSYS-MOD 4.0
LS,EUR/MWh,ID_2030,2022,Variable Cost|Electricity|Gas|Biomethane|Gas Engines,0.036000000000000004,GENeSYS-MOD 4.0
LS,EUR/MWh,ID_2030,2022,Variable Cost|Electricity|Gas|Biomethane|OCGT|w/o CCS,0.036000000000000004,GENeSYS-MOD 4.0
LS,EUR/MWh,ID_2030,2022,Variable Cost|Electricity|Gas|Fossil|CCGT|w/o CCS,0.036000000000000004,GENeSYS-MOD 4.0
LS,EUR/MWh,ID_2030,2022,Variable Cost|Electricity|Gas|Fossil|Gas Engines,0.036000000000000004,GENeSYS-MOD 4.0
LS,EUR/MWh,ID_2030,2022,Variable Cost|Electricity|Gas|Fossil|OCGT|w/o CCS,0.036000000000000004,GENeSYS-MOD 4.0
LS,EUR/MWh,ID_2030,2022,Variable Cost|Electricity|Gas|Synthetic methane|CCGT|w/o CCS,0.036000000000000004,GENeSYS-MOD 4.0
LS,EUR/MWh,ID_2030,2022,Variable Cost|Electricity|Gas|Synthetic methane|Gas Engines,0.036000000000000004,GENeSYS-MOD 4.0
LS,EUR/MWh,ID_2030,2022,Variable Cost|Electricity|Gas|Synthetic methane|OCGT|w/o CCS,0.036000000000000004,GENeSYS-MOD 4.0
LS,EUR/MWh,ID_2030,2025,Variable Cost|Electricity|Gas|Biomethane|CCGT|w/o CCS,136.73741197971597,GENeSYS-MOD 4.0
LS,EUR/MWh,ID_2030,2025,Variable Cost|Electricity|Gas|Biomethane|Gas Engines,225.40859819407893,GENeSYS-MOD 4.0
LS,EUR/MWh,ID_2030,2025,Variable Cost|Electricity|Gas|Biomethane|OCGT|w/o CCS,198.5785269626293,GENeSYS-MOD 4.0
LS,EUR/MWh,ID_2030,2025,Variable Cost|Electricity|Gas|Fossil|CCGT|w/o CCS,171.92032984092737,GENeSYS-MOD 4.0
LS,EUR/MWh,ID_2030,2025,Variable Cost|Electricity|Gas|Fossil|Gas Engines,283.41286819830276,GENeSYS-MOD 4.0
LS,EUR/MWh,ID_2030,2025,Variable Cost|Electricity|Gas|Fossil|OCGT|w/o CCS,249.67752672365617,GENeSYS-MOD 4.0
LS,EUR/MWh,ID_2030,2025,Variable Cost|Electricity|Gas|Synthetic methane|CCGT|w/o CCS,136.73741197971597,GENeSYS-MOD 4.0
LS,EUR/MWh,ID_2030,2025,Variable Cost|Electricity|Gas|Synthetic methane|Gas Engines,225.40859819407893,GENeSYS-MOD 4.0
LS,EUR/MWh,ID_2030,2025,Variable Cost|Electricity|Gas|Synthetic methane|OCGT|w/o CCS,198.5785269626293,GENeSYS-MOD 4.0
LS,EUR/MWh,ID_2030,2030,Variable Cost|Electricity|Gas|Biomethane|CCGT|w/o CCS,122.50922574383259,GENeSYS-MOD 4.0
LS,EUR/MWh,ID_2030,2030,Variable Cost|Electricity|Gas|Biomethane|Gas Engines,199.86073668798295,GENeSYS-MOD 4.0
LS,EUR/MWh,ID_2030,2030,Variable Cost|Electricity|Gas|Biomethane|OCGT|w/o CCS,172.61190900267323,GENeSYS-MOD 4.0
LS,EUR/MWh,ID_2030,2030,Variable Cost|Electricity|Gas|Fossil|CCGT|w/o CCS,87.06362501554698,GENeSYS-MOD 4.0
LS,EUR/MWh,ID_2030,2030,Variable Cost|Electricity|Gas|Fossil|Gas Engines,142.0284407779218,GENeSYS-MOD 4.0
LS,EUR/MWh,ID_2030,2030,Variable Cost|Electricity|Gas|Fossil|OCGT|w/o CCS,122.66583524917984,GENeSYS-MOD 4.0
LS,EUR/MWh,ID_2030,2030,Variable Cost|Electricity|Gas|Synthetic methane|CCGT|w/o CCS,364.17928720543597,GENeSYS-MOD 4.0
LS,EUR/MWh,ID_2030,2030,Variable Cost|Electricity|Gas|Synthetic methane|Gas Engines,594.1645210754484,GENeSYS-MOD 4.0
LS,EUR/MWh,ID_2030,2030,Variable Cost|Electricity|Gas|Synthetic methane|OCGT|w/o CCS,513.1469956076596,GENeSYS-MOD 4.0
LS,EUR/MWh,ID_2030,2035,Variable Cost|Electricity|Gas|Biomethane|CCGT|w/o CCS,81.58527872572613,GENeSYS-MOD 4.0
LS,EUR/MWh,ID_2030,2035,Variable Cost|Electricity|Gas|Biomethane|Gas Engines,129.67844308169362,GENeSYS-MOD 4.0
LS,EUR/MWh,ID_2030,2035,Variable Cost|Electricity|Gas|Biomethane|OCGT|w/o CCS,112.39278399739305,GENeSYS-MOD 4.0
LS,EUR/MWh,ID_2030,2035,Variable Cost|Electricity|Gas|Fossil|CCGT|w/o CCS,63.3531952971471,GENeSYS-MOD 4.0
LS,EUR/MWh,ID_2030,2035,Variable Cost|Electricity|Gas|Fossil|Gas Engines,100.69410532807728,GENeSYS-MOD 4.0
LS,EUR/MWh,ID_2030,2035,Variable Cost|Electricity|Gas|Fossil|OCGT|w/o CCS,87.27302461243278,GENeSYS-MOD 4.0
LS,EUR/MWh,ID_2030,2035,Variable Cost|Electricity|Gas|Synthetic methane|CCGT|w/o CCS,63.3531952971471,GENeSYS-MOD 4.0
LS,EUR/MWh,ID_2030,2035,Variable Cost|Electricity|Gas|Synthetic methane|Gas Engines,100.69410532807728,GENeSYS-MOD 4.0
LS,EUR/MWh,ID_2030,2035,Variable Cost|Electricity|Gas|Synthetic methane|OCGT|w/o CCS,87.27302461243276,GENeSYS-MOD 4.0
LS,EUR/MWh,ID_2030,2040,Variable Cost|Electricity|Gas|Biomethane|CCGT|w/o CCS,59.8061292099263,GENeSYS-MOD 4.0
LS,EUR/MWh,ID_2030,2040,Variable Cost|Electricity|Gas|Biomethane|Gas Engines,95.05517975442336,GENeSYS-MOD 4.0
LS,EUR/MWh,ID_2030,2040,Variable Cost|Electricity|Gas|Biomethane|OCGT|w/o CCS,82.3859557822259,GENeSYS-MOD 4.0
LS,EUR/MWh,ID_2030,2040,Variable Cost|Electricity|Gas|Fossil|CCGT|w/o CCS,49.6466793027086,GENeSYS-MOD 4.0
LS,EUR/MWh,ID_2030,2040,Variable Cost|Electricity|Gas|Fossil|Gas Engines,78.90425939168706,GENeSYS-MOD 4.0
LS,EUR/MWh,ID_2030,2040,Variable Cost|Electricity|Gas|Fossil|OCGT|w/o CCS,68.38849146869431,GENeSYS-MOD 4.0
LS,EUR/MWh,ID_2030,2040,Variable Cost|Electricity|Gas|Synthetic methane|CCGT|w/o CCS,61.570021642994355,GENeSYS-MOD 4.0
LS,EUR/MWh,ID_2030,2040,Variable Cost|Electricity|Gas|Synthetic methane|Gas Engines,97.85931644244188,GENeSYS-MOD 4.0
LS,EUR/MWh,ID_2030,2040,Variable Cost|Electricity|Gas|Synthetic methane|OCGT|w/o CCS,84.8162075783628,GENeSYS-MOD 4.0
LS,EUR/MWh,ID_2030,2045,Variable Cost|Electricity|Gas|Biomethane|CCGT|w/o CCS,55.48930702734273,GENeSYS-MOD 4.0
LS,EUR/MWh,ID_2030,2045,Variable Cost|Electricity|Gas|Biomethane|Gas Engines,88.90347920693047,GENeSYS-MOD 4.0
LS,EUR/MWh,ID_2030,2045,Variable Cost|Electricity|Gas|Biomethane|OCGT|w/o CCS,77.05448197471863,GENeSYS-MOD 4.0
LS,EUR/MWh,ID_2030,2045,Variable Cost|Electricity|Gas|Fossil|CCGT|w/o CCS,38.59629524236048,GENeSYS-MOD 4.0
LS,EUR/MWh,ID_2030,2045,Variable Cost|Electricity|Gas|Fossil|Gas Engines,61.831344937208456,GENeSYS-MOD 4.0
LS,EUR/MWh,ID_2030,2045,Variable Cost|Electricity|Gas|Fossil|OCGT|w/o CCS,53.591965609033956,GENeSYS-MOD 4.0
LS,EUR/MWh,ID_2030,2045,Variable Cost|Electricity|Gas|Synthetic methane|CCGT|w/o CCS,74.69044259989175,GENeSYS-MOD 4.0
LS,EUR/MWh,ID_2030,2045,Variable Cost|Electricity|Gas|Synthetic methane|Gas Engines,119.67452980273329,GENeSYS-MOD 4.0
LS,EUR/MWh,ID_2030,2045,Variable Cost|Electricity|Gas|Synthetic methane|OCGT|w/o CCS,103.72272582281433,GENeSYS-MOD 4.0
LS,EUR/MWh,ID_2030,2050,Variable Cost|Electricity|Gas|Biomethane|CCGT|w/o CCS,11.942589670433891,GENeSYS-MOD 4.0
LS,EUR/MWh,ID_2030,2050,Variable Cost|Electricity|Gas|Biomethane|Gas Engines,19.269721778201344,GENeSYS-MOD 4.0
LS,EUR/MWh,ID_2030,2050,Variable Cost|Electricity|Gas|Biomethane|OCGT|w/o CCS,16.705225540107676,GENeSYS-MOD 4.0
LS,EUR/MWh,ID_2030,2050,Variable Cost|Electricity|Gas|Fossil|CCGT|w/o CCS,6.030645481083766,GENeSYS-MOD 4.0
LS,EUR/MWh,ID_2030,2050,Variable Cost|Electricity|Gas|Fossil|Gas Engines,9.719658086280171,GENeSYS-MOD 4.0
LS,EUR/MWh,ID_2030,2050,Variable Cost|Electricity|Gas|Fossil|OCGT|w/o CCS,8.428503674272598,GENeSYS-MOD 4.0
LS,EUR/MWh,ID_2030,2050,Variable Cost|Electricity|Gas|Synthetic methane|CCGT|w/o CCS,13.822210920673454,GENeSYS-MOD 4.0
LS,EUR/MWh,ID_2030,2050,Variable Cost|Electricity|Gas|Synthetic methane|Gas Engines,22.306033029043775,GENeSYS-MOD 4.0
LS,EUR/MWh,ID_2030,2050,Variable Cost|Electricity|Gas|Synthetic methane|OCGT|w/o CCS,19.336695290679895,GENeSYS-MOD 4.0
MTKK,EUR/MWh,ID_2030,2022,Variable Cost|Electricity|Gas|Biomethane|CCGT|w/o CCS,0.036000000000000004,GENeSYS-MOD 4.0
MTKK,EUR/MWh,ID_2030,2022,Variable Cost|Electricity|Gas|Biomethane|Gas Engines,0.036000000000000004,GENeSYS-MOD 4.0
MTKK,EUR/MWh,ID_2030,2022,Variable Cost|Electricity|Gas|Biomethane|OCGT|w/o CCS,0.036000000000000004,GENeSYS-MOD 4.0
MTKK,EUR/MWh,ID_2030,2022,Variable Cost|Electricity|Gas|Fossil|CCGT|w/o CCS,0.036000000000000004,GENeSYS-MOD 4.0
MTKK,EUR/MWh,ID_2030,2022,Variable Cost|Electricity|Gas|Fossil|Gas Engines,0.036000000000000004,GENeSYS-MOD 4.0
MTKK,EUR/MWh,ID_2030,2022,Variable Cost|Electricity|Gas|Fossil|OCGT|w/o CCS,0.036000000000000004,GENeSYS-MOD 4.0
MTKK,EUR/MWh,ID_2030,2022,Variable Cost|Electricity|Gas|Synthetic methane|CCGT|w/o CCS,0.036000000000000004,GENeSYS-MOD 4.0
MTKK,EUR/MWh,ID_2030,2022,Variable Cost|Electricity|Gas|Synthetic methane|Gas Engines,0.036000000000000004,GENeSYS-MOD 4.0
MTKK,EUR/MWh,ID_2030,2022,Variable Cost|Electricity|Gas|Synthetic methane|OCGT|w/o CCS,0.036000000000000004,GENeSYS-MOD 4.0
MTKK,EUR/MWh,ID_2030,2025,Variable Cost|Electricity|Gas|Biomethane|CCGT|w/o CCS,97.61134800287066,GENeSYS-MOD 4.0
MTKK,EUR/MWh,ID_2030,2025,Variable Cost|Electricity|Gas|Biomethane|Gas Engines,160.90346567300585,GENeSYS-MOD 4.0
MTKK,EUR/MWh,ID_2030,2025,Variable Cost|Electricity|Gas|Biomethane|OCGT|w/o CCS,141.75257688965547,GENeSYS-MOD 4.0
MTKK,EUR/MWh,ID_2030,2025,Variable Cost|Electricity|Gas|Fossil|CCGT|w/o CCS,171.91859835744623,GENeSYS-MOD 4.0
MTKK,EUR/MWh,ID_2030,2025,Variable Cost|Electricity|Gas|Fossil|Gas Engines,283.41001359040064,GENeSYS-MOD 4.0
MTKK,EUR/MWh,ID_2030,2025,Variable Cost|Electricity|Gas|Fossil|OCGT|w/o CCS,249.67501195002836,GENeSYS-MOD 4.0
MTKK,EUR/MWh,ID_2030,2025,Variable Cost|Electricity|Gas|Synthetic methane|CCGT|w/o CCS,97.61134800287066,GENeSYS-MOD 4.0
MTKK,EUR/MWh,ID_2030,2025,Variable Cost|Electricity|Gas|Synthetic methane|Gas Engines,160.90346567300585,GENeSYS-MOD 4.0
MTKK,EUR/MWh,ID_2030,2025,Variable Cost|Electricity|Gas|Synthetic methane|OCGT|w/o CCS,141.75257688965547,GENeSYS-MOD 4.0
MTKK,EUR/MWh,ID_2030,2030,Variable Cost|Electricity|Gas|Biomethane|CCGT|w/o CCS,122.49554631215742,GENeSYS-MOD 4.0
MTKK,EUR/MWh,ID_2030,2030,Variable Cost|Electricity|Gas|Biomethane|Gas Engines,199.83841761525557,GENeSYS-MOD 4.0
MTKK,EUR/MWh,ID_2030,2030,Variable Cost|Electricity|Gas|Biomethane|OCGT|w/o CCS,172.5926334398582,GENeSYS-MOD 4.0
MTKK,EUR/MWh,ID_2030,2030,Variable Cost|Electricity|Gas|Fossil|CCGT|w/o CCS,87.06314560036587,GENeSYS-MOD 4.0
MTKK,EUR/MWh,ID_2030,2030,Variable Cost|Electricity|Gas|Fossil|Gas Engines,142.02765857420542,GENeSYS-MOD 4.0
MTKK,EUR/MWh,ID_2030,2030,Variable Cost|Electricity|Gas|Fossil|OCGT|w/o CCS,122.66515970960647,GENeSYS-MOD 4.0
MTKK,EUR/MWh,ID_2030,2030,Variable Cost|Electricity|Gas|Synthetic methane|CCGT|w/o CCS,364.17928720543443,GENeSYS-MOD 4.0
MTKK,EUR/MWh,ID_2030,2030,Variable Cost|Electricity|Gas|Synthetic methane|Gas Engines,594.164521075446,GENeSYS-MOD 4.0
MTKK,EUR/MWh,ID_2030,2030,Variable Cost|Electricity|Gas|Synthetic methane|OCGT|w/o CCS,513.1469956076577,GENeSYS-MOD 4.0
MTKK,EUR/MWh,ID_2030,2035,Variable Cost|Electricity|Gas|Biomethane|CCGT|w/o CCS,77.80718852143904,GENeSYS-MOD 4.0
MTKK,EUR/MWh,ID_2030,2035,Variable Cost|Electricity|Gas|Biomethane|Gas Engines,123.67224839891612,GENeSYS-MOD 4.0
MTKK,EUR/MWh,ID_2030,2035,Variable Cost|Electricity|Gas|Biomethane|OCGT|w/o CCS,107.1874152726316,GENeSYS-MOD 4.0
MTKK,EUR/MWh,ID_2030,2035,Variable Cost|Electricity|Gas|Fossil|CCGT|w/o CCS,63.3531952971471,GENeSYS-MOD 4.0
MTKK,EUR/MWh,ID_2030,2035,Variable Cost|Electricity|Gas|Fossil|Gas Engines,100.69410532807728,GENeSYS-MOD 4.0
MTKK,EUR/MWh,ID_2030,2035,Variable Cost|Electricity|Gas|Fossil|OCGT|w/o CCS,87.27302461243278,GENeSYS-MOD 4.0
MTKK,EUR/MWh,ID_2030,2035,Variable Cost|Electricity|Gas|Synthetic methane|CCGT|w/o CCS,63.3531952971471,GENeSYS-MOD 4.0
MTKK,EUR/MWh,ID_2030,2035,Variable Cost|Electricity|Gas|Synthetic methane|Gas Engines,100.69410532807728,GENeSYS-MOD 4.0
MTKK,EUR/MWh,ID_2030,2035,Variable Cost|Electricity|Gas|Synthetic methane|OCGT|w/o CCS,87.27302461243276,GENeSYS-MOD 4.0
MTKK,EUR/MWh,ID_2030,2040,Variable Cost|Electricity|Gas|Biomethane|CCGT|w/o CCS,65.4326890401568,GENeSYS-MOD 4.0
