Region,Sector,Technology,Type,PathwayScenario,Year,Value
ZS,Industry,HMI_HardCoal,ResidualCapacity,NZ_NZ,2025,0.00698909700866648
MTKK,Industry,HMI_HardCoal,ResidualCapacity,NZ_NZ,2025,0.01572546826949951
Dakar,Industry,HMI_Biomass,ResidualCapacity,NZ_NZ,2025,0.008037461559966447
Diourbel,Industry,HMI_Biomass,ResidualCapacity,NZ_NZ,2025,0.018084288509924364
Thies,Industry,HMI_Biomass,ResidualCapacity,NZ_NZ,2025,0.015070240424936987
LS,Industry,HMI_Biomass,ResidualCapacity,NZ_NZ,2025,0.02009365389991598
FKK,Industry,HMI_Biomass,ResidualCapacity,NZ_NZ,2025,0.03014048084987408
ZS,Industry,HMI_Biomass,ResidualCapacity,NZ_NZ,2025,0.015118379342124049
MTKK,Industry,HMI_Biomass,ResidualCapacity,NZ_NZ,2025,0.016074923119932742
Dakar,Industry,HLI_Biomass,ResidualCapacity,NZ_NZ,2030,0.0026791538533221452
Diourbel,Industry,HLI_Biomass,ResidualCapacity,NZ_NZ,2030,0.006697884633305363
Thies,Industry,HLI_Biomass,ResidualCapacity,NZ_NZ,2030,0.004353625011648492
LS,Industry,HLI_Biomass,ResidualCapacity,NZ_NZ,2030,0.005358307706644298
FKK,Industry,HLI_Biomass,ResidualCapacity,NZ_NZ,2030,0.008037461559966406
ZS,Industry,HLI_Biomass,ResidualCapacity,NZ_NZ,2030,0.006697884633305363
MTKK,Industry,HLI_Biomass,ResidualCapacity,NZ_NZ,2030,0.005358307706644298
Dakar,Industry,HLI_Hardcoal,ResidualCapacity,NZ_NZ,2030,0.04087612278719554
Diourbel,Industry,HLI_Hardcoal,ResidualCapacity,NZ_NZ,2030,0.013978194017332895
Thies,Industry,HLI_Hardcoal,ResidualCapacity,NZ_NZ,2030,0.036073429348523325
LS,Industry,HLI_Hardcoal,ResidualCapacity,NZ_NZ,2030,0.01164849501444408
FKK,Industry,HLI_Hardcoal,ResidualCapacity,NZ_NZ,2030,0.004659398005777654
ZS,Industry,HLI_Hardcoal,ResidualCapacity,NZ_NZ,2030,0.007221356535569039
MTKK,Industry,HLI_Hardcoal,ResidualCapacity,NZ_NZ,2030,0.00605721740751095
Dakar,Industry,HLI_Oil_Boiler,ResidualCapacity,NZ_NZ,2030,0.010605872656290096
Diourbel,Industry,HLI_Oil_Boiler,ResidualCapacity,NZ_NZ,2030,0.011648727301413095
Thies,Industry,HLI_Oil_Boiler,ResidualCapacity,NZ_NZ,2030,0.013444900764639766
LS,Industry,HLI_Oil_Boiler,ResidualCapacity,NZ_NZ,2030,0.011762274576237337
FKK,Industry,HLI_Oil_Boiler,ResidualCapacity,NZ_NZ,2030,0.012270695611424545
ZS,Industry,HLI_Oil_Boiler,ResidualCapacity,NZ_NZ,2030,0.005637266432116674
MTKK,Industry,HLI_Oil_Boiler,ResidualCapacity,NZ_NZ,2030,0.010537611284306374
Dakar,Industry,HMI_Oil,ResidualCapacity,NZ_NZ,2030,0.02882490864612746
Diourbel,Industry,HMI_Oil,ResidualCapacity,NZ_NZ,2030,0.023476379482750966
Thies,Industry,HMI_Oil,ResidualCapacity,NZ_NZ,2030,0.03305742664871167
LS,Industry,HMI_Oil,ResidualCapacity,NZ_NZ,2030,0.025264698652042707
FKK,Industry,HMI_Oil,ResidualCapacity,NZ_NZ,2030,0.02748181066027279
ZS,Industry,HMI_Oil,ResidualCapacity,NZ_NZ,2030,0.004916083191652381
MTKK,Industry,HMI_Oil,ResidualCapacity,NZ_NZ,2030,0.02127782155791974
Dakar,Industry,HMI_HardCoal,ResidualCapacity,NZ_NZ,2030,0.08736371260833097
Diourbel,Industry,HMI_HardCoal,ResidualCapacity,NZ_NZ,2030,0.016307893020221783
Thies,Industry,HMI_HardCoal,ResidualCapacity,NZ_NZ,2030,0.07629764234460838
FKK,Industry,HMI_HardCoal,ResidualCapacity,NZ_NZ,2030,0.006989097008666476
ZS,Industry,HMI_HardCoal,ResidualCapacity,NZ_NZ,2030,0.004659398005777654
MTKK,Industry,HMI_HardCoal,ResidualCapacity,NZ_NZ,2030,0.010483645512999672
Dakar,Industry,HMI_Biomass,ResidualCapacity,NZ_NZ,2030,0.005358307706644298
Diourbel,Industry,HMI_Biomass,ResidualCapacity,NZ_NZ,2030,0.012056192339949576
Thies,Industry,HMI_Biomass,ResidualCapacity,NZ_NZ,2030,0.01004682694995799
LS,Industry,HMI_Biomass,ResidualCapacity,NZ_NZ,2030,0.013395769266610654
FKK,Industry,HMI_Biomass,ResidualCapacity,NZ_NZ,2030,0.02009365389991605
ZS,Industry,HMI_Biomass,ResidualCapacity,NZ_NZ,2030,0.010078919561416032
MTKK,Industry,HMI_Biomass,ResidualCapacity,NZ_NZ,2030,0.010716615413288494
Dakar,Industry,HLI_Biomass,ResidualCapacity,NZ_NZ,2035,0.0013395769266610726
Diourbel,Industry,HLI_Biomass,ResidualCapacity,NZ_NZ,2035,0.0033489423166526817
Thies,Industry,HLI_Biomass,ResidualCapacity,NZ_NZ,2035,0.002176812505824246
LS,Industry,HLI_Biomass,ResidualCapacity,NZ_NZ,2035,0.002679153853322149
FKK,Industry,HLI_Biomass,ResidualCapacity,NZ_NZ,2035,0.004018730779983203
ZS,Industry,HLI_Biomass,ResidualCapacity,NZ_NZ,2035,0.0033489423166526817
MTKK,Industry,HLI_Biomass,ResidualCapacity,NZ_NZ,2035,0.002679153853322149
Dakar,Industry,HLI_Hardcoal,ResidualCapacity,NZ_NZ,2035,0.02043806139359777
Diourbel,Industry,HLI_Hardcoal,ResidualCapacity,NZ_NZ,2035,0.0069890970086664474
Thies,Industry,HLI_Hardcoal,ResidualCapacity,NZ_NZ,2035,0.018036714674261663
LS,Industry,HLI_Hardcoal,ResidualCapacity,NZ_NZ,2035,0.00582424750722204
FKK,Industry,HLI_Hardcoal,ResidualCapacity,NZ_NZ,2035,0.002329699002888827
ZS,Industry,HLI_Hardcoal,ResidualCapacity,NZ_NZ,2035,0.0036106782677845194
MTKK,Industry,HLI_Hardcoal,ResidualCapacity,NZ_NZ,2035,0.003028608703755475
Dakar,Industry,HLI_Oil_Boiler,ResidualCapacity,NZ_NZ,2035,0.005302936328145048
Diourbel,Industry,HLI_Oil_Boiler,ResidualCapacity,NZ_NZ,2035,0.005824363650706548
Thies,Industry,HLI_Oil_Boiler,ResidualCapacity,NZ_NZ,2035,0.006722450382319883
LS,Industry,HLI_Oil_Boiler,ResidualCapacity,NZ_NZ,2035,0.0058811372881186685
FKK,Industry,HLI_Oil_Boiler,ResidualCapacity,NZ_NZ,2035,0.006135347805712272
ZS,Industry,HLI_Oil_Boiler,ResidualCapacity,NZ_NZ,2035,0.002818633216058337
MTKK,Industry,HLI_Oil_Boiler,ResidualCapacity,NZ_NZ,2035,0.005268805642153187
Dakar,Industry,HMI_Oil,ResidualCapacity,NZ_NZ,2035,0.01441245432306373
Diourbel,Industry,HMI_Oil,ResidualCapacity,NZ_NZ,2035,0.011738189741375483
Thies,Industry,HMI_Oil,ResidualCapacity,NZ_NZ,2035,0.016528713324355834
LS,Industry,HMI_Oil,ResidualCapacity,NZ_NZ,2035,0.012632349326021353
FKK,Industry,HMI_Oil,ResidualCapacity,NZ_NZ,2035,0.013740905330136395
ZS,Industry,HMI_Oil,ResidualCapacity,NZ_NZ,2035,0.0024580415958261907
MTKK,Industry,HMI_Oil,ResidualCapacity,NZ_NZ,2035,0.01063891077895987
Dakar,Industry,HMI_HardCoal,ResidualCapacity,NZ_NZ,2035,0.04368185630416548
Diourbel,Industry,HMI_HardCoal,ResidualCapacity,NZ_NZ,2035,0.008153946510110891
Thies,Industry,HMI_HardCoal,ResidualCapacity,NZ_NZ,2035,0.03814882117230419
FKK,Industry,HMI_HardCoal,ResidualCapacity,NZ_NZ,2035,0.003494548504333238
ZS,Industry,HMI_HardCoal,ResidualCapacity,NZ_NZ,2035,0.002329699002888827
MTKK,Industry,HMI_HardCoal,ResidualCapacity,NZ_NZ,2035,0.005241822756499836
Dakar,Industry,HMI_Biomass,ResidualCapacity,NZ_NZ,2035,0.002679153853322149
Diourbel,Industry,HMI_Biomass,ResidualCapacity,NZ_NZ,2035,0.006028096169974788
Thies,Industry,HMI_Biomass,ResidualCapacity,NZ_NZ,2035,0.005023413474978995
LS,Industry,HMI_Biomass,ResidualCapacity,NZ_NZ,2035,0.006697884633305327
FKK,Industry,HMI_Biomass,ResidualCapacity,NZ_NZ,2035,0.010046826949958025
ZS,Industry,HMI_Biomass,ResidualCapacity,NZ_NZ,2035,0.005039459780708016
MTKK,Industry,HMI_Biomass,ResidualCapacity,NZ_NZ,2035,0.005358307706644247
Dakar,Industry,HHI_BF_BOF,TotalCapacity,NZ_NZ,2025,0.03069498631925693
Dakar,Industry,HHI_BF_BOF,TotalCapacity,NZ_NZ,2030,0.03069498631925693
Dakar,Industry,HHI_BF_BOF,TotalCapacity,NZ_NZ,2035,0.03069498631925693
Dakar,Industry,HHI_BF_BOF,TotalCapacity,NZ_NZ,2040,0.03069498631925693
Dakar,Industry,HHI_BF_BOF,TotalCapacity,NZ_NZ,2045,0.03069498631925693
Dakar,Industry,HHI_BF_BOF,TotalCapacity,NZ_NZ,2050,0.03069498631925693
Dakar,Industry,HHI_Scrap_EAF,TotalCapacity,NZ_NZ,2030,0.0023741370171618936
Dakar,Industry,HHI_Scrap_EAF,TotalCapacity,NZ_NZ,2035,0.007434608613211189
Dakar,Industry,HHI_Scrap_EAF,TotalCapacity,NZ_NZ,2040,0.007683837579500779
Dakar,Industry,HHI_Scrap_EAF,TotalCapacity,NZ_NZ,2045,0.04134374307938647
Dakar,Industry,HHI_Scrap_EAF,TotalCapacity,NZ_NZ,2050,0.044539837889197915
Dakar,Industry,HLI_Biomass,TotalCapacity,NZ_NZ,2022,0.004465256422203576
Dakar,Industry,HLI_Biomass,TotalCapacity,NZ_NZ,2025,0.0040187307799832185
Dakar,Industry,HLI_Biomass,TotalCapacity,NZ_NZ,2030,0.0033561555445952426
Dakar,Industry,HLI_Biomass,TotalCapacity,NZ_NZ,2035,0.003453737733724374
Dakar,Industry,HLI_Biomass,TotalCapacity,NZ_NZ,2040,0.003554095358305186
Dakar,Industry,HLI_Biomass,TotalCapacity,NZ_NZ,2045,0.003554095358305185
Dakar,Industry,HLI_Biomass,TotalCapacity,NZ_NZ,2050,0.003554095358305185
Dakar,Industry,HLI_Direct_Electric,TotalCapacity,NZ_NZ,2025,0.0008153946510110908
Dakar,Industry,HLI_Direct_Electric,TotalCapacity,NZ_NZ,2030,0.0031010877232060014
Dakar,Industry,HLI_Direct_Electric,TotalCapacity,NZ_NZ,2035,0.003120998459628476
Dakar,Industry,HLI_Direct_Electric,TotalCapacity,NZ_NZ,2040,0.0032514694169049384
Dakar,Industry,HLI_Direct_Electric,TotalCapacity,NZ_NZ,2045,0.31317250908500094
Dakar,Industry,HLI_Direct_Electric,TotalCapacity,NZ_NZ,2050,0.4833901794139444
Dakar,Industry,HLI_Gas_Boiler,TotalCapacity,NZ_NZ,2025,0.011751982152791962
Dakar,Industry,HLI_Gas_Boiler,TotalCapacity,NZ_NZ,2030,0.08426572468944463
Dakar,Industry,HLI_Gas_Boiler,TotalCapacity,NZ_NZ,2035,0.14847035506638934
Dakar,Industry,HLI_Gas_Boiler,TotalCapacity,NZ_NZ,2040,0.2366874880909341
Dakar,Industry,HLI_Gas_Boiler,TotalCapacity,NZ_NZ,2045,0.2366874880909341
Dakar,Industry,HLI_Gas_Boiler,TotalCapacity,NZ_NZ,2050,0.2366874880909341
Dakar,Industry,HLI_H2_Boiler,TotalCapacity,NZ_NZ,2035,0.028372886495497213
Dakar,Industry,HLI_H2_Boiler,TotalCapacity,NZ_NZ,2040,0.0576223777803858
Dakar,Industry,HLI_H2_Boiler,TotalCapacity,NZ_NZ,2045,0.09717134735844261
Dakar,Industry,HLI_H2_Boiler,TotalCapacity,NZ_NZ,2050,0.13213238991950452
Dakar,Industry,HLI_Hardcoal,TotalCapacity,NZ_NZ,2022,0.06812687131199256
Dakar,Industry,HLI_Hardcoal,TotalCapacity,NZ_NZ,2025,0.06228709139668073
Dakar,Industry,HLI_Hardcoal,TotalCapacity,NZ_NZ,2030,0.041849030003082974
Dakar,Industry,HLI_Hardcoal,TotalCapacity,NZ_NZ,2035,0.0214109686094852
Dakar,Industry,HLI_Hardcoal,TotalCapacity,NZ_NZ,2040,0.0009729072158874315
Dakar,Industry,HLI_Hardcoal,TotalCapacity,NZ_NZ,2045,0.0009729072158874315
Dakar,Industry,HLI_Hardcoal,TotalCapacity,NZ_NZ,2050,0.0009729072158874315
Dakar,Industry,HMI_Steam_Electric,TotalCapacity,NZ_NZ,2030,0.01002842653502051
Dakar,Industry,HMI_Steam_Electric,TotalCapacity,NZ_NZ,2035,0.16003634279474688
Dakar,Industry,HMI_Steam_Electric,TotalCapacity,NZ_NZ,2040,0.6358707471302366
Dakar,Industry,HMI_Steam_Electric,TotalCapacity,NZ_NZ,2045,0.9665984095170168
Dakar,Industry,HMI_Steam_Electric,TotalCapacity,NZ_NZ,2050,1.4441137915055067
Dakar,Industry,HLI_Oil_Boiler,TotalCapacity,NZ_NZ,2022,0.01767645442715016
Dakar,Industry,HLI_Oil_Boiler,TotalCapacity,NZ_NZ,2025,0.015908808984435144
Dakar,Industry,HLI_Oil_Boiler,TotalCapacity,NZ_NZ,2030,0.010605872656290096
Dakar,Industry,HLI_Oil_Boiler,TotalCapacity,NZ_NZ,2035,0.005302936328145048
Dakar,Industry,HMI_Oil,TotalCapacity,NZ_NZ,2022,0.048041514410212434
Dakar,Industry,HMI_Oil,TotalCapacity,NZ_NZ,2025,0.043237362969191194
Dakar,Industry,HMI_Oil,TotalCapacity,NZ_NZ,2030,0.02882490864612746
Dakar,Industry,HMI_Oil,TotalCapacity,NZ_NZ,2035,0.01441245432306373
Dakar,Industry,HMI_HardCoal,TotalCapacity,NZ_NZ,2022,0.1456061876805516
Dakar,Industry,HMI_HardCoal,TotalCapacity,NZ_NZ,2025,0.15794843137990036
Dakar,Industry,HMI_HardCoal,TotalCapacity,NZ_NZ,2030,0.2579279017894202
Dakar,Industry,HMI_HardCoal,TotalCapacity,NZ_NZ,2035,0.21424604548525472
Dakar,Industry,HMI_HardCoal,TotalCapacity,NZ_NZ,2040,0.17056418918108923
Dakar,Industry,HMI_HardCoal,TotalCapacity,NZ_NZ,2045,0.17056418918108923
Dakar,Industry,HMI_HardCoal,TotalCapacity,NZ_NZ,2050,0.17056418918108923
Dakar,Industry,HMI_Biomass,TotalCapacity,NZ_NZ,2022,0.008930512844407164
Dakar,Industry,HMI_Biomass,TotalCapacity,NZ_NZ,2025,0.009184028207154638
Dakar,Industry,HMI_Biomass,TotalCapacity,NZ_NZ,2030,0.0363351476732217
Dakar,Industry,HMI_Biomass,TotalCapacity,NZ_NZ,2035,0.0554509918187395
Dakar,Industry,HMI_Biomass,TotalCapacity,NZ_NZ,2040,0.13293535752583865
Dakar,Industry,HMI_Biomass,TotalCapacity,NZ_NZ,2045,0.27116127431891907
Dakar,Industry,HMI_Biomass,TotalCapacity,NZ_NZ,2050,0.27116127431891907
Dakar,Industry,HMI_Gas,TotalCapacity,NZ_NZ,2030,0.004970143486733768
Dakar,Industry,HMI_Gas,TotalCapacity,NZ_NZ,2035,0.22709651632900968
Dakar,Industry,HMI_Gas,TotalCapacity,NZ_NZ,2040,0.4363106408090124
Dakar,Industry,HMI_Gas,TotalCapacity,NZ_NZ,2045,0.4363106408090124
Dakar,Industry,HMI_Gas,TotalCapacity,NZ_NZ,2050,0.4363106408090124
Diourbel,Industry,HHI_BF_BOF,TotalCapacity,NZ_NZ,2025,0.007044112275938663
Diourbel,Industry,HHI_BF_BOF,TotalCapacity,NZ_NZ,2030,0.007044112275938663
Diourbel,Industry,HHI_BF_BOF,TotalCapacity,NZ_NZ,2035,0.007044112275938663
Diourbel,Industry,HHI_BF_BOF,TotalCapacity,NZ_NZ,2040,0.007044112275938663
Diourbel,Industry,HHI_BF_BOF,TotalCapacity,NZ_NZ,2045,0.007044112275938663
Diourbel,Industry,HHI_BF_BOF,TotalCapacity,NZ_NZ,2050,0.007044112275938663
Diourbel,Industry,HHI_Scrap_EAF,TotalCapacity,NZ_NZ,2030,0.0005432361920895969
Diourbel,Industry,HHI_Scrap_EAF,TotalCapacity,NZ_NZ,2035,0.0016426133828687246
Diourbel,Industry,HHI_Scrap_EAF,TotalCapacity,NZ_NZ,2040,0.0017599056801580327
Diourbel,Industry,HHI_Scrap_EAF,TotalCapacity,NZ_NZ,2045,0.009486430362688588
Diourbel,Industry,HHI_Scrap_EAF,TotalCapacity,NZ_NZ,2050,0.01021822787765226
Diourbel,Industry,HLI_Biomass,TotalCapacity,NZ_NZ,2022,0.01116314105550894
Diourbel,Industry,HLI_Biomass,TotalCapacity,NZ_NZ,2025,0.010046826949958046
Diourbel,Industry,HLI_Biomass,TotalCapacity,NZ_NZ,2030,0.008389504964847446
Diourbel,Industry,HLI_Biomass,TotalCapacity,NZ_NZ,2035,0.008634576357179112
Diourbel,Industry,HLI_Biomass,TotalCapacity,NZ_NZ,2040,0.008885400811770689
Diourbel,Industry,HLI_Biomass,TotalCapacity,NZ_NZ,2045,0.008885400811770687
Diourbel,Industry,HLI_Biomass,TotalCapacity,NZ_NZ,2050,0.008885400811770687
Diourbel,Industry,HLI_Direct_Electric,TotalCapacity,NZ_NZ,2025,0.002038486627527727
Diourbel,Industry,HLI_Direct_Electric,TotalCapacity,NZ_NZ,2030,0.007751902587519031
Diourbel,Industry,HLI_Direct_Electric,TotalCapacity,NZ_NZ,2035,0.008126316083442347
Diourbel,Industry,HLI_Direct_Electric,TotalCapacity,NZ_NZ,2040,0.008464031288738252
Diourbel,Industry,HLI_Direct_Electric,TotalCapacity,NZ_NZ,2045,0.11913834183405418
Diourbel,Industry,HLI_Direct_Electric,TotalCapacity,NZ_NZ,2050,0.1941732670072321
Diourbel,Industry,HLI_Gas_Boiler,TotalCapacity,NZ_NZ,2025,0.00604270130661777
Diourbel,Industry,HLI_Gas_Boiler,TotalCapacity,NZ_NZ,2030,0.04459714828794587
Diourbel,Industry,HLI_Gas_Boiler,TotalCapacity,NZ_NZ,2035,0.08640838947843565
Diourbel,Industry,HLI_Gas_Boiler,TotalCapacity,NZ_NZ,2040,0.12097626340867716
Diourbel,Industry,HLI_Gas_Boiler,TotalCapacity,NZ_NZ,2045,0.12097626340867716
Diourbel,Industry,HLI_Gas_Boiler,TotalCapacity,NZ_NZ,2050,0.12097626340867715
Diourbel,Industry,HLI_H2_Boiler,TotalCapacity,NZ_NZ,2035,0.012092212068968473
Diourbel,Industry,HLI_H2_Boiler,TotalCapacity,NZ_NZ,2040,0.04139120341103353
Diourbel,Industry,HLI_H2_Boiler,TotalCapacity,NZ_NZ,2045,0.05343152842532905
Diourbel,Industry,HLI_H2_Boiler,TotalCapacity,NZ_NZ,2050,0.11558280222565695
Diourbel,Industry,HLI_Hardcoal,TotalCapacity,NZ_NZ,2022,0.02329699002888816
Diourbel,Industry,HLI_Hardcoal,TotalCapacity,NZ_NZ,2025,0.020967291025999344
Diourbel,Industry,HLI_Hardcoal,TotalCapacity,NZ_NZ,2030,0.013978194017332895
Diourbel,Industry,HLI_Hardcoal,TotalCapacity,NZ_NZ,2035,0.0069890970086664474
Diourbel,Industry,HMI_Steam_Electric,TotalCapacity,NZ_NZ,2030,0.013491344459252194
Diourbel,Industry,HMI_Steam_Electric,TotalCapacity,NZ_NZ,2035,0.05544641559742186
Diourbel,Industry,HMI_Steam_Electric,TotalCapacity,NZ_NZ,2040,0.27292395755273746
Diourbel,Industry,HMI_Steam_Electric,TotalCapacity,NZ_NZ,2045,0.42264673655631974
Diourbel,Industry,HMI_Steam_Electric,TotalCapacity,NZ_NZ,2050,0.6213095588700774
Diourbel,Industry,HLI_Oil_Boiler,TotalCapacity,NZ_NZ,2022,0.01941454550235516
Diourbel,Industry,HLI_Oil_Boiler,TotalCapacity,NZ_NZ,2025,0.017473090952119644
Diourbel,Industry,HLI_Oil_Boiler,TotalCapacity,NZ_NZ,2030,0.011648727301413095
Diourbel,Industry,HLI_Oil_Boiler,TotalCapacity,NZ_NZ,2035,0.005824363650706548
Diourbel,Industry,HMI_Oil,TotalCapacity,NZ_NZ,2022,0.03912729913791828
Diourbel,Industry,HMI_Oil,TotalCapacity,NZ_NZ,2025,0.035214569224126455
Diourbel,Industry,HMI_Oil,TotalCapacity,NZ_NZ,2030,0.023476379482750966
Diourbel,Industry,HMI_Oil,TotalCapacity,NZ_NZ,2035,0.011738189741375483
Diourbel,Industry,HMI_HardCoal,TotalCapacity,NZ_NZ,2022,0.02717982170036964
Diourbel,Industry,HMI_HardCoal,TotalCapacity,NZ_NZ,2025,0.034533698743417746
Diourbel,Industry,HMI_HardCoal,TotalCapacity,NZ_NZ,2030,0.06893239601776796
Diourbel,Industry,HMI_HardCoal,TotalCapacity,NZ_NZ,2035,0.06077844950765707
Diourbel,Industry,HMI_HardCoal,TotalCapacity,NZ_NZ,2040,0.052624502997546174
Diourbel,Industry,HMI_HardCoal,TotalCapacity,NZ_NZ,2045,0.052624502997546174
Diourbel,Industry,HMI_HardCoal,TotalCapacity,NZ_NZ,2050,0.052624502997546174
Diourbel,Industry,HMI_Biomass,TotalCapacity,NZ_NZ,2022,0.02009365389991596
Diourbel,Industry,HMI_Biomass,TotalCapacity,NZ_NZ,2025,0.02076116701201184
Diourbel,Industry,HMI_Biomass,TotalCapacity,NZ_NZ,2030,0.050646678808398564
Diourbel,Industry,HMI_Biomass,TotalCapacity,NZ_NZ,2035,0.11044351519779559
Diourbel,Industry,HMI_Biomass,TotalCapacity,NZ_NZ,2040,0.20044470382839455
Diourbel,Industry,HMI_Biomass,TotalCapacity,NZ_NZ,2045,0.3017144031787234
Diourbel,Industry,HMI_Biomass,TotalCapacity,NZ_NZ,2050,0.3641783603333936
Thies,Industry,HHI_BF_BOF,TotalCapacity,NZ_NZ,2025,0.028807497511261475
Thies,Industry,HHI_BF_BOF,TotalCapacity,NZ_NZ,2030,0.028807497511261475
Thies,Industry,HHI_BF_BOF,TotalCapacity,NZ_NZ,2035,0.028807497511261475
Thies,Industry,HHI_BF_BOF,TotalCapacity,NZ_NZ,2040,0.028807497511261475
Thies,Industry,HHI_BF_BOF,TotalCapacity,NZ_NZ,2045,0.028807497511261475
Thies,Industry,HHI_BF_BOF,TotalCapacity,NZ_NZ,2050,0.028807497511261475
Thies,Industry,HHI_Scrap_EAF,TotalCapacity,NZ_NZ,2030,0.0022272642371122973
Thies,Industry,HHI_Scrap_EAF,TotalCapacity,NZ_NZ,2035,0.017339609823755833
Thies,Industry,HHI_Scrap_EAF,TotalCapacity,NZ_NZ,2040,0.018447075874765146
Thies,Industry,HHI_Scrap_EAF,TotalCapacity,NZ_NZ,2045,0.038803119130940804
Thies,Industry,HHI_Scrap_EAF,TotalCapacity,NZ_NZ,2050,0.04179987222774987
Thies,Industry,HLI_Biomass,TotalCapacity,NZ_NZ,2022,0.00725604168608082
Thies,Industry,HLI_Biomass,TotalCapacity,NZ_NZ,2025,0.006530437517472738
Thies,Industry,HLI_Biomass,TotalCapacity,NZ_NZ,2030,0.0054537564714195715
Thies,Industry,HLI_Biomass,TotalCapacity,NZ_NZ,2035,0.005612469306232369
Thies,Industry,HLI_Biomass,TotalCapacity,NZ_NZ,2040,0.005774910294883048
Thies,Industry,HLI_Biomass,TotalCapacity,NZ_NZ,2045,0.005774910294883048
Thies,Industry,HLI_Biomass,TotalCapacity,NZ_NZ,2050,0.005774910294883048
Thies,Industry,HLI_Direct_Electric,TotalCapacity,NZ_NZ,2025,0.001324961961627164
Thies,Industry,HLI_Direct_Electric,TotalCapacity,NZ_NZ,2030,0.005039270979591677
Thies,Industry,HLI_Direct_Electric,TotalCapacity,NZ_NZ,2035,0.005039270979591677
Thies,Industry,HLI_Direct_Electric,TotalCapacity,NZ_NZ,2040,0.0053386383066731935
Thies,Industry,HLI_Direct_Electric,TotalCapacity,NZ_NZ,2045,0.27856028207956024
Thies,Industry,HLI_Direct_Electric,TotalCapacity,NZ_NZ,2050,0.3012527549530523
Thies,Industry,HLI_Gas_Boiler,TotalCapacity,NZ_NZ,2025,0.012139157609484958
Thies,Industry,HLI_Gas_Boiler,TotalCapacity,NZ_NZ,2030,0.0897316612182518
Thies,Industry,HLI_Gas_Boiler,TotalCapacity,NZ_NZ,2035,0.12987851575909623
Thies,Industry,HLI_Gas_Boiler,TotalCapacity,NZ_NZ,2040,0.20821537761614936
Thies,Industry,HLI_Gas_Boiler,TotalCapacity,NZ_NZ,2045,0.20821537761614936
Thies,Industry,HLI_Gas_Boiler,TotalCapacity,NZ_NZ,2050,0.2082153776161494
Thies,Industry,HLI_H2_Boiler,TotalCapacity,NZ_NZ,2035,0.04517357208194117
Thies,Industry,HLI_H2_Boiler,TotalCapacity,NZ_NZ,2040,0.08015304455373085
Thies,Industry,HLI_H2_Boiler,TotalCapacity,NZ_NZ,2045,0.13409563068805427
Thies,Industry,HLI_H2_Boiler,TotalCapacity,NZ_NZ,2050,0.3138251201213392
Thies,Industry,HLI_Hardcoal,TotalCapacity,NZ_NZ,2022,0.06012238224753888
Thies,Industry,HLI_Hardcoal,TotalCapacity,NZ_NZ,2025,0.054110144022784995
Thies,Industry,HLI_Hardcoal,TotalCapacity,NZ_NZ,2030,0.036073429348523325
Thies,Industry,HLI_Hardcoal,TotalCapacity,NZ_NZ,2035,0.018036714674261663
Thies,Industry,HMI_Steam_Electric,TotalCapacity,NZ_NZ,2035,0.18493848419535056
Thies,Industry,HMI_Steam_Electric,TotalCapacity,NZ_NZ,2040,0.6251472625255705
Thies,Industry,HMI_Steam_Electric,TotalCapacity,NZ_NZ,2045,0.9510064278099286
Thies,Industry,HMI_Steam_Electric,TotalCapacity,NZ_NZ,2050,1.4214276624348614
Thies,Industry,HLI_Oil_Boiler,TotalCapacity,NZ_NZ,2022,0.022408167941066277
Thies,Industry,HLI_Oil_Boiler,TotalCapacity,NZ_NZ,2025,0.02016735114695965
Thies,Industry,HLI_Oil_Boiler,TotalCapacity,NZ_NZ,2030,0.013444900764639766
Thies,Industry,HLI_Oil_Boiler,TotalCapacity,NZ_NZ,2035,0.006722450382319883
Thies,Industry,HMI_Oil,TotalCapacity,NZ_NZ,2022,0.05509571108118612
Thies,Industry,HMI_Oil,TotalCapacity,NZ_NZ,2025,0.04958613997306751
Thies,Industry,HMI_Oil,TotalCapacity,NZ_NZ,2030,0.03305742664871167
Thies,Industry,HMI_Oil,TotalCapacity,NZ_NZ,2035,0.016528713324355834
Thies,Industry,HMI_HardCoal,TotalCapacity,NZ_NZ,2022,0.12716273724101398
Thies,Industry,HMI_HardCoal,TotalCapacity,NZ_NZ,2025,0.14050261628132496
Thies,Industry,HMI_HardCoal,TotalCapacity,NZ_NZ,2030,0.2240226651242449
Thies,Industry,HMI_HardCoal,TotalCapacity,NZ_NZ,2035,0.1858738439519407
Thies,Industry,HMI_HardCoal,TotalCapacity,NZ_NZ,2040,0.1477250227796365
Thies,Industry,HMI_HardCoal,TotalCapacity,NZ_NZ,2045,0.1477250227796365
Thies,Industry,HMI_HardCoal,TotalCapacity,NZ_NZ,2050,0.1477250227796365
Thies,Industry,HMI_Biomass,TotalCapacity,NZ_NZ,2022,0.01674471158326332
Thies,Industry,HMI_Biomass,TotalCapacity,NZ_NZ,2025,0.017207867216652586
Thies,Industry,HMI_Biomass,TotalCapacity,NZ_NZ,2030,0.08037011394776898
Thies,Industry,HMI_Biomass,TotalCapacity,NZ_NZ,2035,0.153797278352063
Thies,Industry,HMI_Biomass,TotalCapacity,NZ_NZ,2040,0.4133694463970733
Thies,Industry,HMI_Biomass,TotalCapacity,NZ_NZ,2045,0.5696218068066656
