names,values
EB3_EnergyBalanceEachYear|2030|Hardcoal|LS,5.7811490300336565
EB3_EnergyBalanceEachYear|2030|Hardcoal|FKK,5.7811490300336565
EB3_EnergyBalanceEachYear|2030|Hardcoal|ZS,5.7811490300336565
EB3_EnergyBalanceEachYear|2030|Hardcoal|MTKK,5.7811490300336565
EB3_EnergyBalanceEachYear|2030|Area_Rooftop_Commercial|Dakar,298.8749134065391
EB3_EnergyBalanceEachYear|2030|Area_Rooftop_Commercial|Diourbel,293.785034493217
EB3_EnergyBalanceEachYear|2030|Area_Rooftop_Commercial|Thies,298.571907096755
EB3_EnergyBalanceEachYear|2030|Area_Rooftop_Commercial|LS,288.4529795998449
EB3_EnergyBalanceEachYear|2030|Area_Rooftop_Commercial|FKK,317.0477656449563
EB3_EnergyBalanceEachYear|2030|Area_Rooftop_Commercial|ZS,285.7987511145012
EB3_EnergyBalanceEachYear|2030|Area_Rooftop_Commercial|MTKK,283.77143512442683
EB3_EnergyBalanceEachYear|2030|Biomass|Dakar,11.99260557154445
EB3_EnergyBalanceEachYear|2030|Biomass|Diourbel,11.326431699909492
EB3_EnergyBalanceEachYear|2030|Biomass|Thies,11.634604849085378
EB3_EnergyBalanceEachYear|2030|Biomass|LS,11.992605571544452
EB3_EnergyBalanceEachYear|2030|Biomass|FKK,11.326431699909492
EB3_EnergyBalanceEachYear|2030|Biomass|ZS,11.326431699909492
EB3_EnergyBalanceEachYear|2030|Biomass|MTKK,11.326431699909492
EB3_EnergyBalanceEachYear|2035|Area_Rooftop_Residential|Dakar,0.3395884315782016
EB3_EnergyBalanceEachYear|2035|Area_Rooftop_Residential|Diourbel,0.3395884315782016
EB3_EnergyBalanceEachYear|2035|Area_Rooftop_Residential|Thies,0.3395884315782016
EB3_EnergyBalanceEachYear|2035|Area_Rooftop_Residential|LS,0.3395884315782016
EB3_EnergyBalanceEachYear|2035|Area_Rooftop_Residential|FKK,0.3395884315782016
EB3_EnergyBalanceEachYear|2035|Area_Rooftop_Residential|ZS,0.3395884315782016
EB3_EnergyBalanceEachYear|2035|Area_Rooftop_Residential|MTKK,0.3395884315782016
