,Hydro|Reservoir,Electricity|Gas|Fossil|CCGT|w/o CCS,Electricity|Gas|Fossil|OCGT|w/o CCS,Electricity|Oil|w/o CCS,Solar|PV|Utility,Wind|Onshore,Hydro|Run of River,SlackUnit
2030-03-14 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-14 08:00:00,0.0,0.0,0.0,0.0,1.315749573202009,0.0,0.0,0.0
2030-03-14 09:00:00,0.0,0.0,0.0,0.0,11.200020225723408,0.0,0.0,0.0
2030-03-14 10:00:00,0.0,0.0,0.0,0.0,22.591179124554586,0.0,0.0,0.0
2030-03-14 11:00:00,0.0,0.0,0.0,0.0,32.267516823201056,0.0,0.0,0.0
2030-03-14 12:00:00,0.0,0.0,0.0,0.0,39.0839202270477,0.0,0.0,0.0
2030-03-14 13:00:00,0.0,0.0,0.0,0.0,42.86690112277344,0.0,0.0,0.0
2030-03-14 14:00:00,0.0,0.0,0.0,0.0,43.1503358941836,0.0,0.0,0.0
2030-03-14 15:00:00,0.0,0.0,0.0,0.0,40.89936880599382,0.0,0.0,0.0
2030-03-14 16:00:00,0.0,0.0,0.0,0.0,35.78323155900032,0.0,0.0,0.0
2030-03-14 17:00:00,0.0,0.0,0.0,0.0,27.67094852119658,0.0,0.0,0.0
2030-03-14 18:00:00,0.0,0.0,0.0,0.0,16.589318095893027,0.0,0.0,0.0
2030-03-14 19:00:00,0.0,0.0,0.0,0.0,4.825010036392721,0.0,0.0,0.0
2030-03-14 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-14 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-14 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-14 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-15 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-15 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-15 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-15 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-15 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-15 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-15 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-15 08:00:00,0.0,0.0,0.0,0.0,1.376735863360436,0.0,0.0,0.0
