,Dakar,Diourbel,Thies,LS,FKK,ZS,MTKK
5617,251.93506980650164,252.24170121806637,252.01409619706644,252.3981235940664,252.31774235617618,252.4041264157772,251.66226127728737
5618,251.93506980650162,252.24158487677332,252.01397985577336,252.39800725277337,252.31769749268844,252.40392695078006,251.64629268445987
5619,251.93506980650162,252.2415848767733,252.01397985577333,252.3980072527733,252.31769749268844,252.40392695078006,251.63684026865675
5620,251.93506980650162,252.24143396960096,252.01382894860106,252.397856345601,252.31769749268844,252.4038291356192,251.63219526749583
5621,251.93506980650162,252.24138713137535,252.01378211037544,252.39780950737546,252.31769749268844,252.3959328283074,251.6316052539432
5622,251.9350698065016,252.2412748902483,252.01366986924828,252.39769726624826,252.31769749268844,252.39439860717476,251.63072662874208
5623,251.93504926708786,252.24085368193647,252.01324866093654,252.39727605793652,252.3176526292007,252.3927545134123,251.63072662874208
5624,251.93499244675954,252.24073861096127,252.01313358996128,252.39716098696127,252.3176526292007,252.39198363263804,251.63064293439356
5625,251.93497834161948,252.24073329815928,252.01312827715932,252.3971556741593,252.3176526292007,252.39198063365845,251.6304656287421
5626,251.93497810478826,252.24047253499046,252.0128675139905,252.39689491099054,252.3176526292007,252.39172263263805,251.6304656287421
5627,251.9349778679571,252.23868582057767,252.0110807995777,252.39510819657772,252.3174813561762,252.3915064961258,251.63046562874206
5628,251.93493726279186,252.23145387214893,252.003848851149,252.38787624814896,252.3174813561762,252.3915064961258,251.63046562874206
5629,251.93490074504615,252.23125782279345,252.0036528017934,252.3876801987934,252.31744694845355,252.3915064961258,251.62314362399866
5630,251.93488640307493,252.23125405234578,252.0036490313458,252.38767642834586,252.31743649268844,252.3915064961258,251.62141513478207
5631,251.93486586366114,252.2310952098242,252.0034901888243,252.38751758582424,252.31743649268844,252.3915064961258,251.62123624587895
5632,251.9347947013616,252.23107465619785,252.00346963519792,252.3874970321979,252.31743649268844,252.39146163263806,251.61978257626362
5633,251.9347947013616,252.23089174064611,252.0032867196462,252.3873141166462,252.31743649268844,252.39146163263806,251.6190896728792
