,Hydro|Reservoir,Electricity|Gas|Fossil|CCGT|w/o CCS,Electricity|Gas|Fossil|OCGT|w/o CCS,Electricity|Oil|w/o CCS,Solar|PV|Utility,Wind|Onshore,Hydro|Run of River,SlackUnit
2030-01-08 16:00:00,0.0,0.0,0.0,0.0,22.811640955906036,0.0,0.0,0.0
2030-01-08 17:00:00,0.0,0.0,0.0,0.0,16.75202911722341,0.0,0.0,0.0
2030-01-08 18:00:00,0.0,0.0,0.0,0.0,8.86742432124196,0.0,0.0,0.0
2030-01-08 19:00:00,0.0,0.0,0.0,0.0,1.6017682055132039,0.0,0.0,0.0
2030-01-08 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-08 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-08 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-08 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-09 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-09 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-09 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-09 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-09 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-09 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-09 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-09 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-09 09:00:00,0.0,0.0,0.0,0.0,5.406793940497377,0.0,0.0,0.0
2030-01-09 10:00:00,0.0,0.0,0.0,0.0,12.771954117662364,0.0,0.0,0.0
2030-01-09 11:00:00,0.0,0.0,0.0,0.0,19.206525540955877,0.0,0.0,0.0
2030-01-09 12:00:00,0.0,0.0,0.0,0.0,23.724830193090224,0.0,0.0,0.0
2030-01-09 13:00:00,0.0,0.0,0.0,0.0,25.735795444886286,0.0,0.0,0.0
2030-01-09 14:00:00,0.0,0.0,0.0,0.0,25.932566487041807,0.0,0.0,0.0
2030-01-09 15:00:00,0.0,0.0,0.0,0.0,24.068558105552125,0.0,0.0,0.0
2030-01-09 16:00:00,0.0,0.0,0.0,0.0,20.394111600563928,0.0,0.0,0.0
2030-01-09 17:00:00,0.0,0.0,0.0,0.0,15.125961427955671,0.0,0.0,0.0
2030-01-09 18:00:00,0.0,0.0,0.0,0.0,7.985600244562304,0.0,0.0,0.0
2030-01-09 19:00:00,0.0,0.0,0.0,0.0,1.4527436466100168,0.0,0.0,0.0
2030-01-09 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-09 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-09 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-09 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-10 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-10 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-10 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-10 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-10 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-10 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-10 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-10 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-10 09:00:00,0.0,0.0,0.0,0.0,5.2796485833714355,0.0,0.0,0.0
2030-01-10 10:00:00,0.0,0.0,0.0,0.0,12.753551136785182,0.0,0.0,0.0
2030-01-10 11:00:00,0.0,0.0,0.0,0.0,19.193752086244984,0.0,0.0,0.0
2030-01-10 12:00:00,0.0,0.0,0.0,0.0,23.652898381642572,0.0,0.0,0.0
2030-01-10 13:00:00,0.0,0.0,0.0,0.0,25.78140243201263,0.0,0.0,0.0
2030-01-10 14:00:00,0.0,0.0,0.0,0.0,25.844639088163387,0.0,0.0,0.0
2030-01-10 15:00:00,0.0,0.0,0.0,0.0,24.58186686306062,0.0,0.0,0.0
2030-01-10 16:00:00,0.0,0.0,0.0,0.0,20.791078351651517,0.0,0.0,0.0
2030-01-10 17:00:00,0.0,0.0,0.0,0.0,15.284439724258947,0.0,0.0,0.0
2030-01-10 18:00:00,0.0,0.0,0.0,0.0,7.758960032093617,0.0,0.0,0.0
2030-01-10 19:00:00,0.0,0.0,0.0,0.0,1.4238144184417039,0.0,0.0,0.0
2030-01-10 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-10 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-10 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-10 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-11 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-11 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-11 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-11 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-11 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-11 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-11 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-11 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-11 09:00:00,0.0,0.0,0.0,0.0,5.041532975373278,0.0,0.0,0.0
2030-01-11 10:00:00,0.0,0.0,0.0,0.0,12.337463329528557,0.0,0.0,0.0
2030-01-11 11:00:00,0.0,0.0,0.0,0.0,18.29236506090899,0.0,0.0,0.0
2030-01-11 12:00:00,0.0,0.0,0.0,0.0,22.493795975278147,0.0,0.0,0.0
2030-01-11 13:00:00,0.0,0.0,0.0,0.0,24.879909536601556,0.0,0.0,0.0
2030-01-11 14:00:00,0.0,0.0,0.0,0.0,25.750792171173895,0.0,0.0,0.0
2030-01-11 15:00:00,0.0,0.0,0.0,0.0,24.386453719694185,0.0,0.0,0.0
2030-01-11 16:00:00,0.0,0.0,0.0,0.0,20.43290607851112,0.0,0.0,0.0
2030-01-11 17:00:00,0.0,0.0,0.0,0.0,14.682959606394672,0.0,0.0,0.0
2030-01-11 18:00:00,0.0,0.0,0.0,0.0,7.456153205174023,0.0,0.0,0.0
2030-01-11 19:00:00,0.0,0.0,0.0,0.0,1.4135035937381313,0.0,0.0,0.0
2030-01-11 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-11 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-11 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-11 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-12 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-12 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-12 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-12 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-12 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-12 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-12 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-12 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-12 09:00:00,0.0,0.0,0.0,0.0,5.384183774897399,0.0,0.0,0.0
2030-01-12 10:00:00,0.0,0.0,0.0,0.0,13.395303310601047,0.0,0.0,0.0
2030-01-12 11:00:00,0.0,0.0,0.0,0.0,20.386719107495203,0.0,0.0,0.0
