,MTKK-0,MTKK-1,MTKK-2,MTKK-3,MTKK-4,MTKK-5,MTKK-6,MTKK-7,MTKK-8,MTKK-9,MTKK-10,MTKK-11,MTKK-12,MTKK-13,MTKK-14,MTKK-15
2030-01-01 12:00:00,364462.9232163369,364037.9426165905,364027.64163297875,364723.33905190567,364417.03792514023,364706.3290898268,364921.8909237892,365207.5020687204,364696.5837872381,364987.61575794953,364502.74534410494,364667.0255260533,365162.6538767266,365279.8671810576,364716.6402352338,364060.3849670487
2030-01-01 13:00:00,364493.7853705004,364063.2811371849,364048.9694704591,364742.141897023,364449.9105326308,364728.0419804959,364942.37368973857,365227.74289913935,364715.8773186727,365010.7257424173,364527.92711785017,364696.1804983827,365187.66868138063,365313.48944787006,364751.1927635564,364081.4027177917
2030-01-01 14:00:00,364524.64752466383,364088.6196577792,364070.2973079394,364760.9447421404,364482.78314012126,364749.754871165,364962.856455688,365247.9837295585,364735.1708501074,365033.83572688495,364553.1088915954,364725.3354707121,365212.6834860346,365347.1117146825,364785.74529187893,364102.4204685346
2030-01-01 15:00:00,364555.5096788273,364113.9581783736,364091.62514541973,364779.7475872577,364515.65574761183,364771.46776183415,364983.33922163746,365268.22455997753,364754.46438154206,365039.1684046977,364578.29066534067,364754.49044304155,365237.6982906888,365380.7339814949,364820.2978202016,364123.4382192776
2030-01-01 16:00:00,364586.3718329908,364139.2966989679,364112.95298290014,364782.8936364016,364513.9080477412,364793.1806525033,365003.8219875868,365288.46539039654,364773.7579129767,364952.97726003936,364534.72857934446,364783.6454153709,365262.7130953428,365414.3562483073,364852.5094190311,364099.6768169751
2030-01-01 17:00:00,364617.2339871543,364121.9842027556,364110.4374328314,364708.2041713594,364485.4220900413,364814.8935431724,365024.3047535362,365308.70622081566,364754.442280006,364802.0170963745,364424.1270209272,364812.80038770026,365287.72789999685,365402.4471796312,364829.2770624248,364021.7745227278
2030-01-01 18:00:00,364587.2944911778,364072.16357104445,364041.04054967914,364555.979513921,364392.31956087606,364791.127424124,364986.11329189927,365272.0811066788,364665.49234385206,364631.65917273785,364266.185925482,364766.0530091296,365312.74270465085,365268.502994878,364729.1598579626,363868.7169305144
2030-01-01 19:00:00,364429.3051344604,363897.5020916388,363862.3683871594,364374.7823590384,364225.1921683666,364612.8403147931,364806.5960578487,365092.32193709776,364484.7858752868,364454.7691572056,364091.3676992272,364595.207981459,365161.7875312775,365102.1252616904,364563.7123862852,363689.73468125734
2030-01-01 20:00:00,364260.1672886239,363722.8406122332,363683.69622463983,364193.58520415577,364058.064775857,364434.55320546223,364627.0788237981,364912.5627675169,364304.0794067215,364277.8791416733,363916.5494729724,364424.3629537884,364987.09743256454,364935.7475285028,364398.2649146077,363510.7524320004
2030-01-01 21:00:00,364093.31121133093,363548.17913282744,363506.5880183661,364012.3880492731,363890.9373833476,364256.26609613135,364447.5615897474,364732.803597936,364123.37293815607,364100.98912614107,363741.7312467176,364253.51792611775,364812.11223721865,364769.36979531526,364232.8174429303,363331.77018274326
2030-01-01 22:00:00,363924.17336549447,363373.51765342173,363327.9158558465,363831.19089439046,363723.80999083805,364102.2304761023,364268.0443556968,364553.04442835506,363942.6664695908,363924.0991106088,363566.9130204629,364097.7522693982,364637.1270418727,364602.9920621277,364067.36997125286,363152.78793348634
2030-01-01 23:00:00,363755.03551965795,363198.85617401614,363149.2436933268,363649.99373950786,363560.64839372993,363974.06004650495,364088.5271216462,364383.31757799984,363761.9600010255,363747.2090950765,363392.09479420807,363926.9072417276,364477.4595736065,364436.6143289401,363901.92249957536,362973.8056842293
2030-01-02 00:00:00,363589.20112507936,363028.46002948337,363019.5415166073,363496.7670580788,363472.6248507493,363895.60550318623,363908.44082655566,364311.31410328666,363653.26586320234,363570.0975884613,363216.342900768,363760.4136834597,364352.9825666058,364309.33808959194,363809.0848005729,362844.9061767729
2030-01-02 01:00:00,363441.04830426886,362866.9486461701,362945.2048470832,363412.8203832063,363446.2167923301,363895.08167914266,363784.5053517273,364297.3788848306,363616.81878103473,363434.79620001133,363047.3249164688,363674.0155197375,364308.6510273173,364269.4863951432,363795.46934889833,362784.68686196377
2030-01-02 02:00:00,363300.234737208,362759.356651484,362911.9577410775,363376.424335973,363442.85705140285,363915.42814269033,363713.08191639127,364317.49704333674,363618.3274705408,363358.12010468513,362903.3564885138,363633.09960138064,364304.6769863974,364268.9883457527,363825.42509687855,362770.2501254312
